SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_1,adm2_7,adm2_2,adm2_4,adm2_10,adm2_9,adm2_3,adm2_5,adm2_6,adm2_11,adm2_8
20448,4121,2,36,20,187,252,11.329999999999998,6.749999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
20479,11716,1,24,15,536,145,12.070000000000002,6.39,0,10,0,0,0,0,1,0,0,0,0,0,0
20488,9570,2,42,14,1355,95,7.280000000000001,6.47,0,10,0,0,0,0,1,0,0,0,0,0,0
20490,11202,1,19,19,238,209,7.67,5.9799999999999995,0,11,0,0,0,0,0,0,0,0,0,1,0
20548,10478,1,46,14,418,232,13.39,6.92,0,1,1,0,0,0,0,0,0,0,0,0,0
20560,197,1,30,15,10,173,12.079999999999998,10.230000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0
20604,555,1,26,1,56,203,14.530000000000001,10.95,1,7,0,1,0,0,0,0,0,0,0,0,0
20640,10770,2,22,13,167,183,16.03,8.34,0,10,0,0,0,0,1,0,0,0,0,0,0
20642,2544,2,22,26,142,268,14.76,9.78,0,2,0,0,1,0,0,0,0,0,0,0,0
20667,2443,2,24,24,137,78,9.06,8.7,0,5,0,0,0,0,0,0,0,1,0,0,0
20697,7264,1,43,23,240,294,20.82,13.6,0,11,0,0,0,0,0,0,0,0,0,1,0
20734,11295,1,30,21,789,1081,19.7,8.95,0,1,1,0,0,0,0,0,0,0,0,0,0
20784,6070,1,75,24,7,81,7.78,6.1899999999999995,0,5,0,0,0,0,0,0,0,1,0,0,0
20796,7152,2,60,14,29,107,5.31,5.08,0,1,1,0,0,0,0,0,0,0,0,0,0
20806,8998,1,40,22,1704,273,18.630000000000003,10.36,0,11,0,0,0,0,0,0,0,0,0,1,0
20809,9021,2,46,26,47,158,9.490000000000002,6.33,0,5,0,0,0,0,0,0,0,1,0,0,0
20823,445,2,48,18,37,274,22.569999999999997,8.699999999999998,0,4,0,0,0,1,0,0,0,0,0,0,0
20836,7541,2,27,20,650,155,10.489999999999998,8.29,0,9,0,0,0,0,0,1,0,0,0,0,0
20858,336,2,25,12,483,177,16.2,7.88,0,4,0,0,0,1,0,0,0,0,0,0,0
20861,1809,1,60,22,3252,134,42.47,6.8999999999999995,0,11,0,0,0,0,0,0,0,0,0,1,0
20869,6880,2,36,11,4,82,6.04,5.79,0,9,0,0,0,0,0,1,0,0,0,0,0
20873,380,1,40,22,496,169,17.89,8.15,0,8,0,0,0,0,0,0,0,0,0,0,1
20911,8953,2,39,4,12,241,8.4,7.24,0,9,0,0,0,0,0,1,0,0,0,0,0
20929,1416,2,30,20,2324,123,12.78,7.82,0,7,0,1,0,0,0,0,0,0,0,0,0
20931,5099,1,28,28,168,176,7.45,7.39,0,3,0,0,0,0,0,0,1,0,0,0,0
20934,8737,2,55,11,24,119,5.91,6.040000000000001,0,9,0,0,0,0,0,1,0,0,0,0,0
20936,11764,2,32,17,79,104,11.24,7.790000000000001,0,4,0,0,0,1,0,0,0,0,0,0,0
20964,2528,2,50,4,1805,139,12.32,6.39,0,10,0,0,0,0,1,0,0,0,0,0,0
20975,11421,1,50,20,93,195,8.31,7.34,0,11,0,0,0,0,0,0,0,0,0,1,0
20976,3773,2,38,10,34,115,11.32,8.44,0,3,0,0,0,0,0,0,1,0,0,0,0
20988,3214,2,60,13,13,146,19.049999999999997,12.9,0,10,0,0,0,0,1,0,0,0,0,0,0
20993,8329,2,43,10,106,169,11.049999999999999,6.8100000000000005,0,4,0,0,0,1,0,0,0,0,0,0,0
21001,2255,2,22,11,242,530,7.77,5.96,0,9,0,0,0,0,0,1,0,0,0,0,0
21002,2708,1,18,12,51,344,11.129999999999999,8.81,0,5,0,0,0,0,0,0,0,1,0,0,0
21014,4290,2,38,18,829,104,6.460000000000001,6.1899999999999995,0,7,0,1,0,0,0,0,0,0,0,0,0
21039,2176,1,48,9,527,348,11.339999999999998,7.760000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0
21070,10156,1,60,28,25,187,8.79,7.649999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
21073,9029,2,21,21,14,121,8.19,6.580000000000001,0,7,0,1,0,0,0,0,0,0,0,0,0
21076,5685,2,65,25,211,200,8.88,7.359999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
21097,10860,1,30,28,1689,155,32.74,8.87,0,3,0,0,0,0,0,0,1,0,0,0,0
21119,11520,2,25,21,72,138,6.25,6.3,0,5,0,0,0,0,0,0,0,1,0,0,0
21128,8426,2,50,21,189,257,14.080000000000002,10.859999999999998,0,5,0,0,0,0,0,0,0,1,0,0,0
21153,1139,2,32,14,1375,115,21.999999999999996,6.83,0,1,1,0,0,0,0,0,0,0,0,0,0
21159,8310,2,43,24,4751,222,16.099999999999998,14.249999999999998,0,2,0,0,1,0,0,0,0,0,0,0,0
21160,5442,1,24,23,124,352,7.4799999999999995,7.220000000000001,0,5,0,0,0,0,0,0,0,1,0,0,0
21163,10325,1,57,20,124,249,13.46,8.29,0,9,0,0,0,0,0,1,0,0,0,0,0
21181,748,2,50,1,5,68,5.28,3.67,1,1,1,0,0,0,0,0,0,0,0,0,0
21197,4220,2,35,22,207,114,12.549999999999999,7.999999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1
21207,7072,2,29,28,156,207,12.459999999999997,7.7299999999999995,0,8,0,0,0,0,0,0,0,0,0,0,1
21216,5814,1,56,13,928,339,32.099999999999994,17.699999999999996,0,10,0,0,0,0,1,0,0,0,0,0,0
21275,5293,2,50,12,5175,147,14.18,6.859999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
21293,8545,2,45,21,155,139,19.9,8.559999999999999,0,7,0,1,0,0,0,0,0,0,0,0,0
21302,5665,1,23,26,288,170,12.569999999999999,9.42,0,5,0,0,0,0,0,0,0,1,0,0,0
21306,3827,2,30,5,9,165,14.01,10.94,0,9,0,0,0,0,0,1,0,0,0,0,0
21312,7820,2,23,30,1881,156,14.399999999999999,8.09,0,6,0,0,0,0,0,0,0,0,1,0,0
21345,7806,2,19,9,47,65,12.41,5.93,0,2,0,0,1,0,0,0,0,0,0,0,0
21369,3705,2,45,6,74,130,9.84,6.900000000000001,0,2,0,0,1,0,0,0,0,0,0,0,0
21374,4343,2,59,18,14,145,9.780000000000001,8.149999999999999,0,4,0,0,0,1,0,0,0,0,0,0,0
21493,4803,2,45,9,84,156,8.02,6.499999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
21503,7058,1,35,19,41,121,8.600000000000001,8.09,0,11,0,0,0,0,0,0,0,0,0,1,0
21509,7503,2,26,28,1398,119,22.26,6.6000000000000005,0,3,0,0,0,0,0,0,1,0,0,0,0
21523,6753,1,65,28,933,213,12.41,9.07,0,6,0,0,0,0,0,0,0,0,1,0,0
21562,9174,1,42,16,2660,162,11.53,6.8,0,9,0,0,0,0,0,1,0,0,0,0,0
21574,9532,2,24,29,141,123,5.819999999999999,6.5,0,3,0,0,0,0,0,0,1,0,0,0,0
21575,673,1,45,28,22,1915,10.379999999999999,9.270000000000001,0,5,0,0,0,0,0,0,0,1,0,0,0
21621,463,1,30,30,66,181,8.389999999999999,7.09,0,7,0,1,0,0,0,0,0,0,0,0,0
21625,5974,2,30,6,62,146,12.559999999999999,7.7299999999999995,0,2,0,0,1,0,0,0,0,0,0,0,0
21635,6047,2,23,10,1942,177,9.989999999999998,8.439999999999998,0,9,0,0,0,0,0,1,0,0,0,0,0
21638,10839,1,48,12,46,154,11.4,7.71,0,5,0,0,0,0,0,0,0,1,0,0,0
21667,8262,1,42,10,1011,120,7.949999999999999,7.15,0,3,0,0,0,0,0,0,1,0,0,0,0
21668,7828,1,25,20,1022,141,24.509999999999998,7.45,0,8,0,0,0,0,0,0,0,0,0,0,1
21680,62,2,34,17,36,260,13.03,9.549999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
21683,6406,2,36,26,94,171,8.01,7.289999999999999,0,3,0,0,0,0,0,0,1,0,0,0,0
21707,4013,1,65,28,3059,152,11.579999999999998,8.37,0,5,0,0,0,0,0,0,0,1,0,0,0
21717,866,1,41,1,3163,214,13.66,7.450000000000001,1,6,0,0,0,0,0,0,0,0,1,0,0
21722,5797,2,29,18,67,127,7.959999999999999,5.969999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
21735,6178,2,44,11,99,152,9.59,6.209999999999999,0,4,0,0,0,1,0,0,0,0,0,0,0
21867,11748,1,33,26,167,123,14.23,6.029999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
21877,11799,1,55,10,2756,267,13.07,8.069999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
21899,8375,2,45,15,2242,130,9.77,6.81,0,10,0,0,0,0,1,0,0,0,0,0,0
21920,8329,2,22,10,104,151,10.280000000000001,6.42,0,4,0,0,0,1,0,0,0,0,0,0,0
21945,5558,2,20,11,25,150,9.910000000000002,6.75,0,9,0,0,0,0,0,1,0,0,0,0,0
22000,6695,2,25,23,67,206,8.94,7.31,0,5,0,0,0,0,0,0,0,1,0,0,0
22003,11295,1,55,21,789,1097,20.790000000000003,9.58,0,1,1,0,0,0,0,0,0,0,0,0,0
22036,8892,2,27,11,211,103,12.02,7.03,0,9,0,0,0,0,0,1,0,0,0,0,0
22043,5877,1,25,17,13,202,13.320000000000002,9.540000000000001,0,4,0,0,0,1,0,0,0,0,0,0,0
22099,2345,1,43,28,59,97,7.790000000000001,6.89,0,8,0,0,0,0,0,0,0,0,0,0,1
22114,5301,1,40,21,20,158,10.290000000000001,8.110000000000001,0,8,0,0,0,0,0,0,0,0,0,0,1
22133,5182,1,50,18,133,134,13.379999999999999,7.87,0,4,0,0,0,1,0,0,0,0,0,0,0
22136,10835,2,60,1,12,184,13.989999999999998,10.059999999999999,1,7,0,1,0,0,0,0,0,0,0,0,0
22235,10068,2,44,30,69,260,14.08,8.719999999999999,0,3,0,0,0,0,0,0,1,0,0,0,0
22242,7446,2,23,2,40,233,10.089999999999998,7.949999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
22258,2571,2,22,25,51,132,10.21,8.709999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
22268,865,1,19,15,105,252,11.33,8.719999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
22285,10220,2,45,30,2049,273,33.57,7.91,0,3,0,0,0,0,0,0,1,0,0,0,0
22286,187,2,50,21,138,123,12.579999999999998,6.3999999999999995,0,5,0,0,0,0,0,0,0,1,0,0,0
22289,5536,2,30,18,77,242,8.75,7.3100000000000005,0,11,0,0,0,0,0,0,0,0,0,1,0
22304,10792,2,45,28,1211,183,15.32,10.759999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0
22314,11284,1,39,14,41,154,9.3,8.479999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
22322,4477,1,63,31,1117,119,21.95,7.63,0,7,0,1,0,0,0,0,0,0,0,0,0
22325,4823,2,35,24,5,70,9.790000000000001,6.069999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
22339,11229,2,70,29,108,232,11.129999999999999,5.779999999999999,0,6,0,0,0,0,0,0,0,0,1,0,0
22349,2887,2,32,19,146,180,8.670000000000002,6.7299999999999995,0,4,0,0,0,1,0,0,0,0,0,0,0
22352,9288,1,58,13,105,218,14.73,8.49,0,1,1,0,0,0,0,0,0,0,0,0,0
22355,678,2,30,9,68,119,5.4399999999999995,6.2,0,3,0,0,0,0,0,0,1,0,0,0,0
22377,3296,2,19,20,201,208,11.68,4.86,0,1,1,0,0,0,0,0,0,0,0,0,0
22395,2536,1,51,25,2979,350,30.9,11.270000000000001,0,6,0,0,0,0,0,0,0,0,1,0,0
22435,6886,2,33,23,136,368,16.220000000000002,11.229999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
22445,168,1,68,28,478,166,24.29,10.11,0,1,1,0,0,0,0,0,0,0,0,0,0
22456,8523,1,20,10,125,234,9.55,7.840000000000001,0,9,0,0,0,0,0,1,0,0,0,0,0
22459,8079,2,52,2,55,152,10.45,8.500000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0
22463,9787,1,80,23,389,213,17.520000000000003,6.859999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
22477,4642,2,30,24,2856,152,15.64,9.2,0,2,0,0,1,0,0,0,0,0,0,0,0
22509,6513,1,48,22,681,143,19.59,7.66,0,2,0,0,1,0,0,0,0,0,0,0,0
22531,8809,1,38,30,23,263,16.89,12.589999999999998,0,7,0,1,0,0,0,0,0,0,0,0,0
22533,10027,2,35,28,53,128,8.7,6.709999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
22570,8709,1,20,26,62,148,8.92,8.03,0,8,0,0,0,0,0,0,0,0,0,0,1
22596,127,2,40,25,6,101,6.31,7.329999999999999,0,2,0,0,1,0,0,0,0,0,0,0,0
22601,1423,1,20,25,189,248,11.39,9.920000000000002,0,5,0,0,0,0,0,0,0,1,0,0,0
22605,315,1,25,22,60,176,9.94,8.89,0,8,0,0,0,0,0,0,0,0,0,0,1
22621,11661,2,40,16,29,171,9.980000000000002,6.540000000000001,0,4,0,0,0,1,0,0,0,0,0,0,0
22654,4899,2,55,24,528,150,17.36,6.909999999999998,0,2,0,0,1,0,0,0,0,0,0,0,0
22659,3121,2,27,25,101,242,9.12,8.83,0,5,0,0,0,0,0,0,0,1,0,0,0
22681,8709,1,55,26,54,108,7.370000000000001,7.41,0,8,0,0,0,0,0,0,0,0,0,0,1
22704,2093,2,25,29,20,183,8.99,5.54,0,6,0,0,0,0,0,0,0,0,1,0,0
22707,3806,1,43,26,3463,231,19.610000000000003,11.32,0,5,0,0,0,0,0,0,0,1,0,0,0
22710,276,2,55,28,44,131,7.159999999999999,6.749999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
22711,313,2,30,21,298,166,17.34,6.880000000000001,0,5,0,0,0,0,0,0,0,1,0,0,0
22723,7796,1,19,12,95,175,10.71,7.619999999999999,0,4,0,0,0,1,0,0,0,0,0,0,0
22737,4517,1,70,23,14,85,11.92,7.699999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
22743,9400,2,22,8,889,174,19.27,7.949999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
22793,11748,2,29,26,167,123,14.229999999999999,6.029999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
22813,8416,2,22,13,86,148,8.84,8.64,0,1,1,0,0,0,0,0,0,0,0,0,0
22824,11648,1,40,24,87,123,7.8,5.1000000000000005,0,2,0,0,1,0,0,0,0,0,0,0,0
22848,4348,2,48,2,156,218,12.670000000000002,7.839999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
22852,470,2,50,23,13,214,22.21,8.77,0,2,0,0,1,0,0,0,0,0,0,0,0
22859,106,1,31,24,82,246,17.22,11.330000000000002,0,6,0,0,0,0,0,0,0,0,1,0,0
22878,10523,1,64,23,88,183,13.720000000000002,6.509999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
22908,6537,2,48,29,103,184,11.08,7.569999999999999,0,3,0,0,0,0,0,0,1,0,0,0,0
22918,9733,1,20,21,2016,135,9.729999999999999,8.87,0,5,0,0,0,0,0,0,0,1,0,0,0
22930,1658,1,63,7,2,95,7.199999999999999,7.49,1,10,0,0,0,0,1,0,0,0,0,0,0
22955,8127,2,45,30,373,98,11.719999999999999,5.610000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0
22979,6663,1,40,25,17,103,6.2700000000000005,7.08,0,2,0,0,1,0,0,0,0,0,0,0,0
23014,1137,2,45,1,21,125,10.620000000000001,7.02,1,7,0,1,0,0,0,0,0,0,0,0,0
23021,10274,2,35,16,10,107,9.02,7.050000000000001,0,9,0,0,0,0,0,1,0,0,0,0,0
23052,2095,1,55,28,2374,153,36.910000000000004,7.6,0,8,0,0,0,0,0,0,0,0,0,0,1
23053,1366,1,43,2,51,223,13.27,8.03,0,9,0,0,0,0,0,1,0,0,0,0,0
23086,8272,2,31,9,98,209,8.860000000000001,6.329999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
23097,9899,2,33,24,68,322,16.54,10.819999999999999,0,2,0,0,1,0,0,0,0,0,0,0,0
23122,8164,1,58,29,281,253,10.57,8.58,0,3,0,0,0,0,0,0,1,0,0,0,0
23132,3041,1,43,12,339,280,16.35,8.85,0,3,0,0,0,0,0,0,1,0,0,0,0
23136,4678,1,29,17,7,105,6.64,6.44,0,10,0,0,0,0,1,0,0,0,0,0,0
23182,8079,2,27,2,58,164,11.5,8.32,0,1,1,0,0,0,0,0,0,0,0,0,0
23203,5930,2,60,31,19,161,8.28,5.5,0,7,0,1,0,0,0,0,0,0,0,0,0
23225,2871,2,23,13,61,96,12.52,8.24,0,9,0,0,0,0,0,1,0,0,0,0,0
23236,6913,2,65,25,41,136,8.18,5.42,0,6,0,0,0,0,0,0,0,0,1,0,0
23249,8112,1,28,21,145,247,17.26,8.069999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
23257,8091,2,38,27,107,207,11.859999999999998,8.639999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
23269,7763,2,27,26,177,121,5.670000000000001,4.78,0,5,0,0,0,0,0,0,0,1,0,0,0
23291,8540,2,30,25,132,133,8.86,6.79,0,8,0,0,0,0,0,0,0,0,0,0,1
23316,11087,2,40,28,2512,103,35.95,8.04,0,3,0,0,0,0,0,0,1,0,0,0,0
23317,4268,1,21,26,139,130,11.030000000000001,8.759999999999998,0,2,0,0,1,0,0,0,0,0,0,0,0
23343,1943,1,50,2,39,202,9.59,7.060000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0
23355,11613,1,45,18,14,113,6.609999999999999,6.749999999999999,0,7,0,1,0,0,0,0,0,0,0,0,0
23358,5516,2,50,18,9,139,11.71,6.95,0,4,0,0,0,1,0,0,0,0,0,0,0
23361,6600,2,35,18,28,95,8.13,6.13,0,7,0,1,0,0,0,0,0,0,0,0,0
23368,7543,2,45,21,313,915,16.33,8.240000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0
23396,8112,2,22,21,145,247,17.26,8.07,0,1,1,0,0,0,0,0,0,0,0,0,0
23399,9359,2,65,13,63,239,9.4,7.969999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0
23422,673,2,40,28,22,1905,9.81,8.46,0,5,0,0,0,0,0,0,0,1,0,0,0
23427,143,1,40,17,1843,83,25.3,6.44,0,10,0,0,0,0,1,0,0,0,0,0,0
23439,6880,1,42,11,4,87,6.390000000000001,6.3500000000000005,0,9,0,0,0,0,0,1,0,0,0,0,0
23459,5331,2,30,16,3138,139,11.35,7.499999999999998,0,9,0,0,0,0,0,1,0,0,0,0,0
23475,4326,1,38,24,6348,207,33.39,11.429999999999998,0,2,0,0,1,0,0,0,0,0,0,0,0
23478,11868,2,80,21,208,224,15.64,7.089999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
23480,8417,2,24,18,70,204,13.45,7.710000000000001,0,7,0,1,0,0,0,0,0,0,0,0,0
23482,10465,1,50,25,146,229,14.520000000000001,8.959999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
23512,638,2,32,27,7,93,10.59,5.9799999999999995,0,1,1,0,0,0,0,0,0,0,0,0,0
23531,1457,2,61,9,205,238,15.94,11.82,0,1,1,0,0,0,0,0,0,0,0,0,0
23570,2058,2,20,24,64,119,11.08,8.29,0,11,0,0,0,0,0,0,0,0,0,1,0
23590,8394,2,18,30,25,144,11.6,6.95,0,1,1,0,0,0,0,0,0,0,0,0,0
23602,591,2,21,23,82,169,11.9,7.689999999999999,0,2,0,0,1,0,0,0,0,0,0,0,0
23620,377,2,34,21,99,153,6.43,6.37,0,5,0,0,0,0,0,0,0,1,0,0,0
23638,2132,1,34,14,83,225,9.25,7.32,0,9,0,0,0,0,0,1,0,0,0,0,0
23643,5581,2,80,29,1390,79,10.360000000000001,4.37,0,6,0,0,0,0,0,0,0,0,1,0,0
23667,1928,2,35,26,37,191,9.39,5.29,0,3,0,0,0,0,0,0,1,0,0,0,0
23673,1588,2,32,15,237,109,11.709999999999999,6.85,0,11,0,0,0,0,0,0,0,0,0,1,0
23707,1504,1,24,4,3360,150,15.17,8.33,0,10,0,0,0,0,1,0,0,0,0,0,0
23729,7641,2,25,1,42,132,8.820000000000002,6.859999999999999,1,6,0,0,0,0,0,0,0,0,1,0,0
23732,8947,2,32,21,133,386,24.789999999999996,10.62,0,1,1,0,0,0,0,0,0,0,0,0,0
23734,551,1,40,25,42,171,10.709999999999999,6.4399999999999995,0,8,0,0,0,0,0,0,0,0,0,0,1
23740,7736,2,75,13,86,189,6.0200000000000005,5.1,0,5,0,0,0,0,0,0,0,1,0,0,0
23787,7666,1,25,13,100,266,11.02,7.76,0,5,0,0,0,0,0,0,0,1,0,0,0
23789,68,1,46,11,42,118,7.219999999999999,6.44,0,9,0,0,0,0,0,1,0,0,0,0,0
23813,10465,1,22,25,133,188,12.23,8.309999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
23820,6743,2,50,3,127,325,13.840000000000002,8.649999999999999,0,6,0,0,0,0,0,0,0,0,1,0,0
23844,4082,1,27,16,21,144,8.479999999999999,7.06,0,9,0,0,0,0,0,1,0,0,0,0,0
23866,10162,2,27,10,5,178,9.49,10,0,9,0,0,0,0,0,1,0,0,0,0,0
23895,1181,2,30,23,1058,76,6.89,7.1,0,5,0,0,0,0,0,0,0,1,0,0,0
23899,1483,2,38,1,45,78,7.499999999999999,5.86,1,7,0,1,0,0,0,0,0,0,0,0,0
23947,6679,1,37,24,129,138,12.57,9.159999999999995,0,2,0,0,1,0,0,0,0,0,0,0,0
23950,4952,1,25,28,252,311,11.37,9.02,0,5,0,0,0,0,0,0,0,1,0,0,0
23966,803,2,39,25,103,175,12.5,8.569999999999999,0,6,0,0,0,0,0,0,0,0,1,0,0
23973,3962,2,27,15,34,215,14.589999999999998,6.759999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
23997,1879,1,40,12,70,150,15.569999999999999,8.35,0,3,0,0,0,0,0,0,1,0,0,0,0
23999,6313,1,25,23,24,657,25.669999999999998,14.870000000000001,0,5,0,0,0,0,0,0,0,1,0,0,0
24031,8506,1,25,29,39,99,5.71,6.02,0,3,0,0,0,0,0,0,1,0,0,0,0
24036,9462,1,25,23,92,155,8.5,7.580000000000001,0,2,0,0,1,0,0,0,0,0,0,0,0
24048,2967,2,35,17,80,224,7.48,7,0,4,0,0,0,1,0,0,0,0,0,0,0
24079,10895,2,24,29,2288,298,38.35,8.42,0,3,0,0,0,0,0,0,1,0,0,0,0
24081,6746,2,48,11,291,232,15.76,9.27,0,5,0,0,0,0,0,0,0,1,0,0,0
24117,3776,2,44,14,13,127,18.79,12.61,0,10,0,0,0,0,1,0,0,0,0,0,0
24141,124,2,27,2,19,225,15.55,10.39,0,9,0,0,0,0,0,1,0,0,0,0,0
24147,2320,1,20,3,19,182,14.819999999999999,10.999999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0
24158,11661,2,20,16,40,201,11.26,7.1899999999999995,0,4,0,0,0,1,0,0,0,0,0,0,0
24162,9718,1,31,18,830,281,16.669999999999998,9.35,0,11,0,0,0,0,0,0,0,0,0,1,0
24172,1183,2,60,12,1,246,4.3100000000000005,5.049999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
24174,1140,1,50,26,14,145,8.18,8.909999999999998,0,5,0,0,0,0,0,0,0,1,0,0,0
24225,11267,2,30,16,184,199,8.62,8.1,0,11,0,0,0,0,0,0,0,0,0,1,0
24246,343,2,34,12,70,171,13.18,7.04,0,3,0,0,0,0,0,0,1,0,0,0,0
24259,5685,2,18,25,355,263,11.17,9.209999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
24361,8737,1,30,11,24,129,6.66,7.21,0,9,0,0,0,0,0,1,0,0,0,0,0
24367,7435,1,40,8,35,101,5.54,6.129999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
24418,10839,2,65,12,46,151,11.2,7.680000000000001,0,5,0,0,0,0,0,0,0,1,0,0,0
24430,7620,2,29,30,106,213,8.8,7.0699999999999985,0,3,0,0,0,0,0,0,1,0,0,0,0
24439,3686,2,26,27,134,243,9.760000000000002,7.969999999999999,0,3,0,0,0,0,0,0,1,0,0,0,0
24444,11202,1,48,19,251,225,8.25,6.62,0,11,0,0,0,0,0,0,0,0,0,1,0
24470,3518,2,43,29,13,133,9.54,7.029999999999999,0,4,0,0,0,1,0,0,0,0,0,0,0
24477,4151,1,42,15,90,274,26.29,16.59,0,1,1,0,0,0,0,0,0,0,0,0,0
24485,11687,1,70,3,48,204,9.419999999999998,7.040000000000001,0,7,0,1,0,0,0,0,0,0,0,0,0
24490,10024,2,73,19,42,126,10.969999999999999,6.33,0,4,0,0,0,1,0,0,0,0,0,0,0
24529,6429,2,38,2,42,201,12.12,6.93,0,9,0,0,0,0,0,1,0,0,0,0,0
24536,8111,1,30,24,144,252,18.8,10.68,0,6,0,0,0,0,0,0,0,0,1,0,0
24583,975,2,40,22,77,187,14.329999999999998,7.740000000000001,0,8,0,0,0,0,0,0,0,0,0,0,1
24589,1574,2,46,19,243,142,13.959999999999997,6.95,0,11,0,0,0,0,0,0,0,0,0,1,0
24590,10961,1,50,23,289,134,12.790000000000001,6.73,0,8,0,0,0,0,0,0,0,0,0,0,1
24624,143,2,33,17,1843,81,25.17,6.21,0,10,0,0,0,0,1,0,0,0,0,0,0
24653,1099,1,60,20,26,127,15.529999999999998,8.229999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
24663,7952,2,46,18,67,98,5.880000000000001,5.76,0,11,0,0,0,0,0,0,0,0,0,1,0
24715,3787,2,25,14,752,200,17.63,6.889999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
24728,9488,2,19,29,177,170,9.299999999999999,7.99,0,3,0,0,0,0,0,0,1,0,0,0,0
24732,3455,1,65,16,45,182,11.08,8.559999999999999,0,4,0,0,0,1,0,0,0,0,0,0,0
24761,2548,2,62,28,2,79,4.569999999999999,5.43,0,4,0,0,0,1,0,0,0,0,0,0,0
24777,7374,2,68,13,291,146,10.01,7.1899999999999995,0,9,0,0,0,0,0,1,0,0,0,0,0
24782,5164,1,29,4,4146,205,33.15,9.66,0,9,0,0,0,0,0,1,0,0,0,0,0
24816,9248,2,45,11,93,150,8.959999999999999,8.7,0,9,0,0,0,0,0,1,0,0,0,0,0
24846,1971,2,25,4,3859,128,11.7,6.879999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0
24881,2983,2,33,4,30,188,11.450000000000001,8.58,0,9,0,0,0,0,0,1,0,0,0,0,0
24892,7789,1,22,13,78,164,15.36,11.449999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0
24894,5761,2,55,11,1093,186,10.62,8.08,0,9,0,0,0,0,0,1,0,0,0,0,0
24896,1366,2,40,2,51,212,12.459999999999999,6.7700000000000005,0,9,0,0,0,0,0,1,0,0,0,0,0
24907,7111,1,27,12,42,113,7.53,8.26,0,5,0,0,0,0,0,0,0,1,0,0,0
24914,3105,2,25,2,9,172,11.289999999999997,7.59,0,6,0,0,0,0,0,0,0,0,1,0,0
24927,10084,1,47,26,56,211,10.31,7.93,0,11,0,0,0,0,0,0,0,0,0,1,0
24931,9740,2,31,22,32,159,9.77,8.19,0,8,0,0,0,0,0,0,0,0,0,0,1
24934,4624,2,22,20,43,108,8.94,6.539999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
24957,11303,1,56,26,5203,205,21.750000000000004,10.35,0,11,0,0,0,0,0,0,0,0,0,1,0
24960,612,2,40,26,205,303,13.42,8.61,0,8,0,0,0,0,0,0,0,0,0,0,1
