SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_7,adm2_9,adm2_5,adm2_4,adm2_6,adm2_1,adm2_8,adm2_2,adm2_3,adm2_10
17478,1858,2,52,3,3,0,NA,1556,0,5,0,0,1,0,0,0,0,0,0,0
17534,7591,2,40,9,2,1,NA,1142,0,10,0,0,0,0,0,0,0,0,0,1
17577,1382,2,30,24,5,1,NA,1453,0,1,0,0,0,0,0,1,0,0,0,0
17584,8790,2,25,15,5,1,NA,1043,0,8,0,0,0,0,0,0,1,0,0,0
17604,7244,2,80,4,7,0,NA,1964,1,6,0,0,0,0,1,0,0,0,0,0
17605,5885,2,45,6,3,1,NA,2000,0,1,0,0,0,0,0,1,0,0,0,0
17675,629,2,34,14,4,1,NA,1657,0,7,1,0,0,0,0,0,0,0,0,0
17680,2701,2,58,25,2,0,NA,1348,0,5,0,0,1,0,0,0,0,0,0,0
17696,9206,2,40,20,5,1,NA,1228,0,3,0,0,0,0,0,0,0,0,1,0
17706,10515,2,18,3,3,1,NA,1671,0,5,0,0,1,0,0,0,0,0,0,0
17741,2907,2,52,28,2,0,NA,812,0,7,1,0,0,0,0,0,0,0,0,0
17749,10221,2,24,5,2,1,NA,2127,0,1,0,0,0,0,0,1,0,0,0,0
17757,8986,2,70,2,4,0,NA,1565,0,2,0,0,0,0,0,0,0,1,0,0
17795,7580,2,36,3,3,1,NA,1754,0,5,0,0,1,0,0,0,0,0,0,0
17804,4176,2,60,5,6,0,NA,1346,0,9,0,1,0,0,0,0,0,0,0,0
17814,621,2,50,21,6,0,NA,1225,0,3,0,0,0,0,0,0,0,0,1,0
17818,8881,2,50,18,1,0,NA,544,1,8,0,0,0,0,0,0,1,0,0,0
17829,11547,2,38,8,4,1,NA,1618,0,7,1,0,0,0,0,0,0,0,0,0
17851,5189,2,70,22,5,0,NA,2229,0,2,0,0,0,0,0,0,0,1,0,0
17867,6793,2,60,25,2,0,NA,1494,0,9,0,1,0,0,0,0,0,0,0,0
17899,419,2,35,3,6,1,NA,982,0,2,0,0,0,0,0,0,0,1,0,0
17949,7862,2,65,13,5,0,NA,1388,0,10,0,0,0,0,0,0,0,0,0,1
17953,508,2,65,4,3,0,NA,2066,0,5,0,0,1,0,0,0,0,0,0,0
18004,10756,2,60,27,4,0,NA,1282,0,5,0,0,1,0,0,0,0,0,0,0
18063,9512,2,42,19,5,1,NA,1143,0,2,0,0,0,0,0,0,0,1,0,0
18067,2505,2,25,19,4,1,NA,1300,0,3,0,0,0,0,0,0,0,0,1,0
18106,3679,2,45,17,3,1,NA,1841,0,2,0,0,0,0,0,0,0,1,0,0
18117,1325,2,42,24,4,1,NA,2524,0,1,0,0,0,0,0,1,0,0,0,0
18128,6477,2,18,17,5,1,NA,1087,0,9,0,1,0,0,0,0,0,0,0,0
18138,7785,2,35,16,6,1,NA,829,0,8,0,0,0,0,0,0,1,0,0,0
18156,2738,2,55,22,5,0,NA,1069,0,6,0,0,0,0,1,0,0,0,0,0
18159,8323,2,48,21,6,1,NA,2331,0,10,0,0,0,0,0,0,0,0,0,1
18165,2267,2,23,5,5,1,NA,991,0,5,0,0,1,0,0,0,0,0,0,0
18195,11291,2,50,12,2,0,NA,1788,0,7,1,0,0,0,0,0,0,0,0,0
18208,8058,2,23,11,4,1,NA,1678,0,10,0,0,0,0,0,0,0,0,0,1
18227,1275,2,65,5,2,0,NA,1080,0,1,0,0,0,0,0,1,0,0,0,0
18234,5204,2,18,30,2,1,NA,674,0,2,0,0,0,0,0,0,0,1,0,0
18294,6703,2,35,3,6,1,NA,1755,0,7,1,0,0,0,0,0,0,0,0,0
18342,6647,2,40,29,3,1,NA,1221,0,1,0,0,0,0,0,1,0,0,0,0
18365,7680,2,30,16,7,1,NA,1506,1,3,0,0,0,0,0,0,0,0,1,0
18372,179,2,45,18,3,1,NA,1820,0,3,0,0,0,0,0,0,0,0,1,0
18417,5280,2,18,16,7,1,NA,2411,1,3,0,0,0,0,0,0,0,0,1,0
18436,9477,2,25,9,3,1,NA,886,0,9,0,1,0,0,0,0,0,0,0,0
18443,856,2,62,9,2,0,NA,1151,0,10,0,0,0,0,0,0,0,0,0,1
18478,2344,2,55,14,2,0,NA,1555,0,7,1,0,0,0,0,0,0,0,0,0
18513,1401,2,19,14,4,1,NA,1277,0,7,1,0,0,0,0,0,0,0,0,0
18517,10566,2,32,11,4,1,NA,1930,0,10,0,0,0,0,0,0,0,0,0,1
18596,4132,2,40,6,2,1,NA,966,0,7,1,0,0,0,0,0,0,0,0,0
18606,8742,2,65,30,4,0,NA,1115,0,1,0,0,0,0,0,1,0,0,0,0
18698,3643,2,65,4,7,0,NA,1193,1,6,0,0,0,0,1,0,0,0,0,0
18718,4276,2,59,8,5,0,NA,2330,0,1,0,0,0,0,0,1,0,0,0,0
18742,4162,2,55,2,6,0,NA,1632,0,1,0,0,0,0,0,1,0,0,0,0
18755,9992,2,60,24,5,0,NA,1491,0,1,0,0,0,0,0,1,0,0,0,0
18774,5603,2,55,21,6,0,NA,1561,0,3,0,0,0,0,0,0,0,0,1,0
18791,1437,2,30,19,5,1,NA,2605,0,2,0,0,0,0,0,0,0,1,0,0
18841,1938,2,70,2,4,0,NA,1068,0,2,0,0,0,0,0,0,0,1,0,0
18880,1610,2,45,18,2,1,NA,1275,0,3,0,0,0,0,0,0,0,0,1,0
18886,6937,2,23,4,3,1,NA,2538,0,5,0,0,1,0,0,0,0,0,0,0
18935,6690,2,42,8,1,1,NA,1971,1,6,0,0,0,0,1,0,0,0,0,0
18984,9698,2,45,19,4,1,NA,1257,0,3,0,0,0,0,0,0,0,0,1,0
19017,1390,2,22,6,6,1,NA,2127,0,5,0,0,1,0,0,0,0,0,0,0
19026,9874,2,35,6,7,1,NA,2025,1,9,0,1,0,0,0,0,0,0,0,0
19033,7227,2,30,2,2,1,NA,1338,0,8,0,0,0,0,0,0,1,0,0,0
19039,11601,2,42,7,1,1,NA,728,1,9,0,1,0,0,0,0,0,0,0,0
19081,4284,2,22,6,7,1,NA,858,1,9,0,1,0,0,0,0,0,0,0,0
19096,9321,2,55,1,1,0,NA,1398,1,8,0,0,0,0,0,0,1,0,0,0
19162,6400,2,18,21,4,1,NA,3163,0,4,0,0,0,1,0,0,0,0,0,0
19174,9686,2,65,18,1,0,NA,1281,1,8,0,0,0,0,0,0,1,0,0,0
19181,9453,2,23,15,5,1,NA,1248,0,8,0,0,0,0,0,0,1,0,0,0
19192,6836,2,25,6,3,1,NA,615,0,1,0,0,0,0,0,1,0,0,0,0
19205,9298,2,22,24,1,1,NA,1806,1,9,0,1,0,0,0,0,0,0,0,0
19221,1449,2,75,30,7,0,NA,1115,1,5,0,0,1,0,0,0,0,0,0,0
19243,7125,2,35,6,2,1,NA,1894,0,6,0,0,0,0,1,0,0,0,0,0
19301,2160,2,25,29,5,1,NA,1895,0,5,0,0,1,0,0,0,0,0,0,0
19302,10817,2,35,20,3,1,NA,1352,0,4,0,0,0,1,0,0,0,0,0,0
19350,10189,2,42,20,3,1,NA,1249,0,8,0,0,0,0,0,0,1,0,0,0
19425,10756,2,39,27,4,1,NA,1481,0,5,0,0,1,0,0,0,0,0,0,0
19441,2747,2,48,4,4,1,NA,441,0,5,0,0,1,0,0,0,0,0,0,0
19445,1959,2,21,5,2,1,NA,2017,0,1,0,0,0,0,0,1,0,0,0,0
19461,8456,2,70,30,6,0,NA,1327,0,8,0,0,0,0,0,0,1,0,0,0
19470,9766,2,21,4,3,1,NA,2371,0,5,0,0,1,0,0,0,0,0,0,0
19475,11638,2,50,20,5,0,NA,1751,0,3,0,0,0,0,0,0,0,0,1,0
19493,11029,2,38,8,1,1,NA,1758,1,6,0,0,0,0,1,0,0,0,0,0
19495,10458,2,23,1,3,1,NA,796,0,2,0,0,0,0,0,0,0,1,0,0
19527,7261,2,32,24,4,1,NA,1824,0,1,0,0,0,0,0,1,0,0,0,0
19558,7808,2,35,19,4,1,NA,1082,0,10,0,0,0,0,0,0,0,0,0,1
19560,7949,2,40,6,2,1,NA,1335,0,7,1,0,0,0,0,0,0,0,0,0
19630,6505,2,40,21,6,1,NA,1168,0,3,0,0,0,0,0,0,0,0,1,0
19651,890,2,38,14,4,1,NA,1373,0,7,1,0,0,0,0,0,0,0,0,0
19652,7679,2,20,19,4,1,NA,1530,0,3,0,0,0,0,0,0,0,0,1,0
19680,7163,2,55,15,5,0,NA,973,0,8,0,0,0,0,0,0,1,0,0,0
19690,8515,2,40,3,6,1,NA,1377,0,9,0,1,0,0,0,0,0,0,0,0
19711,11697,2,35,14,4,1,NA,1700,0,7,1,0,0,0,0,0,0,0,0,0
19713,4070,2,38,18,1,1,NA,1133,1,8,0,0,0,0,0,0,1,0,0,0
19719,9316,2,50,16,7,0,NA,1354,1,3,0,0,0,0,0,0,0,0,1,0
19720,6385,2,65,16,4,0,NA,1205,0,7,1,0,0,0,0,0,0,0,0,0
19745,481,2,35,20,3,1,NA,1115,0,2,0,0,0,0,0,0,0,1,0,0
19798,6216,2,19,1,1,1,NA,1574,1,8,0,0,0,0,0,0,1,0,0,0
19801,10296,2,26,24,5,1,NA,1879,0,7,1,0,0,0,0,0,0,0,0,0
19804,7376,2,49,27,5,1,NA,1368,0,3,0,0,0,0,0,0,0,0,1,0
19848,3789,2,18,21,4,1,NA,1943,0,4,0,0,0,1,0,0,0,0,0,0
19857,7229,2,65,17,5,0,NA,2107,0,9,0,1,0,0,0,0,0,0,0,0
19865,7428,2,40,6,6,1,NA,2344,0,5,0,0,1,0,0,0,0,0,0,0
19887,8291,2,23,26,6,1,NA,1788,0,1,0,0,0,0,0,1,0,0,0,0
19893,195,2,30,20,3,1,NA,1964,0,4,0,0,0,1,0,0,0,0,0,0
19964,3159,2,25,17,5,1,NA,1402,0,9,0,1,0,0,0,0,0,0,0,0
20035,10315,2,35,28,2,1,NA,1935,0,7,1,0,0,0,0,0,0,0,0,0
20068,8355,2,22,4,7,1,NA,2184,1,6,0,0,0,0,1,0,0,0,0,0
20117,10566,2,60,11,4,0,NA,1930,0,10,0,0,0,0,0,0,0,0,0,1
20154,7831,2,47,14,5,1,NA,933,0,3,0,0,0,0,0,0,0,0,1,0
20167,2026,2,45,30,7,1,NA,1422,1,5,0,0,1,0,0,0,0,0,0,0
20175,4426,2,22,22,3,1,NA,1785,0,4,0,0,0,1,0,0,0,0,0,0
20224,11396,2,23,6,6,1,NA,1659,0,5,0,0,1,0,0,0,0,0,0,0
20292,4210,2,38,16,4,1,NA,1329,0,7,1,0,0,0,0,0,0,0,0,0
20294,1037,2,32,7,1,1,NA,1235,1,9,0,1,0,0,0,0,0,0,0,0
20329,4743,2,24,29,5,1,NA,1982,0,5,0,0,1,0,0,0,0,0,0,0
20335,10377,2,40,8,2,1,NA,603,0,9,0,1,0,0,0,0,0,0,0,0
20347,2973,2,40,22,6,1,NA,2190,0,9,0,1,0,0,0,0,0,0,0,0
20402,11607,2,19,8,4,1,NA,1501,0,6,0,0,0,0,1,0,0,0,0,0
20408,11855,2,43,26,6,1,NA,884,0,1,0,0,0,0,0,1,0,0,0,0
20429,4878,2,18,20,3,1,NA,2298,0,2,0,0,0,0,0,0,0,1,0,0
20446,6767,2,40,20,3,1,NA,668,0,8,0,0,0,0,0,0,1,0,0,0
20464,10772,2,50,4,5,0,NA,1104,0,9,0,1,0,0,0,0,0,0,0,0
20482,6951,2,47,27,4,1,NA,2039,0,4,0,0,0,1,0,0,0,0,0,0
20483,10419,2,40,22,5,1,NA,1300,0,6,0,0,0,0,1,0,0,0,0,0
20509,6897,2,19,28,6,1,NA,2104,0,3,0,0,0,0,0,0,0,0,1,0
20532,10327,2,32,24,5,1,NA,1951,0,7,1,0,0,0,0,0,0,0,0,0
20571,8117,2,28,25,2,1,NA,1625,0,9,0,1,0,0,0,0,0,0,0,0
20606,8126,2,18,30,2,1,NA,1282,0,7,1,0,0,0,0,0,0,0,0,0
20626,8215,2,40,24,5,1,NA,1209,0,1,0,0,0,0,0,1,0,0,0,0
20666,7206,2,40,21,5,1,NA,460,0,9,0,1,0,0,0,0,0,0,0,0
20683,3434,2,62,20,3,0,NA,1436,0,8,0,0,0,0,0,0,1,0,0,0
20699,11209,2,26,27,5,1,NA,1619,0,3,0,0,0,0,0,0,0,0,1,0
20714,2279,2,65,28,2,0,NA,1442,0,1,0,0,0,0,0,1,0,0,0,0
20723,5189,2,65,22,5,0,NA,1599,0,2,0,0,0,0,0,0,0,1,0,0
20748,6494,2,80,23,1,0,NA,977,1,10,0,0,0,0,0,0,0,0,0,1
20772,3282,2,57,26,7,0,NA,454,1,1,0,0,0,0,0,1,0,0,0,0
20808,8220,2,36,18,3,1,NA,1272,0,3,0,0,0,0,0,0,0,0,1,0
20813,4394,2,45,6,2,1,NA,815,0,7,1,0,0,0,0,0,0,0,0,0
20820,11254,2,23,8,5,1,NA,1259,0,7,1,0,0,0,0,0,0,0,0,0
20841,6844,2,40,20,5,1,NA,1541,0,3,0,0,0,0,0,0,0,0,1,0
20897,5935,2,78,14,2,0,NA,1126,0,7,1,0,0,0,0,0,0,0,0,0
20907,9848,2,36,16,7,1,NA,2291,1,3,0,0,0,0,0,0,0,0,1,0
20923,6837,2,40,20,1,1,NA,1895,1,4,0,0,0,1,0,0,0,0,0,0
20932,5570,2,50,5,6,0,NA,1240,0,9,0,1,0,0,0,0,0,0,0,0
20933,5635,2,30,20,3,1,NA,2566,0,2,0,0,0,0,0,0,0,1,0,0
20968,1120,2,26,22,5,1,NA,1507,0,4,0,0,0,1,0,0,0,0,0,0
20991,9872,2,27,29,5,1,NA,1466,0,5,0,0,1,0,0,0,0,0,0,0
21000,2824,2,35,15,7,1,NA,1695,1,10,0,0,0,0,0,0,0,0,0,1
21027,2502,2,48,19,5,1,NA,2105,0,2,0,0,0,0,0,0,0,1,0,0
21151,10271,2,70,30,7,0,NA,767,1,5,0,0,1,0,0,0,0,0,0,0
21166,10401,2,55,6,5,0,NA,1486,0,5,0,0,1,0,0,0,0,0,0,0
21178,11629,2,65,27,1,0,NA,1023,1,1,0,0,0,0,0,1,0,0,0,0
21189,8692,2,57,6,5,0,NA,1762,0,5,0,0,1,0,0,0,0,0,0,0
21211,8308,2,32,3,3,1,NA,1948,0,5,0,0,1,0,0,0,0,0,0,0
21221,5871,2,44,14,2,1,NA,1176,0,7,1,0,0,0,0,0,0,0,0,0
21234,11324,2,58,8,2,0,NA,646,0,9,0,1,0,0,0,0,0,0,0,0
21236,444,2,27,11,4,1,NA,1304,0,10,0,0,0,0,0,0,0,0,0,1
21250,5204,2,50,30,2,0,NA,1276,0,2,0,0,0,0,0,0,0,1,0,0
21278,5184,2,46,18,1,1,NA,1049,1,8,0,0,0,0,0,0,1,0,0,0
21285,4491,2,38,19,6,1,NA,1982,0,1,0,0,0,0,0,1,0,0,0,0
21329,3582,2,23,26,5,1,NA,1382,0,2,0,0,0,0,0,0,0,1,0,0
21357,10377,2,55,8,2,0,NA,635,0,9,0,1,0,0,0,0,0,0,0,0
21401,7132,2,35,19,5,1,NA,1133,0,2,0,0,0,0,0,0,0,1,0,0
21404,287,2,50,30,6,0,NA,2644,0,5,0,0,1,0,0,0,0,0,0,0
21407,5318,2,28,12,5,1,NA,2424,0,10,0,0,0,0,0,0,0,0,0,1
21424,190,2,35,24,5,1,NA,1905,0,1,0,0,0,0,0,1,0,0,0,0
21429,8171,2,47,26,7,1,NA,1976,1,1,0,0,0,0,0,1,0,0,0,0
21444,3992,2,50,4,7,0,NA,1680,1,6,0,0,0,0,1,0,0,0,0,0
21455,11137,2,30,25,2,1,NA,1799,0,5,0,0,1,0,0,0,0,0,0,0
21478,8274,2,65,28,5,0,NA,1670,0,4,0,0,0,1,0,0,0,0,0,0
21482,9403,2,60,24,1,0,NA,1466,1,9,0,1,0,0,0,0,0,0,0,0
21488,7277,2,55,5,5,0,NA,2978,0,5,0,0,1,0,0,0,0,0,0,0
21527,2485,2,44,13,4,1,NA,1648,0,3,0,0,0,0,0,0,0,0,1,0
21538,3137,2,58,25,6,0,NA,1637,0,1,0,0,0,0,0,1,0,0,0,0
21540,1136,2,28,10,4,1,NA,912,0,9,0,1,0,0,0,0,0,0,0,0
21546,3689,2,55,7,4,0,NA,1458,0,1,0,0,0,0,0,1,0,0,0,0
21627,2299,2,29,25,6,1,NA,1582,0,1,0,0,0,0,0,1,0,0,0,0
21649,11115,2,19,6,7,1,NA,1031,1,9,0,1,0,0,0,0,0,0,0,0
21702,9413,2,23,8,1,1,NA,1452,1,6,0,0,0,0,1,0,0,0,0,0
21716,3609,2,50,1,4,0,NA,1949,0,2,0,0,0,0,0,0,0,1,0,0
21747,5542,2,45,1,1,1,NA,2493,1,8,0,0,0,0,0,0,1,0,0,0
21763,2003,2,35,20,3,1,NA,1617,0,2,0,0,0,0,0,0,0,1,0,0
21773,6374,2,29,13,5,1,NA,1485,0,10,0,0,0,0,0,0,0,0,0,1
21801,9686,2,34,18,1,1,NA,1515,1,8,0,0,0,0,0,0,1,0,0,0
21887,5371,2,34,21,4,1,NA,2134,0,4,0,0,0,1,0,0,0,0,0,0
21915,3377,2,55,16,4,0,NA,1561,0,7,1,0,0,0,0,0,0,0,0,0
21917,11029,2,18,8,1,1,NA,2385,1,6,0,0,0,0,1,0,0,0,0,0
21923,2502,2,22,19,5,1,NA,614,0,2,0,0,0,0,0,0,0,1,0,0
21936,11645,2,28,3,6,1,NA,1634,0,2,0,0,0,0,0,0,0,1,0,0
21946,5601,2,38,21,5,1,NA,1703,0,5,0,0,1,0,0,0,0,0,0,0
21958,10455,2,35,11,4,1,NA,1299,0,10,0,0,0,0,0,0,0,0,0,1
21986,5278,2,35,21,6,1,NA,1874,0,10,0,0,0,0,0,0,0,0,0,1
22023,3021,2,50,29,7,0,NA,2197,1,3,0,0,0,0,0,0,0,0,1,0
22075,1827,2,45,11,4,1,NA,1890,0,10,0,0,0,0,0,0,0,0,0,1
22094,8899,2,65,4,1,0,NA,1347,1,1,0,0,0,0,0,1,0,0,0,0
22118,2526,2,35,20,3,1,NA,2259,0,2,0,0,0,0,0,0,0,1,0,0
22121,2481,2,70,2,5,0,NA,1899,0,6,0,0,0,0,1,0,0,0,0,0
22148,7125,2,65,6,2,0,NA,1281,0,6,0,0,0,0,1,0,0,0,0,0
22188,7814,2,32,19,5,1,NA,1748,0,2,0,0,0,0,0,0,0,1,0,0
22189,9903,2,26,27,4,1,NA,923,0,5,0,0,1,0,0,0,0,0,0,0
22230,4284,2,60,6,7,0,NA,938,1,9,0,1,0,0,0,0,0,0,0,0
22250,6224,2,40,17,2,1,NA,2398,0,10,0,0,0,0,0,0,0,0,0,1
22284,7261,2,27,24,4,1,NA,1699,0,1,0,0,0,0,0,1,0,0,0,0
22324,2813,2,55,21,5,0,NA,886,0,5,0,0,1,0,0,0,0,0,0,0
22333,7416,2,53,25,3,0,NA,1422,0,3,0,0,0,0,0,0,0,0,1,0
22425,4987,2,25,2,2,1,NA,3072,0,8,0,0,0,0,0,0,1,0,0,0
22565,5170,2,45,24,5,1,NA,1143,0,1,0,0,0,0,0,1,0,0,0,0
22586,7769,2,44,21,5,1,NA,675,0,5,0,0,1,0,0,0,0,0,0,0
22597,3078,2,38,6,6,1,NA,2132,0,6,0,0,0,0,1,0,0,0,0,0
22650,7261,2,30,24,4,1,NA,1773,0,1,0,0,0,0,0,1,0,0,0,0
22715,2926,2,60,2,1,0,NA,2039,1,5,0,0,1,0,0,0,0,0,0,0
22727,10975,2,38,1,4,1,NA,1858,0,2,0,0,0,0,0,0,0,1,0,0
22754,3408,2,35,6,2,1,NA,1362,0,7,1,0,0,0,0,0,0,0,0,0
22763,3326,2,38,18,5,1,NA,1914,0,1,0,0,0,0,0,1,0,0,0,0
22771,5290,2,37,29,6,1,NA,1838,0,5,0,0,1,0,0,0,0,0,0,0
22817,7031,2,40,6,2,1,NA,1421,0,7,1,0,0,0,0,0,0,0,0,0
22850,9510,2,18,27,1,1,NA,1454,1,1,0,0,0,0,0,1,0,0,0,0
22860,10089,2,49,11,4,1,NA,1145,0,10,0,0,0,0,0,0,0,0,0,1
22921,337,2,18,17,2,1,NA,2048,0,10,0,0,0,0,0,0,0,0,0,1
22922,10733,2,40,27,4,1,NA,2028,0,5,0,0,1,0,0,0,0,0,0,0
22924,8338,2,35,4,7,1,NA,1480,1,6,0,0,0,0,1,0,0,0,0,0
22932,8602,2,42,15,3,1,NA,1806,0,9,0,1,0,0,0,0,0,0,0,0
22937,8832,2,42,6,2,1,NA,3293,0,6,0,0,0,0,1,0,0,0,0,0
22942,1426,2,65,21,1,0,NA,1369,1,1,0,0,0,0,0,1,0,0,0,0
22953,801,2,45,8,4,1,NA,2251,0,6,0,0,0,0,1,0,0,0,0,0
22960,2975,2,70,3,6,0,NA,973,0,9,0,1,0,0,0,0,0,0,0,0
23010,1155,2,19,25,3,1,NA,768,0,3,0,0,0,0,0,0,0,0,1,0
23016,5637,2,38,17,5,1,NA,1886,0,9,0,1,0,0,0,0,0,0,0,0
23042,10221,2,55,5,2,0,NA,1248,0,1,0,0,0,0,0,1,0,0,0,0
23101,133,2,26,17,3,1,NA,1750,0,2,0,0,0,0,0,0,0,1,0,0
23143,11040,2,40,24,7,1,NA,1262,1,6,0,0,0,0,1,0,0,0,0,0
23196,2971,2,36,27,5,1,NA,1696,0,3,0,0,0,0,0,0,0,0,1,0
23230,9724,2,25,23,4,1,NA,1655,0,4,0,0,0,1,0,0,0,0,0,0
23235,4416,2,24,24,5,1,NA,1462,0,1,0,0,0,0,0,1,0,0,0,0
23327,434,2,62,5,5,0,NA,1591,0,5,0,0,1,0,0,0,0,0,0,0
23398,10526,2,65,22,5,0,NA,1520,0,2,0,0,0,0,0,0,0,1,0,0
23406,1519,2,62,10,4,0,NA,951,0,9,0,1,0,0,0,0,0,0,0,0
23461,182,2,30,13,4,1,NA,1623,0,3,0,0,0,0,0,0,0,0,1,0
23477,6242,2,22,22,5,1,NA,1699,0,2,0,0,0,0,0,0,0,1,0,0
23487,162,2,38,28,2,1,NA,445,0,7,1,0,0,0,0,0,0,0,0,0
23490,5905,2,40,5,6,1,NA,2495,0,9,0,1,0,0,0,0,0,0,0,0
23495,7954,2,25,8,4,1,NA,1804,0,6,0,0,0,0,1,0,0,0,0,0
23567,10199,2,65,28,6,0,NA,1436,0,3,0,0,0,0,0,0,0,0,1,0
23601,2530,2,65,6,7,0,NA,511,1,9,0,1,0,0,0,0,0,0,0,0
23701,7085,2,38,30,2,1,NA,1555,0,2,0,0,0,0,0,0,0,1,0,0
23771,9766,2,52,4,3,0,NA,2383,0,5,0,0,1,0,0,0,0,0,0,0
23777,11641,2,33,3,3,1,NA,1778,0,5,0,0,1,0,0,0,0,0,0,0
23788,9960,2,55,16,7,0,NA,1557,1,3,0,0,0,0,0,0,0,0,1,0
23794,1932,2,32,19,4,1,NA,1747,0,10,0,0,0,0,0,0,0,0,0,1
23840,9383,2,40,8,5,1,NA,1568,0,1,0,0,0,0,0,1,0,0,0,0
23861,8418,2,55,1,5,0,NA,659,0,1,0,0,0,0,0,1,0,0,0,0
23909,11655,2,26,13,5,1,NA,1021,0,10,0,0,0,0,0,0,0,0,0,1
23965,11441,2,55,21,5,0,NA,1451,0,5,0,0,1,0,0,0,0,0,0,0
23975,6494,2,37,23,1,1,NA,604,1,10,0,0,0,0,0,0,0,0,0,1
24013,10631,2,40,3,3,1,NA,1430,0,5,0,0,1,0,0,0,0,0,0,0
24021,6277,2,35,27,4,1,NA,1187,0,4,0,0,0,1,0,0,0,0,0,0
24056,2497,2,50,8,4,0,NA,1601,0,6,0,0,0,0,1,0,0,0,0,0
24069,9704,2,20,18,5,1,NA,981,0,1,0,0,0,0,0,1,0,0,0,0
24102,3324,2,40,24,7,1,NA,1425,1,6,0,0,0,0,1,0,0,0,0,0
24151,7591,2,20,9,2,1,NA,964,0,10,0,0,0,0,0,0,0,0,0,1
24169,10747,2,58,17,2,0,NA,1456,0,10,0,0,0,0,0,0,0,0,0,1
24206,5788,2,60,6,6,0,NA,1926,0,5,0,0,1,0,0,0,0,0,0,0
24218,4910,2,18,30,6,1,NA,1751,0,8,0,0,0,0,0,0,1,0,0,0
24222,5528,2,60,3,6,0,NA,1396,0,9,0,1,0,0,0,0,0,0,0,0
24223,10828,2,65,3,3,0,NA,938,0,5,0,0,1,0,0,0,0,0,0,0
24252,1874,2,50,11,4,0,NA,2653,0,10,0,0,0,0,0,0,0,0,0,1
24264,8446,2,30,10,7,1,NA,1288,1,7,1,0,0,0,0,0,0,0,0,0
24283,1036,2,75,8,5,0,NA,1615,0,1,0,0,0,0,0,1,0,0,0,0
24285,6673,2,30,27,4,1,NA,1469,0,4,0,0,0,1,0,0,0,0,0,0
24323,2318,2,32,8,2,1,NA,753,0,9,0,1,0,0,0,0,0,0,0,0
24328,5542,2,65,1,1,0,NA,2492,1,8,0,0,0,0,0,0,1,0,0,0
24342,8839,2,45,1,1,1,NA,2304,1,8,0,0,0,0,0,0,1,0,0,0
24363,11074,2,80,23,7,0,NA,1216,1,5,0,0,1,0,0,0,0,0,0,0
24399,689,2,21,3,6,1,NA,890,0,9,0,1,0,0,0,0,0,0,0,0
24400,8341,2,28,5,5,1,NA,1632,0,5,0,0,1,0,0,0,0,0,0,0
24416,2942,2,47,24,7,1,NA,1200,1,6,0,0,0,0,1,0,0,0,0,0
24464,1033,2,45,14,4,1,NA,1573,0,8,0,0,0,0,0,0,1,0,0,0
24551,5189,2,30,22,5,1,NA,1888,0,2,0,0,0,0,0,0,0,1,0,0
24600,11098,2,20,29,6,1,NA,951,0,5,0,0,1,0,0,0,0,0,0,0
24745,4347,2,55,4,5,0,NA,961,0,9,0,1,0,0,0,0,0,0,0,0
24750,8446,2,65,10,7,0,NA,1034,1,7,1,0,0,0,0,0,0,0,0,0
24762,10548,2,25,20,3,1,NA,1219,0,8,0,0,0,0,0,0,1,0,0,0
24768,7206,2,18,21,5,1,NA,977,0,9,0,1,0,0,0,0,0,0,0,0
24775,2895,2,55,5,5,0,NA,1676,0,5,0,0,1,0,0,0,0,0,0,0
24791,8797,2,30,8,1,1,NA,763,1,6,0,0,0,0,1,0,0,0,0,0
24794,4093,2,18,16,4,1,NA,999,0,7,1,0,0,0,0,0,0,0,0,0
24904,9215,2,26,4,5,1,NA,1791,0,9,0,1,0,0,0,0,0,0,0,0
24941,8030,2,55,10,4,0,NA,1006,0,9,0,1,0,0,0,0,0,0,0,0
24981,8239,2,39,1,1,1,NA,1075,1,8,0,0,0,0,0,0,1,0,0,0
24986,3224,2,55,4,1,0,NA,1578,1,1,0,0,0,0,0,1,0,0,0,0
25143,10817,2,21,20,3,1,NA,1412,0,4,0,0,0,1,0,0,0,0,0,0
25152,10483,2,30,4,4,1,NA,1600,0,5,0,0,1,0,0,0,0,0,0,0
25184,11093,2,34,26,6,1,NA,2033,0,1,0,0,0,0,0,1,0,0,0,0
25189,3636,2,45,9,3,1,NA,1269,0,9,0,1,0,0,0,0,0,0,0,0
25198,11460,2,22,21,6,1,NA,642,0,10,0,0,0,0,0,0,0,0,0,1
25205,4416,2,45,24,5,1,NA,729,0,1,0,0,0,0,0,1,0,0,0,0
25235,3667,2,24,7,4,1,NA,1168,0,1,0,0,0,0,0,1,0,0,0,0
25242,433,2,32,22,5,1,NA,1458,0,6,0,0,0,0,1,0,0,0,0,0
25266,11186,2,60,17,2,0,NA,563,0,10,0,0,0,0,0,0,0,0,0,1
25288,8719,2,45,2,1,1,NA,1506,1,5,0,0,1,0,0,0,0,0,0,0
25302,4943,2,56,3,3,0,NA,1256,0,5,0,0,1,0,0,0,0,0,0,0
