SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_8,adm2_9,adm2_2,adm2_1,adm2_6,adm2_3,adm2_7,adm2_4,adm2_5
3849,7254,2,23,13,60,279,21.23,15.279999999999996,0,1,0,0,0,1,0,0,0,0,0
3856,8866,1,32,23,118,135,13.29,9.01,0,1,0,0,0,1,0,0,0,0,0
3877,11357,2,68,16,94,156,8.47,5.76,0,5,0,0,0,0,0,0,0,0,1
3878,326,1,25,18,13,62,13.439999999999998,6.159999999999999,0,9,0,1,0,0,0,0,0,0,0
3934,9360,2,30,9,72,250,34.51,23.409999999999997,0,7,0,0,0,0,0,0,1,0,0
3978,10810,2,18,2,25,71,6.949999999999999,5.36,0,4,0,0,0,0,0,0,0,1,0
4010,7052,2,18,29,37,117,14.329999999999998,7.98,0,4,0,0,0,0,0,0,0,1,0
4013,1260,1,25,27,1,132,10.390000000000002,8.83,0,3,0,0,0,0,0,1,0,0,0
4027,1736,2,24,21,4,130,12.43,9.649999999999999,0,3,0,0,0,0,0,1,0,0,0
4034,10829,1,45,13,18,201,14.39,8.5,0,8,1,0,0,0,0,0,0,0,0
4037,6185,2,31,14,113,175,12.379999999999999,7.88,0,2,0,0,1,0,0,0,0,0,0
4040,7919,1,38,23,24,81,9.45,6.3500000000000005,0,5,0,0,0,0,0,0,0,0,1
4042,2336,1,45,19,11,127,12.870000000000003,9.309999999999999,0,3,0,0,0,0,0,1,0,0,0
4050,4854,2,18,20,2,129,10.15,8.01,0,5,0,0,0,0,0,0,0,0,1
4072,4052,2,20,28,3,69,9.139999999999999,5.879999999999999,0,4,0,0,0,0,0,0,0,1,0
4076,6425,1,40,2,86,231,27.57,18.51000000000001,0,7,0,0,0,0,0,0,1,0,0
4103,11779,2,52,8,16,128,10.66,7.040000000000001,0,8,1,0,0,0,0,0,0,0,0
4119,9294,2,32,12,18,138,16.299999999999997,10.889999999999997,0,6,0,0,0,0,1,0,0,0,0
4159,11595,2,42,9,35,257,17.98,13.010000000000002,0,5,0,0,0,0,0,0,0,0,1
4172,2728,1,30,29,42,316,32.8,22.810000000000006,0,5,0,0,0,0,0,0,0,0,1
4201,5109,2,38,25,49,264,31.589999999999996,22.090000000000003,0,7,0,0,0,0,0,0,1,0,0
4237,7895,1,30,18,15,308,26,18.76,0,1,0,0,0,1,0,0,0,0,0
4243,7209,2,68,23,399,436,28.84,14.18,0,3,0,0,0,0,0,1,0,0,0
4252,846,2,45,26,4,131,13.5,8.249999999999998,0,4,0,0,0,0,0,0,0,1,0
4294,6619,1,42,21,118,222,19.900000000000002,10.72,0,3,0,0,0,0,0,1,0,0,0
4295,4384,1,65,23,25,124,13.420000000000002,9.439999999999998,0,2,0,0,1,0,0,0,0,0,0
4326,299,2,78,22,378,236,12.339999999999998,7.65,0,8,1,0,0,0,0,0,0,0,0
4336,7724,1,18,1,8,118,10.649999999999999,6.760000000000001,1,1,0,0,0,1,0,0,0,0,0
4339,3790,2,18,25,36,232,14.300000000000002,9.599999999999998,0,5,0,0,0,0,0,0,0,0,1
4358,2329,1,65,15,291,303,19.59,12.78,0,8,1,0,0,0,0,0,0,0,0
4388,5592,2,36,3,26,116,9.000000000000002,5.96,0,1,0,0,0,1,0,0,0,0,0
4394,6066,1,35,1,65,202,22.729999999999997,15.569999999999999,1,7,0,0,0,0,0,0,1,0,0
4401,5471,2,23,14,11,160,21.8,13.010000000000002,0,9,0,1,0,0,0,0,0,0,0
4406,5042,1,60,10,7,265,31.65,21.310000000000002,0,2,0,0,1,0,0,0,0,0,0
4408,9104,1,62,7,35,100,9.75,6.4899999999999975,1,8,1,0,0,0,0,0,0,0,0
4411,3496,1,40,9,12,247,24.439999999999994,18.55,0,5,0,0,0,0,0,0,0,0,1
4466,11857,2,52,3,9,124,9.84,6.999999999999999,0,1,0,0,0,1,0,0,0,0,0
4471,7195,1,38,8,4,84,6.2700000000000005,3.71,0,4,0,0,0,0,0,0,0,1,0
4475,5784,1,70,7,26,120,16.1,10.479999999999999,1,7,0,0,0,0,0,0,1,0,0
4510,4942,1,32,18,4,153,15.27,11.6,0,5,0,0,0,0,0,0,0,0,1
4513,9265,1,29,22,22,163,7.37,4.449999999999999,0,6,0,0,0,0,1,0,0,0,0
4528,2178,2,40,10,58,143,11.48,7.739999999999998,0,1,0,0,0,1,0,0,0,0,0
4558,5380,2,20,6,97,188,12.91,9.069999999999999,0,8,1,0,0,0,0,0,0,0,0
4574,1034,1,30,23,18,113,5.4399999999999995,5.76,0,6,0,0,0,0,1,0,0,0,0
4583,6610,2,22,16,5,94,9.39,6.6000000000000005,0,8,1,0,0,0,0,0,0,0,0
4587,9580,2,42,3,564,186,16.25,8.169999999999998,0,1,0,0,0,1,0,0,0,0,0
4590,3101,1,42,27,234,291,32.64,19.99,0,7,0,0,0,0,0,0,1,0,0
4594,3102,2,32,20,1,173,18.220000000000002,15.68,0,5,0,0,0,0,0,0,0,0,1
4602,7538,1,42,28,2922,487,38.5,17.86,0,4,0,0,0,0,0,0,0,1,0
4603,3692,1,23,12,16,44,8.12,3.9099999999999997,0,4,0,0,0,0,0,0,0,1,0
4636,7108,1,38,9,20,192,17.019999999999996,11.679999999999998,0,2,0,0,1,0,0,0,0,0,0
4651,7843,2,35,9,53,140,29.569999999999993,6.959999999999999,0,7,0,0,0,0,0,0,1,0,0
4683,2517,1,55,26,13,180,17.62,12.290000000000001,0,1,0,0,0,1,0,0,0,0,0
4691,10624,1,48,14,10,155,14.389999999999999,9.97,0,9,0,1,0,0,0,0,0,0,0
4714,2080,1,58,8,189,250,12.629999999999999,8.479999999999999,0,8,1,0,0,0,0,0,0,0,0
4734,9351,2,28,22,26,90,10.43,6.55,0,8,1,0,0,0,0,0,0,0,0
4741,6060,2,56,22,103,403,19.929999999999996,12.85,0,3,0,0,0,0,0,1,0,0,0
4765,11734,1,35,8,93,146,11.37,7.999999999999999,0,5,0,0,0,0,0,0,0,0,1
4767,8120,2,32,9,2,121,14.12,9.91,0,9,0,1,0,0,0,0,0,0,0
4768,4612,2,65,20,1,27,2.87,2.07,0,4,0,0,0,0,0,0,0,1,0
4790,1324,1,32,26,5,117,13.2,9.17,0,4,0,0,0,0,0,0,0,1,0
4791,8261,1,18,22,126,215,17.029999999999998,11.040000000000001,0,6,0,0,0,0,1,0,0,0,0
4795,7538,2,40,28,2090,364,25.410000000000004,11.5,0,4,0,0,0,0,0,0,0,1,0
4808,11885,2,50,14,96,216,18.35,10.51,0,2,0,0,1,0,0,0,0,0,0
4820,6933,2,38,4,3,158,15.979999999999999,10.579999999999997,0,8,1,0,0,0,0,0,0,0,0
4836,1585,1,70,23,0,15,1.2100000000000002,1.91,0,7,0,0,0,0,0,0,1,0,0
4874,787,2,62,30,774,455,15.170000000000002,9.96,0,4,0,0,0,0,0,0,0,1,0
4877,1225,2,57,21,33,228,15.32,10.099999999999996,0,8,1,0,0,0,0,0,0,0,0
4888,10717,1,28,3,12,192,18.06,14.27,0,1,0,0,0,1,0,0,0,0,0
4899,3332,2,23,14,49,167,15.109999999999998,9.559999999999999,0,1,0,0,0,1,0,0,0,0,0
4904,5295,1,30,10,55,278,23.29,16.79,0,8,1,0,0,0,0,0,0,0,0
4911,10862,2,18,6,5,209,19.95,13.01,0,3,0,0,0,0,0,1,0,0,0
4912,10626,2,28,5,30,301,24.889999999999993,17.919999999999995,0,5,0,0,0,0,0,0,0,0,1
4927,11092,1,31,27,43,198,20.370000000000005,15.099999999999994,0,2,0,0,1,0,0,0,0,0,0
4952,9293,2,18,18,58,257,31.64,19.230000000000004,0,6,0,0,0,0,1,0,0,0,0
4966,2468,1,26,15,107,211,18.29,14.099999999999998,0,9,0,1,0,0,0,0,0,0,0
4998,8119,1,22,27,67,222,74.01,19.620000000000005,0,7,0,0,0,0,0,0,1,0,0
5005,7243,1,20,26,19,312,33.08,22.06,0,4,0,0,0,0,0,0,0,1,0
5012,7472,2,28,4,168,107,12.280000000000001,8.620000000000001,0,3,0,0,0,0,0,1,0,0,0
5021,6785,2,65,3,182,173,11.71,7.12,0,7,0,0,0,0,0,0,1,0,0
5028,1004,1,80,29,78,103,9.879999999999999,6.3500000000000005,0,7,0,0,0,0,0,0,1,0,0
5047,1888,2,22,7,51,122,11.42,6.39,1,8,1,0,0,0,0,0,0,0,0
5066,10326,1,70,18,183,199,13.820000000000002,9.979999999999999,0,8,1,0,0,0,0,0,0,0,0
5068,1589,2,33,25,64,100,9.669999999999998,6.49,0,1,0,0,0,1,0,0,0,0,0
5073,7574,2,18,21,3,80,4.749999999999999,3.9899999999999998,0,6,0,0,0,0,1,0,0,0,0
5098,6329,2,58,9,2,135,50.269999999999996,11.48,0,7,0,0,0,0,0,0,1,0,0
5101,6771,1,25,4,63,164,17.560000000000002,12.74,0,8,1,0,0,0,0,0,0,0,0
5126,80,2,45,10,7,859,11.379999999999999,8.22,0,8,1,0,0,0,0,0,0,0,0
5137,11323,1,60,4,95,166,11.299999999999999,9.389999999999997,0,4,0,0,0,0,0,0,0,1,0
5164,3491,2,32,3,37,161,19.570000000000004,12.58,0,7,0,0,0,0,0,0,1,0,0
5165,10159,2,70,19,123,104,10.149999999999997,7.349999999999997,0,3,0,0,0,0,0,1,0,0,0
5194,5029,2,60,6,23,303,20.25,15.01,0,1,0,0,0,1,0,0,0,0,0
5208,8591,1,21,18,206,153,15.72,9.57,0,5,0,0,0,0,0,0,0,0,1
5224,4797,2,63,11,158,124,11.87,7.5699999999999985,0,8,1,0,0,0,0,0,0,0,0
5230,4111,2,26,14,85,153,11.89,5.93,0,6,0,0,0,0,1,0,0,0,0
5239,2514,1,26,17,154,236,13.63,11.780000000000001,0,6,0,0,0,0,1,0,0,0,0
5258,59,2,18,10,40,255,13.04,8.76,0,1,0,0,0,1,0,0,0,0,0
5260,6230,1,70,27,58,302,30.14,20.519999999999996,0,7,0,0,0,0,0,0,1,0,0
5263,1754,1,35,7,10,140,13.32,9.29,1,9,0,1,0,0,0,0,0,0,0
5286,5961,2,28,1,138,189,12.709999999999999,8.589999999999998,1,1,0,0,0,1,0,0,0,0,0
5296,5491,2,56,11,6,139,11.87,8.649999999999999,0,3,0,0,0,0,0,1,0,0,0
5297,8428,1,22,3,44,133,11.51,7.43,0,7,0,0,0,0,0,0,1,0,0
5298,5019,2,32,4,6,169,16.01,10.77,0,3,0,0,0,0,0,1,0,0,0
5333,9418,2,32,21,46,134,13.13,10.940000000000001,0,3,0,0,0,0,0,1,0,0,0
5337,10712,1,55,4,22,184,13.639999999999999,9.53,0,3,0,0,0,0,0,1,0,0,0
5365,4321,1,35,24,12,204,12.229999999999999,8.82,0,2,0,0,1,0,0,0,0,0,0
5371,8971,1,40,9,5,85,8.79,6.650000000000001,0,9,0,1,0,0,0,0,0,0,0
5388,1393,1,45,17,8,189,21.519999999999996,14.91,0,6,0,0,0,0,1,0,0,0,0
5396,11482,2,27,27,65,226,17.89,11.53,0,3,0,0,0,0,0,1,0,0,0
5401,6606,2,22,1,47,116,10.120000000000001,6.21,1,3,0,0,0,0,0,1,0,0,0
5470,9765,2,40,5,21,152,11.83,8.43,0,5,0,0,0,0,0,0,0,0,1
5540,11700,1,58,10,181,333,26.79,18.200000000000003,0,8,1,0,0,0,0,0,0,0,0
5577,8713,1,31,27,6,226,27.250000000000004,18.630000000000006,0,7,0,0,0,0,0,0,1,0,0
5582,9687,1,52,19,2,134,15.53,11.119999999999997,0,1,0,0,0,1,0,0,0,0,0
5588,8855,2,22,31,73,216,24.86,16.330000000000002,0,7,0,0,0,0,0,0,1,0,0
5589,8868,2,20,15,30,149,13.24,9.76,0,8,1,0,0,0,0,0,0,0,0
5591,11863,2,35,21,2079,144,13.159999999999998,9.209999999999997,0,9,0,1,0,0,0,0,0,0,0
5595,2773,1,18,27,3,122,13.739999999999998,10.71,0,3,0,0,0,0,0,1,0,0,0
5602,10094,2,47,25,31,222,18.91,12.919999999999996,0,5,0,0,0,0,0,0,0,0,1
5616,1733,1,21,14,61,189,15.82,11.6,0,6,0,0,0,0,1,0,0,0,0
5622,11667,1,40,28,7,164,17.41,12.549999999999999,0,1,0,0,0,1,0,0,0,0,0
5624,11770,2,32,12,266,290,14.510000000000002,9.189999999999998,0,8,1,0,0,0,0,0,0,0,0
5637,4271,1,30.1,21,8,254,28.83,19.350000000000005,0,3,0,0,0,0,0,1,0,0,0
5666,6606,1,25,1,46,117,10.230000000000002,6.42,1,3,0,0,0,0,0,1,0,0,0
5668,7413,1,30,19,6,182,23.810000000000002,15.969999999999999,0,1,0,0,0,1,0,0,0,0,0
5691,9700,1,24,4,31,268,20.53,14.440000000000001,0,8,1,0,0,0,0,0,0,0,0
5717,10309,2,60,23,718,181,33.18,13.429999999999998,0,7,0,0,0,0,0,0,1,0,0
5718,2952,1,60,23,522,159,28.299999999999997,13.410000000000002,0,7,0,0,0,0,0,0,1,0,0
5721,3840,1,45,6,20,229,12.26,8.41,0,7,0,0,0,0,0,0,1,0,0
5724,4619,2,62,4,11,207,17.430000000000003,12.09,0,4,0,0,0,0,0,0,0,1,0
5744,11579,1,35,8,58,270,33.620000000000005,23.07,0,3,0,0,0,0,0,1,0,0,0
5752,11424,1,99,21,5,77,3.8099999999999996,3.17,0,3,0,0,0,0,0,1,0,0,0
5767,9161,1,25,10,40,200,20.54,11.100000000000001,0,4,0,0,0,0,0,0,0,1,0
5770,8568,2,45,22,4,145,12.029999999999998,9.159999999999998,0,2,0,0,1,0,0,0,0,0,0
5782,7494,2,56,8,9,112,9.38,6.25,0,1,0,0,0,1,0,0,0,0,0
5805,6143,2,32,9,83,92,4.319999999999999,2.7899999999999996,0,9,0,1,0,0,0,0,0,0,0
5806,4153,1,42,5,24,63,7.1000000000000005,5.029999999999999,0,5,0,0,0,0,0,0,0,0,1
5817,2749,1,66,27,2,199,20.87,14.48,0,3,0,0,0,0,0,1,0,0,0
5824,5058,2,37,25,62,108,9.600000000000001,7.579999999999998,0,6,0,0,0,0,1,0,0,0,0
5825,8181,1,36,3,133,191,42.589999999999996,11.569999999999999,0,7,0,0,0,0,0,0,1,0,0
5833,3329,2,23,1,7,103,6.359999999999999,4.83,1,1,0,0,0,1,0,0,0,0,0
5864,6973,1,32,30,25,161,11.719999999999997,9.03,0,1,0,0,0,1,0,0,0,0,0
5866,10901,2,19,12,24,55,3.6999999999999993,2.849999999999999,0,8,1,0,0,0,0,0,0,0,0
5868,9834,1,45,5,5,93,11,8.9,0,8,1,0,0,0,0,0,0,0,0
5880,9545,2,25,10,25,78,5.759999999999999,3.7199999999999998,0,6,0,0,0,0,1,0,0,0,0
5883,3496,2,18,9,9,246,25.049999999999997,19.52,0,5,0,0,0,0,0,0,0,0,1
5902,4022,1,54,26,52,209,16.86,12.12,0,2,0,0,1,0,0,0,0,0,0
5903,4152,2,22,14,10,185,17.88,12.529999999999998,0,2,0,0,1,0,0,0,0,0,0
5906,4235,1,19,26,25,249,13.340000000000002,9.2,0,3,0,0,0,0,0,1,0,0,0
5912,3254,1,25,26,8,101,7.66,6.58,0,4,0,0,0,0,0,0,0,1,0
5960,3741,2,69,23,485,323,27.180000000000003,14.829999999999998,0,7,0,0,0,0,0,0,1,0,0
5968,5587,2,42,19,39,76,6.099999999999998,4.159999999999999,0,3,0,0,0,0,0,1,0,0,0
5975,8868,2,36,15,31,230,24.040000000000003,18.23,0,8,1,0,0,0,0,0,0,0,0
5976,7779,1,22,24,787,344,15.34,8.319999999999999,0,5,0,0,0,0,0,0,0,0,1
6008,8654,2,53,22,11,146,14.65,9.079999999999998,0,3,0,0,0,0,0,1,0,0,0
6052,4577,2,18,26,327,170,10.48,6.26,0,4,0,0,0,0,0,0,0,1,0
6062,10375,2,18,21,45,115,9.06,6.3500000000000005,0,5,0,0,0,0,0,0,0,0,1
6066,2429,2,31,25,152,264,11.2,7.129999999999999,0,6,0,0,0,0,1,0,0,0,0
6096,684,2,45,22,20,213,15.72,10.19,0,6,0,0,0,0,1,0,0,0,0
6097,6714,1,34,2,15,313,18.990000000000006,10.159999999999998,0,4,0,0,0,0,0,0,0,1,0
6118,2836,1,40,29,959,330,29.249999999999996,18.029999999999998,0,5,0,0,0,0,0,0,0,0,1
6177,5192,2,50,20,40,198,15.710000000000003,10.94,0,8,1,0,0,0,0,0,0,0,0
6186,11357,1,30,16,135,249,15.04,10.760000000000002,0,5,0,0,0,0,0,0,0,0,1
6199,122,1,35,16,866,246,17.310000000000006,8.679999999999998,0,8,1,0,0,0,0,0,0,0,0
6202,1745,2,26,19,39,137,9.870000000000001,6.489999999999999,0,3,0,0,0,0,0,1,0,0,0
6215,4219,2,33,15,4,248,26.209999999999997,17.69,0,1,0,0,0,1,0,0,0,0,0
6224,3882,1,70,20,22,199,17.340000000000003,13.139999999999999,0,9,0,1,0,0,0,0,0,0,0
6228,11182,2,45,22,18,123,8.609999999999998,5.6,0,2,0,0,1,0,0,0,0,0,0
6229,2053,2,20,18,60,163,13.290000000000001,9.989999999999998,0,9,0,1,0,0,0,0,0,0,0
6235,10140,2,18,18,25,180,18.05,12.169999999999998,0,6,0,0,0,0,1,0,0,0,0
6246,5526,1,36,20,8,190,24.049999999999997,16.29,0,4,0,0,0,0,0,0,0,1,0
6278,2734,1,72,3,0,58,6.54,4.789999999999998,0,1,0,0,0,1,0,0,0,0,0
6316,7284,2,52,13,7,95,7.55,4.4399999999999995,0,2,0,0,1,0,0,0,0,0,0
6326,5109,1,40,25,54,168,24.729999999999997,17.79,0,7,0,0,0,0,0,0,1,0,0
6336,10571,1,60,18,60,130,13.29,9.13,0,6,0,0,0,0,1,0,0,0,0
6339,9463,1,60,18,7,186,14.879999999999999,9.72,0,5,0,0,0,0,0,0,0,0,1
6340,8951,2,42,8,14,159,10.129999999999999,7.679999999999999,0,8,1,0,0,0,0,0,0,0,0
6383,9665,2,30,4,18,174,12.55,11.18,0,3,0,0,0,0,0,1,0,0,0
6430,3254,2,23,26,7,124,7.9799999999999995,6.049999999999999,0,4,0,0,0,0,0,0,0,1,0
6444,5042,2,58,10,5,168,17.51,13.08,0,2,0,0,1,0,0,0,0,0,0
6476,5022,2,25,18,139,186,10.55,7.209999999999999,0,8,1,0,0,0,0,0,0,0,0
6507,6521,2,18,4,6,93,5.55,4.43,0,3,0,0,0,0,0,1,0,0,0
6519,5262,2,32,23,1,149,15.71,12.559999999999999,0,6,0,0,0,0,1,0,0,0,0
6534,2131,1,26,11,16,193,10.370000000000001,7.1,0,2,0,0,1,0,0,0,0,0,0
6546,5225,1,65,3,3778,170,17.080000000000002,11.989999999999998,0,9,0,1,0,0,0,0,0,0,0
6576,4225,1,32,12,6,147,14.08,10.919999999999998,0,4,0,0,0,0,0,0,0,1,0
6622,8548,2,42,10,0,62,6.79,5.49,0,8,1,0,0,0,0,0,0,0,0
6630,6425,2,35,2,124,238,27.250000000000004,17.979999999999997,0,7,0,0,0,0,0,0,1,0,0
6634,8992,1,34,4,20,288,21.210000000000004,15.459999999999996,0,4,0,0,0,0,0,0,0,1,0
6650,1966,1,75,23,8,140,17.560000000000002,9.95,0,1,0,0,0,1,0,0,0,0,0
6672,5465,2,20,16,159,165,12.899999999999999,8.780000000000001,0,8,1,0,0,0,0,0,0,0,0
6682,3332,1,25,14,68,210,20.279999999999994,13.129999999999997,0,1,0,0,0,1,0,0,0,0,0
6700,6066,2,60,1,34,127,15.59,10.539999999999997,1,7,0,0,0,0,0,0,1,0,0
6724,11323,2,58,4,88,174,12.969999999999999,10.29,0,4,0,0,0,0,0,0,0,1,0
6727,2559,1,42,9,483,469,13.410000000000002,8.19,0,9,0,1,0,0,0,0,0,0,0
6735,10302,2,52,9,23,126,15.14,7.739999999999998,0,9,0,1,0,0,0,0,0,0,0
6738,3428,1,32,18,29,104,9.930000000000001,7.119999999999999,0,9,0,1,0,0,0,0,0,0,0
6765,8710,2,37,3,59,74,7.869999999999999,4.759999999999999,0,8,1,0,0,0,0,0,0,0,0
6776,7626,1,69,27,7,275,24.71,17.630000000000003,0,6,0,0,0,0,1,0,0,0,0
6778,5460,1,18,16,52,190,16.1,11.299999999999997,0,5,0,0,0,0,0,0,0,0,1
6807,4123,2,40,21,19,164,12.87,9.959999999999999,0,9,0,1,0,0,0,0,0,0,0
6833,5109,2,60,25,18,325,34.03,23.39,0,7,0,0,0,0,0,0,1,0,0
6872,3498,1,35,22,2,103,13.46,9.45,0,6,0,0,0,0,1,0,0,0,0
6884,1360,1,19,18,50,144,10.719999999999999,9.639999999999999,0,9,0,1,0,0,0,0,0,0,0
6934,2228,1,40,22,17,127,15.540000000000001,10.25,0,5,0,0,0,0,0,0,0,0,1
6938,9825,1,55,10,30,383,37.71,26.490000000000002,0,2,0,0,1,0,0,0,0,0,0
7004,10167,1,39,29,58,342,30,21.350000000000005,0,5,0,0,0,0,0,0,0,0,1
7020,7310,1,35,8,31,227,18.46,12.670000000000002,0,8,1,0,0,0,0,0,0,0,0
7047,1048,1,21,10,10,138,16.19,12.39,0,8,1,0,0,0,0,0,0,0,0
7052,5448,1,46,30,32,248,20.88,12.920000000000002,0,4,0,0,0,0,0,0,0,1,0
7061,10873,1,29,19,12,133,10.82,7.879999999999999,0,3,0,0,0,0,0,1,0,0,0
7083,2429,1,69,25,148,191,11.91,8.01,0,6,0,0,0,0,1,0,0,0,0
7102,2409,2,32,10,21,152,19.409999999999997,8.59,0,2,0,0,1,0,0,0,0,0,0
7166,5095,2,55,8,82,148,9.849999999999998,6.83,0,8,1,0,0,0,0,0,0,0,0
7187,8923,2,42,23,398,412,20.81,14.21,0,7,0,0,0,0,0,0,1,0,0
7263,10814,2,25,8,84,95,5.9399999999999995,5.029999999999999,0,4,0,0,0,0,0,0,0,1,0
7292,3185,1,18,20,58,252,21.16,13.629999999999999,0,8,1,0,0,0,0,0,0,0,0
7323,10425,1,18,5,19,216,17.44,12.81,0,9,0,1,0,0,0,0,0,0,0
7338,2468,1,20,15,106,223,19.779999999999998,15.239999999999998,0,9,0,1,0,0,0,0,0,0,0
7366,9546,1,20,30,12,151,13.559999999999999,10.11,0,1,0,0,0,1,0,0,0,0,0
7373,2923,2,43,2,270,116,11.339999999999998,7.3,0,4,0,0,0,0,0,0,0,1,0
7394,824,1,18,17,21,91,12.069999999999999,8.6,0,6,0,0,0,0,1,0,0,0,0
7398,3807,2,35,30,14,147,11.21,9.339999999999998,0,1,0,0,0,1,0,0,0,0,0
7407,5526,2,33,20,7,173,21.709999999999997,14.639999999999999,0,4,0,0,0,0,0,0,0,1,0
7423,4725,2,33,8,127,270,13.950000000000001,9.77,0,1,0,0,0,1,0,0,0,0,0
7425,3174,2,20,14,29,273,15.159999999999998,9.69,0,2,0,0,1,0,0,0,0,0,0
7440,2468,1,48,15,136,237,19.669999999999998,14.719999999999997,0,9,0,1,0,0,0,0,0,0,0
7469,2991,2,70,29,3,121,14.24,9.32,0,6,0,0,0,0,1,0,0,0,0
7480,6037,2,55,17,21,303,26.400000000000006,18.450000000000006,0,6,0,0,0,0,1,0,0,0,0
7487,7721,1,36,23,39,136,10.74,6.21,0,6,0,0,0,0,1,0,0,0,0
7491,5446,2,24,30,2,181,21.35,14.799999999999999,0,1,0,0,0,1,0,0,0,0,0
7519,7523,1,27,24,33,192,15.280000000000001,9.569999999999999,0,2,0,0,1,0,0,0,0,0,0
7545,98,1,18,3,17,139,49.27,11.660000000000002,0,1,0,0,0,1,0,0,0,0,0
7548,11125,1,21,29,105,219,27.749999999999996,17.57,0,7,0,0,0,0,0,0,1,0,0
7559,1461,1,55,10,177,232,14.829999999999998,11.700000000000001,0,2,0,0,1,0,0,0,0,0,0
7566,5835,2,18,15,67,220,16.43,10.48,0,8,1,0,0,0,0,0,0,0,0
7593,11416,1,28,21,137,287,25.900000000000006,19.529999999999998,0,9,0,1,0,0,0,0,0,0,0
7597,3483,2,51,21,86,144,8.399999999999999,5.549999999999997,0,8,1,0,0,0,0,0,0,0,0
7600,11472,1,50,2,2103,245,13.9,4.4,0,4,0,0,0,0,0,0,0,1,0
7610,5095,1,30,8,103,250,18.669999999999995,13.930000000000001,0,8,1,0,0,0,0,0,0,0,0
7662,9765,1,75,5,21,197,17.29,13.29,0,5,0,0,0,0,0,0,0,0,1
7720,2396,2,57,31,4,111,36.72,10.729999999999999,0,7,0,0,0,0,0,0,1,0,0
7721,3687,1,18,19,44,108,8.51,5.86,0,3,0,0,0,0,0,1,0,0,0
7743,5320,2,20,7,53,312,23.13,15.410000000000002,1,7,0,0,0,0,0,0,1,0,0
7746,8261,2,47,22,14,190,12.899999999999999,8.879999999999999,0,6,0,0,0,0,1,0,0,0,0
7767,11478,2,65,21,8,101,8.39,6.15,0,4,0,0,0,0,0,0,0,1,0
7794,3530,1,36,29,4,124,7.329999999999999,6.8,0,5,0,0,0,0,0,0,0,0,1
7822,10858,1,45,23,17,177,22.56,14.850000000000001,0,7,0,0,0,0,0,0,1,0,0
7843,11016,1,26,14,62,65,5.640000000000001,4.05,0,8,1,0,0,0,0,0,0,0,0
7846,8853,2,35,6,7,65,5.9399999999999995,4.57,0,1,0,0,0,1,0,0,0,0,0
7870,9390,2,29,10,97,259,14.850000000000001,9.629999999999999,0,1,0,0,0,1,0,0,0,0,0
7874,2728,2,27,29,32,246,24.919999999999998,17.36,0,5,0,0,0,0,0,0,0,0,1
7876,7721,2,60,23,25,116,8.309999999999999,5.129999999999999,0,6,0,0,0,0,1,0,0,0,0
7895,4444,1,40,10,25,162,15.520000000000001,10.069999999999999,0,6,0,0,0,0,1,0,0,0,0
7924,2654,2,34,23,225,244,22.24,15.569999999999997,0,2,0,0,1,0,0,0,0,0,0
7935,8855,1,24,31,73,253,30.12,20.060000000000002,0,7,0,0,0,0,0,0,1,0,0
7956,8830,2,58,20,2,106,13.110000000000001,9.069999999999999,0,9,0,1,0,0,0,0,0,0,0
7980,6066,2,32,1,43,126,14,9.489999999999997,1,7,0,0,0,0,0,0,1,0,0
8021,5638,2,65,23,13,272,22.490000000000002,17.05,0,2,0,0,1,0,0,0,0,0,0
8027,3849,2,52,13,40,235,20.450000000000003,13.249999999999998,0,8,1,0,0,0,0,0,0,0,0
8028,8951,1,45,8,16,189,13.68,10.549999999999999,0,8,1,0,0,0,0,0,0,0,0
8067,8277,1,32,8,24,148,13.53,10.000000000000002,0,1,0,0,0,1,0,0,0,0,0
8068,4612,1,35,20,4,170,20.919999999999995,14.08,0,4,0,0,0,0,0,0,0,1,0
8070,4725,1,35,8,127,270,13.95,9.77,0,1,0,0,0,1,0,0,0,0,0
8074,4415,2,32,1,9,113,11.120000000000003,7.93,1,3,0,0,0,0,0,1,0,0,0
8078,4194,1,65,19,3,173,16.459999999999997,11.1,0,9,0,1,0,0,0,0,0,0,0
8092,4444,2,37,10,25,140,12.46,7.83,0,6,0,0,0,0,1,0,0,0,0
8110,6309,1,26,20,1,74,9.53,6.29,0,5,0,0,0,0,0,0,0,0,1
8153,8755,1,60,8,30,106,10.6,8.029999999999998,0,4,0,0,0,0,0,0,0,1,0
8165,10667,2,49,23,1,175,22.24,16.5,0,6,0,0,0,0,1,0,0,0,0
8180,224,2,45,24,3,82,6.68,4.959999999999999,0,2,0,0,1,0,0,0,0,0,0
8183,2537,2,20,25,4,58,4.91,3.8099999999999987,0,1,0,0,0,1,0,0,0,0,0
8191,11456,2,21,31,46,49,5.079999999999999,3.0499999999999994,0,7,0,0,0,0,0,0,1,0,0
8201,6309,2,60,20,3,95,11.249999999999998,6.76,0,5,0,0,0,0,0,0,0,0,1
8205,10917,2,40,23,1,34,4.29,2.88,0,1,0,0,0,1,0,0,0,0,0
8209,817,1,58,11,70,211,12.45,10.17,0,3,0,0,0,0,0,1,0,0,0
