SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_5,adm2_9,adm2_1,adm2_11,adm2_10,adm2_4,adm2_6,adm2_12,adm2_3,adm2_7,adm2_8,adm2_2
31829,11176,2,20,12,3,202,17.77,13.459999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
31838,2204,1,85,15,50,126,7.300000000000001,5.879999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
31844,11808,2,30,19,45,244,14.909999999999998,8.969999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31846,1381,1,70,26,1095,583,15.470000000000002,9.190000000000001,0,12,0,0,0,0,0,0,0,1,0,0,0,0
31872,8750,1,35,20,519,480,11,7.2299999999999995,0,7,0,0,0,0,0,0,0,0,0,1,0,0
31882,11113,1,22,20,48,311,23.03,14.379999999999997,0,4,0,0,0,0,0,1,0,0,0,0,0,0
31885,3230,1,26,18,69,112,5.99,5.64,0,5,1,0,0,0,0,0,0,0,0,0,0,0
31897,7183,1,35,11,38,71,5.199999999999999,5.66,0,12,0,0,0,0,0,0,0,1,0,0,0,0
31900,5902,1,41,28,143,232,12.34,9.97,0,10,0,0,0,0,1,0,0,0,0,0,0,0
31905,5872,1,32,24,92,185,14.929999999999996,9.309999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
31920,3346,2,22,27,126,346,26.09,10.629999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
31930,4170,2,40,10,237,245,19.009999999999998,12.69,0,9,0,1,0,0,0,0,0,0,0,0,0,0
31932,4167,2,35,24,143,132,8.899999999999999,6.36,0,9,0,1,0,0,0,0,0,0,0,0,0,0
31951,5441,2,85,19,29,97,8.049999999999999,6.009999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
31956,3180,1,48,14,599,737,20.900000000000002,13.810000000000002,0,7,0,0,0,0,0,0,0,0,0,1,0,0
31988,9617,2,23,12,72,255,14.229999999999999,10.049999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
31994,11464,1,65,20,78,179,17.02,9.94,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32022,6444,1,42,20,560,369,31.83,21.41,0,2,0,0,0,0,0,0,0,0,0,0,0,1
32053,7335,1,67,4,54,235,14.97,11.83,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32067,10948,2,65,21,11,102,9.009999999999998,4.549999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32080,6812,1,27,23,176,157,13.399999999999997,11.39,0,6,0,0,0,0,0,0,1,0,0,0,0,0
32097,353,1,47,14,61,209,15.129999999999999,9.98,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32099,946,1,20,27,104,172,31.189999999999998,13.100000000000001,0,10,0,0,0,0,1,0,0,0,0,0,0,0
32112,8150,2,45,6,353,237,11.72,7.949999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
32132,6235,1,58,22,521,275,22.36,13.26,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32144,7266,1,37,13,35,142,10.170000000000002,8.61,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32154,7576,2,42,26,74,127,11.849999999999998,8.32,0,10,0,0,0,0,1,0,0,0,0,0,0,0
32164,1367,1,50,21,36,132,19.01,9.889999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32168,5335,2,35,16,411,242,23.07,10.63,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32174,5631,1,80,7,35,164,6.93,4.72,1,11,0,0,0,1,0,0,0,0,0,0,0,0
32176,3917,1,18,18,116,244,19.349999999999998,11.619999999999997,0,6,0,0,0,0,0,0,1,0,0,0,0,0
32179,8948,1,28,14,65,189,11.78,10.269999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1,0
32194,4086,1,65,21,87,234,15.37,12.359999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32195,9524,2,41,14,41,118,8.639999999999999,6,0,9,0,1,0,0,0,0,0,0,0,0,0,0
32227,5392,1,21,8,41,112,7.8100000000000005,7.17,0,8,0,0,0,0,0,0,0,0,0,0,1,0
32249,8884,2,21,1,106,80,9.59,6.72,1,7,0,0,0,0,0,0,0,0,0,1,0,0
32260,6479,2,54,19,961,251,14.46,7.18,0,11,0,0,0,1,0,0,0,0,0,0,0,0
32283,1894,2,32,22,62,254,22.08,12.850000000000001,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32295,4299,1,19,18,136,88,4.73,4.579999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1,0
32296,450,2,46,11,63,187,11.129999999999999,8.079999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32311,10866,2,22,23,33,73,6.609999999999999,3.8,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32325,3765,2,45,23,180,298,14.950000000000001,9.290000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0,0
32334,7714,1,27,18,742,239,20.48,10.009999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32347,10506,1,45,12,98,216,21.240000000000006,10.869999999999997,0,10,0,0,0,0,1,0,0,0,0,0,0,0
32377,9776,2,55,22,259,252,22.060000000000002,12.48,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32381,3427,1,35,21,280,263,13.310000000000002,10.190000000000001,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32399,4196,1,46,13,20,805,6.139999999999999,6.670000000000001,0,12,0,0,0,0,0,0,0,1,0,0,0,0
32424,3553,2,20,25,707,150,20.57,6.88,0,11,0,0,0,1,0,0,0,0,0,0,0,0
32475,4549,1,47,16,27,79,6.68,4.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32486,10062,2,20,20,35,240,21.32,12.629999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32489,4334,2,53,6,122,232,14.500000000000002,8.91,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32496,9093,2,22,2,153,279,13.26,9.089999999999996,0,6,0,0,0,0,0,0,1,0,0,0,0,0
32510,6486,1,50,21,1475,286,25.18,13.420000000000002,0,11,0,0,0,1,0,0,0,0,0,0,0,0
32518,4580,2,26,29,69,251,22.329999999999995,16.290000000000003,0,10,0,0,0,0,1,0,0,0,0,0,0,0
32523,7905,2,44,15,132,317,28.500000000000004,12.049999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
32550,1529,2,48,2,41,157,10.75,6.699999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
32553,6036,2,55,24,707,132,8.68,2.9999999999999996,0,12,0,0,0,0,0,0,0,1,0,0,0,0
32556,7941,1,60,31,485,258,17.75,10.169999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
32558,9951,1,32,20,32,82,4.849999999999999,5.509999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32562,2787,2,65,5,92,156,11.869999999999996,6.619999999999998,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32565,10064,1,24,23,124,571,30.519999999999996,16.82,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32567,8925,2,40,10,37,420,41.05,19.430000000000003,0,9,0,1,0,0,0,0,0,0,0,0,0,0
32589,1110,2,25,28,98,189,13.879999999999999,8.799999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
32603,1289,2,20,13,120,136,11.25,6.52,0,2,0,0,0,0,0,0,0,0,0,0,0,1
32615,4032,2,62,14,273,235,9.5,4.969999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
32618,4573,2,46,11,67,107,6.609999999999999,4.85,0,12,0,0,0,0,0,0,0,1,0,0,0,0
32621,9237,1,32,10,820,358,32.019999999999996,18.720000000000002,0,11,0,0,0,1,0,0,0,0,0,0,0,0
32629,11274,2,40,13,517,84,7.46,2.9399999999999995,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32637,11249,2,25,24,20,114,5.319999999999999,2.5199999999999996,0,12,0,0,0,0,0,0,0,1,0,0,0,0
32640,1234,1,20,10,63,156,10.97,8.759999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
32669,1009,1,39,25,142,187,8.03,7.88,0,9,0,1,0,0,0,0,0,0,0,0,0,0
32673,9270,2,19,28,17,91,5.31,6.35,0,10,0,0,0,0,1,0,0,0,0,0,0,0
32677,8157,2,28,28,723,184,18.200000000000003,9.599999999999998,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32704,353,2,80,14,41,129,7.96,5.169999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32730,6235,2,50,22,526,281,23.219999999999995,13.639999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32737,11787,2,20,17,151,123,9.1,7.219999999999998,0,2,0,0,0,0,0,0,0,0,0,0,0,1
32743,3238,2,70,23,354,236,22.540000000000003,9.870000000000001,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32756,3538,1,45,26,28,220,23.98,14.979999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32763,6283,2,45,15,103,145,6.61,6.489999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32786,6473,1,60,13,30,138,8.03,5.929999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32822,9669,2,28,18,25,131,10.81,6.8500000000000005,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32836,8543,1,55,22,62,181,16.870000000000005,12.069999999999995,0,11,0,0,0,1,0,0,0,0,0,0,0,0
32841,4429,2,20,24,590,142,15.110000000000003,9.690000000000001,0,12,0,0,0,0,0,0,0,1,0,0,0,0
32842,8574,2,20,23,71,170,11.409999999999998,9.41,0,4,0,0,0,0,0,1,0,0,0,0,0,0
32861,7193,1,27,19,261,223,18.670000000000005,13.219999999999997,0,11,0,0,0,1,0,0,0,0,0,0,0,0
32882,7005,1,23,20,149,280,17.020000000000003,11.629999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
32901,10264,2,35,14,1142,747,27.870000000000005,15.369999999999997,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32928,1143,2,35,29,72,157,12.839999999999998,7.859999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
32954,10372,1,29,24,45,144,8.500000000000002,5.63,0,12,0,0,0,0,0,0,0,1,0,0,0,0
32968,4519,2,40,20,5,170,3.91,4.3,0,6,0,0,0,0,0,0,1,0,0,0,0,0
32970,7847,1,37,10,280,122,9.86,6.8599999999999985,0,11,0,0,0,1,0,0,0,0,0,0,0,0
32975,3522,1,50,21,72,266,21,13.599999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
32976,3148,2,70,2,48,118,7.84,7.1000000000000005,0,7,0,0,0,0,0,0,0,0,0,1,0,0
32977,1046,2,18,15,85,167,12.84,8.789999999999996,0,3,0,0,0,0,0,0,0,0,1,0,0,0
32981,11164,2,30,22,115,1271,7.94,5.599999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
32995,10745,2,40,12,74,336,44.3,21.450000000000003,0,8,0,0,0,0,0,0,0,0,0,0,1,0
32997,5386,1,51,20,147,285,15.03,10.419999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32998,6738,1,65,13,9,131,16.03,10.299999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33000,4038,1,46,30,1084,349,39.14,13.7,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33004,10557,2,23,20,4,74,4.279999999999999,4.47,0,6,0,0,0,0,0,0,1,0,0,0,0,0
33007,8903,1,35,20,71,126,10.62,6.8100000000000005,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33015,157,1,50,9,98,239,20.730000000000008,14.180000000000001,0,8,0,0,0,0,0,0,0,0,0,0,1,0
33017,5478,1,26,10,6,285,22.72,15.290000000000001,0,9,0,1,0,0,0,0,0,0,0,0,0,0
33026,9853,1,72,11,179,229,15,10.17,0,8,0,0,0,0,0,0,0,0,0,0,1,0
33033,10295,2,29,1,135,193,15.419999999999996,11.559999999999999,1,7,0,0,0,0,0,0,0,0,0,1,0,0
33040,10963,2,54,15,89,143,10.04,7.439999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
33044,8884,2,20,1,125,73,9.44,5.859999999999999,1,7,0,0,0,0,0,0,0,0,0,1,0,0
33055,1529,1,56,2,50,226,16.68,10.11,0,6,0,0,0,0,0,0,1,0,0,0,0,0
33066,6803,2,30,31,29,237,12.76,11.18,0,6,0,0,0,0,0,0,1,0,0,0,0,0
33082,7170,1,60,20,77,352,27.67,13.049999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33109,6734,1,21,4,45,132,12.34,6.599999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
33125,10415,2,25,28,434,187,10.419999999999998,7.88,0,7,0,0,0,0,0,0,0,0,0,1,0,0
33154,8640,2,36,20,58,176,16.110000000000003,9.399999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33159,4986,1,60,15,33,45,5.9399999999999995,3.5500000000000003,0,2,0,0,0,0,0,0,0,0,0,0,0,1
33163,5763,2,18,16,530,303,15.89,8.700000000000001,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33168,11792,2,27,30,658,204,24.620000000000005,7.490000000000001,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33221,11453,1,22,24,203,15,4.05,0.34,0,11,0,0,0,1,0,0,0,0,0,0,0,0
33226,3588,2,54,19,48,109,10.4,6.579999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33234,9034,1,42,21,102,176,16.39,11.369999999999997,0,6,0,0,0,0,0,0,1,0,0,0,0,0
33242,10866,2,52,23,33,73,6.68,3.9299999999999997,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33304,2726,1,32,11,45,322,22.509999999999998,13.3,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33330,8484,2,32,2,120,257,21.15,12.849999999999998,0,3,0,0,0,0,0,0,0,0,1,0,0,0
33346,3522,2,40,21,71,225,17.020000000000003,11.12,0,6,0,0,0,0,0,0,1,0,0,0,0,0
33349,6229,2,36,19,123,154,12.8,8.78,0,2,0,0,0,0,0,0,0,0,0,0,0,1
33377,7315,2,34,27,20,46,3.15,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33380,5395,2,23,21,43,218,19.65,12.33,0,6,0,0,0,0,0,0,1,0,0,0,0,0
33385,10164,2,38,13,53,158,9.529999999999998,7.359999999999998,0,2,0,0,0,0,0,0,0,0,0,0,0,1
33393,6725,2,30,14,370,172,18.26,9.169999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0,0
33413,11685,2,32,1,84,193,15.659999999999998,11.51,1,7,0,0,0,0,0,0,0,0,0,1,0,0
33415,6462,2,65,17,18,73,5.26,3.5200000000000005,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33459,5867,2,65,11,67,153,9.599999999999998,9.580000000000002,0,7,0,0,0,0,0,0,0,0,0,1,0,0
33463,446,2,18,20,517,322,11.750000000000004,7.49,0,7,0,0,0,0,0,0,0,0,0,1,0,0
33478,6807,1,22,25,167,223,20.020000000000003,12.579999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
33488,10670,2,55,15,64,154,6.82,5.23,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33498,4817,1,50,17,16,132,9.08,6.75,0,11,0,0,0,1,0,0,0,0,0,0,0,0
33530,3865,2,35,19,1286,110,12.399999999999999,6.419999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
33540,8070,1,52,22,50,357,28.879999999999992,18.419999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
33544,1594,2,40,13,63,219,12.539999999999997,8.289999999999997,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33566,3751,2,48,13,80,279,21.1,10.55,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33570,3356,2,40,17,74,66,3.67,2.54,0,11,0,0,0,1,0,0,0,0,0,0,0,0
33581,10209,1,26,21,407,239,15.430000000000005,11.15,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33595,2479,2,28,24,43,117,10.33,7.489999999999998,0,12,0,0,0,0,0,0,0,1,0,0,0,0
33609,6057,2,50,14,111,163,12.620000000000001,8.32,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33612,8173,2,30,13,95,116,7.0699999999999985,4.9399999999999995,0,8,0,0,0,0,0,0,0,0,0,0,1,0
33614,5340,2,48,22,47,138,7.459999999999998,4.18,0,12,0,0,0,0,0,0,0,1,0,0,0,0
33616,7882,1,23,21,70,198,12.479999999999999,9.649999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33626,5617,2,35,15,55,214,30.209999999999994,13.66,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33628,9619,2,58,16,72,199,16.970000000000002,8.909999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
33646,8081,2,21,30,12,76,6.039999999999998,7.52,0,7,0,0,0,0,0,0,0,0,0,1,0,0
33657,2112,2,50,15,453,197,15.949999999999998,9.219999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
33692,11412,2,55,16,31,105,5.16,4.8599999999999985,0,12,0,0,0,0,0,0,0,1,0,0,0,0
33725,1987,2,21,18,31,287,11.61,8.62,0,7,0,0,0,0,0,0,0,0,0,1,0,0
33741,10881,1,45,4,53,85,11.18,5.26,0,3,0,0,0,0,0,0,0,0,1,0,0,0
33772,1987,1,29,18,31,287,11.75,8.620000000000001,0,7,0,0,0,0,0,0,0,0,0,1,0,0
33783,2258,1,31,17,653,173,25.909999999999997,11.069999999999997,0,11,0,0,0,1,0,0,0,0,0,0,0,0
33787,6572,1,50,11,59,230,11.459999999999999,7.669999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33792,8922,1,37,13,195,447,27.900000000000002,18.42,0,2,0,0,0,0,0,0,0,0,0,0,0,1
33796,9858,1,21,17,1867,674,27.590000000000007,14.56,0,7,0,0,0,0,0,0,0,0,0,1,0,0
33810,2121,1,65,22,64,159,11.979999999999999,7.75,0,10,0,0,0,0,1,0,0,0,0,0,0,0
33811,3505,1,25,24,286,118,7.3100000000000005,5.769999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
33813,2494,1,48,21,50,72,5.36,6.35,0,12,0,0,0,0,0,0,0,1,0,0,0,0
33838,11561,1,24,15,216,488,33.68999999999999,20.32,0,3,0,0,0,0,0,0,0,0,1,0,0,0
33852,72,2,68,15,28,68,4.630000000000001,5.059999999999998,0,12,0,0,0,0,0,0,0,1,0,0,0,0
33876,4064,2,18,14,79,133,19.29,9.599999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0,0
33885,1276,2,20,25,97,162,12.270000000000001,7.87,0,4,0,0,0,0,0,1,0,0,0,0,0,0
33897,2787,1,32,5,77,175,16.019999999999996,10.53,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33948,11730,2,65,27,60,113,11.980000000000002,7.359999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
33967,5392,1,18,8,81,154,16.8,9.95,0,8,0,0,0,0,0,0,0,0,0,0,1,0
33980,4902,1,70,20,148,251,17.549999999999997,8.019999999999998,0,2,0,0,0,0,0,0,0,0,0,0,0,1
33982,9631,2,25,18,484,106,5.800000000000001,4.390000000000001,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33994,3153,1,35,25,123,104,6.219999999999999,5.299999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34016,3989,2,30,13,34,233,19.720000000000002,10.669999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34021,11276,1,57,16,19,58,5.960000000000002,4.9,0,8,0,0,0,0,0,0,0,0,0,0,1,0
34029,261,2,65,12,96,283,9.089999999999998,8.759999999999998,0,7,0,0,0,0,0,0,0,0,0,1,0,0
34053,3492,2,38,29,104,214,11.23,8.45,0,10,0,0,0,0,1,0,0,0,0,0,0,0
34092,3096,2,19,21,18,98,6.250000000000001,5.300000000000001,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34093,1102,2,40,21,97,208,17.909999999999997,10.489999999999997,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34099,9048,1,31,18,323,193,17.479999999999997,11.1,0,5,1,0,0,0,0,0,0,0,0,0,0,0
34107,11610,1,40,29,117,142,21.07,10.489999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0,0
34111,9187,2,55,25,30,131,11.629999999999999,8.419999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
34150,1087,1,49,17,42,827,7.819999999999999,7.079999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
34153,6506,1,20,5,108,321,21.349999999999998,13.639999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34161,4903,2,38,21,97,200,11.350000000000001,8.239999999999998,0,12,0,0,0,0,0,0,0,1,0,0,0,0
34176,2242,2,20,15,36,90,6.069999999999999,3.6199999999999988,0,3,0,0,0,0,0,0,0,0,1,0,0,0
34184,7245,1,40,20,104,139,18.540000000000003,10.260000000000002,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34196,4481,1,35,14,11,53,3.419999999999999,4.199999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
34211,2853,1,61,8,192,117,8.329999999999998,4.800000000000001,0,8,0,0,0,0,0,0,0,0,0,0,1,0
34214,4032,1,45,14,202,214,8.22,4.259999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
34219,8043,2,38,18,77,271,17.539999999999996,11.379999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34220,11636,2,53,28,114,292,18.039999999999992,8.669999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
34229,2759,2,23,17,79,165,9.18,7.669999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
34233,7323,1,33,15,429,305,20.200000000000003,12.73,0,3,0,0,0,0,0,0,0,0,1,0,0,0
34249,9310,1,24,21,183,118,4.840000000000001,4.33,0,3,0,0,0,0,0,0,0,0,1,0,0,0
34250,7711,2,25,6,27,102,9.35,6.27,0,7,0,0,0,0,0,0,0,0,0,1,0,0
34258,9500,1,32,14,63,141,15.740000000000002,9.219999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
34259,1763,1,38,10,22,220,14.949999999999998,8.42,0,8,0,0,0,0,0,0,0,0,0,0,1,0
34276,6872,2,40,28,185,192,14.780000000000001,8.75,0,3,0,0,0,0,0,0,0,0,1,0,0,0
34313,11808,1,40,19,43,247,15.249999999999996,9.569999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34315,6307,2,35,15,98,213,13.28,8.85,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34337,1903,2,35,6,20,133,8.1,6.470000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0,0
34368,3031,2,70,17,56,187,13.74,9.709999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
34376,6554,2,28,18,1970,188,12.530000000000001,7.839999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
34391,1876,2,45,26,331,97,9.02,6.49,0,12,0,0,0,0,0,0,0,1,0,0,0,0
34399,11276,2,43,16,22,56,6.19,4.129999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
34432,7092,2,32,13,53,110,9.979999999999999,6.449999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34441,11561,1,26,15,87,161,11.100000000000001,6.93,0,3,0,0,0,0,0,0,0,0,1,0,0,0
34497,5969,1,56,13,49,129,9.19,6.26,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34505,6244,1,68,14,641,216,27.209999999999997,9.28,0,4,0,0,0,0,0,1,0,0,0,0,0,0
34514,934,2,26,6,335,177,16.369999999999997,8.9,0,3,0,0,0,0,0,0,0,0,1,0,0,0
34516,3487,1,70,6,94,283,11.799999999999999,7.1,0,11,0,0,0,1,0,0,0,0,0,0,0,0
34517,1576,1,40,7,246,300,20.12,14.430000000000001,1,9,0,1,0,0,0,0,0,0,0,0,0,0
34575,1847,2,21,14,30,151,4.799999999999999,4.119999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
34577,5626,1,18,4,65,153,18.2,8.749999999999998,0,3,0,0,0,0,0,0,0,0,1,0,0,0
34581,3907,2,30,19,99,135,7.44,5.529999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
34583,1913,1,55,10,336,170,11.46,8.21,0,11,0,0,0,1,0,0,0,0,0,0,0,0
34613,9147,1,52,26,7,149,7.790000000000001,3.2899999999999996,0,12,0,0,0,0,0,0,0,1,0,0,0,0
34620,1435,2,48,17,322,567,15.180000000000001,10.779999999999998,0,7,0,0,0,0,0,0,0,0,0,1,0,0
34624,1677,2,38,22,953,208,19.639999999999997,8.489999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
34627,3429,1,55,8,84,307,28.289999999999996,19.900000000000002,0,7,0,0,0,0,0,0,0,0,0,1,0,0
34636,11849,2,68,14,36,83,4.7700000000000005,5.02,0,8,0,0,0,0,0,0,0,0,0,0,1,0
34641,64,1,47,25,640,143,5.63,4.91,0,9,0,1,0,0,0,0,0,0,0,0,0,0
34693,9668,2,18,24,159,231,20.17,10.91,0,10,0,0,0,0,1,0,0,0,0,0,0,0
34698,10123,1,68,18,42,149,9.5,7.8199999999999985,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34740,3205,1,50,23,81,207,17.31,11.09,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34771,11861,2,40,20,8,204,5.0600000000000005,5.609999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
34786,111,2,60,11,76,143,12.63,7.289999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1,0
34795,10088,1,72,17,150,198,14.469999999999999,7.669999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
34812,1291,2,25,21,141,112,4.98,5.329999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
34833,7142,1,18,18,1011,166,22.84,6.9399999999999995,0,5,1,0,0,0,0,0,0,0,0,0,0,0
34846,10670,1,65,15,64,154,6.91,5.249999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
34881,5208,2,22,26,3635,167,12.909999999999998,11.29,0,7,0,0,0,0,0,0,0,0,0,1,0,0
34898,6718,1,66,14,553,185,9.8,7.830000000000001,0,9,0,1,0,0,0,0,0,0,0,0,0,0
34902,2547,2,45,27,308,85,10.18,5.66,0,5,1,0,0,0,0,0,0,0,0,0,0,0
34947,11215,1,26,27,44,157,12.41,8.739999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0,0
34958,6864,2,31,30,69,140,8.920000000000002,6.929999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
34973,7269,1,20,17,16,35,2.2899999999999996,2.8899999999999992,0,11,0,0,0,1,0,0,0,0,0,0,0,0
34988,6366,1,85,16,67,289,17.97,12.149999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34993,7039,1,18,13,91,209,16.46,8.56,0,2,0,0,0,0,0,0,0,0,0,0,0,1
35011,5867,2,30,11,114,205,12.349999999999998,13.159999999999997,0,7,0,0,0,0,0,0,0,0,0,1,0,0
35032,4909,1,40,6,107,320,23.43,14.219999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
35034,7600,2,52,4,41,100,8.55,6.439999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
35040,11091,1,27,16,8,132,11.469999999999997,7.349999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
35042,5838,2,44,14,90,315,12.39,8.13,0,8,0,0,0,0,0,0,0,0,0,0,1,0
