SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_8,adm2_9,adm2_2,adm2_1,adm2_6,adm2_3,adm2_7,adm2_4,adm2_5
8619,859,2,52,21,5,NA,NA,119,21,NA,NA,233,21,NA,NA,19.099999999999998,21,NA,NA,13.01,21,0,NA,0,0,9,0,1,0,0,0,0,0,0,0
8656,6352,2,22,11,4,1,NA,29,11,1,NA,174,11,1,NA,10.1,11,1,NA,8.719999999999999,11,1,NA,0.0263,0,2,0,0,1,0,0,0,0,0,0
8660,7661,2,55,27,1,NA,NA,5,27,NA,NA,124,27,NA,NA,22.53,27,NA,NA,8.29,27,0,NA,2.7162,1,6,0,0,0,0,1,0,0,0,0
8780,2014,2,45,23,4,1,NA,8,23,1,NA,106,23,1,NA,8.59,23,1,NA,6.57,23,1,NA,0,0,6,0,0,0,0,1,0,0,0,0
8799,8345,2,35,9,2,1,NA,9,9,1,NA,73,9,1,NA,6.640000000000001,9,1,NA,5.159999999999998,9,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
8805,11699,2,18,10,7,1,NA,11,10,1,NA,123,10,1,NA,14.159999999999997,10,1,NA,9.049999999999999,10,1,NA,0.3276,1,4,0,0,0,0,0,0,0,1,0
8807,6045,2,40,9,2,1,NA,61,9,1,NA,415,9,1,NA,41.47,9,1,NA,29,9,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
8824,11048,2,52,8,7,NA,NA,8,8,NA,NA,105,8,NA,NA,10.5,8,NA,NA,7.1499999999999995,8,0,NA,0,1,8,1,0,0,0,0,0,0,0,0
8833,4635,2,40,27,7,1,NA,101,27,1,NA,252,27,1,NA,26.07,27,1,NA,17.840000000000003,27,1,NA,0,1,7,0,0,0,0,0,0,1,0,0
8844,122,2,32,16,5,1,NA,840,16,1,NA,225,16,1,NA,15.559999999999997,16,1,NA,7.880000000000001,16,1,NA,0.2403,0,8,1,0,0,0,0,0,0,0,0
8883,707,2,52,4,6,NA,NA,6,4,NA,NA,82,4,NA,NA,5.800000000000001,4,NA,NA,4.329999999999999,4,0,NA,0,0,3,0,0,0,0,0,1,0,0,0
8952,8678,2,35,21,5,1,NA,4,21,1,NA,377,21,1,NA,35.07,21,1,NA,25.160000000000004,21,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
8970,2461,2,32,26,2,1,NA,46,26,1,NA,171,26,1,NA,12.620000000000001,26,1,NA,9.409999999999998,26,1,NA,2.079,0,4,0,0,0,0,0,0,0,1,0
8979,4739,2,18,6,6,1,NA,15,6,1,NA,82,6,1,NA,4.549999999999999,6,1,NA,4.079999999999999,6,1,NA,0.5121,0,5,0,0,0,0,0,0,0,0,1
8982,8031,2,48,16,6,1,NA,25,16,1,NA,111,16,1,NA,7.159999999999999,16,1,NA,8.83,16,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
8986,2418,2,58,8,5,NA,NA,6,8,NA,NA,135,8,NA,NA,12.32,8,NA,NA,8.569999999999999,8,0,NA,0.5526,0,4,0,0,0,0,0,0,0,1,0
8990,8658,2,35,12,7,1,NA,181,12,1,NA,277,12,1,NA,16.869999999999997,12,1,NA,12.809999999999999,12,1,NA,1.7128,1,9,0,1,0,0,0,0,0,0,0
9015,9246,2,47,23,4,1,NA,0,23,1,NA,53,23,1,NA,6.05,23,1,NA,3.6799999999999997,23,1,NA,0,0,6,0,0,0,0,1,0,0,0,0
9071,3483,2,20,21,3,1,NA,117,21,1,NA,173,21,1,NA,7.69,21,1,NA,4.63,21,1,NA,0.5246999999999999,0,8,1,0,0,0,0,0,0,0,0
9089,2287,2,40,13,1,1,NA,7,13,1,NA,88,13,1,NA,9.92,13,1,NA,7.3999999999999995,13,1,NA,0,1,2,0,0,1,0,0,0,0,0,0
9104,7444,2,30,11,4,1,NA,16,11,1,NA,144,11,1,NA,12.629999999999997,11,1,NA,9.989999999999998,11,1,NA,0.3645000000000001,0,8,1,0,0,0,0,0,0,0,0
9131,374,2,65,4,5,NA,NA,126,4,NA,NA,198,4,NA,NA,16.63,4,NA,NA,13.499999999999998,4,0,NA,0.45,0,4,0,0,0,0,0,0,0,1,0
9155,6927,2,25,6,6,1,NA,63,6,1,NA,233,6,1,NA,17.84,6,1,NA,10.45,6,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
9225,8979,2,30,6,4,1,NA,2,6,1,NA,79,6,1,NA,8.919999999999998,6,1,NA,4.469999999999999,6,1,NA,0.8081999999999999,0,3,0,0,0,0,0,1,0,0,0
9246,2517,2,18,26,1,1,NA,8,26,1,NA,160,26,1,NA,16.97,26,1,NA,12.83,26,1,NA,0,1,1,0,0,0,1,0,0,0,0,0
9262,774,2,50,6,3,NA,NA,209,6,NA,NA,242,6,NA,NA,12.33,6,NA,NA,7.57,6,0,NA,0.6426000000000001,0,1,0,0,0,1,0,0,0,0,0
9286,10151,2,30,8,5,1,NA,0,8,1,NA,110,8,1,NA,5.7,8,1,NA,6.079999999999999,8,1,NA,0.4671,0,4,0,0,0,0,0,0,0,1,0
9344,6712,2,62,10,5,NA,NA,1,10,NA,NA,39,10,NA,NA,3.85,10,NA,NA,3.6899999999999995,10,0,NA,0.9,0,9,0,1,0,0,0,0,0,0,0
9357,10333,2,20,15,7,1,NA,34,15,1,NA,183,15,1,NA,19.76,15,1,NA,13.47,15,1,NA,0,1,8,1,0,0,0,0,0,0,0,0
9376,9598,2,36,6,3,1,NA,87,6,1,NA,208,6,1,NA,25.89,6,1,NA,18.08,6,1,NA,0.2304,0,4,0,0,0,0,0,0,0,1,0
9401,4114,2,43,15,7,1,NA,9,15,1,NA,61,15,1,NA,6.069999999999999,15,1,NA,3.19,15,1,NA,0,1,8,1,0,0,0,0,0,0,0,0
9462,1225,2,33,21,3,1,NA,48,21,1,NA,344,21,1,NA,28.340000000000003,21,1,NA,19.00999999999999,21,1,NA,2.0634,0,8,1,0,0,0,0,0,0,0,0
9472,8980,2,28,31,3,1,NA,51,31,1,NA,106,31,1,NA,15.34,31,1,NA,8.099999999999998,31,1,NA,0.28350000000000003,0,7,0,0,0,0,0,0,1,0,0
9483,7154,2,52,1,3,NA,NA,42,1,NA,NA,140,1,NA,NA,15.670000000000002,1,NA,NA,10.98,1,0,NA,0,0,1,0,0,0,1,0,0,0,0,0
9523,2591,2,40,21,5,1,NA,1,21,1,NA,101,21,1,NA,11.35,21,1,NA,9.559999999999999,21,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
9608,10397,2,25,10,3,1,NA,39,10,1,NA,199,10,1,NA,18.509999999999998,10,1,NA,13.279999999999998,10,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
9624,9016,2,60,15,3,NA,NA,7,15,NA,NA,98,15,NA,NA,9.93,15,NA,NA,6.3500000000000005,15,0,NA,0,0,2,0,0,1,0,0,0,0,0,0
9688,7308,2,24,6,7,1,NA,1830,6,1,NA,571,6,1,NA,22.65,6,1,NA,10.030000000000001,6,1,NA,1.8905,1,4,0,0,0,0,0,0,0,1,0
9733,8630,2,20,22,5,1,NA,62,22,1,NA,105,22,1,NA,12.159999999999998,22,1,NA,8.06,22,1,NA,0.1368,0,4,0,0,0,0,0,0,0,1,0
9736,6303,2,56,12,5,NA,NA,3,12,NA,NA,201,12,NA,NA,19.84,12,NA,NA,13.590000000000002,12,0,NA,0,0,2,0,0,1,0,0,0,0,0,0
9752,10085,2,75,1,3,NA,NA,55,1,NA,NA,155,1,NA,NA,13.02,1,NA,NA,9.399999999999997,1,0,NA,0.3177,0,1,0,0,0,1,0,0,0,0,0
9769,11538,2,48,16,5,1,NA,364,16,1,NA,118,16,1,NA,14.05,16,1,NA,7.8,16,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
9777,10394,2,52,7,7,NA,NA,553,7,NA,NA,324,7,NA,NA,15.17,7,NA,NA,9.259999999999998,7,0,NA,0.243,1,8,1,0,0,0,0,0,0,0,0
9800,2221,2,55,18,6,NA,NA,2,18,NA,NA,87,18,NA,NA,6.01,18,NA,NA,4.26,18,0,NA,0.3726,0,5,0,0,0,0,0,0,0,0,1
9815,2580,2,32,21,4,1,NA,153,21,1,NA,90,21,1,NA,9.440000000000001,21,1,NA,6.1400000000000015,21,1,NA,0.14700000000000002,0,9,0,1,0,0,0,0,0,0,0
9821,4484,2,25,13,5,1,NA,18,13,1,NA,241,13,1,NA,21.04,13,1,NA,14.909999999999998,13,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
9832,1461,2,53,10,5,NA,NA,149,10,NA,NA,190,10,NA,NA,12.48,10,NA,NA,8.76,10,0,NA,0,0,2,0,0,1,0,0,0,0,0,0
9868,6407,2,55,18,7,NA,NA,467,18,NA,NA,263,18,NA,NA,14.790000000000001,18,NA,NA,6.9799999999999995,18,0,NA,0.4851,1,8,1,0,0,0,0,0,0,0,0
9904,483,2,40,23,5,1,NA,531,23,1,NA,465,23,1,NA,10.95,23,1,NA,7.32,23,1,NA,2.8098,0,1,0,0,0,1,0,0,0,0,0
9909,10016,2,63,16,6,NA,NA,3,16,NA,NA,61,16,NA,NA,3.89,16,NA,NA,3.28,16,0,NA,0.4185,0,9,0,1,0,0,0,0,0,0,0
9925,8630,2,48,22,5,1,NA,62,22,1,NA,105,22,1,NA,12.190000000000001,22,1,NA,8.07,22,1,NA,0.1368,0,4,0,0,0,0,0,0,0,1,0
9932,5599,2,22,20,3,1,NA,2,20,1,NA,93,20,1,NA,8.510000000000002,20,1,NA,5.879999999999999,20,1,NA,0.1764,0,9,0,1,0,0,0,0,0,0,0
9966,1370,2,29,2,1,1,NA,945,2,1,NA,338,2,1,NA,17.819999999999997,2,1,NA,6.12,2,1,NA,0.5760000000000001,1,4,0,0,0,0,0,0,0,1,0
10004,235,2,29,8,3,1,NA,68,8,1,NA,211,8,1,NA,15.54,8,1,NA,10.15,8,1,NA,1.6284,0,3,0,0,0,0,0,1,0,0,0
10088,2690,2,57,16,4,NA,NA,30,16,NA,NA,170,16,NA,NA,13.11,16,NA,NA,9.309999999999999,16,0,NA,0.99,0,5,0,0,0,0,0,0,0,0,1
10108,9340,2,32,2,1,1,NA,27,2,1,NA,156,2,1,NA,14.32,2,1,NA,9.379999999999999,2,1,NA,0,1,4,0,0,0,0,0,0,0,1,0
10137,1104,2,43,26,4,1,NA,7,26,1,NA,157,26,1,NA,7.92,26,1,NA,5.239999999999999,26,1,NA,2.2824,0,4,0,0,0,0,0,0,0,1,0
10187,6593,2,65,21,5,NA,NA,11,21,NA,NA,167,21,NA,NA,21.6,21,NA,NA,14.01,21,0,NA,0,0,7,0,0,0,0,0,0,1,0,0
10205,2275,2,82,14,3,NA,NA,30,14,NA,NA,58,14,NA,NA,6.489999999999999,14,NA,NA,4.949999999999999,14,0,NA,0.1305,0,8,1,0,0,0,0,0,0,0,0
10214,10533,2,34,23,6,1,NA,5,23,1,NA,77,23,1,NA,8.14,23,1,NA,5.68,23,1,NA,0.2466,0,4,0,0,0,0,0,0,0,1,0
10230,5451,2,62,27,3,NA,NA,83,27,NA,NA,118,27,NA,NA,5,27,NA,NA,3.6399999999999997,27,0,NA,1.8,0,4,0,0,0,0,0,0,0,1,0
10239,2262,2,36,10,3,1,NA,37,10,1,NA,164,10,1,NA,12.12,10,1,NA,10.729999999999999,10,1,NA,1.4805,0,2,0,0,1,0,0,0,0,0,0
10257,7852,2,30,27,7,1,NA,359,27,1,NA,167,27,1,NA,16.57,27,1,NA,8.479999999999999,27,1,NA,0.4536,1,7,0,0,0,0,0,0,1,0,0
10261,1281,2,18,16,6,1,NA,41,16,1,NA,151,16,1,NA,18.060000000000002,16,1,NA,12.04,16,1,NA,0.3447,0,9,0,1,0,0,0,0,0,0,0
10298,2517,2,50,26,1,NA,NA,13,26,NA,NA,142,26,NA,NA,12.569999999999999,26,NA,NA,8.67,26,0,NA,0,1,1,0,0,0,1,0,0,0,0,0
10326,1142,2,55,3,3,NA,NA,1,3,NA,NA,61,3,NA,NA,40.32000000000001,3,NA,NA,4.199999999999999,3,0,NA,0,0,8,1,0,0,0,0,0,0,0,0
10395,10157,2,28,3,3,1,NA,12,3,1,NA,32,3,1,NA,2.9,3,1,NA,2.37,3,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
10403,10503,2,30,6,6,1,NA,17,6,1,NA,96,6,1,NA,3.49,6,1,NA,2.17,6,1,NA,1.8,0,8,1,0,0,0,0,0,0,0,0
10425,4229,2,25,1,3,1,NA,445,1,1,NA,204,1,1,NA,11.25,1,1,NA,7.18,1,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
10426,2363,2,50,14,3,NA,NA,56,14,NA,NA,115,14,NA,NA,11.099999999999998,14,NA,NA,6.72,14,0,NA,0.5813999999999999,0,8,1,0,0,0,0,0,0,0,0
10456,4496,2,23,27,3,1,NA,7,27,1,NA,145,27,1,NA,18.98,27,1,NA,12.469999999999997,27,1,NA,0,0,7,0,0,0,0,0,0,1,0,0
10536,4081,2,35,9,2,1,NA,9,9,1,NA,60,9,1,NA,4.639999999999999,9,1,NA,3.6599999999999993,9,1,NA,1.7451,0,8,1,0,0,0,0,0,0,0,0
10564,7372,2,48,21,4,1,NA,11,21,1,NA,139,21,1,NA,17.55,21,1,NA,12.860000000000001,21,1,NA,0,0,4,0,0,0,0,0,0,0,1,0
10569,1888,2,48,7,7,1,NA,66,7,1,NA,152,7,1,NA,12.25,7,1,NA,8.63,7,1,NA,0.6129,1,8,1,0,0,0,0,0,0,0,0
10580,6310,2,29,25,6,1,NA,7,25,1,NA,75,25,1,NA,3.51,25,1,NA,3.4600000000000004,25,1,NA,0,0,6,0,0,0,0,1,0,0,0,0
10611,4507,2,68,7,7,NA,NA,146,7,NA,NA,186,7,NA,NA,19.15,7,NA,NA,13.309999999999999,7,0,NA,0,1,8,1,0,0,0,0,0,0,0,0
10656,5962,2,48,22,4,1,NA,242,22,1,NA,212,22,1,NA,16.97,22,1,NA,10.850000000000001,22,1,NA,0.2673,0,8,1,0,0,0,0,0,0,0,0
10696,5067,2,45,3,5,1,NA,11,3,1,NA,95,3,1,NA,77.2,3,1,NA,8.419999999999996,3,1,NA,0,0,7,0,0,0,0,0,0,1,0,0
10720,115,2,70,4,2,NA,NA,4,4,NA,NA,100,4,NA,NA,8.25,4,NA,NA,5.15,4,0,NA,0.4788,0,3,0,0,0,0,0,1,0,0,0
10722,7772,2,62,12,7,NA,NA,15,12,NA,NA,149,12,NA,NA,11.450000000000001,12,NA,NA,8.28,12,0,NA,0,1,2,0,0,1,0,0,0,0,0,0
10740,7413,2,26,19,4,1,NA,4,19,1,NA,170,19,1,NA,19.7,19,1,NA,12.99,19,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
10786,951,2,38,19,4,1,NA,16,19,1,NA,69,19,1,NA,6.33,19,1,NA,3.8200000000000003,19,1,NA,0.17190000000000005,0,3,0,0,0,0,0,1,0,0,0
10809,10575,2,47,3,7,1,NA,24,3,1,NA,242,3,1,NA,13.78,3,1,NA,9.95,3,1,NA,0.33840000000000003,1,9,0,1,0,0,0,0,0,0,0
10836,9792,2,44,22,2,1,NA,206,22,1,NA,274,22,1,NA,14.929999999999998,22,1,NA,8.199999999999998,22,1,NA,0.3753,0,3,0,0,0,0,0,1,0,0,0
10836,9792,2,44,22,3,1,NA,0,22,1,NA,0,22,1,NA,0.2,22,1,NA,0,22,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
10883,6280,2,27,14,4,1,NA,22,14,1,NA,114,14,1,NA,9.280000000000001,14,1,NA,6.489999999999999,14,1,NA,0.2727,0,9,0,1,0,0,0,0,0,0,0
10901,7433,2,32,1,3,1,NA,46,1,1,NA,232,1,1,NA,21.74,1,1,NA,12.77,1,1,NA,0.49950000000000006,0,3,0,0,0,0,0,1,0,0,0
10924,11669,2,20,3,7,1,NA,3682,3,1,NA,96,3,1,NA,7.859999999999999,3,1,NA,6.86,3,1,NA,4.2447,1,9,0,1,0,0,0,0,0,0,0
10956,10273,2,50,9,4,NA,NA,29,9,NA,NA,74,9,NA,NA,47.300000000000004,9,NA,NA,7.67,9,0,NA,0.45,0,7,0,0,0,0,0,0,1,0,0
10968,6192,2,18,11,4,1,NA,8,11,1,NA,63,11,1,NA,5.4799999999999995,11,1,NA,4.5,11,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
10982,2890,2,28,24,7,1,NA,12,24,1,NA,301,24,1,NA,26.29,24,1,NA,16.61,24,1,NA,0,1,5,0,0,0,0,0,0,0,0,1
10988,9546,2,68,30,1,NA,NA,10,30,NA,NA,117,30,NA,NA,11.39,30,NA,NA,7.639999999999998,30,0,NA,0,1,1,0,0,0,1,0,0,0,0,0
11009,11479,2,45,5,2,1,NA,75,5,1,NA,287,5,1,NA,25.730000000000004,5,1,NA,18.279999999999998,5,1,NA,0.7101000000000001,0,9,0,1,0,0,0,0,0,0,0
11031,6323,2,26,12,5,1,NA,92,12,1,NA,186,12,1,NA,16.95,12,1,NA,12.959999999999999,12,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
11038,2365,2,22,14,4,1,NA,7,14,1,NA,138,14,1,NA,8.09,14,1,NA,7.67,14,1,NA,0.3276,0,9,0,1,0,0,0,0,0,0,0
11057,4248,2,25,18,3,1,NA,10,18,1,NA,148,18,1,NA,12.09,18,1,NA,9.219999999999999,18,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
11096,6286,2,70,29,3,NA,NA,5,29,NA,NA,80,29,NA,NA,5.27,29,NA,NA,4.49,29,0,NA,0.20340000000000005,0,6,0,0,0,0,1,0,0,0,0
11113,7942,2,19,3,3,1,NA,23,3,1,NA,132,3,1,NA,11.25,3,1,NA,7.669999999999998,3,1,NA,0.2682,0,8,1,0,0,0,0,0,0,0,0
11117,1652,2,48,29,2,1,NA,19,29,1,NA,98,29,1,NA,12.1,29,1,NA,8.109999999999998,29,1,NA,0.1863,0,7,0,0,0,0,0,0,1,0,0
11143,9031,2,40,26,4,1,NA,449,26,1,NA,197,26,1,NA,12.87,26,1,NA,9.699999999999996,26,1,NA,0.7155,0,4,0,0,0,0,0,0,0,1,0
11151,10370,2,26,19,4,1,NA,59,19,1,NA,119,19,1,NA,14.249999999999998,19,1,NA,9.42,19,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
11181,8654,2,22,22,2,1,NA,12,22,1,NA,151,22,1,NA,14.999999999999998,22,1,NA,9.249999999999998,22,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
11243,10626,2,24,5,5,1,NA,33,5,1,NA,269,5,1,NA,18.779999999999998,5,1,NA,13.04,5,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
11337,7096,2,48,23,4,1,NA,57,23,1,NA,197,23,1,NA,12.19,23,1,NA,7.79,23,1,NA,0,0,6,0,0,0,0,1,0,0,0,0
11340,9965,2,24,29,2,1,NA,18,29,1,NA,92,29,1,NA,10.66,29,1,NA,6.079999999999998,29,1,NA,0.0221,0,7,0,0,0,0,0,0,1,0,0
11413,4202,2,26,24,7,1,NA,415,24,1,NA,169,24,1,NA,12.170000000000002,24,1,NA,6.029999999999999,24,1,NA,0.2817,1,4,0,0,0,0,0,0,0,1,0
11427,10167,2,35,29,5,1,NA,42,29,1,NA,235,29,1,NA,18.580000000000002,29,1,NA,13.790000000000001,29,1,NA,0.54,0,5,0,0,0,0,0,0,0,0,1
11445,7550,2,45,13,6,1,NA,109,13,1,NA,160,13,1,NA,17.910000000000004,13,1,NA,12.329999999999998,13,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
11452,6007,2,67,3,3,NA,NA,11,3,NA,NA,67,3,NA,NA,5.76,3,NA,NA,4.709999999999999,3,0,NA,0.6939,0,8,1,0,0,0,0,0,0,0,0
11471,9361,2,53,22,4,NA,NA,48,22,NA,NA,199,22,NA,NA,20.619999999999997,22,NA,NA,13.539999999999997,22,0,NA,0,0,8,1,0,0,0,0,0,0,0,0
11483,11656,2,75,21,2,NA,NA,13,21,NA,NA,92,21,NA,NA,5.45,21,NA,NA,5.59,21,0,NA,3.0636,0,5,0,0,0,0,0,0,0,0,1
11495,11615,2,30,22,2,1,NA,8,22,1,NA,106,22,1,NA,14.23,22,1,NA,9.889999999999999,22,1,NA,0,0,6,0,0,0,0,1,0,0,0,0
11512,1297,2,37,11,4,1,NA,4,11,1,NA,105,11,1,NA,10.43,11,1,NA,8.099999999999996,11,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
11593,3498,2,60,22,2,NA,NA,2,22,NA,NA,84,22,NA,NA,10.799999999999999,22,NA,NA,7.469999999999998,22,0,NA,0,0,6,0,0,0,0,1,0,0,0,0
11745,4832,2,62,18,7,NA,NA,42,18,NA,NA,140,18,NA,NA,12.09,18,NA,NA,8.579999999999998,18,0,NA,2.9007,1,8,1,0,0,0,0,0,0,0,0
11759,4353,2,38,16,1,1,NA,16,16,1,NA,309,16,1,NA,26.92,16,1,NA,19.560000000000002,16,1,NA,0,1,1,0,0,0,1,0,0,0,0,0
11763,2630,2,32,20,3,1,NA,7,20,1,NA,137,20,1,NA,14.719999999999999,20,1,NA,10.469999999999999,20,1,NA,0.29069999999999996,0,4,0,0,0,0,0,0,0,1,0
11788,4726,2,36,22,7,1,NA,4,22,1,NA,144,22,1,NA,11.33,22,1,NA,8.49,22,1,NA,2.115,1,2,0,0,1,0,0,0,0,0,0
11826,3530,2,32,29,5,1,NA,4,29,1,NA,97,29,1,NA,5.920000000000001,29,1,NA,5.659999999999999,29,1,NA,0.54,0,5,0,0,0,0,0,0,0,0,1
11829,4660,2,32,13,1,1,NA,4,13,1,NA,84,13,1,NA,5.880000000000001,13,1,NA,4.49,13,1,NA,0,1,2,0,0,1,0,0,0,0,0,0
11870,3237,2,30,22,7,1,NA,7,22,1,NA,277,22,1,NA,28.68,22,1,NA,21.629999999999995,22,1,NA,1.8,1,2,0,0,1,0,0,0,0,0,0
11884,10901,2,50,12,5,NA,NA,24,12,NA,NA,91,12,NA,NA,8.73,12,NA,NA,6.409999999999999,12,0,NA,0.2313,0,8,1,0,0,0,0,0,0,0,0
11896,3958,2,36,20,2,1,NA,143,20,1,NA,189,20,1,NA,18.18,20,1,NA,12.149999999999999,20,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
11921,9883,2,50,14,4,NA,NA,861,14,NA,NA,387,14,NA,NA,19.389999999999997,14,NA,NA,12.18,14,0,NA,0.2817,0,9,0,1,0,0,0,0,0,0,0
11927,4247,2,35,5,5,1,NA,64,5,1,NA,113,5,1,NA,6.669999999999999,5,1,NA,6.06,5,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
11940,4717,2,19,30,6,1,NA,8,30,1,NA,192,30,1,NA,19.679999999999996,30,1,NA,13.87,30,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
11953,3790,2,60,25,1,NA,NA,31,25,NA,NA,153,25,NA,NA,7.209999999999999,25,NA,NA,4.55,25,0,NA,0.04872,1,5,0,0,0,0,0,0,0,0,1
11969,10915,2,34,23,7,1,NA,1,23,1,NA,161,23,1,NA,28.660000000000004,23,1,NA,11.870000000000001,23,1,NA,0,1,9,0,1,0,0,0,0,0,0,0
11976,11152,2,18,12,5,1,NA,7,12,1,NA,163,12,1,NA,11.85,12,1,NA,10.35,12,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
11982,10374,2,45,28,2,1,NA,34,28,1,NA,93,28,1,NA,9.959999999999999,28,1,NA,6.579999999999999,28,1,NA,0.28350000000000003,0,6,0,0,0,0,1,0,0,0,0
11987,8463,2,22,12,7,1,NA,322,12,1,NA,165,12,1,NA,9.9,12,1,NA,7.17,12,1,NA,2.5443,1,6,0,0,0,0,1,0,0,0,0
12016,9164,2,55,16,5,NA,NA,157,16,NA,NA,151,16,NA,NA,10.13,16,NA,NA,6.889999999999999,16,0,NA,0.35550000000000004,0,8,1,0,0,0,0,0,0,0,0
12049,1868,2,31,12,7,1,NA,30,12,1,NA,130,12,1,NA,9.96,12,1,NA,6.919999999999999,12,1,NA,0,1,6,0,0,0,0,1,0,0,0,0
12072,11184,2,38,3,3,1,NA,8,3,1,NA,106,3,1,NA,13.9,3,1,NA,9.27,3,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
12075,2856,2,32,25,6,1,NA,8,25,1,NA,118,25,1,NA,8.67,25,1,NA,6.970000000000001,25,1,NA,0,0,6,0,0,0,0,1,0,0,0,0
12080,8957,2,50,19,3,NA,NA,10,19,NA,NA,111,19,NA,NA,8.819999999999999,19,NA,NA,6.33,19,0,NA,0,0,9,0,1,0,0,0,0,0,0,0
12149,11152,2,22,12,5,1,NA,8,12,1,NA,178,12,1,NA,13.05,12,1,NA,11.11,12,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
12153,3237,2,20,22,7,1,NA,5,22,1,NA,179,22,1,NA,15.7,22,1,NA,12.08,22,1,NA,1.8,1,2,0,0,1,0,0,0,0,0,0
12191,4229,2,63,1,3,NA,NA,508,1,NA,NA,226,1,NA,NA,11.819999999999999,1,NA,NA,7.22,1,0,NA,0,0,1,0,0,0,1,0,0,0,0,0
12228,11247,2,62,25,2,NA,NA,16,25,NA,NA,224,25,NA,NA,21.970000000000002,25,NA,NA,14.3,25,0,NA,0.441,0,7,0,0,0,0,0,0,1,0,0
12229,9442,2,70,9,6,NA,NA,12,9,NA,NA,2059,9,NA,NA,19.09,9,NA,NA,8.909999999999997,9,0,NA,4.718000000000001,0,9,0,1,0,0,0,0,0,0,0
12247,8591,2,48,18,6,1,NA,257,18,1,NA,172,18,1,NA,18.139999999999997,18,1,NA,11.269999999999998,18,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
12261,6625,2,55,8,5,NA,NA,14,8,NA,NA,82,8,NA,NA,8.670000000000002,8,NA,NA,5.039999999999999,8,0,NA,0.2817,0,4,0,0,0,0,0,0,0,1,0
12275,3793,2,56,6,4,NA,NA,124,6,NA,NA,370,6,NA,NA,15.15,6,NA,NA,11.23,6,0,NA,0,0,3,0,0,0,0,0,1,0,0,0
12280,10298,2,82,15,3,NA,NA,112,15,NA,NA,177,15,NA,NA,11.209999999999999,15,NA,NA,8.399999999999999,15,0,NA,3.888,0,2,0,0,1,0,0,0,0,0,0
12304,4627,2,33,24,2,1,NA,3,24,1,NA,101,24,1,NA,8.629999999999999,24,1,NA,5.92,24,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
12313,760,2,25,11,4,1,NA,36,11,1,NA,67,11,1,NA,6.66,11,1,NA,5.409999999999999,11,1,NA,0.5895,0,8,1,0,0,0,0,0,0,0,0
12410,6355,2,57,3,7,NA,NA,115,3,NA,NA,175,3,NA,NA,10.379999999999999,3,NA,NA,6.64,3,0,NA,0.2214,1,9,0,1,0,0,0,0,0,0,0
12425,7926,2,38,12,5,1,NA,88,12,1,NA,232,12,1,NA,19.720000000000002,12,1,NA,13.589999999999998,12,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
12470,1481,2,30,4,6,1,NA,71,4,1,NA,187,4,1,NA,11.709999999999999,4,1,NA,8.83,4,1,NA,2.35,0,3,0,0,0,0,0,1,0,0,0
12511,764,2,44,27,5,1,NA,13,27,1,NA,128,27,1,NA,12.46,27,1,NA,9.66,27,1,NA,0.2,0,3,0,0,0,0,0,1,0,0,0
