SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_9,adm2_14,adm2_15,adm2_12,adm2_1,adm2_3,adm2_8,adm2_10,adm2_11,adm2_4,adm2_13,adm2_7,adm2_2,adm2_5,adm2_6
20747,24,2,33,5,7,1,NA,55,5,1,NA,58,5,1,NA,3.1100000000000003,5,1,NA,2.6599999999999997,5,1,NA,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20754,4054,2,39,12,2,1,NA,189,12,1,NA,99,12,1,NA,9.389999999999997,12,1,NA,5.229999999999999,12,1,NA,4.2827,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20763,3454,2,58,4,7,NA,NA,34,4,NA,NA,138,4,NA,NA,5.57,4,NA,NA,4.49,4,0,NA,1.7874,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20801,2976,2,36,17,2,1,NA,60,17,1,NA,96,17,1,NA,4.5600000000000005,17,1,NA,4.539999999999999,17,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20815,8893,2,63,2,6,NA,NA,23,2,NA,NA,88,2,NA,NA,7.419999999999999,2,NA,NA,6.059999999999999,2,0,NA,1.9791,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20822,11706,2,21,24,5,1,NA,178,24,1,NA,92,24,1,NA,4.36,24,1,NA,3.389999999999999,24,1,NA,2.0223,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20844,3023,2,30,3,3,1,NA,66,3,1,NA,124,3,1,NA,6.609999999999999,3,1,NA,6.409999999999999,3,1,NA,0.18,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20890,3943,2,24,17,5,1,NA,777,17,1,NA,455,17,1,NA,12.83,17,1,NA,3.8099999999999996,17,1,NA,18.349099999999996,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20946,9491,2,65,23,3,NA,NA,101,23,NA,NA,204,23,NA,NA,10.169999999999996,23,NA,NA,5.839999999999999,23,0,NA,1.4697000000000002,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20971,9096,2,45,10,5,1,NA,1571,10,1,NA,218,10,1,NA,14.379999999999999,10,1,NA,8.33,10,1,NA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21017,11702,2,65,23,7,NA,NA,71,23,NA,NA,349,23,NA,NA,19.799999999999997,23,NA,NA,12.169999999999996,23,0,NA,1.8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21058,84,2,57,27,6,NA,NA,424,27,NA,NA,343,27,NA,NA,15.399999999999999,27,NA,NA,9.52,27,0,NA,2.4264,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21060,2545,2,30,14,6,1,NA,65,14,1,NA,59,14,1,NA,3.37,14,1,NA,3.0900000000000003,14,1,NA,1.2048999999999999,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21077,781,2,30,14,6,1,NA,114,14,1,NA,419,14,1,NA,15.899999999999997,14,1,NA,5.929999999999998,14,1,NA,13.974199999999998,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21088,5359,2,21,11,6,1,NA,51,11,1,NA,112,11,1,NA,6.4399999999999995,11,1,NA,5.659999999999998,11,1,NA,0.4563,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21121,8552,2,32,3,5,1,NA,26,3,1,NA,154,3,1,NA,7.85,3,1,NA,7.069999999999999,3,1,NA,0.7713000000000001,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21133,2249,2,30,26,7,1,NA,32,26,1,NA,168,26,1,NA,8.429999999999998,26,1,NA,6.549999999999997,26,1,NA,2.0205,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21150,10737,2,23,6,2,1,NA,25,6,1,NA,47,6,1,NA,3.6099999999999994,6,1,NA,3.36,6,1,NA,1.3401000000000003,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21230,4379,2,55,29,5,NA,NA,56,29,NA,NA,230,29,NA,NA,11.649999999999999,29,NA,NA,5.319999999999999,29,0,NA,1.6128,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21272,9906,2,26,7,3,1,NA,3418,7,1,NA,133,7,1,NA,9.6,7,1,NA,10.3,7,1,NA,3.581400000000001,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21277,4957,2,47,27,4,1,NA,26,27,1,NA,90,27,1,NA,4.83,27,1,NA,5.219999999999999,27,1,NA,0.9,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21307,4881,2,39,17,4,1,NA,116,17,1,NA,147,17,1,NA,6.699999999999998,17,1,NA,6.789999999999998,17,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21361,1807,2,53,21,3,NA,NA,53,21,NA,NA,1508,21,NA,NA,5.97,21,NA,NA,5.329999999999999,21,0,NA,7.0137,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21422,6228,2,42,8,3,1,NA,452,8,1,NA,142,8,1,NA,22.869999999999997,8,1,NA,7.279999999999999,8,1,NA,7.4742,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21432,9838,2,55,17,2,NA,NA,587,17,NA,NA,138,17,NA,NA,5.44,17,NA,NA,5.249999999999999,17,0,NA,0.5139,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21487,6090,2,35,1,3,1,NA,285,1,1,NA,69,1,1,NA,5.01,1,1,NA,4.23,1,1,NA,0.7569,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21504,10672,2,30,27,3,1,NA,13,27,1,NA,43,27,1,NA,2.2399999999999998,27,1,NA,2.7399999999999984,27,1,NA,0.6075,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21549,10893,2,40,9,4,1,NA,32,9,1,NA,89,9,1,NA,5.54,9,1,NA,5.1899999999999995,9,1,NA,0.5670000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21558,858,2,33,17,1,1,NA,159,17,1,NA,126,17,1,NA,5.52,17,1,NA,4.8,17,1,NA,1.9440000000000002,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21561,9584,2,34,5,4,1,NA,614,5,1,NA,166,5,1,NA,7.629999999999999,5,1,NA,7.089999999999998,5,1,NA,0.6678000000000001,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21563,11749,2,40,8,5,1,NA,184,8,1,NA,160,8,1,NA,8.71,8,1,NA,7.6499999999999995,8,1,NA,2.826,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21573,8564,2,36,3,3,1,NA,154,3,1,NA,205,3,1,NA,9.530000000000001,3,1,NA,6.85,3,1,NA,2.185,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21588,6875,2,60,30,4,NA,NA,30,30,NA,NA,98,30,NA,NA,5.66,30,NA,NA,4.2299999999999995,30,0,NA,0.8676,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21598,6260,2,40,1,3,1,NA,59,1,1,NA,155,1,1,NA,10.319999999999997,1,1,NA,8.979999999999999,1,1,NA,0.1818,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21619,3644,2,55,17,1,NA,NA,19,17,NA,NA,96,17,NA,NA,4.769999999999999,17,NA,NA,4.019999999999999,17,0,NA,0.8370000000000001,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21653,9052,2,60,5,5,NA,NA,81,5,NA,NA,264,5,NA,NA,12.340000000000002,5,NA,NA,7.039999999999999,5,0,NA,0.9,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21685,67,2,52,12,2,NA,NA,56,12,NA,NA,228,12,NA,NA,10.28,12,NA,NA,6.85,12,0,NA,1.872,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21686,8583,2,24,9,4,1,NA,121,9,1,NA,250,9,1,NA,10.47,9,1,NA,6.929999999999999,9,1,NA,1.8319,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21744,5749,2,43,29,1,1,NA,42,29,1,NA,112,29,1,NA,9.629999999999999,29,1,NA,6.97,29,1,NA,1.4697000000000002,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21745,268,2,22,17,5,1,NA,68,17,1,NA,96,17,1,NA,5.24,17,1,NA,3.4899999999999998,17,1,NA,0.1863,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21750,10799,2,20,2,4,1,NA,416,2,1,NA,211,2,1,NA,7.04,2,1,NA,6.149999999999999,2,1,NA,0.8460000000000001,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21762,6112,2,27,4,6,1,NA,53,4,1,NA,112,4,1,NA,6.73,4,1,NA,5.209999999999999,4,1,NA,0.0909,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21769,11900,2,70,26,7,NA,NA,179,26,NA,NA,181,26,NA,NA,8.48,26,NA,NA,7.459999999999998,26,0,NA,2.2599,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21806,8686,2,42,1,1,1,NA,35,1,1,NA,66,1,1,NA,4.699999999999998,1,1,NA,3.83,1,1,NA,1.2096,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21851,2989,2,41,11,2,1,NA,81,11,1,NA,113,11,1,NA,4.949999999999999,11,1,NA,4.810000000000001,11,1,NA,1.215,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21881,415,2,35,31,2,1,NA,1424,31,1,NA,111,31,1,NA,8.609999999999998,31,1,NA,5.209999999999998,31,1,NA,1.6119000000000003,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21901,9706,2,35,30,3,1,NA,143,30,1,NA,149,30,1,NA,10.18,30,1,NA,7.419999999999998,30,1,NA,1.08,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21902,6773,2,30,12,2,1,NA,2434,12,1,NA,129,12,1,NA,7.649999999999999,12,1,NA,7.209999999999999,12,1,NA,2.3789999999999996,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21904,2380,2,23,14,6,1,NA,36,14,1,NA,167,14,1,NA,6.43,14,1,NA,5.96,14,1,NA,2.0277000000000003,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21907,1925,2,33,5,4,1,NA,73,5,1,NA,66,5,1,NA,4.05,5,1,NA,4.2,5,1,NA,0.504,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21909,415,2,70,31,2,NA,NA,1054,31,NA,NA,78,31,NA,NA,6.24,31,NA,NA,3.8299999999999996,31,0,NA,1.1124,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21922,3115,2,28,5,7,1,NA,390,5,1,NA,79,5,1,NA,4.32,5,1,NA,4.959999999999999,5,1,NA,0.63,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21933,9844,2,45,8,2,1,NA,82,8,1,NA,130,8,1,NA,12.2,8,1,NA,7.18,8,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21939,8324,2,27,27,3,1,NA,330,27,1,NA,186,27,1,NA,8.17,27,1,NA,5.6,27,1,NA,2.1420000000000003,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21948,3547,2,62,4,6,NA,NA,42,4,NA,NA,152,4,NA,NA,8.25,4,NA,NA,6.76,4,0,NA,2.4003,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21975,8318,2,40,31,3,1,NA,115,31,1,NA,1675,31,1,NA,10.479999999999997,31,1,NA,7.619999999999999,31,1,NA,6.6584,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22005,2851,2,52,10,2,NA,NA,33,10,NA,NA,97,10,NA,NA,6.67,10,NA,NA,5.629999999999998,10,0,NA,0.1503,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22006,9605,2,32,28,4,1,NA,62,28,1,NA,258,28,1,NA,15.14,28,1,NA,9.009999999999998,28,1,NA,2.628,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22007,3656,2,40,8,3,1,NA,15,8,1,NA,101,8,1,NA,9.18,8,1,NA,6.04,8,1,NA,0.909,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22014,8087,2,31,2,4,1,NA,182,2,1,NA,319,2,1,NA,16.089999999999996,2,1,NA,10.299999999999999,2,1,NA,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22030,7162,2,46,30,2,1,NA,139,30,1,NA,125,30,1,NA,6.52,30,1,NA,6.849999999999999,30,1,NA,2.8377,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22083,6865,2,39,14,6,1,NA,103,14,1,NA,160,14,1,NA,10.879999999999999,14,1,NA,7.44,14,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22096,3672,2,30,17,2,1,NA,177,17,1,NA,122,17,1,NA,6.200000000000001,17,1,NA,6.06,17,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22171,6689,2,55,10,5,NA,NA,822,10,NA,NA,116,10,NA,NA,9.64,10,NA,NA,5.279999999999999,10,0,NA,6.474,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22190,1635,2,29,26,7,1,NA,124,26,1,NA,383,26,1,NA,13.83,26,1,NA,8.76,26,1,NA,2.25,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22194,3597,2,43,24,5,1,NA,21,24,1,NA,1256,24,1,NA,9.579999999999998,24,1,NA,4.92,24,1,NA,5.5226,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22209,6202,2,55,1,1,NA,NA,22,1,NA,NA,47,1,NA,NA,2.5500000000000003,1,NA,NA,2.6899999999999986,1,0,NA,0,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22224,8787,2,45,28,7,1,NA,88,28,1,NA,61,28,1,NA,5.56,28,1,NA,6.539999999999998,28,1,NA,3.519,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22247,2947,2,53,18,1,NA,NA,74,18,NA,NA,124,18,NA,NA,6.879999999999999,18,NA,NA,6.180000000000001,18,0,NA,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22372,9527,2,30,3,3,1,NA,195,3,1,NA,180,3,1,NA,6.62,3,1,NA,6.169999999999998,3,1,NA,0.8937,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22392,8928,2,45,4,6,1,NA,28,4,1,NA,83,4,1,NA,8.550000000000002,4,1,NA,8.309999999999997,4,1,NA,2.6475,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22461,11782,2,26,22,3,1,NA,161,22,1,NA,140,22,1,NA,6.360000000000001,22,1,NA,5.31,22,1,NA,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22465,6865,2,19,14,6,1,NA,92,14,1,NA,107,14,1,NA,6.6499999999999995,14,1,NA,4.02,14,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22474,7684,2,33,26,7,1,NA,134,26,1,NA,111,26,1,NA,6.069999999999999,26,1,NA,4.95,26,1,NA,1.8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22481,8362,2,20,30,3,1,NA,43,30,1,NA,125,30,1,NA,9.169999999999998,30,1,NA,5.569999999999998,30,1,NA,0.909,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22551,3662,2,31,21,5,1,NA,53,21,1,NA,620,21,1,NA,19.38,21,1,NA,7.48,21,1,NA,25.6334,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22667,9760,2,21,12,4,1,NA,56,12,1,NA,148,12,1,NA,5.549999999999998,12,1,NA,4.76,12,1,NA,1.4273,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22669,2582,2,41,26,7,1,NA,184,26,1,NA,247,26,1,NA,10.919999999999998,26,1,NA,8.989999999999998,26,1,NA,2.686500000000001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22680,5023,2,47,13,3,1,NA,83,13,1,NA,175,13,1,NA,11.909999999999998,13,1,NA,7.85,13,1,NA,1.8557000000000001,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22734,11553,2,27,22,6,1,NA,39,22,1,NA,103,22,1,NA,4.629999999999999,22,1,NA,5.039999999999999,22,1,NA,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22756,5347,2,28,6,1,1,NA,128,6,1,NA,90,6,1,NA,5.390000000000001,6,1,NA,5.410000000000001,6,1,NA,2.2797,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22764,10849,2,38,10,7,1,NA,112,10,1,NA,83,10,1,NA,6.2700000000000005,10,1,NA,7.999999999999998,10,1,NA,2.1420000000000003,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22806,6912,2,25,11,2,1,NA,1457,11,1,NA,156,11,1,NA,11.77,11,1,NA,8.86,11,1,NA,4.6770000000000005,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22837,632,2,40,3,5,1,NA,1632,3,1,NA,185,3,1,NA,11.21,3,1,NA,5.800000000000001,3,1,NA,1.2618,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22847,3873,2,36,27,4,1,NA,241,27,1,NA,136,27,1,NA,5.6899999999999995,27,1,NA,5.82,27,1,NA,1.3068,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22854,5800,2,45,26,7,1,NA,71,26,1,NA,114,26,1,NA,5.11,26,1,NA,5.85,26,1,NA,3.2940000000000005,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22880,10258,2,25,25,4,1,NA,137,25,1,NA,212,25,1,NA,10.139999999999997,25,1,NA,6.729999999999997,25,1,NA,2.7143999999999995,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22892,3331,2,37,19,3,1,NA,81,19,1,NA,135,19,1,NA,6.8,19,1,NA,5.6499999999999995,19,1,NA,1.0674,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22967,4831,2,30,26,7,1,NA,119,26,1,NA,162,26,1,NA,8.299999999999999,26,1,NA,7.079999999999999,26,1,NA,0.9108,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22971,6123,2,38,3,1,1,NA,49,3,1,NA,60,3,1,NA,4.720000000000001,3,1,NA,4.2299999999999995,3,1,NA,0.2682,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22983,6629,2,50,18,1,NA,NA,123,18,NA,NA,174,18,NA,NA,8.229999999999999,18,NA,NA,7.95,18,0,NA,0.0738,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22992,5713,2,40,30,2,1,NA,131,30,1,NA,276,30,1,NA,12.999999999999998,30,1,NA,11.34,30,1,NA,2.3157,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23032,3475,2,19,23,6,1,NA,205,23,1,NA,103,23,1,NA,6.31,23,1,NA,4.619999999999999,23,1,NA,1.08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23054,8758,2,51,30,1,NA,NA,35,30,NA,NA,68,30,NA,NA,6.669999999999998,30,NA,NA,4.899999999999998,30,0,NA,0.3435,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23106,5924,2,37,24,5,1,NA,309,24,1,NA,717,24,1,NA,8.469999999999999,24,1,NA,7.37,24,1,NA,2.0019000000000005,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23121,10102,2,46,29,3,1,NA,26,29,1,NA,63,29,1,NA,3.5900000000000003,29,1,NA,3.45,29,1,NA,1.215,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23405,10610,2,55,13,4,NA,NA,57,13,NA,NA,86,13,NA,NA,37.12000000000001,13,NA,NA,4.9799999999999995,13,0,NA,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23411,392,2,50,24,5,NA,NA,257,24,NA,NA,256,24,NA,NA,9.89,24,NA,NA,7.47,24,0,NA,2.6189999999999998,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23441,9431,2,27,17,2,1,NA,133,17,1,NA,128,17,1,NA,5.74,17,1,NA,5.96,17,1,NA,0.504,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23450,3497,2,43,6,2,1,NA,53,6,1,NA,165,6,1,NA,7.76,6,1,NA,7.389999999999999,6,1,NA,2.2437,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23509,11851,2,24,15,3,1,NA,33,15,1,NA,220,15,1,NA,8.299999999999999,15,1,NA,5.509999999999999,15,1,NA,7.3094,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23517,10738,2,50,26,6,NA,NA,82,26,NA,NA,119,26,NA,NA,7.66,26,NA,NA,5.06,26,0,NA,1.9332000000000005,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23547,6522,2,32,14,6,1,NA,81,14,1,NA,122,14,1,NA,7.470000000000001,14,1,NA,5.26,14,1,NA,0.5246999999999999,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23557,4961,2,42,7,3,1,NA,21,7,1,NA,299,7,1,NA,10.079999999999998,7,1,NA,7.18,7,1,NA,12.7699,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23564,6650,2,49,27,3,1,NA,135,27,1,NA,101,27,1,NA,5.109999999999999,27,1,NA,4.919999999999997,27,1,NA,1.0908,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23606,9906,2,50,7,3,NA,NA,3776,7,NA,NA,116,7,NA,NA,8.49,7,NA,NA,8.059999999999999,7,0,NA,3.955200000000001,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23622,314,2,55,13,1,NA,NA,55,13,NA,NA,225,13,NA,NA,7.3500000000000005,13,NA,NA,6.24,13,0,NA,0.8397,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23679,11133,2,19,12,4,1,NA,156,12,1,NA,238,12,1,NA,8.229999999999999,12,1,NA,4.069999999999999,12,1,NA,9.779899999999998,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23695,10723,2,47,30,6,1,NA,253,30,1,NA,155,30,1,NA,6.43,30,1,NA,5.84,30,1,NA,2.6811000000000003,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23711,5024,2,40,22,5,1,NA,71,22,1,NA,109,22,1,NA,4.160000000000001,22,1,NA,3.72,22,1,NA,1.7496,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23726,5673,2,24,27,3,1,NA,36,27,1,NA,92,27,1,NA,6.26,27,1,NA,4.319999999999999,27,1,NA,1.341,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23755,1797,2,35,20,2,1,NA,23,20,1,NA,758,20,1,NA,5.7299999999999995,20,1,NA,6.069999999999999,20,1,NA,3.18,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23779,4904,2,30,19,3,1,NA,29,19,1,NA,42,19,1,NA,8.85,19,1,NA,3.21,19,1,NA,1.5884000000000005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23808,10393,2,24,4,6,1,NA,55,4,1,NA,123,4,1,NA,7.76,4,1,NA,6.92,4,1,NA,0.6426000000000001,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23874,4379,2,33,29,5,1,NA,93,29,1,NA,279,29,1,NA,15.01,29,1,NA,6.289999999999998,29,1,NA,2.3040000000000003,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23954,7101,2,45,1,3,1,NA,84,1,1,NA,101,1,1,NA,13.41,1,1,NA,11.07,1,1,NA,5.1795,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23964,6788,2,29,27,3,1,NA,89,27,1,NA,144,27,1,NA,9.839999999999998,27,1,NA,5.839999999999999,27,1,NA,1.8216,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24092,11830,2,27,3,3,1,NA,808,3,1,NA,163,3,1,NA,8.19,3,1,NA,6.249999999999999,3,1,NA,0.9,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24152,10920,2,36,30,6,1,NA,40,30,1,NA,58,30,1,NA,4.51,30,1,NA,4.619999999999999,30,1,NA,4.584099999999999,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24161,1334,2,40,6,1,1,NA,22,6,1,NA,144,6,1,NA,11.229999999999999,6,1,NA,7.109999999999998,6,1,NA,0.2475,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24195,10476,2,43,29,3,1,NA,108,29,1,NA,86,29,1,NA,4.579999999999999,29,1,NA,4.359999999999999,29,1,NA,0.16829999999999998,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24203,10389,2,22,8,3,1,NA,152,8,1,NA,149,8,1,NA,6.56,8,1,NA,4.35,8,1,NA,0.1638,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24239,2151,2,29,8,3,1,NA,35,8,1,NA,80,8,1,NA,6.529999999999999,8,1,NA,5.199999999999998,8,1,NA,0.747,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24255,4141,2,45,1,1,1,NA,46,1,1,NA,93,1,1,NA,4.91,1,1,NA,4.6099999999999985,1,1,NA,0.54,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24298,9017,2,50,9,4,NA,NA,92,9,NA,NA,132,9,NA,NA,8.4,9,NA,NA,7.139999999999999,9,0,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24319,2068,2,55,10,7,NA,NA,62,10,NA,NA,166,10,NA,NA,12.809999999999999,10,NA,NA,10.73,10,0,NA,0,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24341,9918,2,18,16,4,1,NA,71,16,1,NA,88,16,1,NA,6.38,16,1,NA,3.7399999999999998,16,1,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24356,8672,2,30,29,5,1,NA,133,29,1,NA,123,29,1,NA,6.4799999999999995,29,1,NA,5.149999999999999,29,1,NA,1.3698,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24446,1757,2,42,30,2,1,NA,21,30,1,NA,230,30,1,NA,11.799999999999999,30,1,NA,6.039999999999998,30,1,NA,8.259299999999998,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24509,961,2,38,6,1,1,NA,862,6,1,NA,93,6,1,NA,5.58,6,1,NA,2.85,6,1,NA,1.224,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
