SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_4,adm2_11,adm2_10,adm2_2,adm2_7,adm2_14,adm2_9,adm2_15,adm2_3,adm2_13,adm2_12,adm2_5,adm2_8,adm2_6,adm2_1
13946,2380,1,32,14,6,NA,NA,46,14,NA,NA,237,14,NA,NA,7.640000000000001,14,NA,NA,6.499999999999998,14,NA,NA,2.0277000000000003,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13974,2958,1,22,18,6,NA,NA,78,18,NA,NA,192,18,NA,NA,12.97,18,NA,NA,7.81,18,NA,NA,2.2176,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14006,4747,1,40,6,2,NA,NA,165,6,NA,NA,144,6,NA,NA,14.009999999999998,6,NA,NA,10.739999999999998,6,NA,NA,5.055,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14047,9760,1,73,12,4,NA,NA,75,12,NA,NA,205,12,NA,NA,8.690000000000001,12,NA,NA,7.799999999999998,12,NA,NA,2.5928,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14077,9674,1,48,25,7,NA,NA,73,25,NA,NA,95,25,NA,NA,10.34,25,NA,NA,8.91,25,NA,NA,7.082999999999999,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14143,5629,1,31,23,7,NA,NA,61,23,NA,NA,244,23,NA,NA,18.749999999999996,23,NA,NA,13.129999999999997,23,NA,NA,1.287,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14160,3760,1,29,13,3,NA,NA,621,13,NA,NA,231,13,NA,NA,11.3,13,NA,NA,6.289999999999999,13,NA,NA,0.9,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14177,2366,1,22,17,2,NA,NA,150,17,NA,NA,99,17,NA,NA,5.629999999999998,17,NA,NA,5.08,17,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14226,4251,1,20,4,6,NA,NA,54,4,NA,NA,92,4,NA,NA,12.94,4,NA,NA,5.499999999999999,4,NA,NA,0.972,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14229,2277,1,51,22,3,NA,NA,67,22,NA,NA,390,22,NA,NA,10.310000000000002,22,NA,NA,8.659999999999997,22,NA,NA,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14252,7445,1,34,21,5,NA,NA,125,21,NA,NA,94,21,NA,NA,4.17,21,NA,NA,3.95,21,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14305,11398,1,45,20,1,NA,NA,58,20,NA,NA,105,20,NA,NA,7.3,20,NA,NA,5.509999999999997,20,NA,NA,1.1232,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14313,1422,1,39,19,4,NA,NA,49,19,NA,NA,124,19,NA,NA,7.47,19,NA,NA,6.6099999999999985,19,NA,NA,0.3357,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14366,10954,1,60,25,4,NA,NA,39,25,NA,NA,118,25,NA,NA,4.1899999999999995,25,NA,NA,4.319999999999999,25,NA,NA,1.3662,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14425,9520,1,62,30,4,NA,NA,190,30,NA,NA,183,30,NA,NA,9.49,30,NA,NA,5.89,30,NA,NA,5.0632399999999995,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14445,10719,1,32,27,7,NA,NA,233,27,NA,NA,295,27,NA,NA,16.84,27,NA,NA,10.459999999999997,27,NA,NA,1.26,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14456,10110,1,40,1,1,NA,NA,56,1,NA,NA,67,1,NA,NA,3.7499999999999996,1,NA,NA,4.14,1,NA,NA,1.107,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14501,4551,1,18,14,2,NA,NA,169,14,NA,NA,148,14,NA,NA,9.509999999999998,14,NA,NA,7.009999999999997,14,NA,NA,0.6057,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14516,10902,1,45,28,7,NA,NA,86,28,NA,NA,160,28,NA,NA,10.3,28,NA,NA,9.709999999999999,28,NA,NA,1.08,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14620,9519,1,40,10,2,NA,NA,43,10,NA,NA,477,10,NA,NA,19.540000000000003,10,NA,NA,8.269999999999998,10,NA,NA,16.8973,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14693,4047,1,65,6,1,NA,NA,184,6,NA,NA,342,6,NA,NA,15.590000000000002,6,NA,NA,11.599999999999998,6,NA,NA,1.4238,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14697,677,1,46,8,4,NA,NA,65,8,NA,NA,116,8,NA,NA,8.22,8,NA,NA,6.7,8,NA,NA,0.7290000000000001,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14747,1757,1,18,30,2,NA,NA,40,30,NA,NA,256,30,NA,NA,13.250000000000002,30,NA,NA,6.070000000000001,30,NA,NA,7.2535,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14782,9873,1,40,9,4,NA,NA,81,9,NA,NA,104,9,NA,NA,6.92,9,NA,NA,5.2700000000000005,9,NA,NA,1.1124999999999998,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14828,5213,1,52,3,1,NA,NA,79,3,NA,NA,131,3,NA,NA,6.559999999999999,3,NA,NA,6.839999999999997,3,NA,NA,1.1232,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14893,3792,1,70,15,3,NA,NA,115,15,NA,NA,484,15,NA,NA,20.88,15,NA,NA,10.679999999999998,15,NA,NA,11.7058,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14908,1778,1,40,13,4,NA,NA,293,13,NA,NA,127,13,NA,NA,6.449999999999998,13,NA,NA,5.519999999999999,13,NA,NA,1.17,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,5628,1,51,3,1,NA,NA,104,3,NA,NA,183,3,NA,NA,14.79,3,NA,NA,9.359999999999998,3,NA,NA,1.6357,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15060,10011,1,64,25,5,NA,NA,340,25,NA,NA,192,25,NA,NA,9.829999999999998,25,NA,NA,7.069999999999999,25,NA,NA,1.5903,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15117,8442,1,57,18,5,NA,NA,26,18,NA,NA,145,18,NA,NA,9.139999999999999,18,NA,NA,8.93,18,NA,NA,1.215,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15177,9697,1,70,4,6,NA,NA,68,4,NA,NA,127,4,NA,NA,7.44,4,NA,NA,6.359999999999999,4,NA,NA,2.0169,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15214,5181,1,34,12,7,NA,NA,170,12,NA,NA,793,12,NA,NA,13.67,12,NA,NA,9.629999999999997,12,NA,NA,2.0005,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15220,10207,1,45,30,6,NA,NA,261,30,NA,NA,145,30,NA,NA,7.899999999999999,30,NA,NA,7.029999999999998,30,NA,NA,2.6946000000000003,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15265,11722,1,30,28,7,NA,NA,39,28,NA,NA,202,28,NA,NA,6.37,28,NA,NA,3.34,28,NA,NA,8.205,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15330,4217,1,30,23,7,NA,NA,87,23,NA,NA,271,23,NA,NA,20.240000000000002,23,NA,NA,12.919999999999996,23,NA,NA,1.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15391,1863,1,50,22,4,NA,NA,148,22,NA,NA,152,22,NA,NA,8.67,22,NA,NA,7.329999999999999,22,NA,NA,1.791,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15395,7973,1,19,3,6,NA,NA,31,3,NA,NA,210,3,NA,NA,7.409999999999999,3,NA,NA,4.989999999999998,3,NA,NA,7.5821000000000005,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15441,3166,1,54,27,4,NA,NA,35,27,NA,NA,156,27,NA,NA,9.099999999999998,27,NA,NA,6.229999999999999,27,NA,NA,1.7946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15510,2881,1,55,5,4,NA,NA,97,5,NA,NA,163,5,NA,NA,10.62,5,NA,NA,8.269999999999998,5,NA,NA,0.8937,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15521,9760,1,38,12,4,NA,NA,76,12,NA,NA,219,12,NA,NA,8.88,12,NA,NA,7.759999999999999,12,NA,NA,1.4273,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15603,632,1,49,3,5,NA,NA,2019,3,NA,NA,235,3,NA,NA,14.73,3,NA,NA,9.11,3,NA,NA,1.2618,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15604,4748,1,35,6,2,NA,NA,163,6,NA,NA,198,6,NA,NA,9.54,6,NA,NA,8.999999999999998,6,NA,NA,2.3922000000000003,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15616,605,1,30,10,6,NA,NA,131,10,NA,NA,723,10,NA,NA,20.52,10,NA,NA,7.969999999999997,10,NA,NA,29.7484,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15625,3913,1,56,27,4,NA,NA,70,27,NA,NA,89,27,NA,NA,6.2,27,NA,NA,5.05,27,NA,NA,2.7,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15640,2976,1,45,17,2,NA,NA,84,17,NA,NA,169,17,NA,NA,10.229999999999997,17,NA,NA,9.34,17,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15643,730,1,30,11,6,NA,NA,88,11,NA,NA,276,11,NA,NA,14.41,11,NA,NA,10.539999999999997,11,NA,NA,0.0945,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15698,4940,1,58,23,6,NA,NA,78,23,NA,NA,113,23,NA,NA,6.430000000000001,23,NA,NA,6.74,23,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15743,11138,1,55,8,1,NA,NA,83,8,NA,NA,269,8,NA,NA,15.480000000000004,8,NA,NA,11.949999999999996,8,NA,NA,0.63,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15769,2289,1,60,29,3,NA,NA,98,29,NA,NA,157,29,NA,NA,9.409999999999998,29,NA,NA,5.969999999999996,29,NA,NA,2.0394,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15836,6204,1,21,23,6,NA,NA,83,23,NA,NA,175,23,NA,NA,7.429999999999999,23,NA,NA,7.039999999999999,23,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15854,6363,1,40,31,3,NA,NA,120,31,NA,NA,323,31,NA,NA,14.690000000000001,31,NA,NA,9.28,31,NA,NA,0.8991000000000001,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15858,9151,1,42,29,3,NA,NA,39,29,NA,NA,117,29,NA,NA,7.559999999999997,29,NA,NA,6.509999999999999,29,NA,NA,0.0945,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15859,9973,1,22,21,5,NA,NA,216,21,NA,NA,122,21,NA,NA,9.879999999999997,21,NA,NA,4.539999999999999,21,NA,NA,3.6472,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15863,8993,1,47,24,1,NA,NA,40,24,NA,NA,295,24,NA,NA,12.529999999999998,24,NA,NA,6.99,24,NA,NA,1.1772,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15952,8659,1,80,1,1,NA,NA,34,1,NA,NA,49,1,NA,NA,4.749999999999999,1,NA,NA,4.909999999999999,1,NA,NA,4.398,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15967,7864,1,50,27,3,NA,NA,170,27,NA,NA,151,27,NA,NA,8.78,27,NA,NA,7.1,27,NA,NA,0.8981999999999999,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15984,6260,1,50,1,3,NA,NA,48,1,NA,NA,138,1,NA,NA,12.09,1,NA,NA,8.15,1,NA,NA,0.1818,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16044,2089,1,34,27,6,NA,NA,160,27,NA,NA,261,27,NA,NA,11.819999999999999,27,NA,NA,8.689999999999998,27,NA,NA,1.215,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16051,9096,1,48,10,5,NA,NA,2223,10,NA,NA,188,10,NA,NA,18.950000000000003,10,NA,NA,7.469999999999998,10,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16065,7288,1,68,23,7,NA,NA,33,23,NA,NA,162,23,NA,NA,11.619999999999997,23,NA,NA,8.579999999999998,23,NA,NA,0.8910000000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16071,3433,1,38,26,7,NA,NA,56,26,NA,NA,159,26,NA,NA,7.449999999999999,26,NA,NA,7.43,26,NA,NA,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16073,7112,1,29,30,2,NA,NA,209,30,NA,NA,235,30,NA,NA,15.4,30,NA,NA,12.770000000000001,30,NA,NA,0.5616,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16135,6557,1,37,21,5,NA,NA,3668,21,NA,NA,167,21,NA,NA,12.459999999999999,21,NA,NA,9.419999999999996,21,NA,NA,6.0396,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16157,903,1,47,3,3,NA,NA,102,3,NA,NA,207,3,NA,NA,10.21,3,NA,NA,9.36,3,NA,NA,1.2750000000000001,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16196,10966,1,70,1,2,NA,NA,75,1,NA,NA,211,1,NA,NA,15.240000000000002,1,NA,NA,10.789999999999996,1,NA,NA,4.788,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16260,7079,1,45,17,5,NA,NA,78,17,NA,NA,269,17,NA,NA,14.219999999999995,17,NA,NA,9.52,17,NA,NA,2.2446,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16262,10012,1,34,13,4,NA,NA,73,13,NA,NA,115,13,NA,NA,5.699999999999999,13,NA,NA,5.97,13,NA,NA,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16316,5630,1,43,18,5,NA,NA,116,18,NA,NA,327,18,NA,NA,13.780000000000001,18,NA,NA,9,18,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16320,9568,1,39,9,6,NA,NA,34,9,NA,NA,87,9,NA,NA,8.339999999999998,9,NA,NA,5.539999999999999,9,NA,NA,0.5697,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16348,2077,1,34,6,2,NA,NA,608,6,NA,NA,181,6,NA,NA,8.639999999999999,6,NA,NA,7.39,6,NA,NA,2.7936,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16369,6476,1,70,31,5,NA,NA,50,31,NA,NA,143,31,NA,NA,5.660000000000001,31,NA,NA,5.459999999999999,31,NA,NA,1.791,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16385,6608,1,55,2,6,NA,NA,127,2,NA,NA,164,2,NA,NA,12.069999999999999,2,NA,NA,9.079999999999998,2,NA,NA,10.7,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16395,5378,1,38,6,6,NA,NA,97,6,NA,NA,185,6,NA,NA,9.629999999999997,6,NA,NA,5.869999999999998,6,NA,NA,0.3798,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16403,2550,1,54,2,6,NA,NA,94,2,NA,NA,98,2,NA,NA,8.289999999999997,2,NA,NA,7.189999999999998,2,NA,NA,2.88,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16410,1596,1,37,10,2,NA,NA,114,10,NA,NA,557,10,NA,NA,17.12,10,NA,NA,7.0699999999999985,10,NA,NA,23.0656,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16419,2374,1,47,31,2,NA,NA,120,31,NA,NA,254,31,NA,NA,12.8,31,NA,NA,7.819999999999999,31,NA,NA,6.581799999999999,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16447,4251,1,25,4,6,NA,NA,57,4,NA,NA,112,4,NA,NA,17.849999999999998,4,NA,NA,7.49,4,NA,NA,0.972,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16448,2857,1,45,29,3,NA,NA,57,29,NA,NA,273,29,NA,NA,10.540000000000001,29,NA,NA,9.909999999999995,29,NA,NA,0.1044,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16455,8194,1,39,8,7,NA,NA,66,8,NA,NA,280,8,NA,NA,9.660000000000002,8,NA,NA,6.76,8,NA,NA,2.4934,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16467,11588,1,63,14,6,NA,NA,43,14,NA,NA,231,14,NA,NA,10.15,14,NA,NA,8.37,14,NA,NA,0.5139,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16483,2582,1,49,26,7,NA,NA,190,26,NA,NA,249,26,NA,NA,11.049999999999997,26,NA,NA,9.02,26,NA,NA,2.686500000000001,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16584,3066,1,36,28,2,NA,NA,686,28,NA,NA,153,28,NA,NA,10.850000000000001,28,NA,NA,8.739999999999998,28,NA,NA,2.9939999999999998,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16615,5444,1,43,20,1,NA,NA,656,20,NA,NA,240,20,NA,NA,11.439999999999996,20,NA,NA,8.469999999999999,20,NA,NA,0.4464,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16642,9441,1,63,24,5,NA,NA,253,24,NA,NA,111,24,NA,NA,7.269999999999999,24,NA,NA,4.879999999999999,24,NA,NA,1.3401000000000003,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16660,3400,1,70,3,6,NA,NA,22,3,NA,NA,88,3,NA,NA,4.63,3,NA,NA,3.2,3,NA,NA,1.9153,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16668,11243,1,30,8,2,NA,NA,38,8,NA,NA,128,8,NA,NA,9.370000000000001,8,NA,NA,6.799999999999999,8,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16716,3819,1,25,17,2,NA,NA,32,17,NA,NA,173,17,NA,NA,9.71,17,NA,NA,7.429999999999999,17,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16719,2599,1,68,13,4,NA,NA,199,13,NA,NA,173,13,NA,NA,8.46,13,NA,NA,8.549999999999999,13,NA,NA,2.277,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16729,5024,1,45,22,5,NA,NA,83,22,NA,NA,122,22,NA,NA,4.68,22,NA,NA,4.22,22,NA,NA,1.7496,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16774,3331,1,45,19,3,NA,NA,99,19,NA,NA,175,19,NA,NA,8.69,19,NA,NA,7.719999999999999,19,NA,NA,1.0674,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16821,1973,1,40,2,4,NA,NA,40,2,NA,NA,172,2,NA,NA,13.329999999999998,2,NA,NA,9.629999999999999,2,NA,NA,0.7506,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16855,9567,1,84,12,7,NA,NA,59,12,NA,NA,169,12,NA,NA,8.43,12,NA,NA,5.0200000000000005,12,NA,NA,0.18,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16888,3981,1,47,30,3,NA,NA,51,30,NA,NA,89,30,NA,NA,6.209999999999999,30,NA,NA,6.88,30,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16891,7023,1,38,26,7,NA,NA,79,26,NA,NA,152,26,NA,NA,9.009999999999998,26,NA,NA,6.29,26,NA,NA,1.1457,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16934,3819,1,66,17,2,NA,NA,25,17,NA,NA,125,17,NA,NA,7.040000000000001,17,NA,NA,4.949999999999999,17,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16940,1527,1,42,4,6,NA,NA,71,4,NA,NA,754,4,NA,NA,22.830000000000002,4,NA,NA,6.44,4,NA,NA,33.6729,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16948,10849,1,75,10,7,NA,NA,164,10,NA,NA,107,10,NA,NA,8.6,10,NA,NA,10.6,10,NA,NA,3.75,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16952,11483,1,68,21,5,NA,NA,171,21,NA,NA,148,21,NA,NA,7.0699999999999985,21,NA,NA,6.419999999999999,21,NA,NA,1.7352,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16983,3960,1,57,18,5,NA,NA,163,18,NA,NA,51,18,NA,NA,24.89,18,NA,NA,3.8299999999999996,18,NA,NA,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17028,1793,1,45,4,7,NA,NA,76,4,NA,NA,198,4,NA,NA,9.08,4,NA,NA,7.84,4,NA,NA,0,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17067,10040,1,55,31,5,NA,NA,67,31,NA,NA,172,31,NA,NA,11.79,31,NA,NA,9.610000000000001,31,NA,NA,0.6075,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17115,408,1,35,1,1,NA,NA,28,1,NA,NA,96,1,NA,NA,3.2299999999999995,1,NA,NA,2.9999999999999996,1,NA,NA,2.468,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17147,1422,1,18,19,4,NA,NA,36,19,NA,NA,85,19,NA,NA,5.359999999999999,19,NA,NA,3.98,19,NA,NA,0.3357,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17171,11343,1,70,24,5,NA,NA,51,24,NA,NA,156,24,NA,NA,6.969999999999998,24,NA,NA,6.419999999999998,24,NA,NA,1.3248,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17235,2147,1,45,29,1,NA,NA,68,29,NA,NA,127,29,NA,NA,4.93,29,NA,NA,3.23,29,NA,NA,4.0102,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17250,6716,1,29,29,5,NA,NA,78,29,NA,NA,154,29,NA,NA,9.799999999999999,29,NA,NA,8.309999999999999,29,NA,NA,0.18900000000000003,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17284,5922,1,30,2,4,NA,NA,73,2,NA,NA,186,2,NA,NA,11.659999999999998,2,NA,NA,6.509999999999998,2,NA,NA,0.171,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17333,9559,1,40,8,5,NA,NA,120,8,NA,NA,201,8,NA,NA,27.139999999999997,8,NA,NA,10.139999999999999,8,NA,NA,1.4157000000000002,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17351,1709,1,48,8,7,NA,NA,88,8,NA,NA,166,8,NA,NA,7.679999999999999,8,NA,NA,6.4499999999999975,8,NA,NA,2.7746,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17358,6028,1,65,30,4,NA,NA,72,30,NA,NA,122,30,NA,NA,5.67,30,NA,NA,4.989999999999998,30,NA,NA,0.8370000000000001,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17426,272,1,45,8,2,NA,NA,29,8,NA,NA,63,8,NA,NA,5.31,8,NA,NA,4.929999999999999,8,NA,NA,3.1647,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17473,8897,1,64,3,3,NA,NA,106,3,NA,NA,97,3,NA,NA,4.509999999999998,3,NA,NA,4.089999999999998,3,NA,NA,1.3842,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17514,10407,1,20,3,1,NA,NA,29,3,NA,NA,138,3,NA,NA,6.7299999999999995,3,NA,NA,5.45,3,NA,NA,2.0421,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17520,10806,1,60,28,4,NA,NA,40,28,NA,NA,186,28,NA,NA,8.42,28,NA,NA,6.879999999999999,28,NA,NA,1.818,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17530,11433,1,61,17,1,NA,NA,95,17,NA,NA,282,17,NA,NA,11.300000000000002,17,NA,NA,10.020000000000001,17,NA,NA,2.1951,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17545,11008,1,86,26,6,NA,NA,56,26,NA,NA,152,26,NA,NA,9.569999999999999,26,NA,NA,6.599999999999998,26,NA,NA,2.6802000000000006,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17545,11008,1,86,26,7,NA,NA,4,26,NA,NA,32,26,NA,NA,1.25,26,NA,NA,0.52,26,NA,NA,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17592,10738,1,19,26,6,NA,NA,2154,26,NA,NA,191,26,NA,NA,12.139999999999999,26,NA,NA,9.54,26,NA,NA,3.5052000000000003,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17607,5839,1,50,21,5,NA,NA,142,21,NA,NA,995,21,NA,NA,22.229999999999997,21,NA,NA,5.359999999999999,21,NA,NA,45.6153,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17611,10962,1,37,27,6,NA,NA,125,27,NA,NA,136,27,NA,NA,7.029999999999999,27,NA,NA,4.2,27,NA,NA,1.08,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17712,10482,1,30,4,6,NA,NA,46,4,NA,NA,195,4,NA,NA,11.54,4,NA,NA,8.049999999999999,4,NA,NA,2.097,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17719,10984,1,46,8,3,NA,NA,32,8,NA,NA,253,8,NA,NA,8.219999999999999,8,NA,NA,4.469999999999999,8,NA,NA,9.089,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17722,2225,1,70,23,7,NA,NA,68,23,NA,NA,119,23,NA,NA,10.73,23,NA,NA,7.629999999999999,23,NA,NA,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17775,5257,1,46,11,2,NA,NA,120,11,NA,NA,147,11,NA,NA,7.41,11,NA,NA,6.649999999999999,11,NA,NA,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17862,1998,1,36,30,5,NA,NA,43,30,NA,NA,1435,30,NA,NA,8.23,30,NA,NA,8.759999999999998,30,NA,NA,12.94,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
