SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_9,adm2_11,adm2_10,adm2_4,adm2_5,adm2_3,adm2_7,adm2_8,adm2_12,adm2_6,adm2_2,adm2_1
13476,1876,1,50,26,656,111,11.29,5.59,0.1647,0,12,0,0,0,0,0,0,0,0,1,0,0,0
13533,8288,1,65,15,150,264,19.130000000000006,11.79,0.6408,0,2,0,0,0,0,0,0,0,0,0,0,1,0
13555,8553,1,46,5,56,251,13.28,8.92,1.6848,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13560,9705,1,59,8,78,120,10.969999999999997,7.6,0.45,0,7,0,0,0,0,0,0,1,0,0,0,0,0
13591,9223,1,60,20,8,312,4.739999999999999,5.1,3.02805,0,6,0,0,0,0,0,0,0,0,0,1,0,0
13648,9251,1,30,17,109,116,9.989999999999998,5.390000000000001,0.8330000000000001,0,11,0,1,0,0,0,0,0,0,0,0,0,0
13651,6235,1,22,22,727,325,23.870000000000005,14.259999999999998,1.062,0,5,0,0,0,0,1,0,0,0,0,0,0,0
13679,6756,1,35,24,78,174,10.040000000000001,3.5800000000000005,0.5958000000000001,0,12,0,0,0,0,0,0,0,0,1,0,0,0
13682,6433,1,47,21,411,462,28.890000000000008,12.379999999999999,2.6715,0,4,0,0,0,1,0,0,0,0,0,0,0,0
13683,8122,1,65,14,966,651,7.97,5.079999999999999,0.3627,0,7,0,0,0,0,0,0,1,0,0,0,0,0
13687,10454,1,45,16,63,298,16.319999999999997,7.789999999999998,0.3024,0,6,0,0,0,0,0,0,0,0,0,1,0,0
13745,2695,1,33,10,1517,225,33.89,13.36,1.413,0,11,0,1,0,0,0,0,0,0,0,0,0,0
13764,10560,1,45,25,73,221,16.22,11.129999999999999,0.17550000000000002,0,6,0,0,0,0,0,0,0,0,0,1,0,0
13775,4334,1,56,6,139,238,12.249999999999998,8.37,0.315,0,7,0,0,0,0,0,0,1,0,0,0,0,0
13776,11124,1,22,28,70,138,6.159999999999999,6.179999999999999,0.8987,0,10,0,0,1,0,0,0,0,0,0,0,0,0
13800,1109,1,20,17,112,102,7.25,4.92,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
13848,6551,1,42,2,124,160,9.42,8.370000000000001,0.441,0,7,0,0,0,0,0,0,1,0,0,0,0,0
13934,6807,1,60,25,181,240,20.65,12.6,3.7920000000000003,0,6,0,0,0,0,0,0,0,0,0,1,0,0
13981,3979,1,27,11,140,133,11.899999999999999,8.979999999999997,2.9444,0,9,1,0,0,0,0,0,0,0,0,0,0,0
14014,4211,1,70,21,125,267,15.809999999999999,11.509999999999998,2.2767999999999997,0,6,0,0,0,0,0,0,0,0,0,1,0,0
14015,9669,1,32,18,29,156,12.899999999999999,8.26,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
14073,909,1,47,17,409,208,14.83,13.179999999999998,6.756,0,5,0,0,0,0,1,0,0,0,0,0,0,0
14075,7614,1,24,20,19,141,12.63,8.12,0.37800000000000006,0,11,0,1,0,0,0,0,0,0,0,0,0,0
14116,1092,1,56,15,49,87,5.82,7.33,0.3798,0,3,0,0,0,0,0,1,0,0,0,0,0,0
14135,11245,1,24,13,177,286,16.419999999999998,9.539999999999997,0.3564,0,4,0,0,0,1,0,0,0,0,0,0,0,0
14142,4662,1,50,22,133,158,8.27,6.42,0.945,0,9,1,0,0,0,0,0,0,0,0,0,0,0
14152,5422,1,52,15,146,117,15.399999999999999,7.659999999999999,0.829,0,3,0,0,0,0,0,1,0,0,0,0,0,0
14170,6463,1,66,8,16,209,19.89,11.16,0.14400000000000002,0,11,0,1,0,0,0,0,0,0,0,0,0,0
14179,263,1,25,17,16,94,6.459999999999998,5.000000000000001,1.212,0,2,0,0,0,0,0,0,0,0,0,0,1,0
14202,378,1,56,27,78,293,23.23,14.42,0.9208000000000001,0,10,0,0,1,0,0,0,0,0,0,0,0,0
14206,5335,1,43,16,490,244,22.749999999999996,10.42,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
14216,10457,1,20,16,84,395,24.939999999999998,13.129999999999995,0.3591,0,12,0,0,0,0,0,0,0,0,1,0,0,0
14227,7328,1,31,15,107,279,18.800000000000008,9.049999999999997,0.5148,0,3,0,0,0,0,0,1,0,0,0,0,0,0
14232,2842,1,45,14,106,165,18.020000000000003,13.149999999999999,8.658600000000002,0,8,0,0,0,0,0,0,0,1,0,0,0,0
14243,3571,1,56,18,146,177,18.259999999999998,12.83,10.917,0,5,0,0,0,0,1,0,0,0,0,0,0,0
14276,5125,1,35,30,53,259,15.049999999999999,8.659999999999998,0.126,0,3,0,0,0,0,0,1,0,0,0,0,0,0
14285,11751,1,59,14,341,220,15.399999999999999,7.889999999999999,3.0168000000000004,0,5,0,0,0,0,1,0,0,0,0,0,0,0
14293,10594,1,60,28,27,161,13.799999999999999,8.03,0.234,0,3,0,0,0,0,0,1,0,0,0,0,0,0
14349,5886,1,45,2,26,68,4.76,4.119999999999999,0.414,0,6,0,0,0,0,0,0,0,0,0,1,0,0
14386,2951,1,45,4,44,230,10.240000000000002,7.71,0.522,0,7,0,0,0,0,0,0,1,0,0,0,0,0
14396,1102,1,58,21,88,259,23.380000000000003,13.21,0.2466,0,6,0,0,0,0,0,0,0,0,0,1,0,0
14442,2479,1,39,24,54,175,15.809999999999999,11.95,0.405,0,12,0,0,0,0,0,0,0,0,1,0,0,0
14469,1405,1,28,8,127,258,25.73,13.999999999999996,0.6372,0,11,0,1,0,0,0,0,0,0,0,0,0,0
14489,4531,1,72,17,52,129,13.519999999999996,8.419999999999998,2.3361,0,4,0,0,0,1,0,0,0,0,0,0,0,0
14507,2788,1,20,22,618,174,6.120000000000001,6.470000000000001,0.828,0,5,0,0,0,0,1,0,0,0,0,0,0,0
14529,10126,1,40,19,89,218,18.58,11.089999999999998,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
14641,5631,1,48,7,40,174,7.209999999999999,5.089999999999999,0.4779,1,11,0,1,0,0,0,0,0,0,0,0,0,0
14672,8576,1,25,15,634,264,12.540000000000001,9.839999999999998,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
14709,1781,1,56,29,63,124,13.950000000000001,10.5,3.04,0,3,0,0,0,0,0,1,0,0,0,0,0,0
14728,4230,1,30,2,37,149,11.239999999999998,8.52,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
14800,4519,1,25,20,5,179,4.4399999999999995,5.37,1.5003,0,6,0,0,0,0,0,0,0,0,0,1,0,0
14808,6577,1,40,28,11,54,3.1100000000000003,2.57,1.4877,0,11,0,1,0,0,0,0,0,0,0,0,0,0
14879,6460,1,20,17,69,432,27.65,17.71,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
14919,4615,1,66,20,77,158,18.759999999999998,12.05,0.4545,0,2,0,0,0,0,0,0,0,0,0,0,1,0
14971,10451,1,44,15,255,210,15.61,9.459999999999997,2.1638,0,2,0,0,0,0,0,0,0,0,0,0,1,0
15017,3876,1,29,4,122,146,14.790000000000001,7.829999999999998,0.5292,0,3,0,0,0,0,0,1,0,0,0,0,0,0
15031,9489,1,18,1,263,120,13.27,6.760000000000001,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0
15069,7625,1,38,18,66,318,27.560000000000002,16.480000000000004,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
15085,8574,1,60,23,74,245,19.24,12.540000000000001,0.525,0,4,0,0,0,1,0,0,0,0,0,0,0,0
15102,11585,1,20,19,157,211,19.500000000000004,14.879999999999997,0.8099999999999999,0,3,0,0,0,0,0,1,0,0,0,0,0,0
15134,2510,1,30,22,70,125,12.19,11.459999999999999,4.6995000000000005,0,12,0,0,0,0,0,0,0,0,1,0,0,0
15171,1913,1,22,10,241,128,9.35,6.759999999999999,0.2574,0,11,0,1,0,0,0,0,0,0,0,0,0,0
15180,9632,1,35,16,59,138,7.869999999999999,9.559999999999999,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
15199,3289,1,28,21,108,293,18.299999999999997,11.259999999999998,2.025,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15242,2227,1,22,18,63,194,10.04,4.6499999999999995,0.6615000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15246,1345,1,46,13,98,382,28.5,17.75,3.5885999999999996,0,5,0,0,0,0,1,0,0,0,0,0,0,0
15322,6147,1,48,12,30,577,10.259999999999998,6.67,4.6575,0,12,0,0,0,0,0,0,0,0,1,0,0,0
15346,7654,1,28,10,123,91,9.770000000000001,4.6899999999999995,12.6,0,12,0,0,0,0,0,0,0,0,1,0,0,0
15440,1,1,30,2,33,146,11.809999999999999,7.939999999999998,0.4644,0,3,0,0,0,0,0,1,0,0,0,0,0,0
15452,3335,1,58,5,442,352,26.569999999999997,14.069999999999999,2.1924,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15464,5424,1,45,18,58,302,22.23,15.11,0.828,0,4,0,0,0,1,0,0,0,0,0,0,0,0
15470,11845,1,32,23,37,209,7.099999999999999,8.709999999999999,0.2385,0,10,0,0,1,0,0,0,0,0,0,0,0,0
15480,4902,1,21,20,113,251,22.449999999999996,12.25,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
15592,6307,1,40,15,113,342,27.91,14.579999999999998,0.23490000000000005,0,6,0,0,0,0,0,0,0,0,0,1,0,0
15613,1965,1,61,25,246,189,22.580000000000002,14.500000000000002,6.264,0,9,1,0,0,0,0,0,0,0,0,0,0,0
15642,5708,1,76,25,293,88,4.0200000000000005,4.45,0.8460000000000001,0,9,1,0,0,0,0,0,0,0,0,0,0,0
15679,4671,1,28,13,68,261,11.279999999999998,7.77,0.8504999999999999,0,6,0,0,0,0,0,0,0,0,0,1,0,0
15690,8364,1,38,24,92,88,7.46,3.1,0.2952,0,10,0,0,1,0,0,0,0,0,0,0,0,0
15729,4615,1,34,20,122,292,28.909999999999993,19.27,0.2385,0,2,0,0,0,0,0,0,0,0,0,0,1,0
15734,4167,1,50,24,191,166,10.41,7.630000000000001,0.63,0,9,1,0,0,0,0,0,0,0,0,0,0,0
15789,387,1,24,11,162,28,2.0399999999999996,1.8599999999999999,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
15855,11539,1,65,21,26,30,1.73,2.0599999999999996,2.088,0,5,0,0,0,0,1,0,0,0,0,0,0,0
15911,7124,1,24,18,46,176,16.18,10.93,0.315,0,6,0,0,0,0,0,0,0,0,0,1,0,0
15918,2547,1,21,27,519,101,14.249999999999998,7.98,0.8460000000000001,0,5,0,0,0,0,1,0,0,0,0,0,0,0
15925,5903,1,52,13,17,482,5.069999999999999,5.64,4.428,0,12,0,0,0,0,0,0,0,0,1,0,0,0
15932,10404,1,30,15,45,97,9.73,6.71,0.486,0,2,0,0,0,0,0,0,0,0,0,0,1,0
15987,845,1,32,17,130,165,13.88,8.19,0.585,0,2,0,0,0,0,0,0,0,0,0,0,1,0
16015,8295,1,56,24,107,113,9.09,6.449999999999999,0.28800000000000003,0,9,1,0,0,0,0,0,0,0,0,0,0,0
16016,2597,1,70,10,87,200,16.619999999999997,10.74,0.666,0,11,0,1,0,0,0,0,0,0,0,0,0,0
16066,5208,1,48,26,6089,324,29.3,21.560000000000002,7.1819999999999995,0,7,0,0,0,0,0,0,1,0,0,0,0,0
16226,1528,1,40,18,98,183,22.040000000000003,13.599999999999998,1.9249,0,10,0,0,1,0,0,0,0,0,0,0,0,0
16324,3356,1,47,17,35,34,1.4800000000000002,1.36,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
16344,1669,1,70,14,40,450,14.289999999999997,8.389999999999997,15.2796,0,5,0,0,0,0,1,0,0,0,0,0,0,0
16353,8976,1,34,30,108,175,7.4300000000000015,7.35,1.2060000000000002,0,7,0,0,0,0,0,0,1,0,0,0,0,0
16434,5046,1,27,4,185,339,15.96,12.540000000000003,2.365,0,7,0,0,0,0,0,0,1,0,0,0,0,0
16468,7508,1,32,8,104,461,36.36999999999999,22.040000000000003,0.4635,0,9,1,0,0,0,0,0,0,0,0,0,0,0
16488,6944,1,21,6,129,294,21.25,12.429999999999998,0.27,0,7,0,0,0,0,0,0,1,0,0,0,0,0
16516,7589,1,65,15,57,72,4.329999999999999,3.55,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
16525,11019,1,28,14,77,200,25.489999999999995,12.719999999999999,2.7478,0,4,0,0,0,1,0,0,0,0,0,0,0,0
16530,2231,1,42,11,85,293,18.449999999999996,13.979999999999999,0.3627,0,7,0,0,0,0,0,0,1,0,0,0,0,0
16540,947,1,55,18,1559,243,18.869999999999997,8.94,1.53,0,5,0,0,0,0,1,0,0,0,0,0,0,0
16636,11317,1,42,17,40,146,10.85,11.07,0.1989,0,7,0,0,0,0,0,0,1,0,0,0,0,0
16646,450,1,18,11,74,200,9.809999999999999,7.219999999999999,0.8081999999999999,0,5,0,0,0,0,1,0,0,0,0,0,0,0
16682,11761,1,65,21,501,287,30.35000000000001,17.55,4.233,0,10,0,0,1,0,0,0,0,0,0,0,0,0
16684,5125,1,62,30,67,348,18.439999999999998,10.489999999999997,0.126,0,3,0,0,0,0,0,1,0,0,0,0,0,0
16711,11606,1,80,25,60,256,11.65,8.410000000000002,0.6534,0,11,0,1,0,0,0,0,0,0,0,0,0,0
16727,11652,1,49,25,363,312,13.3,10.779999999999998,1.062,0,9,1,0,0,0,0,0,0,0,0,0,0,0
16764,10671,1,50,21,23,137,9.95,9.499999999999998,2.2374,0,12,0,0,0,0,0,0,0,0,1,0,0,0
16783,10246,1,37,5,20,147,14.32,8.689999999999998,0.423,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16817,7180,1,38,7,1098,594,41.879999999999995,25.949999999999992,0.4545,1,9,1,0,0,0,0,0,0,0,0,0,0,0
16822,11832,1,73,4,39,131,8.86,7.569999999999998,0.468,0,7,0,0,0,0,0,0,1,0,0,0,0,0
16932,9342,1,37,18,923,393,27.64,14.899999999999999,1.3707000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16946,5591,1,18,24,105,102,15.65,7.03,0.0189,0,6,0,0,0,0,0,0,0,0,0,1,0,0
16977,4434,1,38,24,182,91,3.6599999999999997,2.3000000000000003,0.4176,0,11,0,1,0,0,0,0,0,0,0,0,0,0
16978,10316,1,28,22,82,349,26.220000000000002,19.559999999999995,1.0692,0,10,0,0,1,0,0,0,0,0,0,0,0,0
17008,9460,1,36,18,86,114,8.139999999999999,6.699999999999998,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
17025,4970,1,70,23,51,312,24.37,12.79,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
17061,5923,1,40,22,719,199,20.97,8.99,1.23,0,9,1,0,0,0,0,0,0,0,0,0,0,0
17063,3231,1,45,17,102,227,17.04,14.93,0.504,0,5,0,0,0,0,1,0,0,0,0,0,0,0
17065,810,1,75,11,47,150,11.559999999999999,8.469999999999997,0.945,0,7,0,0,0,0,0,0,1,0,0,0,0,0
17121,7335,1,49,4,48,203,13.39,9.650000000000002,0.5760000000000001,0,7,0,0,0,0,0,0,1,0,0,0,0,0
17125,27,1,28,19,32,77,9.19,4.9399999999999995,0.37800000000000006,0,2,0,0,0,0,0,0,0,0,0,0,1,0
17200,7188,1,19,18,73,209,13.74,13.270000000000001,0.5364,0,12,0,0,0,0,0,0,0,0,1,0,0,0
17237,8735,1,40,24,80,87,6.5,5.04,0.4518000000000001,0,12,0,0,0,0,0,0,0,0,1,0,0,0
17238,3429,1,23,8,100,328,28.940000000000005,20.16,0.315,0,7,0,0,0,0,0,0,1,0,0,0,0,0
17285,10062,1,22,20,39,333,30.840000000000003,16.509999999999998,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
17391,11841,1,40,21,23,165,12.789999999999997,11.779999999999998,0.2169,0,6,0,0,0,0,0,0,0,0,0,1,0,0
17393,2431,1,28,1,66,110,8.469999999999999,7.409999999999999,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0
17501,10066,1,48,14,1031,310,17.330000000000002,11.709999999999997,0.7542,0,9,1,0,0,0,0,0,0,0,0,0,0,0
17527,10573,1,25,12,494,274,20.999999999999996,11.910000000000002,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0
17531,9513,1,48,25,1321,581,52.18000000000001,28.819999999999997,0.2574,0,11,0,1,0,0,0,0,0,0,0,0,0,0
17565,4930,1,70,20,30,127,12.54,6.8100000000000005,0.099,0,11,0,1,0,0,0,0,0,0,0,0,0,0
17629,4545,1,67,16,165,164,8.579999999999998,7.6499999999999995,1.7127000000000001,0,12,0,0,0,0,0,0,0,0,1,0,0,0
17682,8006,1,41,15,122,237,15.63,9.53,0.2106,0,3,0,0,0,0,0,1,0,0,0,0,0,0
17686,3917,1,50,18,121,268,23.110000000000007,13.879999999999999,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
17761,4166,1,26,16,61,126,11.36,8.610000000000001,1.7379,0,12,0,0,0,0,0,0,0,0,1,0,0,0
17768,10963,1,60,15,79,92,5.879999999999998,4.409999999999999,0.279,0,2,0,0,0,0,0,0,0,0,0,0,1,0
17860,10209,1,56,21,378,211,12.51,8.780000000000001,0.37800000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17908,3103,1,38,8,16,218,11.68,10.02,0.5724,0,11,0,1,0,0,0,0,0,0,0,0,0,0
17919,4106,1,56,21,155,157,9.540000000000003,5.239999999999999,1.3158,0,6,0,0,0,0,0,0,0,0,0,1,0,0
17941,1124,1,29,28,30,45,3.27,4.3,0.945,0,7,0,0,0,0,0,0,1,0,0,0,0,0
17991,994,1,60,22,33,182,14.959999999999999,8.579999999999998,0.42840000000000006,0,10,0,0,1,0,0,0,0,0,0,0,0,0
18005,10850,1,56,7,96,281,19.77,14.489999999999998,0.3879,1,11,0,1,0,0,0,0,0,0,0,0,0,0
18010,3523,1,42,7,322,318,19.249999999999996,13.549999999999997,2.8677,1,11,0,1,0,0,0,0,0,0,0,0,0,0
18026,10404,1,65,15,14,22,1.03,1.0999999999999999,0.486,0,2,0,0,0,0,0,0,0,0,0,0,1,0
18037,3,1,28,13,89,300,23.150000000000002,15.229999999999999,1.971,0,2,0,0,0,0,0,0,0,0,0,0,1,0
18044,1009,1,30,25,126,180,8.059999999999999,8.12,0.36,0,9,1,0,0,0,0,0,0,0,0,0,0,0
18051,6983,1,65,13,95,760,12.090000000000002,7.680000000000001,5.507999999999999,0,2,0,0,0,0,0,0,0,0,0,0,1,0
18118,8698,1,38,20,14,566,7.43,5.97,5.20425,0,6,0,0,0,0,0,0,0,0,0,1,0,0
18129,1113,1,66,4,166,175,10.509999999999998,6.999999999999999,1.5550000000000002,0,7,0,0,0,0,0,0,1,0,0,0,0,0
18169,1595,1,26,8,271,180,17.87,12.219999999999997,0.4581,0,11,0,1,0,0,0,0,0,0,0,0,0,0
18229,1544,1,29,13,7,90,6.77,9.66,0.315,0,12,0,0,0,0,0,0,0,0,1,0,0,0
18262,4296,1,35,8,2,64,13.64,3.07,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
18280,5867,1,35,11,113,211,12.78,13.920000000000002,0.3627,0,7,0,0,0,0,0,0,1,0,0,0,0,0
18341,1,1,70,2,29,130,9.95,6.229999999999999,0.4644,0,3,0,0,0,0,0,1,0,0,0,0,0,0
18373,7665,1,34,27,86,194,14.129999999999999,9.4,1.9141000000000001,0,10,0,0,1,0,0,0,0,0,0,0,0,0
18416,984,1,36,24,35,256,8.64,5.61,9.095299999999998,0,12,0,0,0,0,0,0,0,0,1,0,0,0
18437,2090,1,62,28,11,104,5.3,5.419999999999999,0.6048,0,12,0,0,0,0,0,0,0,0,1,0,0,0
18449,2011,1,65,7,157,272,19.940000000000005,13.969999999999999,0.7110000000000001,1,11,0,1,0,0,0,0,0,0,0,0,0,0
18454,3448,1,33,18,9,51,3.95,3.8000000000000003,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
18502,4935,1,72,24,41,306,26.72,17.830000000000002,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
18561,11251,1,43,16,52,196,13.79,9.45,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
18584,11062,1,55,22,452,222,20.94,11.739999999999998,0.2916,0,11,0,1,0,0,0,0,0,0,0,0,0,0
18637,3456,1,38,21,97,200,13.58,8.299999999999999,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
18641,4414,1,30,8,186,167,12.97,11.24,1.4805000000000001,0,8,0,0,0,0,0,0,0,1,0,0,0,0
18694,11253,1,48,7,326,155,20.81,11.139999999999997,2.7567000000000004,1,11,0,1,0,0,0,0,0,0,0,0,0,0
18722,1566,1,48,21,21,47,4.32,2.7300000000000004,0.38159999999999994,0,6,0,0,0,0,0,0,0,0,0,1,0,0
18799,11849,1,36,14,66,134,7.419999999999999,7.059999999999999,0.279,0,8,0,0,0,0,0,0,0,1,0,0,0,0
18836,7234,1,55,20,38,149,5.86,5.239999999999999,0.8640000000000001,0,6,0,0,0,0,0,0,0,0,0,1,0,0
18884,4286,1,21,23,25,217,18.590000000000003,12.73,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
19008,9699,1,61,17,26,97,6.64,6.209999999999999,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
19038,7095,1,35,24,50,109,17.259999999999998,17.9,8.805,0,11,0,1,0,0,0,0,0,0,0,0,0,0
19052,1870,1,21,29,101,252,22.419999999999998,16.65,0.252,0,10,0,0,1,0,0,0,0,0,0,0,0,0
19068,11013,1,38,30,805,166,20.5,6.139999999999999,0.396,0,7,0,0,0,0,0,0,1,0,0,0,0,0
19097,3096,1,48,21,787,221,25.76,9.139999999999999,0.6714,0,6,0,0,0,0,0,0,0,0,0,1,0,0
19124,10139,1,40,30,445,126,14.94,9.67,0.7020000000000001,0,7,0,0,0,0,0,0,1,0,0,0,0,0
19142,4017,1,38,11,1942,2116,11.21,8.629999999999999,19.359,0,12,0,0,0,0,0,0,0,0,1,0,0,0
19149,10287,1,25,29,86,216,17.46,12.179999999999998,0.2232,0,10,0,0,1,0,0,0,0,0,0,0,0,0
19165,10576,1,60,22,40,226,24.26,14.860000000000001,0.2115,0,11,0,1,0,0,0,0,0,0,0,0,0,0
19175,2164,1,25,25,263,244,16.129999999999995,12.06,0.8370000000000001,0,9,1,0,0,0,0,0,0,0,0,0,0,0
19256,2090,1,18,28,8,92,4.64,4.779999999999999,0.6048,0,12,0,0,0,0,0,0,0,0,1,0,0,0
19261,10395,1,29,14,32,205,12.909999999999998,6.789999999999998,0.9918,0,8,0,0,0,0,0,0,0,1,0,0,0,0
19307,6734,1,46,4,42,143,12.409999999999997,6.699999999999999,0.234,0,3,0,0,0,0,0,1,0,0,0,0,0,0
19314,500,1,25,18,72,107,8.329999999999998,7.079999999999998,0.38159999999999994,0,10,0,0,1,0,0,0,0,0,0,0,0,0
19326,9466,1,45,8,18,192,17.29,11.129999999999999,0.44190000000000007,0,11,0,1,0,0,0,0,0,0,0,0,0,0
19331,1568,1,32,24,61,73,5.95,3.8999999999999995,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
19345,3264,1,50,16,143,458,38.02,20.84,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
19381,700,1,45,11,28,161,12.679999999999998,8.72,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
19402,4468,1,48,29,56,212,15.06,10.419999999999998,4.356,0,5,0,0,0,0,1,0,0,0,0,0,0,0
19410,1387,1,19,16,86,200,14.87,9.7,0.6408,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19422,2379,1,30,6,65,213,18.889999999999997,13.329999999999998,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
19457,10415,1,25,28,434,187,10.429999999999998,7.440000000000001,0.675,0,7,0,0,0,0,0,0,1,0,0,0,0,0
19477,1134,1,30,6,888,182,15.489999999999997,10.39,0.387,0,11,0,1,0,0,0,0,0,0,0,0,0,0
19503,4975,1,18,12,244,381,27.94,16.58,0.09,0,10,0,0,1,0,0,0,0,0,0,0,0,0
19526,1539,1,28,19,354,327,12.240000000000002,10.44,2.6172,0,7,0,0,0,0,0,0,1,0,0,0,0,0
19531,11585,1,18,19,197,213,18.270000000000003,14.08,0.9099999999999999,0,3,0,0,0,0,0,1,0,0,0,0,0,0
19545,2161,1,22,2,41,122,8.64,4.15,0.27,0,6,0,0,0,0,0,0,0,0,0,1,0,0
19549,6899,1,72,29,601,217,28.52,12.219999999999999,0.612,0,5,0,0,0,0,1,0,0,0,0,0,0,0
19568,1903,1,46,6,29,171,12.210000000000003,9.290000000000001,0.7020000000000001,0,11,0,1,0,0,0,0,0,0,0,0,0,0
19582,11278,1,20,28,67,147,10.799999999999999,7.349999999999999,0.46900000000000003,0,3,0,0,0,0,0,1,0,0,0,0,0,0
19592,5478,1,32,10,2,118,10.079999999999997,5.619999999999999,0.4239,0,9,1,0,0,0,0,0,0,0,0,0,0,0
19595,8157,1,40,28,736,199,18.74,10.099999999999998,1.8,0,7,0,0,0,0,0,0,1,0,0,0,0,0
19597,5617,1,42,15,68,293,39.09,19.770000000000003,3.2445999999999997,0,4,0,0,0,1,0,0,0,0,0,0,0,0
19620,9473,1,67,27,40,239,25.84,15.279999999999998,1.5282000000000002,0,11,0,1,0,0,0,0,0,0,0,0,0,0
19657,7600,1,28,4,59,171,13.610000000000001,9.379999999999999,0.9234,0,3,0,0,0,0,0,1,0,0,0,0,0,0
19675,8172,1,19,25,44,173,9.63,7.43,1.035,0,9,1,0,0,0,0,0,0,0,0,0,0,0
19681,5003,1,48,8,6157,211,16.43,14.079999999999995,7.755,0,8,0,0,0,0,0,0,0,1,0,0,0,0
19682,1282,1,75,18,283,303,23.539999999999996,12.45,1.1925,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19695,11272,1,48,13,302,835,13.45,9.709999999999999,2.908,0,12,0,0,0,0,0,0,0,0,1,0,0,0
19729,2480,1,23,22,33,177,29.02,9.299999999999999,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
19778,6769,1,30,21,723,166,14.259999999999996,7.649999999999999,2.0116000000000005,0,6,0,0,0,0,0,0,0,0,0,1,0,0
19796,5253,1,65,20,108,212,20.93,13.509999999999998,0.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19827,6626,1,59,29,87,97,4.569999999999999,3.7,2.66,0,5,0,0,0,0,1,0,0,0,0,0,0,0
19896,7726,1,42,25,143,337,29.85,19.829999999999995,0.42480000000000007,0,11,0,1,0,0,0,0,0,0,0,0,0,0
19944,8151,1,23,21,260,113,14.269999999999998,6.340000000000001,0.486,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20001,10908,1,32,28,53,100,7.449999999999999,5.16,1.4382,0,11,0,1,0,0,0,0,0,0,0,0,0,0
20018,7750,1,22,26,19,109,9.64,7.49,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
20025,8081,1,24,30,90,195,12.93,10.739999999999998,0.315,0,7,0,0,0,0,0,0,1,0,0,0,0,0
20056,6649,1,29,26,440,186,16,12.65,0.207,0,7,0,0,0,0,0,0,1,0,0,0,0,0
20063,8802,1,45,18,115,117,12.720000000000002,8.55,0.2169,0,10,0,0,1,0,0,0,0,0,0,0,0,0
20100,8172,1,48,25,28,105,6.449999999999998,2.5999999999999996,1.035,0,9,1,0,0,0,0,0,0,0,0,0,0,0
20129,2487,1,53,28,62,157,12.839999999999996,7.08,0.6174,0,12,0,0,0,0,0,0,0,0,1,0,0,0
20189,6238,1,58,22,331,140,14.040000000000004,7.7799999999999985,0.37800000000000006,0,9,1,0,0,0,0,0,0,0,0,0,0,0
