SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_7,adm2_1,adm2_2,adm2_4,adm2_3,adm2_6,adm2_8,adm2_5
14147,7003,2,35,6,498,70,15.809999999999999,5.06,0,6,0,0,0,0,0,1,0,0
14173,1482,1,51,28,18,127,10.340000000000002,6.6899999999999995,0,1,0,1,0,0,0,0,0,0
14174,10304,1,77,8,14,57,7.1,4.5600000000000005,0,8,0,0,0,0,0,0,1,0
14178,11268,1,32,14,835,244,19.000000000000004,6.5200000000000005,0,2,0,0,1,0,0,0,0,0
14180,9278,1,34,28,87,235,13.6,10.6,0,7,1,0,0,0,0,0,0,0
14191,4092,2,36,13,166,86,12.179999999999998,7.19,0,5,0,0,0,0,0,0,0,1
14215,9829,1,30,29,104,90,6.499999999999999,5.11,0,4,0,0,0,1,0,0,0,0
14279,11283,2,27,2,113,187,10.98,6.279999999999999,0,3,0,0,0,0,1,0,0,0
14297,1340,2,50,11,83,137,13.180000000000001,7.119999999999999,0,2,0,0,1,0,0,0,0,0
14308,1358,1,50,28,19,117,9.549999999999999,5.23,0,6,0,0,0,0,0,1,0,0
14314,4842,2,40,25,5,85,9.72,6.72,0,4,0,0,0,1,0,0,0,0
14320,3814,2,20,26,349,130,8.479999999999999,4.930000000000001,0,7,1,0,0,0,0,0,0,0
14328,6821,2,71,20,0,42,4.579999999999999,3.71,0,8,0,0,0,0,0,0,1,0
14381,7592,2,48,23,34,84,6.9799999999999995,5.72,0,3,0,0,0,0,1,0,0,0
14403,6182,1,60,14,14,90,4.539999999999999,3.9,0,8,0,0,0,0,0,0,1,0
14419,11583,2,45,8,133,88,5.3,4.96,0,6,0,0,0,0,0,1,0,0
14435,1444,2,40,12,20,231,8.049999999999999,5.52,0,6,0,0,0,0,0,1,0,0
14455,6490,1,48,23,2961,131,13.180000000000003,4.890000000000001,0,1,0,1,0,0,0,0,0,0
14462,9429,2,21,28,3986,168,20.74,13.72,0,3,0,0,0,0,1,0,0,0
14464,11327,2,60,6,0,45,4.069999999999999,3.46,0,6,0,0,0,0,0,1,0,0
14498,11717,2,24,16,1,87,6.36,5.260000000000001,0,5,0,0,0,0,0,0,0,1
14499,3673,2,49,9,730,31,3.02,3.3099999999999996,0,8,0,0,0,0,0,0,1,0
14505,9755,2,20,6,10,59,7.52,4.469999999999999,0,6,0,0,0,0,0,1,0,0
14508,9254,1,42,24,497,140,12.489999999999998,5.3100000000000005,0,3,0,0,0,0,1,0,0,0
14514,8223,1,70,11,1,78,8.409999999999998,5.82,0,8,0,0,0,0,0,0,1,0
14540,2627,2,22,20,1,116,9.690000000000001,7.39,0,8,0,0,0,0,0,0,1,0
14545,5358,1,20,23,100,99,7.63,5.49,0,1,0,1,0,0,0,0,0,0
14551,2811,2,40,24,319,229,10.379999999999999,5.67,0,3,0,0,0,0,1,0,0,0
14555,9404,2,28,26,3,96,4.779999999999999,4.7299999999999995,0,7,1,0,0,0,0,0,0,0
14564,240,2,22,30,147,91,9.429999999999998,6.2799999999999985,0,6,0,0,0,0,0,1,0,0
14577,5942,2,64,5,9,82,6.8100000000000005,4.9799999999999995,0,7,1,0,0,0,0,0,0,0
14592,815,1,30,12,0,55,5.039999999999999,4.18,0,4,0,0,0,1,0,0,0,0
14594,11562,2,27,23,608,110,17.689999999999998,4.989999999999999,0,1,0,1,0,0,0,0,0,0
14610,510,2,40,19,15,81,3.5999999999999996,4.3999999999999995,0,7,1,0,0,0,0,0,0,0
14630,10978,2,35,21,1,104,10.89,5.739999999999998,0,3,0,0,0,0,1,0,0,0
14644,11404,1,70,11,16,85,6.019999999999999,5.1,0,1,0,1,0,0,0,0,0,0
14679,6190,2,25,3,25,45,2.5100000000000002,2.79,0,7,1,0,0,0,0,0,0,0
14688,9368,2,23,5,14,59,4.279999999999999,4.03,0,7,1,0,0,0,0,0,0,0
14706,627,1,66,1,62,253,10.37,7.05,1,6,0,0,0,0,0,1,0,0
14711,11540,2,30,9,300,239,9.540000000000001,6.139999999999999,0,4,0,0,0,1,0,0,0,0
14721,10245,1,59,25,1,96,14.709999999999999,9.28,0,8,0,0,0,0,0,0,1,0
14729,2201,1,34,17,11,100,8.19,5.54,0,7,1,0,0,0,0,0,0,0
14739,8682,1,70,13,2,105,7.6499999999999995,5.81,0,2,0,0,1,0,0,0,0,0
14741,2238,2,30,26,1,47,3.0300000000000002,3.1,0,5,0,0,0,0,0,0,0,1
14749,681,1,35,22,77,233,7.550000000000001,5.099999999999999,0,5,0,0,0,0,0,0,0,1
14776,5622,1,60,24,0,78,5.14,5.819999999999999,0,7,1,0,0,0,0,0,0,0
14787,10304,1,40,8,14,66,7.739999999999998,5.569999999999999,0,8,0,0,0,0,0,0,1,0
14788,9272,2,65,8,73,1841,12.119999999999997,7.859999999999999,0,1,0,1,0,0,0,0,0,0
14789,5945,2,52,23,64,150,13.430000000000001,9.35,0,3,0,0,0,0,1,0,0,0
14790,9680,1,19,2,16,140,7.419999999999998,4.75,0,6,0,0,0,0,0,1,0,0
14798,5017,1,34,9,4,71,4.47,4.33,0,2,0,0,1,0,0,0,0,0
14806,773,1,23,14,419,251,12.129999999999999,6.1899999999999995,0,1,0,1,0,0,0,0,0,0
14841,10511,1,18,23,2312,191,15.889999999999997,7.68,0,1,0,1,0,0,0,0,0,0
14856,407,2,30,23,0,24,6.71,3.17,0,8,0,0,0,0,0,0,1,0
14866,7571,2,75,10,367,48,2.8099999999999996,2.3,0,6,0,0,0,0,0,1,0,0
14868,7150,2,29,10,17,137,5.71,4.37,0,4,0,0,0,1,0,0,0,0
14898,9232,1,66,6,96,214,18.17,8.71,0,1,0,1,0,0,0,0,0,0
14899,10704,1,48,11,2,162,19.74,12.7,0,4,0,0,0,1,0,0,0,0
14950,8682,2,27,13,1,94,6.68,5.24,0,2,0,0,1,0,0,0,0,0
14955,7907,1,29,5,254,164,7.289999999999999,3.6900000000000004,0,7,1,0,0,0,0,0,0,0
14988,1395,2,36,24,536,90,14.849999999999998,6.750000000000001,0,7,1,0,0,0,0,0,0,0
15004,4515,2,20,1,0,48,8.78,4.75,1,6,0,0,0,0,0,1,0,0
15026,11407,1,50,2,37,82,12.360000000000001,4.83,0,6,0,0,0,0,0,1,0,0
15042,7311,2,24,1,479,316,14.53,6.019999999999999,1,3,0,0,0,0,1,0,0,0
15068,3549,2,65,10,40,287,9.469999999999999,5.5200000000000005,0,6,0,0,0,0,0,1,0,0
15070,9065,1,40,2,4,146,9.459999999999999,5.37,0,6,0,0,0,0,0,1,0,0
15071,11160,2,24,12,1,50,3.95,3.57,0,4,0,0,0,1,0,0,0,0
15079,949,2,23,24,156,58,8.54,3.06,0,3,0,0,0,0,1,0,0,0
15099,3382,2,28,26,10,74,6.17,4.72,0,7,1,0,0,0,0,0,0,0
15105,9646,1,20,12,303,213,9.58,5.989999999999998,0,1,0,1,0,0,0,0,0,0
15120,6719,2,28,14,82,269,15.729999999999999,6.499999999999999,0,1,0,1,0,0,0,0,0,0
15130,1533,1,48,29,2,113,14.38,8.979999999999999,0,3,0,0,0,0,1,0,0,0
15154,3698,2,30,13,27,115,7.879999999999999,5.589999999999999,0,1,0,1,0,0,0,0,0,0
15157,11829,2,23,26,90,68,9.91,5.6099999999999985,0,1,0,1,0,0,0,0,0,0
15178,211,1,24,16,0,94,8.85,6.58,0,5,0,0,0,0,0,0,0,1
15209,10855,1,18,13,25,41,3.8800000000000003,3.18,0,2,0,0,1,0,0,0,0,0
15217,1685,1,55,9,3,123,11.320000000000002,6.199999999999999,0,1,0,1,0,0,0,0,0,0
15229,6240,2,62,12,768,105,9.05,4.39,0,1,0,1,0,0,0,0,0,0
15279,4428,1,40,6,103,173,12.919999999999998,6.22,0,6,0,0,0,0,0,1,0,0
15287,1368,2,18,26,90,144,8.85,6.039999999999998,0,1,0,1,0,0,0,0,0,0
15320,10511,1,22,23,2312,191,15.889999999999997,7.679999999999999,0,1,0,1,0,0,0,0,0,0
15327,4367,2,34,28,6,117,9.94,4.1899999999999995,0,6,0,0,0,0,0,1,0,0
15339,943,1,36,17,21,57,3.35,4.16,0,2,0,0,1,0,0,0,0,0
15350,327,2,37,8,6,79,5.3500000000000005,4.57,0,6,0,0,0,0,0,1,0,0
15364,11405,2,29,6,51,151,12.85,7.339999999999999,0,3,0,0,0,0,1,0,0,0
15402,8082,2,36,9,0,76,4.25,5.39,0,4,0,0,0,1,0,0,0,0
15418,11383,2,61,6,50,178,9.23,5,0,6,0,0,0,0,0,1,0,0
15463,3042,2,65,13,13,253,13.950000000000001,7.529999999999999,0,4,0,0,0,1,0,0,0,0
15465,6258,2,38,16,8,81,12.9,5.619999999999999,0,3,0,0,0,0,1,0,0,0
15508,11383,2,20,6,27,101,6.639999999999999,4.35,0,6,0,0,0,0,0,1,0,0
15512,784,2,27,14,0,70,6.98,4.87,0,2,0,0,1,0,0,0,0,0
15520,3024,2,35,26,10,69,5.889999999999999,4.54,0,5,0,0,0,0,0,0,0,1
15575,3698,2,58,13,27,110,7.509999999999999,5.01,0,1,0,1,0,0,0,0,0,0
15584,4055,2,30,23,719,86,6.390000000000001,4.329999999999999,0,1,0,1,0,0,0,0,0,0
15597,3984,2,57,30,142,214,10.690000000000001,5.0600000000000005,0,6,0,0,0,0,0,1,0,0
15614,9309,2,44,2,0,79,9.149999999999999,3.7700000000000005,0,6,0,0,0,0,0,1,0,0
15615,11055,2,20,11,281,174,6.8199999999999985,5.22,0,1,0,1,0,0,0,0,0,0
15631,5197,2,23,7,250,83,12.27,6.34,1,6,0,0,0,0,0,1,0,0
15633,9232,2,28,6,91,156,13.969999999999997,5.090000000000001,0,1,0,1,0,0,0,0,0,0
15641,3144,2,37,23,100,225,17.38,6.369999999999999,0,3,0,0,0,0,1,0,0,0
15664,4336,2,75,10,255,273,13.199999999999998,7.549999999999999,0,2,0,0,1,0,0,0,0,0
15669,8379,1,18,12,4,133,10.139999999999999,7.5600000000000005,0,6,0,0,0,0,0,1,0,0
15688,9367,2,40,17,201,152,7.660000000000001,4.39,0,7,1,0,0,0,0,0,0,0
15692,1565,1,47,10,48,381,14.91,9.280000000000001,0,6,0,0,0,0,0,1,0,0
15693,11721,2,55,14,28,94,9.610000000000001,6.31,0,8,0,0,0,0,0,0,1,0
15741,843,1,35,8,10,261,19.28,12.790000000000001,0,1,0,1,0,0,0,0,0,0
15776,9936,1,38,1,90,121,8.31,6.640000000000001,1,3,0,0,0,0,1,0,0,0
15815,3629,2,30,15,0,45,3.98,3.8899999999999997,0,8,0,0,0,0,0,0,1,0
15817,584,1,34,2,1,70,13.93,6.01,0,6,0,0,0,0,0,1,0,0
15825,1219,1,45,6,8,74,4.43,4.61,0,6,0,0,0,0,0,1,0,0
15909,11385,1,50,8,5,168,9.58,6.05,0,1,0,1,0,0,0,0,0,0
15921,2712,2,45,6,76,96,6.589999999999998,5.77,0,4,0,0,0,1,0,0,0,0
15936,6254,1,37,19,2710,195,15.21,8.95,0,3,0,0,0,0,1,0,0,0
15943,11431,1,37,13,44,150,13.86,10.920000000000002,0,1,0,1,0,0,0,0,0,0
15972,10405,1,29,10,648,193,7.1,5.06,0,8,0,0,0,0,0,0,1,0
15981,11328,2,26,1,40,216,15.999999999999996,9.719999999999999,1,6,0,0,0,0,0,1,0,0
15982,5101,2,38,16,47,53,5.190000000000001,2.84,0,3,0,0,0,0,1,0,0,0
16004,2628,2,35,15,156,184,11.889999999999999,7.429999999999999,0,2,0,0,1,0,0,0,0,0
16014,9884,2,23,24,59,119,15.190000000000003,7.080000000000001,0,3,0,0,0,0,1,0,0,0
16023,3299,2,35,24,34,132,15.469999999999999,8.79,0,3,0,0,0,0,1,0,0,0
16034,4696,2,32,5,50,126,21.41,4.79,0,6,0,0,0,0,0,1,0,0
16046,4720,1,70,15,851,261,26.460000000000004,7.039999999999999,0,2,0,0,1,0,0,0,0,0
16067,4929,1,48,29,17,133,13.589999999999996,8.18,0,3,0,0,0,0,1,0,0,0
16097,9539,1,30,28,24,162,10.339999999999998,5.069999999999999,0,6,0,0,0,0,0,1,0,0
16113,131,2,50,21,168,138,9.54,5.44,0,1,0,1,0,0,0,0,0,0
16119,8494,1,45,7,515,331,23.73,6.649999999999999,1,3,0,0,0,0,1,0,0,0
16182,4476,2,74,13,225,214,13.920000000000002,6.409999999999998,0,4,0,0,0,1,0,0,0,0
16199,303,2,40,27,125,70,12.26,4.8,0,4,0,0,0,1,0,0,0,0
16206,806,1,45,2,493,137,15.33,3.9699999999999998,0,1,0,1,0,0,0,0,0,0
16227,9757,2,26,17,17,54,4.5600000000000005,3.41,0,5,0,0,0,0,0,0,0,1
16230,10661,1,58,13,19,105,12.909999999999998,6.32,0,1,0,1,0,0,0,0,0,0
16244,902,1,50,8,446,46,3.86,3.7,0,8,0,0,0,0,0,0,1,0
16249,128,2,27,23,1,69,6.6000000000000005,4.789999999999999,0,5,0,0,0,0,0,0,0,1
16261,4663,2,19,19,380,253,15.489999999999998,6.26,0,8,0,0,0,0,0,0,1,0
16294,7033,1,47,28,2,110,8.21,7.170000000000001,0,7,1,0,0,0,0,0,0,0
16367,9355,1,35,17,355,49,8.78,4.66,0,2,0,0,1,0,0,0,0,0
16372,2996,1,45,26,31,202,12.07,6.2299999999999995,0,7,1,0,0,0,0,0,0,0
16392,2156,2,19,17,117,204,6.049999999999999,5.72,0,3,0,0,0,0,1,0,0,0
16396,5653,1,47,10,39,113,9.490000000000002,7.02,0,1,0,1,0,0,0,0,0,0
16429,1777,2,45,20,8,176,5.43,4.14,0,5,0,0,0,0,0,0,0,1
16454,3804,1,18,5,16,73,4.510000000000001,4.459999999999999,0,8,0,0,0,0,0,0,1,0
16495,8125,1,30,11,11,100,6.409999999999998,5.33,0,8,0,0,0,0,0,0,1,0
16497,11015,2,45,14,256,290,23.100000000000005,12.83,0,4,0,0,0,1,0,0,0,0
16527,7577,2,27,14,3,146,15.379999999999999,10.57,0,8,0,0,0,0,0,0,1,0
16528,6786,2,29,24,629,77,17.71,5.489999999999999,0,5,0,0,0,0,0,0,0,1
16532,8995,2,50,26,5,82,8.01,6.2,0,5,0,0,0,0,0,0,0,1
16546,11070,1,30,8,4,44,2.5900000000000003,3.2699999999999996,0,6,0,0,0,0,0,1,0,0
16547,9959,2,35,24,13,101,15.540000000000001,8.32,0,3,0,0,0,0,1,0,0,0
16548,5956,2,45,2,44,91,11.429999999999998,5.929999999999999,0,1,0,1,0,0,0,0,0,0
16560,6165,2,30,8,10,94,7.02,5.049999999999999,0,1,0,1,0,0,0,0,0,0
16582,4345,2,22,14,7,147,16.28,7.46,0,4,0,0,0,1,0,0,0,0
16612,7735,1,32,3,0,86,7.779999999999999,6.66,0,7,1,0,0,0,0,0,0,0
16659,6199,2,38,15,52,36,3.86,2.3,0,4,0,0,0,1,0,0,0,0
16662,2927,1,22,14,896,122,20.76,5.09,0,2,0,0,1,0,0,0,0,0
16676,11802,2,35,14,3,91,9.37,6.67,0,8,0,0,0,0,0,0,1,0
16681,7907,2,47,5,210,116,5.3100000000000005,2.75,0,7,1,0,0,0,0,0,0,0
16699,11407,1,22,2,37,82,12.340000000000002,4.829999999999999,0,6,0,0,0,0,0,1,0,0
16700,11121,2,45,14,46,94,13.529999999999998,8.98,0,4,0,0,0,1,0,0,0,0
16730,3614,2,40,25,2745,101,9.77,5.2,0,4,0,0,0,1,0,0,0,0
16732,667,1,45,12,517,317,19.21,8.889999999999999,0,1,0,1,0,0,0,0,0,0
16754,2552,1,19,10,744,445,21.62,10.389999999999999,0,4,0,0,0,1,0,0,0,0
16760,9786,2,45,2,976,144,11.979999999999999,6.599999999999999,0,3,0,0,0,0,1,0,0,0
16779,783,2,28,13,7,31,3.2299999999999995,1.98,0,7,1,0,0,0,0,0,0,0
16803,1206,2,36,10,8,36,5.43,3.1500000000000004,0,6,0,0,0,0,0,1,0,0
16804,11873,1,40,14,2,119,17.12,11.62,0,4,0,0,0,1,0,0,0,0
16819,7943,2,60,12,33,191,11.540000000000003,5.570000000000001,0,1,0,1,0,0,0,0,0,0
16824,6635,1,52,24,61,169,17.84,11.37,0,3,0,0,0,0,1,0,0,0
16828,843,1,28,8,10,261,19.28,12.790000000000001,0,1,0,1,0,0,0,0,0,0
16830,2407,1,38,9,678,28,1.75,2.44,0,8,0,0,0,0,0,0,1,0
16854,9377,1,54,21,9,107,5.88,5.91,0,8,0,0,0,0,0,0,1,0
16858,1116,2,36,23,44,68,5.43,4.430000000000001,0,7,1,0,0,0,0,0,0,0
16877,1803,2,24,15,1348,41,4.849999999999999,2.939999999999999,0,4,0,0,0,1,0,0,0,0
16883,9296,1,62,26,1,161,17.51,12.47,0,7,1,0,0,0,0,0,0,0
16912,5076,1,43,4,8,91,9.84,6.739999999999999,0,8,0,0,0,0,0,0,1,0
16923,8675,1,60,5,1,102,11.879999999999999,8.819999999999999,0,8,0,0,0,0,0,0,1,0
16933,4441,1,56,14,83,136,9.3,6.649999999999999,0,4,0,0,0,1,0,0,0,0
16935,783,1,32,13,10,45,3.92,2.65,0,7,1,0,0,0,0,0,0,0
16939,553,2,45,14,0,59,6.619999999999999,4.9799999999999995,0,4,0,0,0,1,0,0,0,0
16943,8651,1,43,12,32,75,6.6499999999999995,4.740000000000001,0,2,0,0,1,0,0,0,0,0
16949,3982,2,31,19,681,199,7.89,5.369999999999999,0,8,0,0,0,0,0,0,1,0
16951,2799,2,45,25,5,87,9.670000000000002,5.609999999999999,0,3,0,0,0,0,1,0,0,0
16964,11055,2,20,11,281,174,6.819999999999999,5.22,0,1,0,1,0,0,0,0,0,0
16973,9946,2,34,26,9,282,10.76,6.4,0,7,1,0,0,0,0,0,0,0
16974,7606,2,34,7,1,50,5.579999999999999,3.72,1,6,0,0,0,0,0,1,0,0
16997,9542,1,55,19,151,214,10.360000000000001,7.68,0,7,1,0,0,0,0,0,0,0
17005,6671,2,36,19,273,180,7.18,4.4399999999999995,0,7,1,0,0,0,0,0,0,0
17010,11383,1,24,6,33,102,5.9399999999999995,3.96,0,6,0,0,0,0,0,1,0,0
17040,4208,2,38,12,878,220,5.930000000000001,3.77,0,8,0,0,0,0,0,0,1,0
17041,7907,2,82,5,117,88,5.12,2.7800000000000002,0,7,1,0,0,0,0,0,0,0
17060,8228,2,42,23,0,83,11.17,7.2,0,3,0,0,0,0,1,0,0,0
17077,3371,1,44,22,2,73,6.07,5.02,0,5,0,0,0,0,0,0,0,1
17097,10782,1,43,17,20,108,8.319999999999999,4.71,0,5,0,0,0,0,0,0,0,1
17107,3447,2,23,17,108,101,5.4399999999999995,3.72,0,2,0,0,1,0,0,0,0,0
17112,400,2,42,29,111,125,10.280000000000003,5.5299999999999985,0,4,0,0,0,1,0,0,0,0
17134,3570,2,80,5,10,43,2.9099999999999997,2.05,0,7,1,0,0,0,0,0,0,0
17137,212,2,80,13,23,75,4.599999999999999,2.9699999999999993,0,2,0,0,1,0,0,0,0,0
17140,4479,2,75,23,124,48,3.4200000000000004,2.5399999999999996,0,8,0,0,0,0,0,0,1,0
17172,7276,2,28,15,31,133,14.329999999999997,8.94,0,2,0,0,1,0,0,0,0,0
17180,10939,2,25,11,41,688,6.23,6.94,0,4,0,0,0,1,0,0,0,0
17206,1951,2,36,23,50,110,6.04,5.02,0,5,0,0,0,0,0,0,0,1
17213,7437,2,24,14,32,72,4.86,4.22,0,4,0,0,0,1,0,0,0,0
17217,9878,2,52,7,12,156,13.259999999999996,7.549999999999999,1,6,0,0,0,0,0,1,0,0
17227,3471,2,38,6,298,326,14.350000000000001,8.04,0,1,0,1,0,0,0,0,0,0
17266,4680,1,48,14,1477,203,11.290000000000001,6,0,1,0,1,0,0,0,0,0,0
17286,7673,2,24,19,212,129,12.549999999999999,5.419999999999999,0,7,1,0,0,0,0,0,0,0
17303,6528,1,24,21,15,72,5.8999999999999995,4.37,0,8,0,0,0,0,0,0,1,0
17305,10968,1,27,25,27,99,8.37,6.569999999999999,0,1,0,1,0,0,0,0,0,0
17320,1659,2,38,20,0,53,5.7299999999999995,4.859999999999999,0,8,0,0,0,0,0,0,1,0
17338,667,2,32,12,517,306,18.4,7.62,0,1,0,1,0,0,0,0,0,0
17345,9946,1,42,26,32,255,10.11,5.669999999999999,0,7,1,0,0,0,0,0,0,0
17360,6217,2,48,1,110,107,7.7700000000000005,5.1000000000000005,1,1,0,1,0,0,0,0,0,0
17367,6719,1,36,14,82,270,36.63000000000001,6.579999999999998,0,1,0,1,0,0,0,0,0,0
17368,7156,2,51,29,34,101,10.179999999999998,6.789999999999999,0,3,0,0,0,0,1,0,0,0
17390,1261,2,39,27,5,95,12.84,7.049999999999999,0,4,0,0,0,1,0,0,0,0
17400,10348,2,62,6,749,246,16.45,10.319999999999997,0,3,0,0,0,0,1,0,0,0
17417,211,2,50,16,0,89,8.49,6.009999999999999,0,5,0,0,0,0,0,0,0,1
17425,3804,2,41,5,16,64,3.9899999999999998,3.6499999999999995,0,8,0,0,0,0,0,0,1,0
17428,3187,1,34,22,217,177,24.93,6.26,0,7,1,0,0,0,0,0,0,0
17430,5412,2,29,15,261,249,10.370000000000001,5.510000000000001,0,1,0,1,0,0,0,0,0,0
17431,6206,1,30,11,9,151,9.319999999999999,6.839999999999999,0,4,0,0,0,1,0,0,0,0
17440,151,2,50,22,5,41,8.16,3.62,0,5,0,0,0,0,0,0,0,1
17457,464,2,25,25,4,97,7.640000000000001,5.569999999999999,0,5,0,0,0,0,0,0,0,1
17460,3072,1,56,8,23,141,9.28,5.339999999999999,0,1,0,1,0,0,0,0,0,0
17471,2611,1,37,27,9,82,13.94,5.04,0,4,0,0,0,1,0,0,0,0
17498,6402,1,34,23,388,133,15.009999999999998,4.16,0,3,0,0,0,0,1,0,0,0
17502,11015,1,54,14,262,287,20.880000000000003,11.17,0,4,0,0,0,1,0,0,0,0
17508,2138,2,60,15,0,70,5.869999999999999,4.36,0,1,0,1,0,0,0,0,0,0
17519,10851,1,75,10,900,232,7.19,4.449999999999999,0,8,0,0,0,0,0,0,1,0
17524,8969,1,24,20,0,66,9.73,6.180000000000001,0,8,0,0,0,0,0,0,1,0
17550,4335,2,19,11,15,109,10.229999999999999,6.299999999999999,0,1,0,1,0,0,0,0,0,0
17583,1098,1,40,13,4,165,8.709999999999999,6.359999999999999,0,1,0,1,0,0,0,0,0,0
17596,4206,2,60,11,127,62,6.16,3.63,0,8,0,0,0,0,0,0,1,0
17613,9377,2,46,21,8,103,5.53,5.84,0,8,0,0,0,0,0,0,1,0
17622,151,1,60,22,5,60,7.06,4.309999999999999,0,5,0,0,0,0,0,0,0,1
17634,2219,1,39,23,2,268,9.17,4.52,0,5,0,0,0,0,0,0,0,1
17636,128,1,65,23,1,97,10.04,6.860000000000001,0,5,0,0,0,0,0,0,0,1
17659,9009,2,31,13,15,78,5.109999999999999,4.72,0,7,1,0,0,0,0,0,0,0
17665,10980,2,33,10,34,98,8,6.449999999999998,0,8,0,0,0,0,0,0,1,0
17666,3141,1,60,14,35,102,8.34,5.51,0,4,0,0,0,1,0,0,0,0
17708,7643,2,30,4,14,58,5.96,3.9899999999999998,0,6,0,0,0,0,0,1,0,0
17727,5600,2,28,13,2,141,15.739999999999998,9.68,0,7,1,0,0,0,0,0,0,0
17739,4581,2,32,16,28,222,13.91,7.7299999999999995,0,3,0,0,0,0,1,0,0,0
17777,11205,2,30,2,156,211,18.14,10,0,3,0,0,0,0,1,0,0,0
17783,7592,1,18,23,36,108,10.449999999999998,7.059999999999999,0,3,0,0,0,0,1,0,0,0
17784,4231,2,33,8,0,75,7.5,6.239999999999999,0,6,0,0,0,0,0,1,0,0
17785,11459,1,50,12,0,36,6.239999999999999,2.5499999999999994,0,1,0,1,0,0,0,0,0,0
17787,9273,2,23,22,213,152,17.339999999999996,10.610000000000001,0,8,0,0,0,0,0,0,1,0
17802,2682,1,29,9,52,145,10.89,7.91,0,2,0,0,1,0,0,0,0,0
17806,6762,1,60,29,124,130,14.07,7.93,0,4,0,0,0,1,0,0,0,0
17826,6592,2,37,8,52,119,6.84,4.319999999999999,0,1,0,1,0,0,0,0,0,0
17828,7948,1,40,1,80,168,12.329999999999997,7.34,1,6,0,0,0,0,0,1,0,0
17830,5188,2,52,16,36,99,8.809999999999999,6.739999999999999,0,5,0,0,0,0,0,0,0,1
17833,8836,1,30,5,123,243,17.69,10.829999999999998,0,8,0,0,0,0,0,0,1,0
17852,8489,2,62,11,6,89,6.48,4.819999999999999,0,4,0,0,0,1,0,0,0,0
17863,6498,1,23,6,5,83,7.78,4.75,0,8,0,0,0,0,0,0,1,0
17933,6512,2,48,26,857,69,20.509999999999998,3.999999999999999,0,1,0,1,0,0,0,0,0,0
17937,4243,2,32,7,214,59,10.059999999999999,5.19,1,6,0,0,0,0,0,1,0,0
17990,9083,1,35,10,141,111,8.259999999999998,3.8899999999999983,0,8,0,0,0,0,0,0,1,0
18013,2662,2,50,26,5112,133,16.74,5.539999999999999,0,1,0,1,0,0,0,0,0,0
18016,2875,1,52,22,15,93,15.680000000000001,6.709999999999999,0,8,0,0,0,0,0,0,1,0
18019,2219,1,72,23,2,268,9.17,4.52,0,5,0,0,0,0,0,0,0,1
18045,4008,2,29,9,390,34,7.51,3.4699999999999998,0,8,0,0,0,0,0,0,1,0
18072,3846,2,21,24,0,100,6.9,6.14,0,7,1,0,0,0,0,0,0,0
18079,791,2,35,14,49,78,8.92,5.38,0,4,0,0,0,1,0,0,0,0
18107,10194,2,44,8,292,131,10.19,5.920000000000001,0,1,0,1,0,0,0,0,0,0
18121,1082,2,22,14,69,77,6.759999999999999,4.399999999999999,0,4,0,0,0,1,0,0,0,0
18131,9866,2,18,5,276,98,6.8,4,0,8,0,0,0,0,0,0,1,0
18143,5035,1,78,9,2,67,3.5,1.7000000000000002,0,6,0,0,0,0,0,1,0,0
18155,9542,2,22,19,151,209,9.98,7.069999999999999,0,7,1,0,0,0,0,0,0,0
18179,2193,2,55,19,15,126,21.75,9.239999999999998,0,3,0,0,0,0,1,0,0,0
18183,2765,1,23,12,57,164,10.82,6.129999999999999,0,1,0,1,0,0,0,0,0,0
18189,4990,1,28,23,2765,122,17.02,7.619999999999999,0,1,0,1,0,0,0,0,0,0
18202,7150,1,33,10,26,213,8.58,6.390000000000001,0,4,0,0,0,1,0,0,0,0
18242,8088,2,48,14,2318,213,16.439999999999998,7.6000000000000005,0,8,0,0,0,0,0,0,1,0
18250,2233,2,36,24,2,65,4.109999999999999,4.3,0,7,1,0,0,0,0,0,0,0
18309,3067,1,25,2,197,142,9.05,4.53,0,1,0,1,0,0,0,0,0,0
18312,4646,2,30,29,7804,206,21.050000000000004,14.959999999999997,0,3,0,0,0,0,1,0,0,0
18313,4765,2,45,24,350,110,17.88,7.109999999999999,0,3,0,0,0,0,1,0,0,0
18317,6365,2,37,18,28,67,7.29,6,0,5,0,0,0,0,0,0,0,1
18318,3601,2,27,23,3,254,12.8,6.74,0,3,0,0,0,0,1,0,0,0
18319,6285,2,76,10,361,220,12.109999999999998,5.569999999999999,0,2,0,0,1,0,0,0,0,0
18331,7798,1,35,9,62,101,9.379999999999997,6.51,0,2,0,0,1,0,0,0,0,0
18343,8629,1,30,25,1,122,4.259999999999999,3.39,0,8,0,0,0,0,0,0,1,0
18352,876,2,54,1,118,86,9.42,5.51,1,3,0,0,0,0,1,0,0,0
18367,6635,2,35,24,60,123,11.61,7.0699999999999985,0,3,0,0,0,0,1,0,0,0
18371,5388,1,19,17,27,92,6.499999999999998,5.4,0,5,0,0,0,0,0,0,0,1
18384,6084,2,28,8,27,153,11.029999999999998,7.570000000000001,0,2,0,0,1,0,0,0,0,0
