SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_4,adm2_3,adm2_8,adm2_11,adm2_7,adm2_6,adm2_2,adm2_1,adm2_10,adm2_9,adm2_5
20661,6634,2,32,22,20,51,3.9,2.8899999999999997,0,6,0,0,0,0,0,1,0,0,0,0,0
20673,6508,1,71,23,45,1559,5.809999999999999,5.579999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
20691,11552,2,55,10,107,57,4.59,2.3700000000000006,0,9,0,0,0,0,0,0,0,0,0,1,0
20692,1313,2,23,20,44,1193,10.53,4.72,0,11,0,0,0,1,0,0,0,0,0,0,0
20696,4751,1,32,17,23,1275,8.369999999999997,8.189999999999998,0,10,0,0,0,0,0,0,0,0,1,0,0
20715,1893,2,49,16,19,1767,4.04,2.22,0,7,0,0,0,0,1,0,0,0,0,0,0
20719,5517,2,19,28,35,2009,10.14,6.07,0,10,0,0,0,0,0,0,0,0,1,0,0
20728,5517,1,73,28,39,2050,12.08,7.3,0,10,0,0,0,0,0,0,0,0,1,0,0
20742,1878,2,26,7,124,104,9.53,8.719999999999997,1,3,0,1,0,0,0,0,0,0,0,0,0
20767,8769,2,56,9,77,2546,4.51,3.9099999999999997,0,6,0,0,0,0,0,1,0,0,0,0,0
20795,10761,2,37,10,200,52,2.5900000000000003,2.01,0,9,0,0,0,0,0,0,0,0,0,1,0
20819,8909,2,36,12,38,807,8.06,5.399999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
20821,11353,2,18,11,18,1412,3.23,3.11,0,1,0,0,0,0,0,0,0,1,0,0,0
20832,7637,2,70,25,647,683,8.549999999999997,5.279999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
20846,5343,2,38,16,22,85,4.96,6.47,0,6,0,0,0,0,0,1,0,0,0,0,0
20865,1313,1,51,20,60,1670,13.09,7.5299999999999985,0,11,0,0,0,1,0,0,0,0,0,0,0
20879,10529,2,25,27,88,368,5.57,3.8699999999999997,0,1,0,0,0,0,0,0,0,1,0,0,0
20891,2208,1,18,27,90,1259,11.690000000000003,8.86,0,6,0,0,0,0,0,1,0,0,0,0,0
20922,4974,2,40,22,124,160,8.89,5.31,0,8,0,0,1,0,0,0,0,0,0,0,0
20955,1687,1,53,10,27,133,5.929999999999999,5.31,0,1,0,0,0,0,0,0,0,1,0,0,0
20984,297,1,23,5,28,119,6.59,5.45,0,3,0,1,0,0,0,0,0,0,0,0,0
20992,6510,2,26,9,86,176,18.2,8.87,0,3,0,1,0,0,0,0,0,0,0,0,0
21018,10796,1,54,20,82,1971,8.85,5.17,0,2,0,0,0,0,0,0,1,0,0,0,0
21033,8622,1,45,9,50,85,4.970000000000001,2.4099999999999993,0,1,0,0,0,0,0,0,0,1,0,0,0
21040,8765,2,22,24,11,69,4.46,2.4899999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0
21103,2055,2,41,16,227,949,16.1,6.21,0,11,0,0,0,1,0,0,0,0,0,0,0
21114,9781,2,30,18,103,1983,3.6799999999999997,3.839999999999999,0,8,0,0,1,0,0,0,0,0,0,0,0
21126,8382,2,27,19,21,587,7.0200000000000005,2.6100000000000003,0,11,0,0,0,1,0,0,0,0,0,0,0
21137,9952,2,20,9,28,88,9.960000000000003,2.61,0,6,0,0,0,0,0,1,0,0,0,0,0
21154,8064,2,40,20,55,116,4.05,2.4199999999999995,0,2,0,0,0,0,0,0,1,0,0,0,0
21171,2556,1,48,15,75,4059,8.530000000000001,4.6,0,8,0,0,1,0,0,0,0,0,0,0,0
21185,1229,1,44,24,29,1761,4.989999999999998,4.049999999999999,0,8,0,0,1,0,0,0,0,0,0,0,0
21201,8381,2,61,19,851,336,14.24,6.5,0,2,0,0,0,0,0,0,1,0,0,0,0
21202,10995,1,68,15,93,133,8.540000000000001,4.930000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0
21203,9558,1,63,19,62,457,5.94,3.85,0,11,0,0,0,1,0,0,0,0,0,0,0
21208,4916,1,35,5,133,172,12.26,9.790000000000001,0,3,0,1,0,0,0,0,0,0,0,0,0
21214,9863,2,34,20,407,235,13.639999999999999,7.6999999999999975,0,7,0,0,0,0,1,0,0,0,0,0,0
21215,11011,2,29,10,32,62,10.27,3.1899999999999995,0,10,0,0,0,0,0,0,0,0,1,0,0
21228,278,2,55,21,173,623,6.88,4.329999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0
21232,7869,2,42,20,48,2140,9.270000000000001,7.31,0,9,0,0,0,0,0,0,0,0,0,1,0
21253,11612,2,22,17,3,55,12.679999999999998,4.8500000000000005,0,3,0,1,0,0,0,0,0,0,0,0,0
21259,1301,2,39,12,63,135,8.4,6.2399999999999975,0,8,0,0,1,0,0,0,0,0,0,0,0
21261,9004,2,73,12,44,761,7.45,5.549999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
21270,5043,2,36,22,57,2517,8.19,5.09,0,6,0,0,0,0,0,1,0,0,0,0,0
21295,5920,2,30,18,12,79,5.41,5.55,0,11,0,0,0,1,0,0,0,0,0,0,0
21328,7893,1,35,8,212,197,15.36,9.209999999999997,0,10,0,0,0,0,0,0,0,0,1,0,0
21339,11072,2,27,23,369,678,12.740000000000002,6.53,0,8,0,0,1,0,0,0,0,0,0,0,0
21340,3266,1,47,25,53,85,10.1,4.49,0,9,0,0,0,0,0,0,0,0,0,1,0
21351,1708,2,48,14,89,230,15.479999999999999,12.410000000000002,0,3,0,1,0,0,0,0,0,0,0,0,0
21354,7807,2,83,12,13,74,5.569999999999999,3.5299999999999994,0,1,0,0,0,0,0,0,0,1,0,0,0
21363,4611,2,69,28,24,398,3.97,1.62,0,10,0,0,0,0,0,0,0,0,1,0,0
21378,9245,2,28,22,34,131,13.18,4.02,0,6,0,0,0,0,0,1,0,0,0,0,0
21380,3175,1,57,26,50,142,16.87,6.959999999999998,0,6,0,0,0,0,0,1,0,0,0,0,0
21388,1690,1,22,9,42,163,3.37,4.16,0,6,0,0,0,0,0,1,0,0,0,0,0
21393,1270,2,63,14,14,146,7.589999999999999,5.08,0,4,1,0,0,0,0,0,0,0,0,0,0
21409,1571,2,40,14,93,1070,12.549999999999999,7.49,0,4,1,0,0,0,0,0,0,0,0,0,0
21410,6065,2,23,23,364,5522,10.02,6.5600000000000005,0,8,0,0,1,0,0,0,0,0,0,0,0
21447,11856,1,65,19,73,837,7.25,6.97,0,5,0,0,0,0,0,0,0,0,0,0,1
21451,11226,1,58,22,84,1391,13.34,7.62,0,8,0,0,1,0,0,0,0,0,0,0,0
21458,2072,2,40,20,136,5277,11.35,8.45,0,9,0,0,0,0,0,0,0,0,0,1,0
21472,953,2,57,7,187,106,6.24,5.849999999999999,1,3,0,1,0,0,0,0,0,0,0,0,0
21476,8633,1,21,20,4,52,4.430000000000001,5.499999999999999,0,5,0,0,0,0,0,0,0,0,0,0,1
21486,1995,1,46,10,8,77,4.26,3.8499999999999996,0,1,0,0,0,0,0,0,0,1,0,0,0
21498,2617,2,38,9,34,737,5.710000000000001,3.2,0,6,0,0,0,0,0,1,0,0,0,0,0
21521,11227,2,58,21,156,72,3.62,4.390000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0
21534,4420,2,35,15,30,171,8.549999999999999,5.400000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0
21550,6328,1,55,12,22,190,9.34,6.72,0,8,0,0,1,0,0,0,0,0,0,0,0
21556,11765,1,40,18,106,395,11.469999999999999,8.690000000000001,0,2,0,0,0,0,0,0,1,0,0,0,0
21565,4821,2,45,18,7,482,1.9800000000000002,1.8,0,6,0,0,0,0,0,1,0,0,0,0,0
21568,2072,1,20,20,105,4767,12.34,9.87,0,9,0,0,0,0,0,0,0,0,0,1,0
21569,88,2,20,12,4,72,4.09,3.29,0,10,0,0,0,0,0,0,0,0,1,0,0
21577,173,2,25,18,1615,114,13.71,13.099999999999998,0,9,0,0,0,0,0,0,0,0,0,1,0
21590,9376,1,52,22,32,2212,8.37,8.119999999999997,0,7,0,0,0,0,1,0,0,0,0,0,0
21596,1969,2,50,21,60,2546,16,9.599999999999996,0,9,0,0,0,0,0,0,0,0,0,1,0
21615,4315,2,48,25,10,295,3.7299999999999995,4.29,0,7,0,0,0,0,1,0,0,0,0,0,0
21629,1850,2,23,27,86,94,5.300000000000001,2.03,0,7,0,0,0,0,1,0,0,0,0,0,0
21633,10244,2,65,20,39,205,6.56,3.36,0,9,0,0,0,0,0,0,0,0,0,1,0
21650,7885,2,29,18,0,15,1.1800000000000002,1.67,0,7,0,0,0,0,1,0,0,0,0,0,0
21656,4630,2,23,25,18,1162,10.59,6.839999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
21684,112,2,18,16,132,153,8.9,4.869999999999999,0,4,1,0,0,0,0,0,0,0,0,0,0
21688,1499,1,23,26,209,135,4.8999999999999995,4.449999999999999,0,4,1,0,0,0,0,0,0,0,0,0,0
21695,7962,2,54,3,132,3509,8.87,7.3199999999999985,0,3,0,1,0,0,0,0,0,0,0,0,0
21737,8846,2,29,17,46,784,10.99,6.6499999999999995,0,11,0,0,0,1,0,0,0,0,0,0,0
21748,862,2,34,14,41,1239,5.49,4.109999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
21811,3273,2,29,28,59,33,2.1399999999999997,2.67,0,11,0,0,0,1,0,0,0,0,0,0,0
21817,7999,2,56,18,4,128,6.499999999999999,6.21,0,4,1,0,0,0,0,0,0,0,0,0,0
21822,7961,2,78,21,59,163,8.36,5.16,0,8,0,0,1,0,0,0,0,0,0,0,0
21834,3871,2,42,17,15,186,9.569999999999999,6.179999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0
21853,11001,1,58,19,44,2439,4.5200000000000005,3.95,0,11,0,0,0,1,0,0,0,0,0,0,0
21863,1762,1,53,17,26,75,5.62,4.15,0,11,0,0,0,1,0,0,0,0,0,0,0
21866,4695,1,35,18,81,6242,5.540000000000001,5.1499999999999995,0,2,0,0,0,0,0,0,1,0,0,0,0
21900,7346,2,45,24,54,266,11.9,7.3500000000000005,0,4,1,0,0,0,0,0,0,0,0,0,0
21908,6106,2,40,9,85,37,2.8200000000000003,2.8,0,6,0,0,0,0,0,1,0,0,0,0,0
21944,11203,2,72,2,65,100,14.83,3.2999999999999994,0,2,0,0,0,0,0,0,1,0,0,0,0
21967,11759,1,47,18,40,3735,6.49,7.86,0,2,0,0,0,0,0,0,1,0,0,0,0
21972,4900,2,29,16,170,292,18.65,9.729999999999999,0,5,0,0,0,0,0,0,0,0,0,0,1
21995,1794,2,21,23,111,4710,9.120000000000001,8.16,0,8,0,0,1,0,0,0,0,0,0,0,0
22004,4246,1,46,16,58,1233,6.03,4.339999999999999,0,8,0,0,1,0,0,0,0,0,0,0,0
22034,2671,1,40,24,61,109,15.689999999999996,9.82,0,11,0,0,0,1,0,0,0,0,0,0,0
22042,7338,2,28,18,60,1694,16.86,3.85,0,6,0,0,0,0,0,1,0,0,0,0,0
22051,2263,2,23,23,26,513,4.51,3.369999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
22072,4165,2,35,18,89,164,16.159999999999997,9.91,0,4,1,0,0,0,0,0,0,0,0,0,0
22086,9196,2,40,30,42,685,8.16,6.37,0,2,0,0,0,0,0,0,1,0,0,0,0
22102,2752,2,45,14,43,791,11.3,7.26,0,10,0,0,0,0,0,0,0,0,1,0,0
22139,4791,2,22,16,5,33,2.0500000000000003,2.26,0,5,0,0,0,0,0,0,0,0,0,0,1
22149,8696,1,39,23,77,1041,11.11,8.450000000000001,0,4,1,0,0,0,0,0,0,0,0,0,0
22156,9521,1,23,27,110,166,8.05,6.249999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
22176,11594,1,30,8,23,98,8.05,2.5,0,6,0,0,0,0,0,1,0,0,0,0,0
22210,7219,2,30,21,7,607,3.8,2.8399999999999994,0,1,0,0,0,0,0,0,0,1,0,0,0
22222,10787,2,86,20,110,2220,4.64,4.029999999999999,0,2,0,0,0,0,0,0,1,0,0,0,0
22229,10993,2,19,21,3175,445,18.29,8.360000000000001,0,9,0,0,0,0,0,0,0,0,0,1,0
22274,724,1,38,12,43,721,9.349999999999998,6.9,0,1,0,0,0,0,0,0,0,1,0,0,0
22290,1703,2,34,23,194,115,6.95,3.8,0,8,0,0,1,0,0,0,0,0,0,0,0
22297,9046,2,20,18,1506,71,4.32,1.5800000000000003,0,9,0,0,0,0,0,0,0,0,0,1,0
22312,11781,2,48,18,127,102,4.609999999999999,4.2299999999999995,0,9,0,0,0,0,0,0,0,0,0,1,0
22330,5851,1,18,16,10,125,7.220000000000001,5.56,0,7,0,0,0,0,1,0,0,0,0,0,0
22336,2030,2,23,10,1164,2781,15.040000000000001,7.659999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
22354,9353,1,47,27,20,64,12.520000000000001,3.9400000000000004,0,10,0,0,0,0,0,0,0,0,1,0,0
22368,5483,1,26,22,56,72,9.360000000000001,4.29,0,7,0,0,0,0,1,0,0,0,0,0,0
22369,1210,1,45,11,69,1041,13.76,9.449999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0
22406,11007,1,28,29,118,2515,11.31,7.249999999999998,0,8,0,0,1,0,0,0,0,0,0,0,0
22415,2577,2,18,28,51,1711,6.469999999999999,5.529999999999999,0,4,1,0,0,0,0,0,0,0,0,0,0
22416,2499,1,38,19,116,235,18.11,10.919999999999996,0,11,0,0,0,1,0,0,0,0,0,0,0
22454,4950,1,27,20,1435,75,6.300000000000001,2.43,0,9,0,0,0,0,0,0,0,0,0,1,0
22455,10689,1,62,17,5021,308,19.909999999999997,10.2,0,5,0,0,0,0,0,0,0,0,0,0,1
22460,9004,2,40,12,41,642,8.95,4.1499999999999995,0,10,0,0,0,0,0,0,0,0,1,0,0
22468,4962,2,41,25,131,250,18.67,16.06,0,9,0,0,0,0,0,0,0,0,0,1,0
22469,7851,2,48,20,32,574,5.879999999999999,4.96,0,7,0,0,0,0,1,0,0,0,0,0,0
22500,2104,1,49,9,16,2055,4.829999999999999,4.329999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
22515,5640,1,55,19,33,1454,9.59,6.449999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
22536,1976,1,24,11,13,1093,4.42,3.52,0,10,0,0,0,0,0,0,0,0,1,0,0
22539,723,2,33,27,54,971,9.36,5.6,0,6,0,0,0,0,0,1,0,0,0,0,0
22574,7891,1,47,24,87,5662,9.35,6.68,0,9,0,0,0,0,0,0,0,0,0,1,0
22584,6001,1,39,19,179,1320,28.15,19.219999999999995,0,2,0,0,0,0,0,0,1,0,0,0,0
22600,6324,1,44,19,45,992,13.54,8.379999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0
22617,9109,2,46,18,26,127,6.050000000000001,5.82,0,2,0,0,0,0,0,0,1,0,0,0,0
22626,7692,1,42,17,57,1835,11.2,8.02,0,3,0,1,0,0,0,0,0,0,0,0,0
22638,7320,1,48,24,108,171,8,7.72,0,7,0,0,0,0,1,0,0,0,0,0,0
22643,5691,2,38,19,25,780,6.699999999999999,4.989999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0
22644,8382,1,62,19,11,332,5.47,1.94,0,11,0,0,0,1,0,0,0,0,0,0,0
22666,3703,1,42,20,22,798,6.03,5.16,0,2,0,0,0,0,0,0,1,0,0,0,0
22778,1001,1,46,22,39,2636,6.15,5.419999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
22781,7888,2,27,27,132,293,14.75,9.959999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
22828,2245,2,34,27,73,2023,7.02,3.9600000000000004,0,6,0,0,0,0,0,1,0,0,0,0,0
22831,2806,2,38,19,57,1564,6.05,4.7,0,9,0,0,0,0,0,0,0,0,0,1,0
22833,7706,2,58,15,149,226,13.48,4.96,0,3,0,1,0,0,0,0,0,0,0,0,0
22842,554,1,65,18,29,924,3.8099999999999996,2.3000000000000003,0,8,0,0,1,0,0,0,0,0,0,0,0
22844,2954,1,47,18,5,109,8.54,6.249999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0
22858,6139,1,28,22,23,369,3.9699999999999998,3.0299999999999994,0,6,0,0,0,0,0,1,0,0,0,0,0
22896,9134,1,60,30,21,316,9.540000000000001,7.75,0,2,0,0,0,0,0,0,1,0,0,0,0
22898,11078,1,38,18,458,1170,8.27,6.999999999999999,0,8,0,0,1,0,0,0,0,0,0,0,0
22903,8819,2,49,22,57,2130,4.779999999999999,3.63,0,6,0,0,0,0,0,1,0,0,0,0,0
22919,1630,1,88,10,48,135,6.65,4.1899999999999995,0,9,0,0,0,0,0,0,0,0,0,1,0
22965,10956,2,43,18,13,56,2.64,2.31,0,3,0,1,0,0,0,0,0,0,0,0,0
22966,9950,2,23,23,80,5294,7.93,7.58,0,8,0,0,1,0,0,0,0,0,0,0,0
22980,6890,1,56,24,123,257,11.659999999999998,10.479999999999999,0,4,1,0,0,0,0,0,0,0,0,0,0
23033,6576,1,64,19,36,153,7.16,4.85,0,11,0,0,0,1,0,0,0,0,0,0,0
23036,6152,2,25,17,20,277,6.8100000000000005,3.7400000000000007,0,3,0,1,0,0,0,0,0,0,0,0,0
23039,2143,2,24,25,103,93,4.37,3.2099999999999995,0,7,0,0,0,0,1,0,0,0,0,0,0
23051,8136,2,54,18,138,154,9.6,7.529999999999999,0,2,0,0,0,0,0,0,1,0,0,0,0
23057,3138,1,27,3,144,241,16.83,9.199999999999998,0,3,0,1,0,0,0,0,0,0,0,0,0
23084,7732,2,47,8,13,832,7.119999999999999,4.959999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
23098,1003,2,31,17,21,1880,12.419999999999998,8.38,0,6,0,0,0,0,0,1,0,0,0,0,0
23126,5269,2,33,20,24,2605,2.3800000000000003,1.25,0,2,0,0,0,0,0,0,1,0,0,0,0
23131,2402,1,26,8,50,1991,15.05,7.84,0,10,0,0,0,0,0,0,0,0,1,0,0
23169,3449,1,23,30,124,562,19.9,8.69,0,2,0,0,0,0,0,0,1,0,0,0,0
23188,6288,2,32,9,39,77,4.699999999999999,4.009999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
23231,5799,2,47,21,81,863,12.729999999999999,7.379999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
23245,2229,1,82,20,21,439,3.6799999999999997,2.9000000000000004,0,2,0,0,0,0,0,0,1,0,0,0,0
23246,3412,2,68,18,8,901,1.9600000000000004,1.7400000000000002,0,6,0,0,0,0,0,1,0,0,0,0,0
23274,9207,2,19,22,55,79,4.679999999999999,4.459999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
23287,2168,1,74,8,8,25,9.329999999999998,1.9400000000000002,0,10,0,0,0,0,0,0,0,0,1,0,0
23302,11745,1,19,14,35,233,6.499999999999999,3.96,0,5,0,0,0,0,0,0,0,0,0,0,1
23305,10431,2,75,18,60,1060,3.1599999999999997,2.7499999999999996,0,9,0,0,0,0,0,0,0,0,0,1,0
23306,8846,2,80,17,22,700,7.639999999999999,4.949999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0
23312,11434,1,67,28,185,249,10.79,6.67,0,1,0,0,0,0,0,0,0,1,0,0,0
23345,7140,2,47,10,50,2039,7.57,4.5699999999999985,0,10,0,0,0,0,0,0,0,0,1,0,0
23347,8996,2,58,21,84,1092,3.72,1.9200000000000004,0,8,0,0,1,0,0,0,0,0,0,0,0
23364,7179,2,74,20,24,1506,3.2899999999999996,4.129999999999999,0,2,0,0,0,0,0,0,1,0,0,0,0
23371,7398,2,50,19,2391,299,15.040000000000003,4.39,0,10,0,0,0,0,0,0,0,0,1,0,0
23414,6292,2,42,12,17,1276,3.1199999999999997,1.71,0,8,0,0,1,0,0,0,0,0,0,0,0
23419,9790,2,42,18,52,117,8.37,6.6499999999999995,0,3,0,1,0,0,0,0,0,0,0,0,0
23420,2172,1,66,4,1579,299,29.89,16.24,0,6,0,0,0,0,0,1,0,0,0,0,0
23423,5755,2,48,17,22,597,4.17,3.129999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0
23464,1649,2,44,20,36,2019,8.22,4.720000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
23474,2106,2,31,21,44,148,7.5,4.069999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0
23506,2036,1,44,26,32,1521,8.73,6.92,0,7,0,0,0,0,1,0,0,0,0,0,0
23538,8444,2,22,30,13,71,4.35,4.53,0,2,0,0,0,0,0,0,1,0,0,0,0
23554,1001,2,22,22,39,2620,4.96,3.55,0,6,0,0,0,0,0,1,0,0,0,0,0
23603,8371,2,45,6,260,984,6.969999999999999,3.39,0,3,0,1,0,0,0,0,0,0,0,0,0
23609,4998,2,57,27,30,1733,14.830000000000002,7.509999999999998,0,7,0,0,0,0,1,0,0,0,0,0,0
23617,7057,2,45,13,41,44,4.579999999999999,3.1599999999999997,0,5,0,0,0,0,0,0,0,0,0,0,1
23625,7179,1,43,20,35,2589,9.560000000000002,7.969999999999999,0,2,0,0,0,0,0,0,1,0,0,0,0
23626,8974,2,40,26,26,2193,10.36,7.079999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0
23646,10153,2,33,15,97,55,3.37,2.87,0,3,0,1,0,0,0,0,0,0,0,0,0
23650,5453,2,29,18,30,80,5.749999999999999,4.38,0,6,0,0,0,0,0,1,0,0,0,0,0
23677,3355,1,74,24,113,255,15.34,8.55,0,7,0,0,0,0,1,0,0,0,0,0,0
23700,132,2,43,26,13,109,4.48,3.9899999999999998,0,4,1,0,0,0,0,0,0,0,0,0,0
23718,2024,1,63,12,19,783,6.25,5.51,0,1,0,0,0,0,0,0,0,1,0,0,0
23725,3729,2,39,27,110,85,5.87,5.799999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
23727,2868,2,53,22,24,88,4.32,2.2399999999999998,0,9,0,0,0,0,0,0,0,0,0,1,0
23739,11616,1,39,15,43,298,9.9,6.659999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0
23750,2709,1,32,18,30,2534,8.350000000000001,6.37,0,9,0,0,0,0,0,0,0,0,0,1,0
23763,3050,2,65,15,5,51,2.18,2.7300000000000004,0,11,0,0,0,1,0,0,0,0,0,0,0
23797,6637,1,40,15,52,3222,7.5200000000000005,5.569999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0
23801,5994,2,59,19,24,540,6.01,3.12,0,11,0,0,0,1,0,0,0,0,0,0,0
23865,7141,2,44,27,48,414,7.629999999999998,4.78,0,1,0,0,0,0,0,0,0,1,0,0,0
23883,9753,2,26,22,46,2055,10.5,7.6899999999999995,0,6,0,0,0,0,0,1,0,0,0,0,0
23886,2308,1,65,13,49,1037,6.75,3.38,0,1,0,0,0,0,0,0,0,1,0,0,0
23908,2764,2,81,21,20,31,4.7700000000000005,5.41,0,1,0,0,0,0,0,0,0,1,0,0,0
23916,10743,1,36,14,223,1167,17.950000000000003,11.199999999999998,0,5,0,0,0,0,0,0,0,0,0,0,1
23931,404,2,70,19,56,781,5.44,3.989999999999999,0,2,0,0,0,0,0,0,1,0,0,0,0
23951,5298,1,39,23,10,48,3.5,5.119999999999999,0,4,1,0,0,0,0,0,0,0,0,0,0
23967,11576,1,72,20,36,83,4.78,3.48,0,9,0,0,0,0,0,0,0,0,0,1,0
23972,7451,2,39,18,60,198,16.520000000000003,11.19,0,2,0,0,0,0,0,0,1,0,0,0,0
23991,2764,1,43,21,70,105,13.459999999999997,14.659999999999995,0,1,0,0,0,0,0,0,0,1,0,0,0
24001,9728,1,20,6,110,241,20.029999999999994,13.319999999999997,0,3,0,1,0,0,0,0,0,0,0,0,0
24026,5866,2,29,15,110,1019,12.32,9.909999999999998,0,8,0,0,1,0,0,0,0,0,0,0,0
24041,11378,1,30,14,102,2917,20.12,10.15,0,10,0,0,0,0,0,0,0,0,1,0,0
24042,8501,2,30,23,22,99,6.15,4.75,0,11,0,0,0,1,0,0,0,0,0,0,0
24074,4332,2,38,23,10,55,3.73,2.4899999999999993,0,11,0,0,0,1,0,0,0,0,0,0,0
24095,5674,2,66,17,24,24,1.3499999999999999,1.61,0,3,0,1,0,0,0,0,0,0,0,0,0
24135,9059,2,28,15,91,2825,14.44,11.639999999999999,0,5,0,0,0,0,0,0,0,0,0,0,1
24157,1875,2,22,18,49,93,5.31,3.05,0,8,0,0,1,0,0,0,0,0,0,0,0
24160,971,1,42,19,56,140,10.239999999999998,5.59,0,5,0,0,0,0,0,0,0,0,0,0,1
24163,5325,1,73,14,28,129,7.2299999999999995,5.999999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
24175,8911,2,62,15,2,110,3.12,3.059999999999999,0,8,0,0,1,0,0,0,0,0,0,0,0
24176,9690,1,55,8,77,1815,8.73,6.369999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
24182,5801,2,25,20,27,2383,5.27,3.07,0,11,0,0,0,1,0,0,0,0,0,0,0
24191,4090,2,28,5,420,153,13.95,8.079999999999998,0,6,0,0,0,0,0,1,0,0,0,0,0
24199,2143,1,52,25,73,5233,8.35,6.76,0,7,0,0,0,0,1,0,0,0,0,0,0
24200,1069,2,34,19,1807,452,8.02,4.279999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0
24254,2406,2,41,8,35,103,11.129999999999997,2.8799999999999994,0,10,0,0,0,0,0,0,0,0,1,0,0
24266,7999,1,62,18,42,133,9.739999999999998,7.629999999999999,0,4,1,0,0,0,0,0,0,0,0,0,0
24271,10529,2,21,27,26,244,3.34,3.1099999999999994,0,1,0,0,0,0,0,0,0,1,0,0,0
24289,11056,1,46,16,232,143,9.05,5.18,0,7,0,0,0,0,1,0,0,0,0,0,0
24290,88,2,30,12,5,68,3.82,2.75,0,10,0,0,0,0,0,0,0,0,1,0,0
24292,11765,2,58,18,25,59,2.62,2.93,0,2,0,0,0,0,0,0,1,0,0,0,0
24295,8363,1,60,18,195,353,20.360000000000007,12.2,0,7,0,0,0,0,1,0,0,0,0,0,0
24304,2780,2,66,21,24,27,6.459999999999999,2.6500000000000004,0,1,0,0,0,0,0,0,0,1,0,0,0
24325,6974,1,48,10,34,218,8.99,6.04,0,9,0,0,0,0,0,0,0,0,0,1,0
24326,703,2,39,13,404,165,27.660000000000004,4.539999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0
24329,1828,2,45,15,60,95,5.239999999999999,5,0,8,0,0,1,0,0,0,0,0,0,0,0
24358,10914,2,39,21,98,122,11,10.26,0,9,0,0,0,0,0,0,0,0,0,1,0
24417,7675,1,45,16,4,155,8.389999999999999,6.63,0,5,0,0,0,0,0,0,0,0,0,0,1
24424,331,1,26,20,31,62,8.559999999999999,9.5,0,2,0,0,0,0,0,0,1,0,0,0,0
24426,3368,2,29,22,98,380,16.31,8.739999999999995,0,7,0,0,0,0,1,0,0,0,0,0,0
24428,9538,2,23,10,31,61,6.53,2.6099999999999994,0,10,0,0,0,0,0,0,0,0,1,0,0
24448,5818,1,43,11,95,171,8.229999999999999,6.650000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
24479,10244,1,36,20,4,261,9.939999999999998,5.71,0,9,0,0,0,0,0,0,0,0,0,1,0
24481,7969,1,35,18,164,6884,11.200000000000001,7.7,0,8,0,0,1,0,0,0,0,0,0,0,0
24483,6292,1,18,12,16,845,3.7399999999999998,2,0,8,0,0,1,0,0,0,0,0,0,0,0
24498,8469,2,52,18,38,132,9.270000000000001,6.699999999999999,0,9,0,0,0,0,0,0,0,0,0,1,0
24503,10057,1,63,15,29,1412,11.07,9.47,0,4,1,0,0,0,0,0,0,0,0,0,0
24506,7893,1,62,8,211,179,14.089999999999998,8.08,0,10,0,0,0,0,0,0,0,0,1,0,0
