SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_5,adm2_1,adm2_6,adm2_12,adm2_4,adm2_9,adm2_10,adm2_11,adm2_2,adm2_3,adm2_7,adm2_8
9845,7005,2,18,20,55,118,7.929999999999999,5.14,0.3789,0,2,0,0,0,0,0,0,0,0,1,0,0,0
9871,291,2,30,30,75,143,17.58,13.959999999999996,0.4635,0,10,0,0,0,0,0,0,1,0,0,0,0,0
9913,812,2,48,1,25,130,5.249999999999999,4.75,1.395,1,7,0,0,0,0,0,0,0,0,0,0,1,0
9929,10415,2,48,28,367,127,6.63,4.42,0.675,0,7,0,0,0,0,0,0,0,0,0,0,1,0
9930,451,2,45,12,831,143,10.010000000000002,7.27,1.17,0,7,0,0,0,0,0,0,0,0,0,0,1,0
10016,4520,2,25,13,58,325,14.67,9.35,0.2916,0,6,0,0,1,0,0,0,0,0,0,0,0,0
10028,10299,2,40,12,28,200,19.090000000000003,11.519999999999998,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
10034,9007,2,35,27,15,48,15.22,2.26,4.136,0,5,1,0,0,0,0,0,0,0,0,0,0,0
10074,5400,2,40,19,108,138,10.33,7.619999999999999,0.198,0,3,0,0,0,0,0,0,0,0,0,1,0,0
10082,11598,2,60,15,995,751,17.77,11.439999999999998,0.6273000000000001,0,7,0,0,0,0,0,0,0,0,0,0,1,0
10105,7663,2,35,19,291,95,5.5,4.999999999999999,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0
10124,1032,2,30,23,126,169,11.21,8.19,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
10150,7740,2,29,12,155,236,22.11,12.25,1.67,0,10,0,0,0,0,0,0,1,0,0,0,0,0
10169,9101,2,51,19,126,232,20.48,12.360000000000001,0.198,0,3,0,0,0,0,0,0,0,0,0,1,0,0
10172,7005,2,55,20,157,174,11.93,6.259999999999998,1.7789,0,2,0,0,0,0,0,0,0,0,1,0,0,0
10192,9460,2,38,18,69,98,7,5.189999999999999,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
10206,8975,2,28,8,399,173,13.4,7.729999999999999,0.117,0,11,0,0,0,0,0,0,0,1,0,0,0,0
10264,10346,2,72,15,111,121,11,5.63,2.6001,0,9,0,0,0,0,0,1,0,0,0,0,0,0
10265,7124,2,22,18,39,128,11.649999999999997,7.549999999999998,0.315,0,6,0,0,1,0,0,0,0,0,0,0,0,0
10279,2767,2,26,21,101,208,14.239999999999998,8.510000000000002,0.1368,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10283,5392,2,20,8,124,165,15.4,9.08,0.252,0,8,0,0,0,0,0,0,0,0,0,0,0,1
10286,1985,2,23,8,54,145,10.35,7.1499999999999995,0.297,0,11,0,0,0,0,0,0,0,1,0,0,0,0
10351,9668,2,80,24,52,82,7.470000000000001,4.54,0.5813999999999999,0,10,0,0,0,0,0,0,1,0,0,0,0,0
10358,6337,2,50,29,38,248,18.19,12.129999999999999,0.8892,0,10,0,0,0,0,0,0,1,0,0,0,0,0
10405,6864,2,60,30,30,79,5.469999999999999,4.489999999999999,1.26,0,7,0,0,0,0,0,0,0,0,0,0,1,0
10421,3588,2,18,19,65,102,7.700000000000001,6.450000000000001,1.059,0,4,0,0,0,0,1,0,0,0,0,0,0,0
10432,7589,2,56,15,50,68,3.99,3.3999999999999995,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
10452,10019,2,45,15,47,144,11.609999999999998,7.6899999999999995,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
10537,8637,2,28,24,26,83,6.109999999999999,4.96,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0
10558,1161,2,28,12,90,137,12.639999999999999,8.389999999999999,0.7013999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0,0
10559,3801,2,19,27,31,78,9.76,4.92,1.466,0,5,1,0,0,0,0,0,0,0,0,0,0,0
10575,196,2,55,23,131,95,7.449999999999999,4.72,0.126,0,6,0,0,1,0,0,0,0,0,0,0,0,0
10581,6122,2,23,14,42,221,16.75,11.379999999999999,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
10582,10204,2,60,15,27,113,4.74,4.72,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
10595,4909,2,22,6,75,220,15.49,9.919999999999996,0.8190000000000001,0,11,0,0,0,0,0,0,0,1,0,0,0,0
10658,6769,2,60,21,1483,281,20.950000000000003,10.689999999999996,4.9999,0,6,0,0,1,0,0,0,0,0,0,0,0,0
10662,2480,2,19,22,29,144,25.659999999999997,8.66,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
10690,113,2,18,29,55,101,9.44,5.76,0.37800000000000006,0,3,0,0,0,0,0,0,0,0,0,1,0,0
10711,5636,2,39,15,51,76,5.17,4.93,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0
10712,6678,2,35,14,1041,883,21,12.14,0.3591,0,7,0,0,0,0,0,0,0,0,0,0,1,0
10725,8802,2,31,18,65,64,6.409999999999999,4.239999999999999,0.2169,0,10,0,0,0,0,0,0,1,0,0,0,0,0
10742,7738,2,45,19,29,187,8.309999999999999,4.759999999999999,3.7590999999999997,0,12,0,0,0,1,0,0,0,0,0,0,0,0
10769,10069,2,60,8,74,219,13.379999999999999,8.89,0.14400000000000002,0,11,0,0,0,0,0,0,0,1,0,0,0,0
10780,7998,2,32,4,279,161,11.269999999999998,8.12,0.594,0,7,0,0,0,0,0,0,0,0,0,0,1,0
10797,6255,2,21,13,30,276,22.84,13.809999999999997,1.4706,0,4,0,0,0,0,1,0,0,0,0,0,0,0
10798,11741,2,30,17,46,102,8.510000000000002,7.359999999999999,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
10813,9935,2,43,23,54,162,14.719999999999999,10.329999999999998,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
10903,4996,2,21,18,72,104,4.17,2.55,0.9396,0,10,0,0,0,0,0,0,1,0,0,0,0,0
10922,4180,2,35,19,699,232,19.830000000000002,12.799999999999997,0.35100000000000003,0,2,0,0,0,0,0,0,0,0,1,0,0,0
10931,7672,2,55,29,72,124,8.299999999999999,7.59,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0
10966,1092,2,40,15,34,61,4.08,5.06,0.3798,0,3,0,0,0,0,0,0,0,0,0,1,0,0
11054,8553,2,37,5,54,256,13.829999999999998,9.719999999999997,3.4848,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11074,8967,2,70,20,29,704,6.67,5.409999999999998,6.11235,0,6,0,0,1,0,0,0,0,0,0,0,0,0
11077,7730,2,21,18,107,147,11.909999999999998,7.54,0.325,0,6,0,0,1,0,0,0,0,0,0,0,0,0
11081,575,2,45,21,124,227,7.43,4.8500000000000005,0.9359999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
11091,2793,2,43,11,76,406,23.94,13.549999999999997,0.4824,0,5,1,0,0,0,0,0,0,0,0,0,0,0
11111,8186,2,40,10,105,115,7.81,5.739999999999998,0.14,0,11,0,0,0,0,0,0,0,1,0,0,0,0
11126,3076,2,60,23,172,169,16.77,10.219999999999995,0.37800000000000006,0,11,0,0,0,0,0,0,0,1,0,0,0,0
11129,10576,2,52,22,15,168,18.68,8.83,0.2115,0,11,0,0,0,0,0,0,0,1,0,0,0,0
11136,5330,2,43,8,69,106,10.75,5.6499999999999995,0.3186,0,7,0,0,0,0,0,0,0,0,0,0,1,0
11145,1956,2,24,24,19,78,4.2700000000000005,2.9599999999999995,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0
11147,8185,2,39,6,23,88,6.96,6.02,0.45,0,7,0,0,0,0,0,0,0,0,0,0,1,0
11169,10938,2,35,12,42,152,11.059999999999999,8.52,0.1818,0,8,0,0,0,0,0,0,0,0,0,0,0,1
11184,5985,2,36,16,17,139,13.16,8.969999999999999,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
11228,503,2,23,25,110,245,19.709999999999997,14.639999999999997,0.7272,0,11,0,0,0,0,0,0,0,1,0,0,0,0
11230,5701,2,45,9,71,227,19.780000000000005,11.93,0.325,0,8,0,0,0,0,0,0,0,0,0,0,0,1
11234,9362,2,27,28,368,529,46.129999999999995,21.350000000000005,4.2383999999999995,0,11,0,0,0,0,0,0,0,1,0,0,0,0
11261,7722,2,18,23,64,363,19.91,13.629999999999999,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
11285,7836,2,60,20,31,109,6.77,5.68,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
11313,9632,2,60,16,46,97,5.31,6.12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
11316,8279,2,45,16,34,359,28.22,16.53,0.423,0,4,0,0,0,0,1,0,0,0,0,0,0,0
11360,6281,2,51,22,28,155,12.190000000000001,7.899999999999999,0.528,0,11,0,0,0,0,0,0,0,1,0,0,0,0
11364,10948,2,23,21,78,83,6.87,3.2800000000000002,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
11367,2022,2,26,4,36,130,10.609999999999998,7.759999999999999,0.1782,0,3,0,0,0,0,0,0,0,0,0,1,0,0
11385,1528,2,28,18,93,169,20.640000000000004,12.96,1.9249,0,10,0,0,0,0,0,0,1,0,0,0,0,0
11424,11794,2,40,20,119,191,15.490000000000002,9.459999999999999,3.4856,0,2,0,0,0,0,0,0,0,0,1,0,0,0
11440,2817,2,18,25,10,50,2.3899999999999997,2.87,0.9,0,9,0,0,0,0,0,1,0,0,0,0,0,0
11482,6463,2,23,8,18,216,20.26,11.43,0.14400000000000002,0,11,0,0,0,0,0,0,0,1,0,0,0,0
11493,10479,2,40,8,12,91,7.97,4.81,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
11507,10088,2,65,17,150,186,13.189999999999998,7.14,2.1016,0,4,0,0,0,0,1,0,0,0,0,0,0,0
11515,2479,2,63,24,24,22,1.7200000000000002,0.6300000000000001,0.306,0,12,0,0,0,1,0,0,0,0,0,0,0,0
11521,6652,2,38,20,47,211,15.459999999999997,10.75,0.234,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11591,5739,2,41,25,624,217,25.309999999999995,10.969999999999999,0.35550000000000004,0,9,0,0,0,0,0,1,0,0,0,0,0,0
11635,8243,2,32,13,53,745,11.610000000000001,8.469999999999999,6.9075,0,12,0,0,0,1,0,0,0,0,0,0,0,0
11636,1678,2,50,31,57,208,14.3,7.889999999999999,0.306,0,6,0,0,1,0,0,0,0,0,0,0,0,0
11651,3011,2,38,11,48,329,26.71,16.110000000000003,0.4554,0,5,1,0,0,0,0,0,0,0,0,0,0,0
11671,4775,2,46,25,18,60,18.88,7.139999999999999,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
11685,11176,2,70,12,3,84,5.0600000000000005,3.8499999999999996,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
11743,5399,2,28,15,64,197,16.369999999999997,9.389999999999999,0.2367,0,6,0,0,1,0,0,0,0,0,0,0,0,0
11755,7625,2,22,18,44,180,14.680000000000001,8.819999999999999,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
11830,1558,2,38,18,136,119,10.95,6.109999999999999,0.63,0,5,1,0,0,0,0,0,0,0,0,0,0,0
11845,869,2,45,28,800,267,20.719999999999995,8.41,0.8136000000000001,0,12,0,0,0,1,0,0,0,0,0,0,0,0
11859,9847,2,26,20,108,223,16.08,9.1,0.7253999999999999,0,10,0,0,0,0,0,0,1,0,0,0,0,0
11909,3389,2,29,13,97,318,13.809999999999999,9.519999999999998,0.7488000000000001,0,9,0,0,0,0,0,1,0,0,0,0,0,0
11933,2941,2,32,12,1100,230,8.62,4.3,0.153,0,10,0,0,0,0,0,0,1,0,0,0,0,0
11948,8967,2,50,20,38,860,9.929999999999998,7.8999999999999995,7.6549499999999995,0,6,0,0,1,0,0,0,0,0,0,0,0,0
11971,2231,2,18,11,56,188,10.27,8.95,0.3627,0,7,0,0,0,0,0,0,0,0,0,0,1,0
11985,10671,2,40,21,23,125,9.069999999999999,8.03,2.1420000000000003,0,12,0,0,0,1,0,0,0,0,0,0,0,0
11990,7248,2,26,22,78,156,5.849999999999999,5.59,0.5976,0,12,0,0,0,1,0,0,0,0,0,0,0,0
11994,1367,2,19,21,35,150,19.54,10.719999999999999,1.05,0,4,0,0,0,0,1,0,0,0,0,0,0,0
12031,1381,2,21,26,1089,445,13.19,6.839999999999999,3.0271500000000002,0,12,0,0,0,1,0,0,0,0,0,0,0,0
12083,10246,2,45,5,20,124,11.62,6.709999999999999,0.423,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12113,11246,2,29,20,93,274,21.249999999999996,11.889999999999997,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
12117,7005,2,45,20,156,177,11.269999999999998,5.979999999999999,1.7789,0,2,0,0,0,0,0,0,0,0,1,0,0,0
12121,9956,2,36,5,171,180,16.739999999999995,9.359999999999996,2.3308,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12146,2330,2,45,7,329,174,10.899999999999995,9.939999999999996,3.1536,1,9,0,0,0,0,0,1,0,0,0,0,0,0
12150,7944,2,24,14,64,90,7.410000000000002,4.549999999999999,1.5732000000000002,0,8,0,0,0,0,0,0,0,0,0,0,0,1
12167,1913,2,39,10,198,112,7.88,5.889999999999999,0.2574,0,11,0,0,0,0,0,0,0,1,0,0,0,0
12187,8708,2,65,23,285,130,17.759999999999998,9.29,0.9,0,11,0,0,0,0,0,0,0,1,0,0,0,0
12273,4541,2,38,13,72,275,20.63,10.65,0.4076999999999999,0,6,0,0,1,0,0,0,0,0,0,0,0,0
12294,3,2,58,13,78,242,18.31,11.429999999999998,0.7110000000000001,0,2,0,0,0,0,0,0,0,0,1,0,0,0
12318,7750,2,24,26,26,121,10.189999999999998,8.199999999999998,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
12340,4372,2,38,28,8,272,4.68,5.18,2.61945,0,12,0,0,0,1,0,0,0,0,0,0,0,0
12376,2330,2,21,7,329,151,7.900000000000001,7.83,0.3006,1,9,0,0,0,0,0,1,0,0,0,0,0,0
12387,8655,2,38,15,24,148,9.850000000000001,7.81,1.0512,0,6,0,0,1,0,0,0,0,0,0,0,0,0
12388,9330,2,40,19,1640,287,32.599999999999994,17.49,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12398,5995,2,32,30,19,126,6.940000000000001,5.970000000000001,0.45,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12404,9854,2,38,18,493,106,6.489999999999999,5.539999999999999,0.7272,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12432,4658,2,63,19,271,223,5.1499999999999995,4.4799999999999995,0.9108,0,7,0,0,0,0,0,0,0,0,0,0,1,0
12455,10773,2,31,29,67,193,9.43,7.03,1.68,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12488,5232,2,62,29,115,100,8.17,3.74,1.313,0,3,0,0,0,0,0,0,0,0,0,1,0,0
12491,10025,2,36,22,93,407,26.25,15.179999999999996,0.6924,0,11,0,0,0,0,0,0,0,1,0,0,0,0
12501,6322,2,34,18,290,162,7.390000000000001,4.699999999999999,2.1350000000000002,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12509,11423,2,26,24,105,253,20.900000000000002,11.700000000000001,0.2466,0,10,0,0,0,0,0,0,1,0,0,0,0,0
12530,7713,2,30,17,68,201,16.2,9.63,0.342,0,2,0,0,0,0,0,0,0,0,1,0,0,0
12587,5913,2,40,15,837,231,18.199999999999996,10.91,1.0602,0,2,0,0,0,0,0,0,0,0,1,0,0,0
12604,10557,2,18,20,7,91,5.06,4.619999999999999,0.2646,0,6,0,0,1,0,0,0,0,0,0,0,0,0
12617,4538,2,36,25,64,312,38.81,21.43,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
12679,10683,2,20,14,69,173,17.009999999999998,9.839999999999998,0.423,0,10,0,0,0,0,0,0,1,0,0,0,0,0
12693,10275,2,30,24,74,366,26.599999999999998,15.180000000000001,0.9495,0,11,0,0,0,0,0,0,0,1,0,0,0,0
12713,9741,2,72,26,85,94,5.000000000000001,5.229999999999999,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0
12717,11819,2,70,6,155,199,24.31,17.76,15.351,0,7,0,0,0,0,0,0,0,0,0,0,1,0
12722,7269,2,45,17,41,84,4.949999999999999,4.609999999999999,0.243,0,11,0,0,0,0,0,0,0,1,0,0,0,0
12791,8046,2,47,20,661,227,31.1,14.129999999999999,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0
12802,3242,2,45,19,35,122,10.539999999999997,7.889999999999998,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
12865,3939,2,35,22,96,168,13.880000000000003,8.809999999999997,0.6264,0,6,0,0,1,0,0,0,0,0,0,0,0,0
12902,4794,2,32,17,24,107,5.6000000000000005,4.5600000000000005,0.504,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12927,10021,2,50,21,101,393,24.72,14.209999999999997,0.486,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12928,1494,2,39,8,64,129,9.520000000000001,6.969999999999999,1.0364,0,11,0,0,0,0,0,0,0,1,0,0,0,0
12941,9216,2,19,12,84,139,13.049999999999997,7.249999999999999,0.11699999999999999,0,10,0,0,0,0,0,0,1,0,0,0,0,0
12976,3505,2,51,24,299,106,7.66,5.59,0.63,0,9,0,0,0,0,0,1,0,0,0,0,0,0
13047,7450,2,60,17,26,42,3.5300000000000002,2.46,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
13078,9500,2,28,14,79,169,14.38,10.279999999999998,2.3789999999999996,0,4,0,0,0,0,1,0,0,0,0,0,0,0
13117,4520,2,28,13,64,399,21.19,12.569999999999997,0.2916,0,6,0,0,1,0,0,0,0,0,0,0,0,0
13119,3917,2,70,18,89,172,14.309999999999999,8.44,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
13157,9223,2,20,20,8,304,4.17,4.199999999999999,3.02805,0,6,0,0,1,0,0,0,0,0,0,0,0,0
13163,7829,2,25,21,44,314,21.470000000000002,13.67,0.1611,0,4,0,0,0,0,1,0,0,0,0,0,0,0
13167,8358,2,30,18,89,135,11.11,6.879999999999999,0.7857,0,10,0,0,0,0,0,0,1,0,0,0,0,0
13171,5495,2,28,26,51,142,11.95,8.459999999999997,1.1746,0,11,0,0,0,0,0,0,0,1,0,0,0,0
13178,3472,2,28,23,29,207,18.08,12.45,0.2268,0,4,0,0,0,0,1,0,0,0,0,0,0,0
13200,7358,2,64,26,12,518,6.859999999999999,4.529999999999999,4.7106,0,12,0,0,0,1,0,0,0,0,0,0,0,0
13223,4784,2,65,18,98,350,26.909999999999997,11.239999999999997,0.9928,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13243,569,2,25,23,345,120,9.590000000000002,5.689999999999998,0.9936000000000001,0,11,0,0,0,0,0,0,0,1,0,0,0,0
13248,4230,2,24,2,37,192,15.719999999999999,10.78,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
13249,2121,2,58,22,65,171,13.2,9.86,0.2646,0,10,0,0,0,0,0,0,1,0,0,0,0,0
13259,2031,2,55,6,473,168,9.28,7.809999999999997,2.93,0,11,0,0,0,0,0,0,0,1,0,0,0,0
13282,5739,2,23,25,540,178,21.979999999999997,10.059999999999997,0.35550000000000004,0,9,0,0,0,0,0,1,0,0,0,0,0,0
13291,5273,2,39,26,2730,233,23.139999999999997,14.939999999999998,3.916,0,10,0,0,0,0,0,0,1,0,0,0,0,0
13299,886,2,45,20,59,165,16.75,10.030000000000001,1.1898,0,2,0,0,0,0,0,0,0,0,1,0,0,0
13309,2695,2,26,10,1126,159,24.1,9.07,1.413,0,11,0,0,0,0,0,0,0,1,0,0,0,0
13322,934,2,60,6,334,171,15.989999999999997,8.319999999999999,0.4653,0,3,0,0,0,0,0,0,0,0,0,1,0,0
13325,6577,2,30,28,122,274,17.950000000000003,11.279999999999998,2.7187,0,11,0,0,0,0,0,0,0,1,0,0,0,0
13375,1544,2,69,13,4,42,3.12,4.29,0.315,0,12,0,0,0,1,0,0,0,0,0,0,0,0
13394,11673,2,55,28,21,78,6.36,5.129999999999999,0.5022,0,12,0,0,0,1,0,0,0,0,0,0,0,0
13417,4118,2,27,22,55,190,13.75,9.95,0.45,0,4,0,0,0,0,1,0,0,0,0,0,0,0
13430,3820,2,35,6,212,110,9.649999999999999,5.889999999999999,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
13449,1387,2,33,16,82,183,14.019999999999998,8.68,0.6408,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13507,4414,2,18,8,145,124,9.860000000000001,8.52,1.4805000000000001,0,8,0,0,0,0,0,0,0,0,0,0,0,1
13532,530,2,78,14,308,193,9.65,6.179999999999999,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
13584,5972,2,37,11,44,108,7.71,6.629999999999999,0.63,0,7,0,0,0,0,0,0,0,0,0,0,1,0
13586,8876,2,23,14,591,581,12.1,9.03,1.602,0,7,0,0,0,0,0,0,0,0,0,0,1,0
13606,9132,2,22,20,152,84,6.91,5.0600000000000005,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
13609,6585,2,45,16,52,174,11.010000000000002,7.64,1.845,0,6,0,0,1,0,0,0,0,0,0,0,0,0
13642,7876,2,68,17,74,208,10.669999999999998,8.42,1.0692,0,5,1,0,0,0,0,0,0,0,0,0,0,0
13666,9588,2,36,17,20,96,6.89,6.35,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
13681,3153,2,30,25,174,129,7.229999999999999,6.8199999999999985,1.0098,0,6,0,0,1,0,0,0,0,0,0,0,0,0
13696,7180,2,32,7,548,394,29.200000000000006,17.869999999999997,0.4545,1,9,0,0,0,0,0,1,0,0,0,0,0,0
13711,6161,2,39,15,97,147,9.38,5.369999999999999,0.3624,0,2,0,0,0,0,0,0,0,0,1,0,0,0
13714,5903,2,40,13,16,471,4.359999999999999,4.769999999999999,4.428,0,12,0,0,0,1,0,0,0,0,0,0,0,0
13729,1538,2,32,26,118,106,5.8999999999999995,4.920000000000001,2.07,0,7,0,0,0,0,0,0,0,0,0,0,1,0
13733,9858,2,45,17,2435,1022,29.189999999999998,14.950000000000001,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
13750,6899,2,23,29,648,166,22.59,7.909999999999999,0.612,0,5,1,0,0,0,0,0,0,0,0,0,0,0
13774,4892,2,40,25,65,129,10.38,6.659999999999999,0.775,0,9,0,0,0,0,0,1,0,0,0,0,0,0
13805,5267,2,26,10,88,184,14.93,10.23,0.7560000000000001,0,7,0,0,0,0,0,0,0,0,0,0,1,0
13846,10127,2,34,20,52,195,15.839999999999998,9.129999999999997,0.4848,0,7,0,0,0,0,0,0,0,0,0,0,1,0
13855,7323,2,28,15,258,222,14.469999999999999,9.45,2.2006,0,3,0,0,0,0,0,0,0,0,0,1,0,0
13877,5763,2,20,16,533,297,16.79,8.6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
13943,4909,2,60,6,58,178,12.56,7.86,0.8190000000000001,0,11,0,0,0,0,0,0,0,1,0,0,0,0
13957,11786,2,55,21,146,365,24.32,11.829999999999998,0.468,0,11,0,0,0,0,0,0,0,1,0,0,0,0
13972,11453,2,40,24,332,136,14.31,7.279999999999998,0.3942,0,11,0,0,0,0,0,0,0,1,0,0,0,0
13979,4986,2,50,15,79,104,6.16,3.7700000000000005,0.252,0,2,0,0,0,0,0,0,0,0,1,0,0,0
14023,9389,2,69,11,76,167,10.280000000000001,7.880000000000001,0.8081999999999999,0,7,0,0,0,0,0,0,0,0,0,0,1,0
14044,9027,2,44,10,55,111,9.17,5.71,0.3024,0,8,0,0,0,0,0,0,0,0,0,0,0,1
14107,6674,2,41,8,65,335,31.14,18.310000000000002,0.666,0,7,0,0,0,0,0,0,0,0,0,0,1,0
14131,7730,2,45,18,122,138,11.170000000000002,6.87,0.525,0,6,0,0,1,0,0,0,0,0,0,0,0,0
14169,1439,2,50,22,32,244,7.35,9.69,0.945,0,9,0,0,0,0,0,1,0,0,0,0,0,0
14205,5955,2,34,11,140,3949,22.69,13.83,11.8585,0,9,0,0,0,0,0,1,0,0,0,0,0,0
14220,9931,2,22,12,71,380,33.43,19.259999999999998,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
14236,500,2,46,18,61,104,8.319999999999999,6.059999999999999,0.38159999999999994,0,10,0,0,0,0,0,0,1,0,0,0,0,0
14330,7458,2,25,15,82,131,11.739999999999998,6.8599999999999985,0.1431,0,2,0,0,0,0,0,0,0,0,1,0,0,0
14351,9460,2,62,18,58,82,6.33,4.809999999999999,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
14355,5394,2,46,18,127,134,9.4,8.04,5.359,0,5,1,0,0,0,0,0,0,0,0,0,0,0
14356,4857,2,36,11,14,85,6.119999999999998,4.029999999999999,0.3204,0,4,0,0,0,0,1,0,0,0,0,0,0,0
14371,6536,2,25,21,79,394,21.359999999999996,14.199999999999998,0.5562,0,4,0,0,0,0,1,0,0,0,0,0,0,0
14407,9916,2,77,24,81,80,5.41,4.989999999999999,2.6195,0,12,0,0,0,1,0,0,0,0,0,0,0,0
14441,7441,2,50,28,402,71,5.08,3.3599999999999994,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
14495,10139,2,37,30,413,114,13.379999999999999,8.91,0.7020000000000001,0,7,0,0,0,0,0,0,0,0,0,0,1,0
14522,8443,2,68,14,59,121,12.62,10.05,4.725,0,4,0,0,0,0,1,0,0,0,0,0,0,0
14548,3429,2,45,8,85,304,27.98,19.28,0.315,0,7,0,0,0,0,0,0,0,0,0,0,1,0
14572,6443,2,34,24,1266,207,16.259999999999998,13.72,2.3736,0,11,0,0,0,0,0,0,0,1,0,0,0,0
14598,7714,2,50,18,488,193,17.27,9.15,0.297,0,5,1,0,0,0,0,0,0,0,0,0,0,0
14613,8948,2,48,14,60,170,10.409999999999998,8.68,1.6554,0,8,0,0,0,0,0,0,0,0,0,0,0,1
14616,9947,2,29,30,355,124,15.729999999999999,7.409999999999998,3,0,7,0,0,0,0,0,0,0,0,0,0,1,0
14631,7458,2,18,15,82,135,12.05,7.369999999999998,0.1431,0,2,0,0,0,0,0,0,0,0,1,0,0,0
14654,11886,2,58,9,86,258,11.77,8.469999999999999,1.3050000000000002,0,8,0,0,0,0,0,0,0,0,0,0,0,1
14655,10423,2,69,8,48,143,11.759999999999998,7.49,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
14678,461,2,70,11,18,160,13.47,8.359999999999998,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
14690,2037,2,42,26,72,133,8.91,6.429999999999998,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0
14703,7178,2,40,20,30,113,6.6899999999999995,7.08,1.506,0,5,1,0,0,0,0,0,0,0,0,0,0,0
14751,11876,2,40,26,889,265,15.29,7.809999999999999,6.4327,0,12,0,0,0,1,0,0,0,0,0,0,0,0
14773,10404,2,24,15,38,80,7.87,5.76,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
14799,10266,2,70,20,30,122,5.84,3.8000000000000003,0.37800000000000006,0,7,0,0,0,0,0,0,0,0,0,0,1,0
14811,5503,2,52,17,29,38,2.7399999999999998,3.48,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
14848,5422,2,18,15,146,110,14.850000000000001,6.709999999999999,0.829,0,3,0,0,0,0,0,0,0,0,0,1,0,0
14864,4906,2,24,20,74,232,22.190000000000005,13.379999999999999,0.531,0,1,0,1,0,0,0,0,0,0,0,0,0,0
