SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_3,adm2_8,adm2_11,adm2_6,adm2_9,adm2_2,adm2_4,adm2_1,adm2_10,adm2_7,adm2_5
31029,2405,1,33,14,1063,0,10,0,0,0,0,0,0,0,0,1,0,0
31039,718,1,53,19,1353,0,2,0,0,0,0,0,1,0,0,0,0,0
31054,6539,1,42,27,1531,0,4,0,0,0,0,0,0,1,0,0,0,0
31058,4844,1,58,20,2153,0,1,0,0,0,0,0,0,0,1,0,0,0
31067,11809,1,28,10,1310,0,10,0,0,0,0,0,0,0,0,1,0,0
31068,7191,1,22,26,618,0,7,0,0,0,0,0,0,0,0,0,1,0
31077,1818,1,18,22,1552,0,6,0,0,0,1,0,0,0,0,0,0,0
31090,9207,1,45,22,2292,0,7,0,0,0,0,0,0,0,0,0,1,0
31091,10529,1,54,27,2105,0,1,0,0,0,0,0,0,0,1,0,0,0
31102,4078,1,51,19,2769,0,2,0,0,0,0,0,1,0,0,0,0,0
31152,10559,1,20,25,1562,0,7,0,0,0,0,0,0,0,0,0,1,0
31195,2464,1,70,8,725,0,3,1,0,0,0,0,0,0,0,0,0,0
31273,8607,1,64,17,1695,0,1,0,0,0,0,0,0,0,1,0,0,0
31326,9521,1,45,27,1776,0,7,0,0,0,0,0,0,0,0,0,1,0
31354,6665,1,47,22,2518,0,7,0,0,0,0,0,0,0,0,0,1,0
31399,4969,1,65,17,1452,0,5,0,0,0,0,0,0,0,0,0,0,1
31525,5674,1,70,17,1043,0,3,1,0,0,0,0,0,0,0,0,0,0
31541,11443,1,26,22,1546,0,9,0,0,0,0,1,0,0,0,0,0,0
31629,5894,1,27,18,1436,0,6,0,0,0,1,0,0,0,0,0,0,0
31641,5553,1,35,25,950,0,4,0,0,0,0,0,0,1,0,0,0,0
31695,11580,1,51,20,541,0,11,0,0,1,0,0,0,0,0,0,0,0
31707,660,1,39,23,2788,0,8,0,1,0,0,0,0,0,0,0,0,0
31709,8917,1,47,22,2353,0,6,0,0,0,1,0,0,0,0,0,0,0
31723,3262,1,31,20,1467,0,6,0,0,0,1,0,0,0,0,0,0,0
31791,8688,1,38,21,1552,0,5,0,0,0,0,0,0,0,0,0,0,1
31801,462,1,32,19,2448,0,9,0,0,0,0,1,0,0,0,0,0,0
31866,10549,1,68,22,708,0,9,0,0,0,0,1,0,0,0,0,0,0
31893,7599,1,52,22,930,0,8,0,1,0,0,0,0,0,0,0,0,0
31917,2060,1,27,21,2530,0,1,0,0,0,0,0,0,0,1,0,0,0
32089,10208,1,75,17,617,0,3,1,0,0,0,0,0,0,0,0,0,0
32145,2274,1,44,28,2934,0,2,0,0,0,0,0,1,0,0,0,0,0
32223,11321,1,45,22,1099,0,6,0,0,0,1,0,0,0,0,0,0,0
32225,6682,1,35,8,2791,0,3,1,0,0,0,0,0,0,0,0,0,0
32238,10210,1,75,18,1731,0,4,0,0,0,0,0,0,1,0,0,0,0
32370,4240,1,37,21,1065,0,11,0,0,1,0,0,0,0,0,0,0,0
32402,11392,1,73,9,1527,0,6,0,0,0,1,0,0,0,0,0,0,0
32415,4501,1,53,26,1180,0,4,0,0,0,0,0,0,1,0,0,0,0
32520,11623,1,36,8,2427,0,3,1,0,0,0,0,0,0,0,0,0,0
32530,5803,1,36,22,1785,0,7,0,0,0,0,0,0,0,0,0,1,0
32651,1837,1,45,16,1531,0,3,1,0,0,0,0,0,0,0,0,0,0
32656,2797,1,34,29,1307,0,8,0,1,0,0,0,0,0,0,0,0,0
32687,9372,1,35,9,475,0,1,0,0,0,0,0,0,0,1,0,0,0
32707,9329,1,45,8,1192,0,10,0,0,0,0,0,0,0,0,1,0,0
32782,6530,1,36,3,1320,0,3,1,0,0,0,0,0,0,0,0,0,0
32840,11348,1,58,22,1508,0,1,0,0,0,0,0,0,0,1,0,0,0
32916,3355,1,35,24,1128,0,7,0,0,0,0,0,0,0,0,0,1,0
32989,3524,1,24,13,1107,0,5,0,0,0,0,0,0,0,0,0,0,1
33038,9953,1,42,25,1592,0,7,0,0,0,0,0,0,0,0,0,1,0
33088,1514,1,21,18,1014,0,2,0,0,0,0,0,1,0,0,0,0,0
33101,9763,1,25,16,1496,0,4,0,0,0,0,0,0,1,0,0,0,0
33141,7568,1,39,25,1645,0,9,0,0,0,0,1,0,0,0,0,0,0
33205,8837,1,54,25,1920,0,9,0,0,0,0,1,0,0,0,0,0,0
33224,4611,1,77,28,815,0,10,0,0,0,0,0,0,0,0,1,0,0
33259,4560,1,29,20,1689,0,2,0,0,0,0,0,1,0,0,0,0,0
33290,5894,1,53,18,1318,0,6,0,0,0,1,0,0,0,0,0,0,0
33315,4888,1,62,24,1622,0,4,0,0,0,0,0,0,1,0,0,0,0
33322,647,1,30,18,2168,0,7,0,0,0,0,0,0,0,0,0,1,0
33388,3490,1,42,15,2649,0,1,0,0,0,0,0,0,0,1,0,0,0
33394,4751,1,65,17,1792,0,10,0,0,0,0,0,0,0,0,1,0,0
33425,228,1,43,13,2244,0,5,0,0,0,0,0,0,0,0,0,0,1
33431,9707,1,54,11,1996,0,10,0,0,0,0,0,0,0,0,1,0,0
33446,5916,1,55,26,885,0,1,0,0,0,0,0,0,0,1,0,0,0
33491,2096,1,65,22,1005,0,9,0,0,0,0,1,0,0,0,0,0,0
33525,331,1,60,20,1698,0,2,0,0,0,0,0,1,0,0,0,0,0
33546,4833,1,22,15,1879,0,11,0,0,1,0,0,0,0,0,0,0,0
33607,4789,1,42,21,1425,0,10,0,0,0,0,0,0,0,0,1,0,0
33610,4712,1,31,15,2556,0,1,0,0,0,0,0,0,0,1,0,0,0
33652,173,1,36,18,1557,0,9,0,0,0,0,1,0,0,0,0,0,0
33688,11630,1,64,21,1595,0,9,0,0,0,0,1,0,0,0,0,0,0
33726,8452,1,77,15,1557,0,1,0,0,0,0,0,0,0,1,0,0,0
33738,536,1,32,20,654,0,9,0,0,0,0,1,0,0,0,0,0,0
33821,6845,1,80,27,3145,0,4,0,0,0,0,0,0,1,0,0,0,0
33861,1217,1,52,26,1674,0,1,0,0,0,0,0,0,0,1,0,0,0
33886,11663,1,32,10,2043,0,1,0,0,0,0,0,0,0,1,0,0,0
33933,381,1,63,11,2676,0,10,0,0,0,0,0,0,0,0,1,0,0
33954,2023,1,50,29,1783,0,2,0,0,0,0,0,1,0,0,0,0,0
33997,2806,1,49,19,1037,0,9,0,0,0,0,1,0,0,0,0,0,0
34009,4323,1,19,17,1041,0,11,0,0,1,0,0,0,0,0,0,0,0
34056,11589,1,48,25,1893,0,10,0,0,0,0,0,0,0,0,1,0,0
34061,7050,1,59,12,1388,0,1,0,0,0,0,0,0,0,1,0,0,0
34071,7119,1,53,18,1833,0,2,0,0,0,0,0,1,0,0,0,0,0
34096,3044,1,62,18,1418,0,6,0,0,0,1,0,0,0,0,0,0,0
34126,6211,1,45,6,2010,0,3,1,0,0,0,0,0,0,0,0,0,0
34206,6768,1,50,12,1111,0,10,0,0,0,0,0,0,0,0,1,0,0
34286,2870,1,34,14,2022,0,10,0,0,0,0,0,0,0,0,1,0,0
34312,423,1,42,16,2263,0,7,0,0,0,0,0,0,0,0,0,1,0
34320,2441,1,28,16,2742,0,5,0,0,0,0,0,0,0,0,0,0,1
34336,4332,1,40,23,647,0,11,0,0,1,0,0,0,0,0,0,0,0
34338,6681,1,60,16,2130,0,6,0,0,0,1,0,0,0,0,0,0,0
34393,1231,1,24,17,866,0,6,0,0,0,1,0,0,0,0,0,0,0
34396,4833,1,54,15,1987,0,11,0,0,1,0,0,0,0,0,0,0,0
34456,6637,1,19,15,1153,0,11,0,0,1,0,0,0,0,0,0,0,0
34493,10529,1,88,27,1931,0,1,0,0,0,0,0,0,0,1,0,0,0
34560,457,1,35,24,2797,0,4,0,0,0,0,0,0,1,0,0,0,0
34580,7219,1,32,21,605,0,1,0,0,0,0,0,0,0,1,0,0,0
34596,11108,1,70,12,1050,0,1,0,0,0,0,0,0,0,1,0,0,0
34664,11809,1,30,10,1352,0,10,0,0,0,0,0,0,0,0,1,0,0
34697,2993,1,30,21,559,0,5,0,0,0,0,0,0,0,0,0,0,1
34792,11569,1,72,16,1513,0,11,0,0,1,0,0,0,0,0,0,0,0
34856,6347,1,35,23,2157,0,8,0,1,0,0,0,0,0,0,0,0,0
34873,4487,1,45,21,1311,0,8,0,1,0,0,0,0,0,0,0,0,0
34892,5873,1,66,3,2496,0,3,1,0,0,0,0,0,0,0,0,0,0
34931,414,1,55,25,1994,0,7,0,0,0,0,0,0,0,0,0,1,0
34934,7842,1,36,16,1201,0,5,0,0,0,0,0,0,0,0,0,0,1
34994,3847,1,78,23,713,0,7,0,0,0,0,0,0,0,0,0,1,0
35054,2319,1,29,5,1748,0,6,0,0,0,1,0,0,0,0,0,0,0
35062,234,1,64,8,1393,0,10,0,0,0,0,0,0,0,0,1,0,0
35136,406,1,51,28,2163,0,11,0,0,1,0,0,0,0,0,0,0,0
35177,9419,1,19,27,2267,0,6,0,0,0,1,0,0,0,0,0,0,0
35285,5697,1,44,28,1778,0,11,0,0,1,0,0,0,0,0,0,0,0
35291,8588,1,47,17,1844,0,1,0,0,0,0,0,0,0,1,0,0,0
35307,6888,1,56,26,1124,0,7,0,0,0,0,0,0,0,0,0,1,0
35318,2643,1,37,17,2753,0,3,1,0,0,0,0,0,0,0,0,0,0
35351,3803,1,57,20,2048,0,9,0,0,0,0,1,0,0,0,0,0,0
35412,7807,1,47,12,2636,0,1,0,0,0,0,0,0,0,1,0,0,0
35447,1690,1,64,9,1102,0,6,0,0,0,1,0,0,0,0,0,0,0
35456,2197,1,55,28,1798,0,11,0,0,1,0,0,0,0,0,0,0,0
35527,6766,1,82,20,1974,0,7,0,0,0,0,0,0,0,0,0,1,0
35540,6110,1,55,21,2197,0,1,0,0,0,0,0,0,0,1,0,0,0
35549,7878,1,21,10,1624,0,6,0,0,0,1,0,0,0,0,0,0,0
35564,4023,1,26,18,1333,0,6,0,0,0,1,0,0,0,0,0,0,0
35594,10166,1,36,27,3055,0,7,0,0,0,0,0,0,0,0,0,1,0
35643,5910,1,38,2,1073,0,2,0,0,0,0,0,1,0,0,0,0,0
35682,4303,1,20,21,2248,0,9,0,0,0,0,1,0,0,0,0,0,0
35699,1436,1,43,16,2189,0,3,1,0,0,0,0,0,0,0,0,0,0
35746,11759,1,27,18,2423,0,2,0,0,0,0,0,1,0,0,0,0,0
35763,2865,1,49,21,2023,0,5,0,0,0,0,0,0,0,0,0,0,1
35768,10231,1,44,16,516,0,8,0,1,0,0,0,0,0,0,0,0,0
35800,10965,1,60,18,1542,0,1,0,0,0,0,0,0,0,1,0,0,0
35877,8130,1,50,28,2193,0,1,0,0,0,0,0,0,0,1,0,0,0
35920,7249,1,28,22,1701,0,8,0,1,0,0,0,0,0,0,0,0,0
35953,11616,1,75,15,1774,0,1,0,0,0,0,0,0,0,1,0,0,0
35980,6722,1,60,22,1529,0,8,0,1,0,0,0,0,0,0,0,0,0
35999,11304,1,43,10,1629,0,9,0,0,0,0,1,0,0,0,0,0,0
36118,3555,1,56,3,966,0,3,1,0,0,0,0,0,0,0,0,0,0
36160,9388,1,44,7,827,1,3,1,0,0,0,0,0,0,0,0,0,0
36170,1950,1,18,19,1431,0,5,0,0,0,0,0,0,0,0,0,0,1
36276,8824,1,28,29,1890,0,11,0,0,1,0,0,0,0,0,0,0,0
36279,4389,1,36,16,2690,0,5,0,0,0,0,0,0,0,0,0,0,1
36309,3050,1,67,15,1186,0,11,0,0,1,0,0,0,0,0,0,0,0
36495,1158,1,45,17,1174,0,11,0,0,1,0,0,0,0,0,0,0,0
36531,4962,1,21,25,2380,0,9,0,0,0,0,1,0,0,0,0,0,0
36560,2210,1,63,24,1631,0,8,0,1,0,0,0,0,0,0,0,0,0
36577,2116,1,31,4,3011,0,6,0,0,0,1,0,0,0,0,0,0,0
36593,8063,1,61,5,1982,0,3,1,0,0,0,0,0,0,0,0,0,0
36611,4974,1,50,22,1829,0,8,0,1,0,0,0,0,0,0,0,0,0
36626,6922,1,49,15,1911,0,3,1,0,0,0,0,0,0,0,0,0,0
36667,5453,1,32,18,1408,0,6,0,0,0,1,0,0,0,0,0,0,0
36799,8819,1,58,22,2028,0,6,0,0,0,1,0,0,0,0,0,0,0
36825,5006,1,65,17,1628,0,11,0,0,1,0,0,0,0,0,0,0,0
36852,10238,1,43,20,2755,0,2,0,0,0,0,0,1,0,0,0,0,0
36902,40,1,20,22,708,0,9,0,0,0,0,1,0,0,0,0,0,0
36981,10240,1,38,13,617,0,1,0,0,0,0,0,0,0,1,0,0,0
37031,11410,1,32,9,2598,0,3,1,0,0,0,0,0,0,0,0,0,0
37050,7801,1,48,15,1230,0,3,1,0,0,0,0,0,0,0,0,0,0
37107,2142,1,22,20,1543,0,11,0,0,1,0,0,0,0,0,0,0,0
37157,8765,1,53,24,1327,0,11,0,0,1,0,0,0,0,0,0,0,0
37164,4998,1,28,27,2055,0,7,0,0,0,0,0,0,0,0,0,1,0
37167,10569,1,42,22,2152,0,7,0,0,0,0,0,0,0,0,0,1,0
37212,3729,1,19,27,1572,0,6,0,0,0,1,0,0,0,0,0,0,0
37226,6056,1,75,9,1510,0,1,0,0,0,0,0,0,0,1,0,0,0
37252,9469,1,55,12,1384,0,10,0,0,0,0,0,0,0,0,1,0,0
37344,8395,1,51,13,2089,0,10,0,0,0,0,0,0,0,0,1,0,0
37349,4630,1,56,25,2144,0,7,0,0,0,0,0,0,0,0,0,1,0
37350,1462,1,45,17,1353,0,5,0,0,0,0,0,0,0,0,0,0,1
37391,3748,1,45,16,2200,0,8,0,1,0,0,0,0,0,0,0,0,0
37415,2556,1,18,15,2225,0,8,0,1,0,0,0,0,0,0,0,0,0
37546,9533,1,53,27,1903,0,7,0,0,0,0,0,0,0,0,0,1,0
37548,9253,1,49,11,1344,0,10,0,0,0,0,0,0,0,0,1,0,0
37558,9599,1,55,19,2336,0,9,0,0,0,0,1,0,0,0,0,0,0
37580,7891,1,27,24,767,0,9,0,0,0,0,1,0,0,0,0,0,0
37631,7116,1,30,22,2351,0,7,0,0,0,0,0,0,0,0,0,1,0
37649,9364,1,58,13,1678,0,1,0,0,0,0,0,0,0,1,0,0,0
37673,4303,1,65,21,1491,0,9,0,0,0,0,1,0,0,0,0,0,0
37731,6200,1,52,25,1429,0,4,0,0,0,0,0,0,1,0,0,0,0
37737,10742,1,60,20,1182,0,2,0,0,0,0,0,1,0,0,0,0,0
37748,10525,1,29,28,1463,0,2,0,0,0,0,0,1,0,0,0,0,0
37824,4397,1,51,16,1607,0,4,0,0,0,0,0,0,1,0,0,0,0
37827,6599,1,26,13,2082,0,1,0,0,0,0,0,0,0,1,0,0,0
37853,5805,1,68,2,1122,0,2,0,0,0,0,0,1,0,0,0,0,0
37935,3333,1,56,2,1983,0,2,0,0,0,0,0,1,0,0,0,0,0
37949,2142,1,53,20,1731,0,11,0,0,1,0,0,0,0,0,0,0,0
37954,369,1,40,13,1219,0,1,0,0,0,0,0,0,0,1,0,0,0
37980,309,1,60,17,2624,0,5,0,0,0,0,0,0,0,0,0,0,1
38006,2208,1,51,27,2334,0,6,0,0,0,1,0,0,0,0,0,0,0
38008,2709,1,75,18,1283,0,9,0,0,0,0,1,0,0,0,0,0,0
38017,3808,1,56,20,1203,0,9,0,0,0,0,1,0,0,0,0,0,0
38025,10383,1,48,21,1672,0,8,0,1,0,0,0,0,0,0,0,0,0
38037,5914,1,51,22,1548,0,11,0,0,1,0,0,0,0,0,0,0,0
38061,5825,1,50,18,1327,0,7,0,0,0,0,0,0,0,0,0,1,0
38063,1471,1,29,23,2710,0,8,0,1,0,0,0,0,0,0,0,0,0
38187,8036,1,18,6,2015,0,3,1,0,0,0,0,0,0,0,0,0,0
38210,647,1,80,18,1670,0,7,0,0,0,0,0,0,0,0,0,1,0
38315,8905,1,42,26,1811,0,4,0,0,0,0,0,0,1,0,0,0,0
38327,7706,1,60,15,1628,0,3,1,0,0,0,0,0,0,0,0,0,0
38368,3830,1,72,16,1421,0,8,0,1,0,0,0,0,0,0,0,0,0
38399,5998,1,36,18,1996,0,4,0,0,0,0,0,0,1,0,0,0,0
38455,3273,1,71,28,669,0,11,0,0,1,0,0,0,0,0,0,0,0
38490,5837,1,40,19,1453,0,11,0,0,1,0,0,0,0,0,0,0,0
38507,840,1,70,17,1769,0,11,0,0,1,0,0,0,0,0,0,0,0
38594,5640,1,29,19,818,0,6,0,0,0,1,0,0,0,0,0,0,0
38599,4023,1,54,18,2123,0,6,0,0,0,1,0,0,0,0,0,0,0
38600,2525,1,24,18,1197,0,8,0,1,0,0,0,0,0,0,0,0,0
38603,6292,1,22,12,300,0,8,0,1,0,0,0,0,0,0,0,0,0
38733,3327,1,61,16,1992,0,7,0,0,0,0,0,0,0,0,0,1,0
38754,3768,1,45,19,2450,0,10,0,0,0,0,0,0,0,0,1,0,0
38760,9523,1,47,24,2381,0,4,0,0,0,0,0,0,1,0,0,0,0
38762,9790,1,48,18,2605,0,3,1,0,0,0,0,0,0,0,0,0,0
38773,10278,1,31,11,1868,0,10,0,0,0,0,0,0,0,0,1,0,0
38850,10742,1,28,20,1298,0,2,0,0,0,0,0,1,0,0,0,0,0
38879,11228,1,23,23,1634,0,7,0,0,0,0,0,0,0,0,0,1,0
38891,5308,1,43,17,2983,0,10,0,0,0,0,0,0,0,0,1,0,0
38917,744,1,86,22,1308,0,9,0,0,0,0,1,0,0,0,0,0,0
38919,3050,1,36,15,1711,0,11,0,0,1,0,0,0,0,0,0,0,0
38942,2493,1,37,10,1360,0,6,0,0,0,1,0,0,0,0,0,0,0
38960,3734,1,44,25,2286,0,4,0,0,0,0,0,0,1,0,0,0,0
39010,4632,1,30,27,3597,0,7,0,0,0,0,0,0,0,0,0,1,0
39036,40,1,50,22,1374,0,9,0,0,0,0,1,0,0,0,0,0,0
39139,2660,1,40,8,3608,0,3,1,0,0,0,0,0,0,0,0,0,0
39212,5322,1,65,16,986,0,4,0,0,0,0,0,0,1,0,0,0,0
39421,11630,1,30,21,1589,0,9,0,0,0,0,1,0,0,0,0,0,0
39439,2650,1,26,20,1330,0,9,0,0,0,0,1,0,0,0,0,0,0
39441,3197,1,40,25,2118,0,1,0,0,0,0,0,0,0,1,0,0,0
39445,8064,1,50,20,420,0,2,0,0,0,0,0,1,0,0,0,0,0
39485,1649,1,49,20,1711,0,1,0,0,0,0,0,0,0,1,0,0,0
39509,982,1,37,17,3000,0,6,0,0,0,1,0,0,0,0,0,0,0
39538,10000,1,43,16,2126,0,5,0,0,0,0,0,0,0,0,0,0,1
39600,5625,1,70,6,961,0,3,1,0,0,0,0,0,0,0,0,0,0
39601,5799,1,54,21,2653,0,10,0,0,0,0,0,0,0,0,1,0,0
39603,4692,1,70,15,914,0,3,1,0,0,0,0,0,0,0,0,0,0
