SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_2,adm2_4,adm2_3,adm2_5,adm2_7,adm2_6,adm2_11,adm2_10,adm2_8,adm2_1,adm2_9
21877,11799,1,55,10,2639,0,9,0,0,0,0,0,0,0,0,0,0,1
22003,11295,1,55,21,2017,0,1,0,0,0,0,0,0,0,0,0,1,0
22043,5877,1,25,17,2152,0,4,0,1,0,0,0,0,0,0,0,0,0
22099,2345,1,43,28,2189,0,8,0,0,0,0,0,0,0,0,1,0,0
22114,5301,1,40,21,2305,0,8,0,0,0,0,0,0,0,0,1,0,0
22133,5182,1,50,18,2182,0,4,0,1,0,0,0,0,0,0,0,0,0
22268,865,1,19,15,2003,0,11,0,0,0,0,0,0,1,0,0,0,0
22314,11284,1,39,14,2167,0,5,0,0,0,1,0,0,0,0,0,0,0
22322,4477,1,63,31,1511,0,7,0,0,0,0,1,0,0,0,0,0,0
22352,9288,1,58,13,2536,0,1,0,0,0,0,0,0,0,0,0,1,0
22395,2536,1,51,25,2638,0,6,0,0,0,0,0,1,0,0,0,0,0
22445,168,1,68,28,2165,0,1,0,0,0,0,0,0,0,0,0,1,0
22456,8523,1,20,10,2179,0,9,0,0,0,0,0,0,0,0,0,0,1
22463,9787,1,80,23,1988,0,5,0,0,0,1,0,0,0,0,0,0,0
22509,6513,1,48,22,2230,0,2,1,0,0,0,0,0,0,0,0,0,0
22531,8809,1,38,30,2393,0,7,0,0,0,0,1,0,0,0,0,0,0
22570,8709,1,20,26,2235,0,8,0,0,0,0,0,0,0,0,1,0,0
22601,1423,1,20,25,2813,0,5,0,0,0,1,0,0,0,0,0,0,0
22605,315,1,25,22,2520,0,8,0,0,0,0,0,0,0,0,1,0,0
22681,8709,1,55,26,2273,0,8,0,0,0,0,0,0,0,0,1,0,0
22707,3806,1,43,26,2702,0,5,0,0,0,1,0,0,0,0,0,0,0
22723,7796,1,19,12,1700,0,4,0,1,0,0,0,0,0,0,0,0,0
22737,4517,1,70,23,2289,0,11,0,0,0,0,0,0,1,0,0,0,0
22824,11648,1,40,24,1577,0,2,1,0,0,0,0,0,0,0,0,0,0
22859,106,1,31,24,2545,0,6,0,0,0,0,0,1,0,0,0,0,0
22878,10523,1,64,23,2084,0,11,0,0,0,0,0,0,1,0,0,0,0
22918,9733,1,20,21,2522,0,5,0,0,0,1,0,0,0,0,0,0,0
22930,1658,1,63,7,2210,1,10,0,0,0,0,0,0,0,1,0,0,0
22979,6663,1,40,25,2133,0,2,1,0,0,0,0,0,0,0,0,0,0
23052,2095,1,55,28,2306,0,8,0,0,0,0,0,0,0,0,1,0,0
23053,1366,1,43,2,2380,0,9,0,0,0,0,0,0,0,0,0,0,1
23122,8164,1,58,29,2317,0,3,0,0,1,0,0,0,0,0,0,0,0
23132,3041,1,43,12,2319,0,3,0,0,1,0,0,0,0,0,0,0,0
23136,4678,1,29,17,2040,0,10,0,0,0,0,0,0,0,1,0,0,0
23249,8112,1,28,21,2432,0,1,0,0,0,0,0,0,0,0,0,1,0
23317,4268,1,21,26,2315,0,2,1,0,0,0,0,0,0,0,0,0,0
23343,1943,1,50,2,2233,0,1,0,0,0,0,0,0,0,0,0,1,0
23355,11613,1,45,18,2137,0,7,0,0,0,0,1,0,0,0,0,0,0
23427,143,1,40,17,2141,0,10,0,0,0,0,0,0,0,1,0,0,0
23439,6880,1,42,11,2071,0,9,0,0,0,0,0,0,0,0,0,0,1
23475,4326,1,38,24,2792,0,2,1,0,0,0,0,0,0,0,0,0,0
23482,10465,1,50,25,2071,0,8,0,0,0,0,0,0,0,0,1,0,0
23638,2132,1,34,14,2095,0,9,0,0,0,0,0,0,0,0,0,0,1
23707,1504,1,24,4,2289,0,10,0,0,0,0,0,0,0,1,0,0,0
23734,551,1,40,25,1828,0,8,0,0,0,0,0,0,0,0,1,0,0
23787,7666,1,25,13,1980,0,5,0,0,0,1,0,0,0,0,0,0,0
23789,68,1,46,11,1914,0,9,0,0,0,0,0,0,0,0,0,0,1
23813,10465,1,22,25,1973,0,8,0,0,0,0,0,0,0,0,1,0,0
23844,4082,1,27,16,2160,0,9,0,0,0,0,0,0,0,0,0,0,1
23947,6679,1,37,24,2605,0,2,1,0,0,0,0,0,0,0,0,0,0
23950,4952,1,25,28,2397,0,5,0,0,0,1,0,0,0,0,0,0,0
23997,1879,1,40,12,2400,0,3,0,0,1,0,0,0,0,0,0,0,0
23999,6313,1,25,23,3034,0,5,0,0,0,1,0,0,0,0,0,0,0
24031,8506,1,25,29,1806,0,3,0,0,1,0,0,0,0,0,0,0,0
24036,9462,1,25,23,2371,0,2,1,0,0,0,0,0,0,0,0,0,0
24147,2320,1,20,3,2694,0,10,0,0,0,0,0,0,0,1,0,0,0
24162,9718,1,31,18,2465,0,11,0,0,0,0,0,0,1,0,0,0,0
24174,1140,1,50,26,2514,0,5,0,0,0,1,0,0,0,0,0,0,0
24361,8737,1,30,11,2074,0,9,0,0,0,0,0,0,0,0,0,0,1
24367,7435,1,40,8,1925,0,1,0,0,0,0,0,0,0,0,0,1,0
24444,11202,1,48,19,2013,0,11,0,0,0,0,0,0,1,0,0,0,0
24477,4151,1,42,15,2663,0,1,0,0,0,0,0,0,0,0,0,1,0
24485,11687,1,70,3,1923,0,7,0,0,0,0,1,0,0,0,0,0,0
24536,8111,1,30,24,1682,0,6,0,0,0,0,0,1,0,0,0,0,0
24590,10961,1,50,23,1751,0,8,0,0,0,0,0,0,0,0,1,0,0
24653,1099,1,60,20,1553,0,1,0,0,0,0,0,0,0,0,0,1,0
24732,3455,1,65,16,2401,0,4,0,1,0,0,0,0,0,0,0,0,0
24782,5164,1,29,4,2893,0,9,0,0,0,0,0,0,0,0,0,0,1
24892,7789,1,22,13,1903,0,1,0,0,0,0,0,0,0,0,0,1,0
24907,7111,1,27,12,2378,0,5,0,0,0,1,0,0,0,0,0,0,0
24927,10084,1,47,26,2246,0,11,0,0,0,0,0,0,1,0,0,0,0
24957,11303,1,56,26,2104,0,11,0,0,0,0,0,0,1,0,0,0,0
25006,6107,1,54,19,2356,0,7,0,0,0,0,1,0,0,0,0,0,0
25018,2385,1,34,22,2461,0,1,0,0,0,0,0,0,0,0,0,1,0
25037,9733,1,70,21,2636,0,5,0,0,0,1,0,0,0,0,0,0,0
25051,9722,1,50,28,2684,0,3,0,0,1,0,0,0,0,0,0,0,0
25095,3665,1,21,15,2065,0,10,0,0,0,0,0,0,0,1,0,0,0
25099,6275,1,20,27,1984,0,5,0,0,0,1,0,0,0,0,0,0,0
25159,686,1,42,13,2326,0,5,0,0,0,1,0,0,0,0,0,0,0
25186,6146,1,65,25,1739,0,6,0,0,0,0,0,1,0,0,0,0,0
25210,5049,1,70,24,2148,0,8,0,0,0,0,0,0,0,0,1,0,0
25212,10707,1,30,4,2104,0,9,0,0,0,0,0,0,0,0,0,0,1
25219,5798,1,33,28,2300,0,3,0,0,1,0,0,0,0,0,0,0,0
25231,11255,1,30,20,3972,0,9,0,0,0,0,0,0,0,0,0,0,1
25271,8065,1,19,25,1479,0,6,0,0,0,0,0,1,0,0,0,0,0
25313,3763,1,38,26,2227,0,8,0,0,0,0,0,0,0,0,1,0,0
25322,11835,1,66,2,2325,0,6,0,0,0,0,0,1,0,0,0,0,0
25341,9400,1,65,8,2475,0,1,0,0,0,0,0,0,0,0,0,1,0
25360,1922,1,62,28,1564,0,3,0,0,1,0,0,0,0,0,0,0,0
25378,5314,1,30,11,2964,0,3,0,0,1,0,0,0,0,0,0,0,0
25508,11865,1,30,27,2210,0,3,0,0,1,0,0,0,0,0,0,0,0
25510,10371,1,50,30,2201,0,6,0,0,0,0,0,1,0,0,0,0,0
25590,899,1,30,26,2663,0,1,0,0,0,0,0,0,0,0,0,1,0
25615,9488,1,24,29,2276,0,3,0,0,1,0,0,0,0,0,0,0,0
25624,10115,1,40,25,2228,0,8,0,0,0,0,0,0,0,0,1,0,0
25679,1990,1,40,20,2598,0,8,0,0,0,0,0,0,0,0,1,0,0
25770,7493,1,52,9,2206,0,4,0,1,0,0,0,0,0,0,0,0,0
25810,1796,1,78,2,1836,0,6,0,0,0,0,0,1,0,0,0,0,0
25827,2608,1,25,10,2125,0,3,0,0,1,0,0,0,0,0,0,0,0
25886,1485,1,42,14,2806,0,9,0,0,0,0,0,0,0,0,0,0,1
25888,8137,1,50,1,2317,1,7,0,0,0,0,1,0,0,0,0,0,0
25926,7207,1,50,25,2395,0,2,1,0,0,0,0,0,0,0,0,0,0
25998,10514,1,68,28,1608,0,3,0,0,1,0,0,0,0,0,0,0,0
26000,9896,1,48,25,2784,0,5,0,0,0,1,0,0,0,0,0,0,0
26120,9988,1,30,6,2227,0,10,0,0,0,0,0,0,0,1,0,0,0
26126,9726,1,40,28,2327,0,5,0,0,0,1,0,0,0,0,0,0,0
26149,7645,1,18,9,2177,0,3,0,0,1,0,0,0,0,0,0,0,0
26176,2512,1,65,12,2087,0,5,0,0,0,1,0,0,0,0,0,0,0
26184,9583,1,60,19,2653,0,11,0,0,0,0,0,0,1,0,0,0,0
26188,9474,1,36,9,2100,0,4,0,1,0,0,0,0,0,0,0,0,0
26241,8329,1,45,10,1858,0,4,0,1,0,0,0,0,0,0,0,0,0
26252,3764,1,30,20,2001,0,9,0,0,0,0,0,0,0,0,0,0,1
26261,2910,1,42,28,2914,0,8,0,0,0,0,0,0,0,0,1,0,0
26311,10669,1,26,20,2610,0,9,0,0,0,0,0,0,0,0,0,0,1
26393,4062,1,75,25,2404,0,8,0,0,0,0,0,0,0,0,1,0,0
26400,5552,1,49,25,793,0,6,0,0,0,0,0,1,0,0,0,0,0
26403,1076,1,50,20,2131,0,7,0,0,0,0,1,0,0,0,0,0,0
26424,11095,1,25,5,2124,0,10,0,0,0,0,0,0,0,1,0,0,0
26447,9288,1,29,13,1924,0,1,0,0,0,0,0,0,0,0,0,1,0
26534,7899,1,40,20,2246,0,8,0,0,0,0,0,0,0,0,1,0,0
26680,8267,1,29,15,2578,0,10,0,0,0,0,0,0,0,1,0,0,0
26695,7742,1,43,23,1917,0,8,0,0,0,0,0,0,0,0,1,0,0
26870,612,1,45,26,2353,0,8,0,0,0,0,0,0,0,0,1,0,0
26895,370,1,43,10,2174,0,5,0,0,0,1,0,0,0,0,0,0,0
26915,10523,1,34,23,2097,0,11,0,0,0,0,0,0,1,0,0,0,0
26963,7768,1,43,14,1916,0,1,0,0,0,0,0,0,0,0,0,1,0
26978,6489,1,23,28,1989,0,4,0,1,0,0,0,0,0,0,0,0,0
26998,10955,1,32,25,2926,0,5,0,0,0,1,0,0,0,0,0,0,0
27013,9392,1,43,12,2001,0,11,0,0,0,0,0,0,1,0,0,0,0
27052,3860,1,65,26,1948,0,8,0,0,0,0,0,0,0,0,1,0,0
27159,10514,1,28,28,2038,0,3,0,0,1,0,0,0,0,0,0,0,0
27167,1554,1,41,27,2498,0,3,0,0,1,0,0,0,0,0,0,0,0
27174,4852,1,61,2,2741,0,9,0,0,0,0,0,0,0,0,0,0,1
27225,1535,1,50,15,2021,0,11,0,0,0,0,0,0,1,0,0,0,0
27238,9436,1,50,29,3036,0,3,0,0,1,0,0,0,0,0,0,0,0
27251,1653,1,20,10,1807,0,9,0,0,0,0,0,0,0,0,0,0,1
27276,6105,1,30,26,2159,0,11,0,0,0,0,0,0,1,0,0,0,0
27287,2364,1,48,24,2247,0,8,0,0,0,0,0,0,0,0,1,0,0
27335,7666,1,50,13,2012,0,5,0,0,0,1,0,0,0,0,0,0,0
27345,2419,1,37,19,2669,0,4,0,1,0,0,0,0,0,0,0,0,0
27360,1127,1,65,30,2477,0,6,0,0,0,0,0,1,0,0,0,0,0
27382,1817,1,18,26,3011,0,2,1,0,0,0,0,0,0,0,0,0,0
27445,10432,1,27,14,2169,0,9,0,0,0,0,0,0,0,0,0,0,1
27463,4264,1,38,22,2269,0,1,0,0,0,0,0,0,0,0,0,1,0
27482,3283,1,46,24,2028,0,5,0,0,0,1,0,0,0,0,0,0,0
27545,975,1,45,22,2356,0,8,0,0,0,0,0,0,0,0,1,0,0
27618,5182,1,20,18,1971,0,4,0,1,0,0,0,0,0,0,0,0,0
27639,8725,1,46,20,2681,0,1,0,0,0,0,0,0,0,0,0,1,0
27807,11219,1,24,31,1861,0,7,0,0,0,0,1,0,0,0,0,0,0
27826,6351,1,33,19,2354,0,11,0,0,0,0,0,0,1,0,0,0,0
27832,11546,1,50,1,2343,1,7,0,0,0,0,1,0,0,0,0,0,0
27857,8265,1,37,22,1917,0,11,0,0,0,0,0,0,1,0,0,0,0
28004,1307,1,61,17,2382,0,4,0,1,0,0,0,0,0,0,0,0,0
28012,9359,1,36,13,2793,0,1,0,0,0,0,0,0,0,0,0,1,0
28026,8310,1,50,24,2936,0,2,1,0,0,0,0,0,0,0,0,0,0
28057,8319,1,45,6,2341,0,2,1,0,0,0,0,0,0,0,0,0,0
28166,10192,1,30,11,2479,0,9,0,0,0,0,0,0,0,0,0,0,1
28172,6313,1,50,23,3041,0,5,0,0,0,1,0,0,0,0,0,0,0
28192,7677,1,34,13,1962,0,9,0,0,0,0,0,0,0,0,0,0,1
28331,10687,1,62,26,2382,0,2,1,0,0,0,0,0,0,0,0,0,0
28368,10585,1,50,14,2711,0,1,0,0,0,0,0,0,0,0,0,1,0
28370,4044,1,35,25,2807,0,6,0,0,0,0,0,1,0,0,0,0,0
28383,2364,1,20,24,2247,0,8,0,0,0,0,0,0,0,0,1,0,0
28387,5443,1,24,12,1766,0,9,0,0,0,0,0,0,0,0,0,0,1
28408,11814,1,35,4,2712,0,9,0,0,0,0,0,0,0,0,0,0,1
28438,3738,1,36,13,2452,0,11,0,0,0,0,0,0,1,0,0,0,0
28470,7645,1,50,9,2264,0,3,0,0,1,0,0,0,0,0,0,0,0
28477,8351,1,18,23,2116,0,11,0,0,0,0,0,0,1,0,0,0,0
28518,2844,1,38,15,2414,0,11,0,0,0,0,0,0,1,0,0,0,0
28572,9333,1,52,20,1719,0,9,0,0,0,0,0,0,0,0,0,0,1
28653,488,1,24,23,2597,0,8,0,0,0,0,0,0,0,0,1,0,0
28678,2855,1,52,2,1302,0,6,0,0,0,0,0,1,0,0,0,0,0
28679,4885,1,42,18,1616,0,4,0,1,0,0,0,0,0,0,0,0,0
28722,5305,1,25,14,2008,0,5,0,0,0,1,0,0,0,0,0,0,0
28735,5820,1,52,21,1640,0,5,0,0,0,1,0,0,0,0,0,0,0
28749,10067,1,20,10,1374,0,9,0,0,0,0,0,0,0,0,0,0,1
28800,8123,1,60,27,2041,0,1,0,0,0,0,0,0,0,0,0,1,0
28880,313,1,71,21,2212,0,5,0,0,0,1,0,0,0,0,0,0,0
28901,3200,1,55,17,2264,0,4,0,1,0,0,0,0,0,0,0,0,0
28903,11057,1,40,2,1400,0,6,0,0,0,0,0,1,0,0,0,0,0
28907,6334,1,60,5,2230,0,9,0,0,0,0,0,0,0,0,0,0,1
28929,2978,1,33,13,2749,0,5,0,0,0,1,0,0,0,0,0,0,0
28940,1278,1,27,4,2244,0,10,0,0,0,0,0,0,0,1,0,0,0
28947,6787,1,45,21,2548,0,5,0,0,0,1,0,0,0,0,0,0,0
28952,3107,1,35,3,2624,0,7,0,0,0,0,1,0,0,0,0,0,0
29144,5385,1,39,26,2068,0,5,0,0,0,1,0,0,0,0,0,0,0
29155,7981,1,22,26,2189,0,2,1,0,0,0,0,0,0,0,0,0,0
29185,10399,1,18,13,1461,0,11,0,0,0,0,0,0,1,0,0,0,0
29191,7997,1,30,22,2312,0,2,1,0,0,0,0,0,0,0,0,0,0
29242,8377,1,62,12,1765,0,3,0,0,1,0,0,0,0,0,0,0,0
29268,1617,1,25,12,1617,0,9,0,0,0,0,0,0,0,0,0,0,1
29311,8852,1,58,19,2236,0,11,0,0,0,0,0,0,1,0,0,0,0
29316,9967,1,40,25,2064,0,2,1,0,0,0,0,0,0,0,0,0,0
29321,11196,1,28,18,2182,0,9,0,0,0,0,0,0,0,0,0,0,1
29336,889,1,73,18,1611,0,4,0,1,0,0,0,0,0,0,0,0,0
29411,8373,1,36,20,2142,0,9,0,0,0,0,0,0,0,0,0,0,1
29425,2634,1,75,28,1996,0,1,0,0,0,0,0,0,0,0,0,1,0
29430,2154,1,36,30,1843,0,7,0,0,0,0,1,0,0,0,0,0,0
29556,8078,1,45,19,2464,0,7,0,0,0,0,1,0,0,0,0,0,0
29575,7682,1,35,21,2212,0,5,0,0,0,1,0,0,0,0,0,0,0
29644,4574,1,58,8,1766,0,2,1,0,0,0,0,0,0,0,0,0,0
29668,10290,1,18,3,1892,0,7,0,0,0,0,1,0,0,0,0,0,0
29685,9021,1,50,26,1461,0,5,0,0,0,1,0,0,0,0,0,0,0
29747,3062,1,70,15,1543,0,1,0,0,0,0,0,0,0,0,0,1,0
29756,4704,1,82,26,1933,0,8,0,0,0,0,0,0,0,0,1,0,0
29880,1957,1,40,26,1847,0,5,0,0,0,1,0,0,0,0,0,0,0
29898,6354,1,43,18,1388,0,7,0,0,0,0,1,0,0,0,0,0,0
30009,6169,1,42,3,1615,0,7,0,0,0,0,1,0,0,0,0,0,0
30057,5700,1,39,26,2531,0,2,1,0,0,0,0,0,0,0,0,0,0
30080,336,1,75,12,1431,0,4,0,1,0,0,0,0,0,0,0,0,0
30093,9289,1,48,27,2162,0,3,0,0,1,0,0,0,0,0,0,0,0
30146,5264,1,42,6,2264,0,2,1,0,0,0,0,0,0,0,0,0,0
30223,4020,1,21,10,2456,0,3,0,0,1,0,0,0,0,0,0,0,0
30261,3032,1,40,6,2179,0,10,0,0,0,0,0,0,0,1,0,0,0
30303,43,1,25,23,2021,0,8,0,0,0,0,0,0,0,0,1,0,0
30336,1138,1,30,11,1924,0,5,0,0,0,1,0,0,0,0,0,0,0
30359,7877,1,21,23,2314,0,2,1,0,0,0,0,0,0,0,0,0,0
30366,5001,1,40,12,2208,0,3,0,0,1,0,0,0,0,0,0,0,0
30378,8286,1,23,4,2355,0,10,0,0,0,0,0,0,0,1,0,0,0
30403,4697,1,30,12,2134,0,5,0,0,0,1,0,0,0,0,0,0,0
30472,4350,1,22,9,1941,0,4,0,1,0,0,0,0,0,0,0,0,0
30474,2127,1,65,19,2086,0,8,0,0,0,0,0,0,0,0,1,0,0
30554,4253,1,28,2,1203,0,6,0,0,0,0,0,1,0,0,0,0,0
30706,8142,1,60,7,2031,1,10,0,0,0,0,0,0,0,1,0,0,0
30756,1522,1,22,16,2123,0,11,0,0,0,0,0,0,1,0,0,0,0
30767,4043,1,20,26,2382,0,5,0,0,0,1,0,0,0,0,0,0,0
30857,9028,1,18,10,2059,0,9,0,0,0,0,0,0,0,0,0,0,1
30863,2223,1,55,14,2020,0,9,0,0,0,0,0,0,0,0,0,0,1
31035,4104,1,65,22,2544,0,2,1,0,0,0,0,0,0,0,0,0,0
31038,9326,1,68,19,2032,0,8,0,0,0,0,0,0,0,0,1,0,0
31063,9625,1,42,25,2492,0,2,1,0,0,0,0,0,0,0,0,0,0
31135,10222,1,55,21,1692,0,8,0,0,0,0,0,0,0,0,1,0,0
31147,5119,1,28,26,1647,0,5,0,0,0,1,0,0,0,0,0,0,0
31164,4012,1,54,23,3260,0,5,0,0,0,1,0,0,0,0,0,0,0
31236,9634,1,46,10,1879,0,3,0,0,1,0,0,0,0,0,0,0,0
31360,470,1,52,23,2898,0,2,1,0,0,0,0,0,0,0,0,0,0
31381,1954,1,33,17,2329,0,10,0,0,0,0,0,0,0,1,0,0,0
31397,8416,1,45,13,2668,0,1,0,0,0,0,0,0,0,0,0,1,0
31444,8599,1,52,25,1669,0,6,0,0,0,0,0,1,0,0,0,0,0
31449,6184,1,32,20,2122,0,9,0,0,0,0,0,0,0,0,0,0,1
31480,7113,1,38,22,1835,0,8,0,0,0,0,0,0,0,0,1,0,0
31503,4185,1,43,17,886,0,10,0,0,0,0,0,0,0,1,0,0,0
31523,3214,1,33,13,2813,0,10,0,0,0,0,0,0,0,1,0,0,0
31557,7608,1,18,18,2484,0,8,0,0,0,0,0,0,0,0,1,0,0
31573,7828,1,50,20,2280,0,8,0,0,0,0,0,0,0,0,1,0,0
31594,2255,1,58,11,2059,0,9,0,0,0,0,0,0,0,0,0,0,1
31643,8991,1,23,18,2286,0,9,0,0,0,0,0,0,0,0,0,0,1
31710,10424,1,50,9,1877,0,2,1,0,0,0,0,0,0,0,0,0,0
31711,2337,1,40,12,2091,0,3,0,0,1,0,0,0,0,0,0,0,0
31729,4439,1,70,27,1914,0,5,0,0,0,1,0,0,0,0,0,0,0
31759,3604,1,34,21,2063,0,5,0,0,0,1,0,0,0,0,0,0,0
31996,6406,1,40,26,2100,0,3,0,0,1,0,0,0,0,0,0,0,0
32005,4097,1,30,19,2252,0,8,0,0,0,0,0,0,0,0,1,0,0
32063,7789,1,51,13,1903,0,1,0,0,0,0,0,0,0,0,0,1,0
32105,7353,1,25,29,2202,0,3,0,0,1,0,0,0,0,0,0,0,0
32120,3149,1,37,18,2399,0,7,0,0,0,0,1,0,0,0,0,0,0
32138,5285,1,76,17,2266,0,4,0,1,0,0,0,0,0,0,0,0,0
32155,11279,1,28,28,2185,0,6,0,0,0,0,0,1,0,0,0,0,0
32201,5045,1,26,7,2632,1,10,0,0,0,0,0,0,0,1,0,0,0
32250,1012,1,25,16,2143,0,9,0,0,0,0,0,0,0,0,0,0,1
32271,10961,1,22,23,1709,0,8,0,0,0,0,0,0,0,0,1,0,0
32275,2578,1,50,24,2078,0,2,1,0,0,0,0,0,0,0,0,0,0
32279,7800,1,38,30,2677,0,7,0,0,0,0,1,0,0,0,0,0,0
32289,6743,1,23,3,2078,0,6,0,0,0,0,0,1,0,0,0,0,0
32301,9910,1,45,19,2271,0,8,0,0,0,0,0,0,0,0,1,0,0
32319,8142,1,25,7,2228,1,10,0,0,0,0,0,0,0,1,0,0,0
32359,7608,1,65,18,2496,0,8,0,0,0,0,0,0,0,0,1,0,0
32380,6198,1,32,22,2005,0,8,0,0,0,0,0,0,0,0,1,0,0
32439,10328,1,28,11,2485,0,9,0,0,0,0,0,0,0,0,0,0,1
32488,7366,1,60,29,2926,0,5,0,0,0,1,0,0,0,0,0,0,0
32548,10768,1,61,27,2504,0,5,0,0,0,1,0,0,0,0,0,0,0
32573,7563,1,43,29,2307,0,3,0,0,1,0,0,0,0,0,0,0,0
32601,9711,1,46,12,2117,0,5,0,0,0,1,0,0,0,0,0,0,0
32605,8954,1,50,24,1793,0,5,0,0,0,1,0,0,0,0,0,0,0
32608,1127,1,40,30,2731,0,6,0,0,0,0,0,1,0,0,0,0,0
32694,851,1,32,12,2408,0,3,0,0,1,0,0,0,0,0,0,0,0
32734,11068,1,55,25,2581,0,5,0,0,0,1,0,0,0,0,0,0,0
32780,7631,1,25,4,2058,0,9,0,0,0,0,0,0,0,0,0,0,1
32799,5797,1,34,18,1721,0,9,0,0,0,0,0,0,0,0,0,0,1
32809,823,1,40,11,1542,0,9,0,0,0,0,0,0,0,0,0,0,1
32827,8614,1,40,25,2586,0,2,1,0,0,0,0,0,0,0,0,0,0
32838,2596,1,38,27,2093,0,1,0,0,0,0,0,0,0,0,0,1,0
32844,4183,1,55,6,1793,0,10,0,0,0,0,0,0,0,1,0,0,0
32902,5819,1,50,18,2270,0,8,0,0,0,0,0,0,0,0,1,0,0
32947,10622,1,32,2,2512,0,9,0,0,0,0,0,0,0,0,0,0,1
32958,1170,1,45,27,2005,0,5,0,0,0,1,0,0,0,0,0,0,0
32990,10602,1,44,24,1933,0,8,0,0,0,0,0,0,0,0,1,0,0
33010,5821,1,61,19,1731,0,8,0,0,0,0,0,0,0,0,1,0,0
33132,2443,1,25,24,2317,0,5,0,0,0,1,0,0,0,0,0,0,0
33328,9877,1,38,31,2024,0,7,0,0,0,0,1,0,0,0,0,0,0
33391,4069,1,70,24,2295,0,5,0,0,0,1,0,0,0,0,0,0,0
33417,8218,1,70,14,1924,0,5,0,0,0,1,0,0,0,0,0,0,0
33419,6172,1,55,20,2070,0,8,0,0,0,0,0,0,0,0,1,0,0
33424,5361,1,27,24,1966,0,2,1,0,0,0,0,0,0,0,0,0,0
33445,2735,1,63,28,2036,0,5,0,0,0,1,0,0,0,0,0,0,0
33469,7817,1,63,24,2226,0,2,1,0,0,0,0,0,0,0,0,0,0
33490,4997,1,23,23,2078,0,11,0,0,0,0,0,0,1,0,0,0,0
33584,4025,1,35,19,2213,0,8,0,0,0,0,0,0,0,0,1,0,0
33624,8500,1,70,29,2198,0,1,0,0,0,0,0,0,0,0,0,1,0
33639,187,1,21,21,2322,0,5,0,0,0,1,0,0,0,0,0,0,0
33648,678,1,35,9,1926,0,3,0,0,1,0,0,0,0,0,0,0,0
33707,3322,1,45,27,2313,0,5,0,0,0,1,0,0,0,0,0,0,0
33926,7430,1,46,10,2347,0,9,0,0,0,0,0,0,0,0,0,0,1
33937,8203,1,44,10,2247,0,9,0,0,0,0,0,0,0,0,0,0,1
34005,8464,1,20,23,2169,0,8,0,0,0,0,0,0,0,0,1,0,0
34014,2034,1,49,25,2190,0,2,1,0,0,0,0,0,0,0,0,0,0
34034,10154,1,28,21,1305,0,1,0,0,0,0,0,0,0,0,0,1,0
34036,56,1,50,3,2690,0,10,0,0,0,0,0,0,0,1,0,0,0
34045,4997,1,58,23,2078,0,11,0,0,0,0,0,0,1,0,0,0,0
34103,296,1,59,29,2063,0,3,0,0,1,0,0,0,0,0,0,0,0
34163,635,1,40,20,2483,0,9,0,0,0,0,0,0,0,0,0,0,1
34164,9071,1,35,15,2127,0,10,0,0,0,0,0,0,0,1,0,0,0
34171,3432,1,35,18,2224,0,4,0,1,0,0,0,0,0,0,0,0,0
34194,7305,1,47,26,2921,0,5,0,0,0,1,0,0,0,0,0,0,0
34224,10707,1,56,4,2104,0,9,0,0,0,0,0,0,0,0,0,0,1
34248,2035,1,38,12,1992,0,4,0,1,0,0,0,0,0,0,0,0,0
34304,983,1,56,12,1819,0,3,0,0,1,0,0,0,0,0,0,0,0
34353,3603,1,45,24,2309,0,8,0,0,0,0,0,0,0,0,1,0,0
34373,5354,1,42,20,2502,0,8,0,0,0,0,0,0,0,0,1,0,0
34419,9094,1,55,28,2100,0,6,0,0,0,0,0,1,0,0,0,0,0
34486,7359,1,35,20,2557,0,8,0,0,0,0,0,0,0,0,1,0,0
34651,9830,1,60,28,1749,0,6,0,0,0,0,0,1,0,0,0,0,0
34679,16,1,64,22,2305,0,8,0,0,0,0,0,0,0,0,1,0,0
34681,4350,1,48,9,1802,0,4,0,1,0,0,0,0,0,0,0,0,0
34732,3845,1,58,25,2275,0,2,1,0,0,0,0,0,0,0,0,0,0
34733,3753,1,26,21,2127,0,7,0,0,0,0,1,0,0,0,0,0,0
34742,11333,1,22,7,2415,1,10,0,0,0,0,0,0,0,1,0,0,0
34760,11306,1,32,23,2098,0,5,0,0,0,1,0,0,0,0,0,0,0
34769,517,1,43,29,2128,0,1,0,0,0,0,0,0,0,0,0,1,0
34818,7763,1,33,26,1566,0,5,0,0,0,1,0,0,0,0,0,0,0
34869,3845,1,27,25,2273,0,2,1,0,0,0,0,0,0,0,0,0,0
34893,1928,1,65,26,1557,0,3,0,0,1,0,0,0,0,0,0,0,0
34935,1062,1,23,10,2605,0,4,0,1,0,0,0,0,0,0,0,0,0
34945,2743,1,50,27,2181,0,3,0,0,1,0,0,0,0,0,0,0,0
34962,7226,1,40,10,2103,0,9,0,0,0,0,0,0,0,0,0,0,1
34981,10156,1,33,28,2284,0,5,0,0,0,1,0,0,0,0,0,0,0
34984,11687,1,31,3,2131,0,7,0,0,0,0,1,0,0,0,0,0,0
34987,5410,1,36,30,1958,0,1,0,0,0,0,0,0,0,0,0,1,0
