"","inad_diff","lit_m","lit_f","sc_share","st_share","hindu","muslim","christian","sikh","buddhist","jain","other_rel","religion_ns","women_work","male_work","marginal_work","non_work","cultivate_work","agri_work","house_work","other_work","hh_lights","hh_internet","hh_computer","rural_hh","urban_hh","ed_below_prim","ed_prim","ed_middle","ed_sec","ed_higher","ed_grad","ed_other","hh_bike","hh_car","hh_radio","hh_scooter","hh_tv","hh_sepearate_kitchen","hh_bathing","hh_latrine","hh_owned","hh_rented","drink_uncovered_well","drink_handpump","drink_spring","drink_river","drink_other","pp_45000","pp_45000_90000","pp_90_150","pp_150_240","pp_240_330","pp_330_425","pp_425_545","pp_545"
"81",0.291168955090963,0.728889103443626,0.66736361339657,0.468033105152638,0.0107548425577572,0.84879027739798,0.0588238210495713,0.146874862305191,0.0565220060904636,0.0015745935381737,0.0306566479440047,0.00134253709872274,0.458467162914872,0.379380086814157,0.757692184479116,0.214580175391147,0.458862122780401,0.0399015230510452,0.184873012218068,0.133657351406095,0.905464820521028,0.971122020995172,0.901485987265484,0.869227935406089,0.253836961091243,0.746163038908757,0.0131384532507642,0.172899564144867,0.659556180216319,0.615203067004438,0.524543597987558,1,0.496181716091317,0.530092825917731,0.530092825917731,0.594066013689322,1,0.969497839793255,0.57076500221577,0.911192467357747,0.744597700030257,0.373774353000427,0.741972980822684,0.0703433647453959,0.193239414506668,0.00655481690304258,0.0416447370831112,0.286042382798611,0.0964995770763883,0.349100975701362,0.565565691398189,0.86860334962486,0.461715460980779,0.530248330712616,0.620370398565132,0.563277189826522
"82",0.20611660666189,0.732470347492596,0.645020274438514,0.261912885605039,0.0037226725975816,0.882041026246417,0.0761351398582626,0.073080014437027,0.0192961417251614,0.000360965929695359,0.0122100941468936,0.000707096702965715,0.219110281531854,0.489843705884593,0.780772479608821,0.144136013244662,0.366977682009764,0.0636234556051396,0.397836876999621,0.158987110560969,0.776141919280872,0.906170804669771,0.356254577438223,0.435544304834356,0.319273135506287,0.680726864493713,0.231226373721761,0.370559455449424,0.745967146880753,0.528743118428999,0.523276957231079,0.84293726644995,0.345461879546921,0.481102840372073,0.481102840372073,0.696919522547143,0.615260668852684,0.904041998788427,0.644375545797261,0.734632309175942,0.630577677873009,0.165420352766503,0.890102312427645,0.0062480024623065,0.126469279466607,0.0116580384556663,0.0269816396102318,0.242850211072535,0.100788823267818,0.33984351566918,0.498462157090037,0.906886446121667,0.510705686867876,0.447110055302453,0.640323347370826,0.629559657502298
"83",0.7876424583619,0.736425196896482,0.654079097938797,0.625341681309498,0.00231887109898095,0.853051569546845,0.110391107654663,0.0668050139327328,0.0101781941018131,0.00177971678011862,0.0145011925855643,0.000475431142196272,0.157920283063425,0.400115593549194,0.711506568386063,0.371491369207188,0.468698900244571,0.096222904339216,0.752123967551155,0.0453873528433459,0.348155636400828,0.893889650231533,0.100420720752574,0.0921573974746069,0.770570236578673,0.229429763421327,0.267818440959921,0.506247948211382,0.822839898044895,0.532025257925167,0.445078072862261,0.49241620430074,0.610542556987217,0.656883204623705,0.656883204623705,0.658124321074675,0.426367406774448,0.901031894091129,0.576820974320571,0.365119503634202,0.38030304138176,0.671025168192792,0.234033968592491,0.0213975811227184,0.382241660896258,0.00143178002231213,0,0.0930333812264856,0.234611944736148,0.64684027558203,0.542712768189433,0.634562111930884,0.608971833359958,0.281355741510637,0.301916959718627,0.331496007349304
"84",0.273602965000417,0.82280735559728,0.693553317800114,0.636175898071985,0.0470126354646224,0.694914291990154,0.149117869033924,0.263892662597081,0.0651817046839634,0.00338621286121472,0.03056625773738,0.000835460506595019,0.103838047831776,0.638155945851938,0.769356189070268,0.0732608913828643,0.265580156157883,0.0367918837546571,0.338694571160695,0.0203946622192749,1,0.815488074211542,0.172659374528748,0.274393481420878,0.333355923273086,0.666644076726914,0.126587417168634,0.312608496946442,0.739266332515748,0.664219294637333,0.691486041654608,0.630605477253871,0.287939481690906,0,0,0.274150172605247,0.0703894501797761,0.87556092259995,0.669274192331283,0.787555665917325,0.504701659007236,0.18401440640028,0.531097054956355,0.127021027225569,0.0064146208596156,0.159081088319305,0.232120664208812,0.0257123097451373,0.107737013902656,0.373232818003179,0.463397852653332,1,0.395468419374824,0.479354540880055,0.764296419708388,0.474027853978941
"85",0.305910161841941,0.536556959091129,0.45383695093598,0.614809073163413,0.00469434859624431,0.902039399753738,0.0793802252513912,0.041001711025324,0.0154297991244312,0.00038429833674223,0.0012692393202941,0.000317453508358029,0.0246190723747359,0.892410240874424,0.704310400317981,0.224087852565288,0.0820337307461671,0.57749703864894,0.735700991650523,0.0764885390808306,0.177487951190048,0.868462394806325,0.0692572487678689,0.110658859340501,0.837998297989679,0.162001702010321,0.740767505975364,0.423129053916497,0.562449054112564,0.398331525635914,0.417142294451594,0.486268091156477,0.427508866322662,0.472481560131904,0.472481560131904,0.368862481835423,0.435126023023972,0.85364554761903,0.465681712483567,0.363133564726338,0.150865026512883,0.662090033590456,0.23263121885699,0.0863960545515607,0.11908005149987,0.001805184965572,0.00713465709136289,0.0558993385333649,0.262286712660023,0.732360100035027,0.619431327043436,0.530805880874718,0.583019006811981,0.324212959766193,0.201175934177935,0.186843204142335
"86",0.39899738047337,0.599524177300782,0.496634113804484,0.345104483626651,0.000701263637280872,0.84618413592279,0.0975281688183352,0.102670548437574,0.0037681392779457,0.000258022812799159,8.11167395241505e-05,0.00128498327170182,0.0754113205980594,0.614834837229308,0.756079351771307,0.208011954083282,0.283261015706808,0.350415825628789,0.654881584826944,0.0651717169101747,0.316392392392182,0.845197119766867,0.079586657399451,0.0813215777009255,0.798970613943068,0.201029386056932,0.0741236283352936,0.317465427645046,0.635924454646429,0.514367569518677,0.42002216986756,0.407979331348072,0.507899014410251,0.639824089747403,0.639824089747403,0.507728027909975,0.591686437057055,0.81774613198994,0.0991158140135495,0.24760982403003,0.218449649599,0.617674359218963,0.250758559572894,0.044308980202923,0.109454930233214,0.0688288395930583,0.172742591375613,0.155443082798382,0.276229441308764,0.745640990837369,0.523760483142996,0.612114333954056,0.58962814598605,0.226496470032654,0.268970981486732,0.193050448661174
"87",0.726775390817845,0.684351839401261,0.579663956958903,0.361181843772462,0.000726254221158724,0.694219367765952,0.216293498754393,0.154056704944925,0.0101708812059423,0.000347926430224444,0.0001225139622007,0.000178461582703825,0.399570310014393,0.521257031219541,0.698751740355674,0.254305963095294,0.368146392981911,0.347738012898464,0.362621817135033,0.200472665507168,0.456905982189324,0.838033796849757,0.11834566313579,0.187328130304232,0.676471152123414,0.323528847876586,1,0.62438177778711,0.722376181772557,0.47100986110116,0.473891599257076,0.453303478921156,0.320847312289981,0.443664143914851,0.443664143914851,0.46270432427212,0.267436424142791,0.873367717251601,0.345192516916846,0.383632448266773,0.336806156927235,0.537791432713189,0.386268101659973,0.25222104090288,0.0860773286567981,0.0161802089629257,0.305069383925921,0.713745559875186,0.243312052066917,0.66238679204247,0.474649636488189,0.713554348081202,0.568460132002069,0.240458233662493,0.386223525965364,0.282423265064774
"88",0.30860344839943,0.688023241885959,0.554978303715185,0.333219766489998,0.000486927630598865,0.850171690155579,0.0760030613554329,0.128801200581529,0.00988960812296602,0.000322602379641089,0.00162394227062278,0.000116302230927948,0.157265652082833,0.582005090389814,0.749230999762639,0.38761677434587,0.308700040828161,0.280703689731724,0.500570050576761,0.0966207500040423,0.502098333269005,0.83269921048916,0.122408470586843,0.18989262142557,0.6604325197369,0.339567480263099,0.198177910911642,0.259176469698735,0.711038926156032,0.497466248746838,0.452739563111632,0.551910723644004,0.475472919483248,0.582706686603264,0.582706686603264,0.640946544289306,0.535843500684931,0.860155955959203,0.243938270592833,0.411124319695202,0.367861109466988,0.457227638929941,0.407390343141099,0.0887065567067959,0.154523034554839,0.0188835870536203,0.113440960494305,0.121359785952354,0.20612942278535,0.581352287408606,0.565495098098846,0.646040835300189,0.607727964469445,0.334484964808346,0.327903663768798,0.406028619425153
"89",0.570005651686119,0.722951100163912,0.64083331228575,0.37156496317754,0.00142756075083821,0.818241669533759,0.110024902874809,0.127230548030622,0.00734436037165408,0.00212659940367498,0.012656103774648,0.00042861517448133,0.0695749569633441,0.361770654129519,0.699651986272852,0.13813070415591,0.505319215074828,0.13178636328334,0.592761220251631,0.123929540412087,0.389335181960032,0.893540342239129,0.17982655085412,0.207604902835389,0.600317473168114,0.399682526831886,0.0785796868562535,0.403593736033425,0.732028238563896,0.550060566427533,0.444380074465006,0.621311625966286,0.573916164387475,0.710198451016804,0.710198451016804,0.537971370051953,0.578004190875748,0.891977284295861,0.583712919483238,0.462277276020768,0.457093214218943,0.498694663779808,0.451603498324772,0.00461355478819317,0.186066818975671,0.0110021199688408,0.00262408134660993,0.0469446083924457,0.196755178080325,0.55373661517322,0.479837064209371,0.771808241757091,0.569366301398655,0.297551013912399,0.457989818546952,0.417871157493799
"90",0.283098523406084,0.718918715644808,0.655342791453596,0.43439230370851,0.0132540418543999,0.859051158541572,0.0515634441594467,0.14330573723079,0.0527441703789407,0.00162445046666279,0.0243862048520322,0.00100639593152991,0.421519793186798,0.350111891031151,0.764759382781818,0.219431132655534,0.479383372455727,0.0322220356881891,0.202134693112974,0.159743187350894,0.871596924359926,1,0.733138339765487,0.80984258662763,0.23403846868191,0.76596153131809,0.037265435329168,0.107184702810026,0.718900156566735,0.659448546134585,0.556484653109194,0.91258457259779,0.52923442728452,0.502563872396389,0.502563872396389,0.59746408008511,0.935310447930227,1,0.673846694110715,0.970595808001555,0.79784036253625,0.354142952901517,0.83671926756334,0.104476213195102,0.226756822087295,0.00692469007928236,0.00937598725147008,0.483621344180962,0.111411617280441,0.389951073446538,0.514017321371062,0.945270285937332,0.388510080572659,0.516272428796901,0.711417880486411,0.442680737275154
