"","inad_diff","land_own_share","ed_some_share","ed_prim_share","ed_sec_share","ed_mid_share","ed_ssec_share","ed_grad_share","st_share","sc_share","ptg_share","inc_source_cultiv_share","inc_source_manlab_share","inc_source_domest_share","inc_source_forage_share","inc_source_enterpr_share","inc_source_beg_share","inc_source_other_share","house_type1","house_type2","house_type3","house_own1","house_own2","house_own3","house_own4","house_own5","house_own6","secc_pov_rate_rural","secc_pov_rate_tend_rural","lit_m","lit_f","hindu","muslim","christian","sikh","buddhist","jain","other_rel","religion_ns"
"11",-0.00279461279460293,0.531234287548742,0.640160409548876,0.415191344233546,0.133946387757234,0.25374292345755,0.0677114195033096,0.0309569893640073,0.00019748260215775,0.0796230660508141,2.18261724563894e-05,0.34701736243613,0.529321342301219,0.0151180337319671,0.00063791700885505,0.00560929215583895,0.00193426407442882,0.100361790113577,0.998544297794403,0.00145570220559715,0,0.929986425699488,0.0404249573903117,0.0110672490736768,0.00580871919126642,0.00950147677211983,0.00321117187313701,0.364835528173044,0.250193806181925,0.657895953122721,0.481696876069201,0.863997222657976,0.133207583146487,0.000836013374694661,0.000152693037995118,6.53313495899508e-05,7.55868521418617e-05,1.78521711088819e-05,0.00164771741000702
"12",-0.00606338091390398,0.678538185722155,0.647264904736129,0.514164961876715,0.143274511409092,0.301716075115921,0.0731252361538563,0.0375896153639203,0.00246684189894224,0.0940809552029442,2.26690820423624e-05,0.555910516003424,0.339976112601495,0.0141263168975413,0.00315927429681068,0.0125311729459113,0.00176650675203439,0.0725301017455716,0.998972179420595,0.0010278205794048,0,0.913194760648813,0.0473666606084022,0.0101161067440456,0.00641465860740845,0.0118713565303851,0.0110364568609452,0.209038679157962,0.129229831767802,0.741137052266047,0.553364068225937,0.91260245281329,0.0739726699099321,0.00352746393355759,0.00247723034539626,0.000601920441428338,0.00366656109292341,0.000155608692671831,0.0029960927708004
"13",0.00533653004027798,0.651006126105649,0.663174116816865,0.506710317125209,0.206835201550954,0.334623208126409,0.117431010559757,0.0557145458132779,0.00039098398254752,0.0651157429577592,2.92229759890926e-05,0.353517575436726,0.446635293782326,0.0194520959857673,0.00125974333013118,0.0152462713502208,0.00175349445017064,0.162135526997384,0.995520578476092,0.00360404394524892,0.00087537757865891,0.944311256671083,0.0344100600692949,0.0031366295131514,0.004177365942587,0.0132893463295619,0.00067534147432213,0.361259569954454,0.246686292008532,0.698207753636949,0.505395943747442,0.85111592167499,0.140970434144215,0.00122151067840273,0.000452145916929172,0.00242899891279317,0.000232460960736845,1.33992242783972e-05,0.00356512848765448
"14",-0.00064984964918196,0.640437370699802,0.500483176425401,0.30941517974983,0.0813879663694841,0.175456297475614,0.0415830393102398,0.0195901245529508,0.00029820070487926,0.119168149439466,0.00021884950527335,0.526608656004234,0.419422954165705,0.0112416435061618,0.00028357669266067,0.00269210191200141,0.00158872251944563,0.0381623451806841,0.96051334398623,0.0390233048991098,0.00046335111466002,0.906209998955499,0.0260830955693415,0.0105467988511419,0.0117004772318907,0.0391292872900261,0.0063303421021008,0.47415224914133,0.352958669159247,0.588440695434276,0.420173203940954,0.792920683176955,0.199314583968928,0.0014672193884378,0.00258943370104139,0.000593890444050748,0.00031445194371444,1.76182294705254e-05,0.00278211914740258
"15",0,0.34410525285226,0.717275169774586,0.552404850261004,0.136922655627701,0.218346896614388,0.0475374016832613,0.0198987953833144,0.00603088771068683,0.0219908949609801,0.0050419235875709,0.284233077297104,0.590583883833985,0.00994317801539443,0.00127806671683943,0.0241205831903456,0.00415116202201354,0.0856900505828366,0.994050626651852,0.00496142976013434,0.00098794358801383,0.855758709277366,0.131291225719822,0.0123709774901917,0.00027704676212459,0.00025064784685047,5.13929036449939e-05,0.327417705886564,0.249382820528743,0.798685920543308,0.703495210692744,0.837569662714983,0.122430060054961,0.00703526712848573,0.00201573973642352,0.000626262696270216,0.0290103233542064,0.000284853882433664,0.00102783043223631
"16",-0.000213183043371004,0.473231018787903,0.71173609655039,0.540593479247174,0.16002659491381,0.235068616192982,0.0670426936878534,0.0277942247610964,0.00194225666601966,0.0253857353521991,3.58904965849649e-05,0.470564637046412,0.434015058488991,0.00470388212247687,0.0006246543293547,0.0211677607555156,0.00535265458643985,0.0635713539768194,0.996518381456382,0.00306888232883045,0.00041273621478704,0.851458292363409,0.101606327980461,0.0148129735223159,0.0290215736739216,0.00076440151180077,0.00233643094809119,0.230548093667399,0.167589035992385,0.72392286352748,0.588419963371689,0.931496707810777,0.0654508350999544,0.000606925154703175,0.000274073927314274,0.000160481841776792,0.0013558404163282,2.64167640784842e-05,0.000628718985067924
"17",5.73746740069225e-05,0.575956753652109,0.576649073720013,0.451289425711073,0.114218305032831,0.162635058201644,0.0476012370865232,0.0181845281495035,0.0305960941507222,0.0283327510382633,0,0.565756163161943,0.3476680354804,0.00492630820788165,0.00110398836059244,0.0216278044802304,0.00609661374553209,0.0528210873963987,0.995210224404996,0.00455526433591925,0.00023451125908527,0.864989443904804,0.106017311440979,0.0238406335194557,0.00217238538395809,0.0027702954863846,0.00020993026441861,0.415429840211036,0.313064166795244,0.651028112015867,0.434745554512965,0.926229592252026,0.0684199934241434,0.000540296990295805,0.000155743972291673,9.00494983826341e-05,0.00405671387909525,2.65982504119524e-05,0.000481011733353501
"18",-0.00216433941997892,0.893569159756219,0.470805518853303,0.366495004386346,0.128479304230622,0.179527232551431,0.0591747607331113,0.0173197940240243,0.254774822652178,0.00454791669035816,8.1141537455683e-05,0.805521572875775,0.151057311572691,0.00653794497219794,0.00056996048735048,0.0114770042818681,0.00083152447927404,0.0240046834198171,0.998634566021403,0.00136543397859685,0,0.867172505938035,0.0895087977510548,0.0347115220854932,0.00779529297737122,0.00040594062402275,0.00040594062402275,0.627206568635096,0.503312202648821,0.560552509659374,0.385603272756475,0.961523417482885,0.0311943193646143,0.00465754558113776,0.000231772481225489,0.000122232951559081,0.00156599216016654,5.35944479912895e-05,0.000651125530420491
"19",0.00370645211685201,0.756824008982056,0.64709372685515,0.53612120730834,0.194333315063904,0.27809812364056,0.0807317292484774,0.0257548582079611,0.101063993311552,0.0101248750657165,6.03770718514599e-06,0.686092051881784,0.256171023634562,0.00317210884933264,0.0006758042012973,0.0143273725744129,0.00184283965710368,0.0377188004251758,0.998493059205476,0.00142415214719733,8.27886473272228e-05,0.837728147706952,0.112669050459934,0.0454504092829721,0.00304136248173941,0.00084793990724159,0.00026309016116084,0.512884383594997,0.409382477370487,0.699332741627484,0.500724771548743,0.92897619852299,0.0663019036496937,0.00119751913186346,0.00027689754288984,0.000140958416848755,0.00219008388908037,5.47939246504064e-05,0.00086164492198349
"20",0,0.447728638377009,0.697748608301504,0.555606680085197,0.208537459811664,0.286093991206232,0.0979397905728696,0.0455367033200917,0.00154216116427422,0.0196120866732864,0,0.402772120689393,0.48273226020771,0.00569508114173937,0.0007951178708406,0.0257434524763475,0.00352661607230022,0.0787353526296554,0.997266135943328,0.00224999558252078,0.00048386847415158,0.837419830774053,0.121977485642126,0.0336215126670094,0.00494253064334196,0.00167448081851951,0.00036415945495099,0.311203339162778,0.227453868465791,0.712317305518313,0.528665392546551,0.889123144908144,0.106268800223854,0.000681682535382747,0.00025079368386898,4.91168639031237e-05,0.00268059005725836,4.91168639031237e-05,0.000896754863685819
"21",0.00919699872285307,0.263159059047931,0.743050880997825,0.620202220681176,0.255258352213903,0.362185621589611,0.117519645221006,0.054304374206499,0.169891356797769,0.00837861757468687,0.00299004207945979,0.215142785636303,0.524810513203539,0.0303832531235705,0.00139513544315436,0.0353333966783552,0.00202358497542358,0.190911332662067,0.998143157542668,0.00157475040157409,0.00028209205575762,0.611119811465345,0.381306653339828,0.00756653493803198,0,0,7.00025679523924e-06,0.289947357769722,0.231443818736282,0.78991506732067,0.703200106901651,0.86497524715843,0.108655979735985,0.00346174729770928,0.000937789513530117,0.00212157817000974,0.018554353806623,0.00064459668473401,0.000648707632978487
"22",-0.004391033623927,0.472104509147834,0.60737764785309,0.464923659325406,0.151734493575515,0.263412189519694,0.0695519016878169,0.0327555283628325,0.0349759458331028,0.0913579627121752,0.00721568133838106,0.335547381191772,0.553326948237785,0.0184775477453962,0.00130457738636299,0.0133313924487441,0.00103006914369317,0.0769820836530546,0.999747162553462,0,0.00025283744653754,0.72209805276854,0.239585372053047,0.0130135678843594,0.00827279376406955,0.00969752584810872,0.00733268768187518,0.21417851678778,0.13815931887986,0.61096848882633,0.496149913481202,0.922883332631263,0.0462484485070891,0.0217311868933014,0.000133230014763061,0.00477276935239437,0.000745500303196247,0.000137148544609034,0.00334838375338341
"23",0.00153080795972201,0.564233738386896,0.593373132374337,0.342119560696492,0.129515080940959,0.179387087546245,0.0667007122898396,0.0321014861447328,0.0160652082539359,0.0243916768504539,5.00877673919153e-05,0.577220747733288,0.190629603347741,0.0318935442214945,0.0123469633495756,0.00948317653757996,0.00098164511470352,0.177444319756506,0.999792019668385,0,0.00020798033161484,0.592086371160778,0.326173327626204,0.0524250724802116,0.0222186023631911,0.0047628669167937,0.00233375945282212,0.301620895742135,0.21015393869749,0.75946590184015,0.648358955702081,0.752573194811326,0.209436482382732,0.0155639642819824,0.000804537896929275,0.000387109418778218,0.0157209736965918,0.00148779955636719,0.00402593795529346
"24",-0.000716374269004945,0.607789071056211,0.604657773134651,0.395586072124496,0.12384083112352,0.191934316924618,0.0638849982994341,0.0291290768417612,0.0212481436575517,0.0653533290191957,0.00036968282864319,0.498312577025097,0.365800122197446,0.0175085944718703,0.0171638132223982,0.0107837843406427,0.00046015638695544,0.0899709529111501,0.999248377111832,0,0.00075162288816764,0.673722058003507,0.219935957676712,0.0825573375456864,0.0109744964740505,0.00825787203772134,0.00455227826232267,0.311326852139095,0.217557989324429,0.739421424675182,0.574489546341362,0.852691697117146,0.134951200954376,0.00322383685431677,0.000216989019040552,7.42083658190631e-05,0.00562950299181829,6.95116338051983e-05,0.00314305306367829
"25",-0.00138055883510106,0.592519239327158,0.570946430184075,0.443505837397087,0.130783951961339,0.203951185469474,0.0580793324097353,0.024192230452181,0.00452651152485249,0.0856189212819943,0.00068294828212314,0.296320930481329,0.618028388004644,0.0098080934344353,0.00174798557511286,0.0197867396577121,0.00122775491747307,0.0530801091989193,0.999733412618321,2.88878191684349e-05,0.0002376995625107,0.607782692777737,0.320216194786038,0.0334205522924723,0.00570690971038069,0.0147714685828166,0.0181021818505551,0.206854109403895,0.128344261008067,0.636340171537655,0.473685542369705,0.783615955260555,0.199945369372402,0.00325134063248395,0.00032186090153784,0.0037364699574411,0.0018957061573627,0.000128588495771776,0.00710470922244485
"26",-1.71821305819719e-05,0.707340190231709,0.7238461988234,0.516261301645188,0.219754477837222,0.321750422385424,0.102034416569083,0.0460437061241453,0.00613871855956039,0.0698216782014514,0.00018631063927326,0.73392556332799,0.111220814122333,0.0186665847259537,0.00208389327727111,0.00967056262524232,0.00082894717739589,0.123603635549616,0.99976541560415,0,0.00023458439584957,0.524696533554549,0.448899123524244,0.0206138993831539,0.00496642974601213,0.00033812892386854,0.00048588486817241,0.135226526862511,0.079368011276442,0.756886926862721,0.623262399272364,0.918033506696892,0.0675577467278309,0.00878789431108954,0.000162686660425654,0.000350705153789558,0.00327625039334707,1.68878886255004e-06,0.00182952126776254
"27",0.000887026366333998,0.55919921702487,0.648154807439216,0.387117531517456,0.104066480120348,0.181242651944304,0.0492037150182377,0.0229353314063794,0.0288815323598015,0.0507609096139531,4.60040420573392e-05,0.418198601003333,0.466867337294811,0.0144036870181034,0.00150071664714665,0.0211556565219734,0.00086961092053395,0.0770043929309185,0.999717742392976,0,0.00028225760702456,0.592470818524541,0.266614152200529,0.0820201890350148,0.0465729078316527,0.00526424548128454,0.00705768692697788,0.26703932127979,0.179269754663004,0.737116787608286,0.61865800087343,0.802343165163225,0.186476164009043,0.00150594491471319,0.000262257239927194,4.25620341647952e-05,0.00615522123494994,0.000439390411524797,0.0027752949924515
"28",-0.00202470461869893,0.549009773319034,0.678723284071382,0.493647599861533,0.185444598899964,0.299397518782711,0.0843741549721282,0.037602152393946,0.0209695710147453,0.0999865495994786,0.00047212684446483,0.386492362108406,0.36220223535663,0.0319837762506786,0.0031421076962392,0.0356058870481669,0.00258799938945276,0.177985634137926,0.999924111415479,0,7.5888584520774e-05,0.50559066673177,0.459970143044252,0.0214763254153033,0.00142841449588847,0.0010047695025955,0.0105296808101911,0.149560466055131,0.0942528619531704,0.726575098274592,0.594876349497701,0.849668153040775,0.130091688302728,0.0173925947718076,0.000164670551503156,9.76307617607643e-05,0.00162327413220897,5.98802005466021e-05,0.000902108238669462
"29",-0.00130034522439601,0.562950018415576,0.646537599037063,0.403851714856549,0.104839089503644,0.186265441626684,0.0557465844564687,0.0231782199625476,0.035388494686405,0.0536383396949756,0.00017982148566744,0.516064374468221,0.223029754345672,0.0259875096818809,0.0178980954652465,0.0130216906375982,0.00082946724898434,0.203169108798322,0.999918638945542,0,8.13610544582931e-05,0.620829315076008,0.306071108824077,0.052318587320438,0.0115496510674189,0.00380195555500972,0.00542938215704859,0.324689347192871,0.216901052983823,0.669763660729849,0.493192694429227,0.876326695061586,0.116387993553586,0.00293614020950846,0.000212961897087602,6.11545988258317e-05,0.00208501208702659,0.00033167376539657,0.00165836882698285
"30",-0.0102360139859779,0.507636231391149,0.679539944059051,0.496974072683013,0.178751103350851,0.287965407839286,0.0750328968963578,0.0335765685746508,0.0403716794517299,0.0694876171388138,0.0137546181835929,0.448071770367515,0.469067990689927,0.00980893406478508,0.00099381692807152,0.00883416412519328,0.00056093005298371,0.0626623948497645,0.999951629068726,0,4.837093127352e-05,0.580679285493345,0.394500208890142,0.0184869408611486,0.00452331014821015,0.00112497096749563,0.00068528363965817,0.196292150554444,0.125543547022747,0.703735115109817,0.603153887106444,0.876998874089634,0.0968132971380418,0.013115406312362,0.000418176238459752,0.00539597291284241,0.00480452843215232,0.000164271621960683,0.00228947325454738
"31",0.00299342105265197,0.556884523655238,0.506097128921007,0.39378616284899,0.0999371942388375,0.167264035766656,0.0475187679530598,0.0223326639533365,0.0537827457476741,0.0461742682182374,0.00513250344443015,0.393342578452997,0.487831380972347,0.0150458287818842,0.00239433394370439,0.0104400645537183,0.00079138704530458,0.0901544263204904,0.999044260816918,0,0.00095573918308216,0.709823957412041,0.236706243899931,0.0391662207423277,0.00475419434671507,0.00670205557518199,0.00284732802380316,0.255647992139146,0.16971085948975,0.598451443270217,0.417458863985415,0.847185728832048,0.14103085215148,0.00538880927742051,0.000278928169256516,0.00117429796164686,0.00215469418481428,1.50351615398494e-05,0.00277165426179431
"32",-0.015906590235826,0.638064319567865,0.662539997699654,0.478636401782454,0.197193137213181,0.308289437256876,0.085949035337838,0.0357411763657287,0.0259941172301377,0.0637501674584033,0.00139753692041662,0.577067299642554,0.25156795043549,0.0245809854127896,0.00207003979887187,0.0176939068259572,0.00124353367686911,0.12577628539889,0.999860280621216,0,0.00013971937878376,0.590046671221973,0.392025621269507,0.0127265993967383,0.0030380870398218,0.00121132357198492,0.00095169749997536,0.164491910894782,0.103935192816059,0.744875217867101,0.607780419245611,0.901019044561736,0.0917972511926181,0.00340801349767449,0.000178052841006652,6.98026860969473e-05,0.0018913914997499,6.0097499794698e-05,0.00157634622132304
"33",7.74161735711232e-05,0.45370325392878,0.642595295435799,0.469438493305828,0.192860010306236,0.283346983526085,0.0940693650090996,0.0459671210736088,0.00842630670117194,0.0212437160254898,4.52582103006566e-06,0.34155622873124,0.371443740969867,0.0356322090877785,0.00116892722035112,0.0127867739053018,0.0007246955924237,0.236687425101119,0.999531929968604,0,0.00046807003139593,0.710552976261201,0.232252352192872,0.0388209035224201,0.0117416109866664,0.00293419863310007,0.00369795840374054,0.224901714462566,0.1502409474913,0.801506631270516,0.7030494589352,0.826142228227856,0.130794638626355,0.0309845258282081,0.000212222779645261,0.00890918187074728,0.00252162410962107,4.45319931058908e-05,0.000391046564461104
"34",-0.0641402968128959,0.587277508697402,0.748903720650454,0.634965371776595,0.310573131187451,0.442390295532792,0.147880711057802,0.0610504084809627,0.0276339766996585,0.0312561441702519,0.00046848076121074,0.505636061986965,0.340595615407109,0.0102095591015007,0.00146143468116308,0.0203397669323187,0.00274339417672182,0.119014168481845,0.999141608163962,0.00083737793777283,2.10138982653389e-05,0.775402752841439,0.200516494141313,0.0239495893540683,0,6.2128800900011e-05,6.90348622796783e-05,0.236526603619529,0.173613765976514,0.756930201786305,0.626511702314285,0.904028012226735,0.0705991139645344,0.00501105068081483,0.00119542371288348,0.00746132811992713,0.00852226391372171,0.000309916514037919,0.00287289086734583
"35",0.00768545465347714,0.464008774058163,0.781543268812505,0.676316183011673,0.332802876425831,0.510384841561404,0.161186986717161,0.0439354005811785,0.0226625081333133,0.0472674672843049,0.0141764297327858,0.272666491110175,0.605509083044648,0.0300241289749031,0.00207285802570244,0.0126701847234182,0.00236145220781495,0.0746958031508919,0.99180537774167,0.00819462225833007,0,0.797721188839845,0.195590692624352,0.00668811853580296,0,0,0,0.35158490218744,0.26557051520021,0.807089774078478,0.69122616481791,0.840892618221262,0.0220788547187699,0.00178700261760477,0.000692307307799329,0.128679184293705,0.000847264178137085,0.00296167566693937,0.00206109299578284
"36",-0.013290553435104,0.485648893571891,0.793546298518715,0.680766059386594,0.309811558409959,0.492101935642396,0.143721326380406,0.034219317107844,0.0524289394462768,0.036938300921303,0.0173483246105216,0.305288888085664,0.592044416588933,0.0318800296744468,0.00134758151121408,0.0124351146873692,0.00156478822765584,0.0554391822455359,0.995056730666766,0.00494326933323357,0,0.814858839785057,0.178223412472432,0.00691774774251101,0,0,0,0.422715617808242,0.33037167021587,0.820548284796101,0.698091997464268,0.872480070048779,0.0197783452185886,0.00138146716803767,0.00163326167649774,0.0947306895161992,0.00118562699479095,0.00384118949842988,0.00496934987867739
"37",-0.037740345937258,0.56253067121097,0.702264542509472,0.54559357639568,0.201762553630173,0.310630558430399,0.0883580826207455,0.0285144927786919,0.0302874900137912,0.0283248875587935,0.00043678046616314,0.42199692007823,0.503470414526965,0.00663337521548985,0.0020331979532559,0.0120184653700188,0.00526703054904368,0.0485805965954282,0.998573609709656,0.00142639029034437,0,0.793649815600441,0.179037778997751,0.0273124054018078,0,0,0,0.37532044565592,0.281781992483274,0.743122973342966,0.595729628351934,0.733174218262277,0.108338677278113,0.000842573757055069,0.000546144078413719,0.150065613732593,0.00448296803400872,8.74849767910001e-05,0.00246231988074863
"38",-0.0158191681736031,0.627132593869497,0.758953602363874,0.665327108698467,0.355922677325852,0.492241464620445,0.174544987667678,0.0728445458003876,0.00217910448790272,0.0351055065647922,4.20725691239764e-05,0.50006291014214,0.276104377554865,0.0372359870999168,0.00173616981040091,0.026096311211524,0.00168560226478858,0.157078643684055,0.996751967986165,0.00324803201383466,0,0.80044944190989,0.193352598033779,0.00619796005633079,0,0,0,0.194101412013983,0.13200132555709,0.787495872583758,0.667997824140538,0.872008546953419,0.073931353474883,0.00401780082100082,0.000405056655042143,0.00767956458215568,0.0399592260167116,0.000328689285683879,0.00166976221110366
"39",0.00112258275975705,0.506108682441976,0.729719692012937,0.610886031030941,0.300176461410852,0.428870366804312,0.14185112841064,0.0510974940510401,0.00739831633703263,0.0561403849135728,0.00011500228372445,0.388797882544496,0.492730666531298,0.0112621406885922,0.0019800207576597,0.0199840218325722,0.0035515254231354,0.0816937429420951,0.998462520928507,0.00153747907149283,0,0.776586434695765,0.215780930756013,0.00758999498677486,0,4.26395614472713e-05,0,0.294591896531816,0.211133931995932,0.732387640008169,0.608133737942993,0.817776575302054,0.149810365594272,0.000972619953744526,0.000380980166213293,0.0271107116139053,0.00260248162738428,0.000126314279707081,0.00121995146271936
"40",-9.65547509329667e-05,0.343099387677044,0.79079771714458,0.688077532553091,0.307499218556612,0.506765941483364,0.143635583115734,0.0450658925806664,0.0373700102207711,0.0470622270524074,0.0322868563964658,0.271816759110351,0.558336696566985,0.0388689567514291,0.00333513091315426,0.0180510814382174,0.00219962801807658,0.107391747186371,0.99720513660374,0.00268089845555363,0.0001139649407062,0.848161879233922,0.144628226612834,0.00719587674967984,0,8.00994489344996e-06,6.00745867008747e-06,0.309310263161976,0.235785874184582,0.821484501933983,0.755792902655608,0.750435042343835,0.084015927556693,0.0074495494856637,0.00439855852603485,0.143556452358082,0.00527079210154784,0.00261756028167622,0.00225611734646734
